time;SynchronousGenerator_generator_UPu;SynchronousGenerator_generator_PGenPu;SynchronousGenerator_generator_PmPu;SynchronousGenerator_generator_omegaPu;
7.117551;0.961769;0.693750;0.695128;1.000333;
7.183087;0.961606;0.693515;0.694872;1.000343;
7.248623;0.961446;0.693285;0.694622;1.000353;
7.314159;0.961290;0.693060;0.694379;1.000363;
7.379695;0.961138;0.692840;0.694143;1.000373;
7.445231;0.960989;0.692625;0.693912;1.000383;
7.510767;0.960843;0.692415;0.693686;1.000392;
7.576303;0.960700;0.692209;0.693465;1.000402;
7.641839;0.960561;0.692008;0.693249;1.000411;
7.707375;0.960424;0.691812;0.693038;1.000420;
7.772911;0.960291;0.691619;0.692831;1.000429;
7.838447;0.960160;0.691431;0.692628;1.000438;
7.903983;0.960032;0.691247;0.692429;1.000446;
7.969519;0.959907;0.691068;0.692234;1.000455;
8.035055;0.959785;0.690892;0.692043;1.000463;
8.100591;0.959666;0.690720;0.691855;1.000471;
8.166127;0.959549;0.690552;0.691670;1.000479;
8.231663;0.959434;0.690387;0.691489;1.000487;
8.297199;0.959323;0.690226;0.691312;1.000495;
8.362735;0.959213;0.690069;0.691138;1.000502;
8.428271;0.959106;0.689915;0.690967;1.000510;
8.493807;0.959002;0.689765;0.690799;1.000517;
8.559343;0.958899;0.689618;0.690635;1.000524;
8.624879;0.958799;0.689474;0.690474;1.000531;
8.690415;0.958701;0.689333;0.690317;1.000538;
8.755951;0.958606;0.689196;0.690162;1.000544;
8.821487;0.958512;0.689061;0.690011;1.000551;
8.887023;0.958420;0.688930;0.689863;1.000557;
8.952559;0.958331;0.688801;0.689718;1.000563;
9.018095;0.958243;0.688675;0.689577;1.000569;
9.083631;0.958158;0.688552;0.689438;1.000575;
9.149167;0.958074;0.688432;0.689303;1.000581;
9.214703;0.957992;0.688314;0.689170;1.000586;
9.280239;0.957912;0.688199;0.689041;1.000592;
9.345775;0.957833;0.688086;0.688915;1.000597;
9.411311;0.957757;0.687976;0.688791;1.000602;
9.476847;0.957682;0.687869;0.688670;1.000607;
9.542383;0.957608;0.687763;0.688552;1.000612;
9.607919;0.957537;0.687660;0.688437;1.000617;
9.673455;0.957466;0.687560;0.688324;1.000622;
9.738991;0.957398;0.687461;0.688214;1.000627;
9.804527;0.957331;0.687365;0.688107;1.000631;
9.870063;0.957265;0.687271;0.688002;1.000636;
9.935599;0.957201;0.687179;0.687899;1.000640;
10.001135;0.957138;0.687089;0.687799;1.000644;
10.066671;0.957077;0.687000;0.687701;1.000648;
10.132207;0.957017;0.686914;0.687606;1.000652;
10.197743;0.956958;0.686830;0.687512;1.000656;
10.328815;0.956847;0.686667;0.687331;1.000664;
10.446780;0.956749;0.686526;0.687175;1.000670;
10.564745;0.956654;0.686391;0.687025;1.000677;
10.682709;0.956563;0.686261;0.686881;1.000683;
10.800674;0.956476;0.686137;0.686743;1.000689;
10.918639;0.956392;0.686017;0.686610;1.000694;
11.036604;0.956310;0.685902;0.686482;1.000700;
11.154569;0.956233;0.685791;0.686359;1.000705;
11.272533;0.956158;0.685685;0.686241;1.000710;
11.390498;0.956086;0.685583;0.686128;1.000715;
11.508463;0.956017;0.685484;0.686019;1.000719;
11.626428;0.955950;0.685390;0.685914;1.000724;
11.744393;0.955886;0.685300;0.685813;1.000728;
11.862357;0.955824;0.685213;0.685716;1.000732;
11.980322;0.955766;0.685129;0.685623;1.000736;
12.098287;0.955709;0.685049;0.685534;1.000740;
12.216252;0.955653;0.684972;0.685448;1.000744;
12.334217;0.955601;0.684898;0.685365;1.000747;
12.452181;0.955553;0.684826;0.685286;1.000750;
12.570146;0.955503;0.684758;0.685210;1.000754;
12.688111;0.955448;0.684692;0.685137;1.000757;
12.806076;0.955412;0.684629;0.685067;1.000760;
12.924041;0.955395;0.684568;0.684999;1.000763;
13.042005;0.955343;0.684510;0.684934;1.000765;
13.159970;0.955304;0.684454;0.684872;1.000768;
13.277935;0.955265;0.684400;0.684812;1.000771;
13.395900;0.955227;0.684349;0.684755;1.000773;
13.513865;0.955193;0.684299;0.684700;1.000775;
13.631829;0.955158;0.684251;0.684647;1.000778;
13.749794;0.955126;0.684205;0.684596;1.000780;
13.867759;0.955095;0.684161;0.684547;1.000782;
13.985724;0.955064;0.684119;0.684500;1.000784;
