time;EmtTfoYY_circuit_vPrimA;EmtTfoYY_circuit_vSecA;EmtTfoYY_circuit_iPrimA;EmtTfoYY_circuit_iSecA;
0.005120;-0.051082;-0.007789;-0.003894;0.007789;
0.005130;-0.055522;-0.010006;-0.005003;0.010006;
0.005140;-0.059961;-0.012224;-0.006112;0.012224;
0.005150;-0.064400;-0.014442;-0.007221;0.014442;
0.005160;-0.068837;-0.016659;-0.008330;0.016659;
0.005170;-0.073275;-0.018876;-0.009438;0.018876;
0.005180;-0.077711;-0.021093;-0.010547;0.021093;
0.005190;-0.082147;-0.023310;-0.011655;0.023310;
0.005200;-0.086582;-0.025527;-0.012763;0.025527;
0.005210;-0.091016;-0.027743;-0.013872;0.027743;
0.005220;-0.095449;-0.029959;-0.014980;0.029959;
0.005230;-0.099882;-0.032175;-0.016088;0.032175;
0.005240;-0.104313;-0.034391;-0.017195;0.034391;
0.005250;-0.108743;-0.036606;-0.018303;0.036606;
0.005260;-0.113172;-0.038821;-0.019410;0.038821;
0.005270;-0.117600;-0.041035;-0.020518;0.041035;
0.005280;-0.122027;-0.043249;-0.021625;0.043249;
0.005290;-0.126453;-0.045463;-0.022731;0.045463;
0.005300;-0.130878;-0.047676;-0.023838;0.047676;
0.005310;-0.135301;-0.049889;-0.024944;0.049889;
0.005320;-0.139722;-0.052101;-0.026050;0.052101;
0.005330;-0.144143;-0.054312;-0.027156;0.054312;
0.005340;-0.148562;-0.056524;-0.028262;0.056524;
0.005350;-0.152980;-0.058734;-0.029367;0.058734;
0.005360;-0.157396;-0.060944;-0.030472;0.060944;
0.005370;-0.161810;-0.063153;-0.031577;0.063153;
0.005380;-0.166223;-0.065362;-0.032681;0.065362;
0.005390;-0.170634;-0.067570;-0.033785;0.067570;
0.005400;-0.175044;-0.069778;-0.034889;0.069778;
0.005410;-0.179452;-0.071985;-0.035992;0.071985;
0.005420;-0.183858;-0.074191;-0.037095;0.074191;
0.005430;-0.188262;-0.076396;-0.038198;0.076396;
0.005440;-0.192664;-0.078600;-0.039300;0.078600;
0.005450;-0.197065;-0.080804;-0.040402;0.080804;
0.005460;-0.201463;-0.083007;-0.041504;0.083007;
0.005470;-0.205860;-0.085209;-0.042605;0.085209;
0.005480;-0.210255;-0.087411;-0.043705;0.087411;
0.005490;-0.214647;-0.089611;-0.044806;0.089611;
0.005500;-0.219037;-0.091811;-0.045905;0.091811;
0.005510;-0.223426;-0.094010;-0.047005;0.094010;
0.005520;-0.227812;-0.096207;-0.048104;0.096207;
0.005530;-0.232195;-0.098404;-0.049202;0.098404;
0.005540;-0.236577;-0.100600;-0.050300;0.100600;
0.005550;-0.240956;-0.102795;-0.051397;0.102795;
0.005560;-0.245333;-0.104989;-0.052494;0.104989;
0.005570;-0.249707;-0.107181;-0.053591;0.107181;
0.005580;-0.254079;-0.109373;-0.054687;0.109373;
0.005590;-0.258448;-0.111564;-0.055782;0.111564;
0.005600;-0.262815;-0.113753;-0.056877;0.113753;
0.005610;-0.267179;-0.115942;-0.057971;0.115942;
0.005620;-0.271541;-0.118129;-0.059064;0.118129;
0.005630;-0.275899;-0.120315;-0.060158;0.120315;
0.005640;-0.280256;-0.122500;-0.061250;0.122500;
0.005650;-0.284609;-0.124684;-0.062342;0.124684;
0.005660;-0.288959;-0.126866;-0.063433;0.126866;
0.005670;-0.293307;-0.129047;-0.064524;0.129047;
0.005680;-0.297652;-0.131227;-0.065614;0.131227;
0.005690;-0.301994;-0.133406;-0.066703;0.133406;
0.005700;-0.306333;-0.135583;-0.067792;0.135583;
0.005710;-0.310669;-0.137759;-0.068880;0.137759;
0.005720;-0.315002;-0.139934;-0.069967;0.139934;
0.005730;-0.319331;-0.142107;-0.071054;0.142107;
0.005740;-0.323658;-0.144279;-0.072140;0.144279;
0.005750;-0.327981;-0.146450;-0.073225;0.146450;
0.005760;-0.332301;-0.148619;-0.074309;0.148619;
0.005770;-0.336618;-0.150786;-0.075393;0.150786;
0.005780;-0.340932;-0.152952;-0.076476;0.152952;
0.005790;-0.345242;-0.155117;-0.077558;0.155117;
0.005800;-0.349549;-0.157280;-0.078640;0.157280;
0.005810;-0.353852;-0.159441;-0.079721;0.159441;
0.005820;-0.358152;-0.161601;-0.080801;0.161601;
0.005830;-0.362448;-0.163759;-0.081880;0.163759;
0.005840;-0.366741;-0.165916;-0.082958;0.165916;
0.005850;-0.371030;-0.168071;-0.084036;0.168071;
0.005860;-0.375315;-0.170224;-0.085112;0.170224;
0.005870;-0.379597;-0.172376;-0.086188;0.172376;
0.005880;-0.383875;-0.174526;-0.087263;0.174526;
0.005890;-0.388149;-0.176674;-0.088337;0.176674;
0.005900;-0.392419;-0.178821;-0.089410;0.178821;
0.005910;-0.396686;-0.180966;-0.090483;0.180966;
0.005920;-0.400948;-0.183109;-0.091554;0.183109;
0.005930;-0.405207;-0.185250;-0.092625;0.185250;
0.005940;-0.409462;-0.187389;-0.093695;0.187389;
0.005950;-0.413712;-0.189527;-0.094763;0.189527;
0.005960;-0.417959;-0.191662;-0.095831;0.191662;
0.005970;-0.422201;-0.193796;-0.096898;0.193796;
0.005980;-0.426439;-0.195928;-0.097964;0.195928;
0.005990;-0.430673;-0.198058;-0.099029;0.198058;
0.006000;-0.434903;-0.200186;-0.100093;0.200186;
0.006010;-0.439128;-0.202312;-0.101156;0.202312;
0.006020;-0.443349;-0.204436;-0.102218;0.204436;
0.006030;-0.447566;-0.206557;-0.103279;0.206557;
0.006040;-0.451778;-0.208677;-0.104339;0.208677;
0.006050;-0.455986;-0.210795;-0.105398;0.210795;
0.006060;-0.460190;-0.212911;-0.106455;0.212911;
0.006070;-0.464388;-0.215025;-0.107512;0.215025;
0.006080;-0.468583;-0.217136;-0.108568;0.217136;
0.006090;-0.472772;-0.219246;-0.109623;0.219246;
0.006100;-0.476957;-0.221353;-0.110676;0.221353;
0.006110;-0.481137;-0.223458;-0.111729;0.223458;
0.006120;-0.485313;-0.225561;-0.112780;0.225561;
0.006130;-0.489483;-0.227661;-0.113831;0.227661;
0.006140;-0.493649;-0.229760;-0.114880;0.229760;
0.006150;-0.497810;-0.231856;-0.115928;0.231856;
0.006160;-0.501966;-0.233949;-0.116975;0.233949;
0.006170;-0.506117;-0.236041;-0.118020;0.236041;
0.006180;-0.510264;-0.238130;-0.119065;0.238130;
0.006190;-0.514405;-0.240217;-0.120108;0.240217;
0.006200;-0.518541;-0.242301;-0.121151;0.242301;
0.006210;-0.522672;-0.244383;-0.122192;0.244383;
0.006220;-0.526797;-0.246463;-0.123232;0.246463;
0.006230;-0.530918;-0.248540;-0.124270;0.248540;
0.006240;-0.535033;-0.250615;-0.125308;0.250615;
0.006250;-0.539143;-0.252687;-0.126344;0.252687;
0.006260;-0.543248;-0.254757;-0.127379;0.254757;
0.006270;-0.547347;-0.256824;-0.128412;0.256824;
0.006280;-0.551441;-0.258889;-0.129445;0.258889;
0.006290;-0.555530;-0.260951;-0.130476;0.260951;
0.006300;-0.559613;-0.263011;-0.131505;0.263011;
0.006310;-0.563690;-0.265068;-0.132534;0.265068;
0.006320;-0.567762;-0.267122;-0.133561;0.267122;
0.006330;-0.571828;-0.269174;-0.134587;0.269174;
0.006340;-0.575889;-0.271223;-0.135612;0.271223;
0.006350;-0.579944;-0.273270;-0.136635;0.273270;
0.006360;-0.583993;-0.275313;-0.137657;0.275313;
0.006370;-0.588037;-0.277354;-0.138677;0.277354;
0.006380;-0.592074;-0.279393;-0.139696;0.279393;
0.006390;-0.596106;-0.281428;-0.140714;0.281428;
0.006400;-0.600132;-0.283461;-0.141730;0.283461;
0.006410;-0.604152;-0.285491;-0.142745;0.285491;
0.006420;-0.608166;-0.287518;-0.143759;0.287518;
0.006430;-0.612174;-0.289542;-0.144771;0.289542;
0.006440;-0.616176;-0.291564;-0.145782;0.291564;
0.006450;-0.620172;-0.293582;-0.146791;0.293582;
0.006460;-0.624162;-0.295598;-0.147799;0.295598;
0.006470;-0.628146;-0.297611;-0.148805;0.297611;
0.006480;-0.632123;-0.299620;-0.149810;0.299620;
0.006490;-0.636094;-0.301627;-0.150814;0.301627;
0.006500;-0.640059;-0.303631;-0.151816;0.303631;
0.006510;-0.644018;-0.305632;-0.152816;0.305632;
0.006520;-0.647970;-0.307630;-0.153815;0.307630;
0.006530;-0.651916;-0.309625;-0.154812;0.309625;
0.006540;-0.655856;-0.311616;-0.155808;0.311616;
0.006550;-0.659789;-0.313605;-0.156803;0.313605;
0.006560;-0.663715;-0.315591;-0.157795;0.315591;
0.006570;-0.667635;-0.317573;-0.158787;0.317573;
0.006580;-0.671548;-0.319553;-0.159776;0.319553;
0.006590;-0.675455;-0.321529;-0.160764;0.321529;
0.006600;-0.679355;-0.323502;-0.161751;0.323502;
0.006610;-0.683248;-0.325472;-0.162736;0.325472;
0.006620;-0.687135;-0.327438;-0.163719;0.327438;
0.006630;-0.691015;-0.329402;-0.164701;0.329402;
0.006640;-0.694888;-0.331362;-0.165681;0.331362;
0.006650;-0.698754;-0.333319;-0.166659;0.333319;
0.006660;-0.702613;-0.335272;-0.167636;0.335272;
0.006670;-0.706465;-0.337222;-0.168611;0.337222;
0.006680;-0.710311;-0.339169;-0.169585;0.339169;
0.006690;-0.714149;-0.341113;-0.170556;0.341113;
0.006700;-0.717980;-0.343053;-0.171527;0.343053;
0.006710;-0.721804;-0.344990;-0.172495;0.344990;
0.006720;-0.725622;-0.346923;-0.173462;0.346923;
0.006730;-0.729431;-0.348853;-0.174427;0.348853;
0.006740;-0.733234;-0.350780;-0.175390;0.350780;
0.006750;-0.737030;-0.352703;-0.176352;0.352703;
0.006760;-0.740818;-0.354623;-0.177311;0.354623;
0.006770;-0.744599;-0.356539;-0.178269;0.356539;
0.006780;-0.748372;-0.358451;-0.179226;0.358451;
0.006790;-0.752138;-0.360360;-0.180180;0.360360;
0.006800;-0.755897;-0.362266;-0.181133;0.362266;
0.006810;-0.759648;-0.364168;-0.182084;0.364168;
0.006820;-0.763392;-0.366066;-0.183033;0.366066;
0.006830;-0.767128;-0.367961;-0.183980;0.367961;
0.006840;-0.770857;-0.369852;-0.184926;0.369852;
0.006850;-0.774578;-0.371739;-0.185870;0.371739;
0.006860;-0.778291;-0.373623;-0.186812;0.373623;
0.006870;-0.781997;-0.375503;-0.187752;0.375503;
0.006880;-0.785695;-0.377380;-0.188690;0.377380;
0.006890;-0.789385;-0.379252;-0.189626;0.379252;
0.006900;-0.793068;-0.381121;-0.190561;0.381121;
0.006910;-0.796742;-0.382986;-0.191493;0.382986;
0.006920;-0.800409;-0.384848;-0.192424;0.384848;
0.006930;-0.804068;-0.386705;-0.193353;0.386705;
0.006940;-0.807719;-0.388559;-0.194280;0.388559;
0.006950;-0.811362;-0.390409;-0.195204;0.390409;
0.006960;-0.814997;-0.392255;-0.196127;0.392255;
0.006970;-0.818624;-0.394097;-0.197049;0.394097;
0.006980;-0.822242;-0.395935;-0.197968;0.395935;
0.006990;-0.825853;-0.397770;-0.198885;0.397770;
0.007000;-0.829456;-0.399600;-0.199800;0.399600;
0.007010;-0.833050;-0.401427;-0.200713;0.401427;
0.007020;-0.836636;-0.403249;-0.201625;0.403249;
0.007030;-0.840214;-0.405068;-0.202534;0.405068;
0.007040;-0.843784;-0.406883;-0.203441;0.406883;
0.007050;-0.847345;-0.408693;-0.204347;0.408693;
0.007060;-0.850898;-0.410500;-0.205250;0.410500;
0.007070;-0.854442;-0.412302;-0.206151;0.412302;
0.007080;-0.857978;-0.414101;-0.207050;0.414101;
0.007090;-0.861506;-0.415895;-0.207947;0.415895;
0.007100;-0.865025;-0.417685;-0.208843;0.417685;
0.007110;-0.868536;-0.419471;-0.209736;0.419471;
0.007120;-0.872038;-0.421253;-0.210627;0.421253;
0.007130;-0.875531;-0.423031;-0.211515;0.423031;
0.007140;-0.879016;-0.424805;-0.212402;0.424805;
0.007150;-0.882492;-0.426574;-0.213287;0.426574;
0.007160;-0.885959;-0.428339;-0.214170;0.428339;
0.007170;-0.889418;-0.430100;-0.215050;0.430100;
0.007180;-0.892868;-0.431857;-0.215929;0.431857;
0.007190;-0.896309;-0.433610;-0.216805;0.433610;
0.007200;-0.899741;-0.435358;-0.217679;0.435358;
0.007210;-0.903164;-0.437102;-0.218551;0.437102;
0.007220;-0.906579;-0.438841;-0.219421;0.438841;
0.007230;-0.909984;-0.440577;-0.220288;0.440577;
0.007240;-0.913380;-0.442307;-0.221154;0.442307;
0.007250;-0.916768;-0.444034;-0.222017;0.444034;
0.007260;-0.920146;-0.445756;-0.222878;0.445756;
0.007270;-0.923516;-0.447474;-0.223737;0.447474;
0.007280;-0.926876;-0.449187;-0.224594;0.449187;
0.007290;-0.930227;-0.450896;-0.225448;0.450896;
0.007300;-0.933569;-0.452601;-0.226300;0.452601;
0.007310;-0.936901;-0.454301;-0.227150;0.454301;
0.007320;-0.940225;-0.455996;-0.227998;0.455996;
0.007330;-0.943539;-0.457687;-0.228844;0.457687;
0.007340;-0.946844;-0.459374;-0.229687;0.459374;
0.007350;-0.950139;-0.461056;-0.230528;0.461056;
0.007360;-0.953425;-0.462733;-0.231367;0.462733;
0.007370;-0.956702;-0.464406;-0.232203;0.464406;
0.007380;-0.959969;-0.466074;-0.233037;0.466074;
0.007390;-0.963227;-0.467738;-0.233869;0.467738;
0.007400;-0.966475;-0.469397;-0.234698;0.469397;
0.007410;-0.969714;-0.471051;-0.235526;0.471051;
0.007420;-0.972943;-0.472701;-0.236351;0.472701;
0.007430;-0.976163;-0.474346;-0.237173;0.474346;
0.007440;-0.979373;-0.475987;-0.237993;0.475987;
0.007450;-0.982573;-0.477622;-0.238811;0.477622;
0.007460;-0.985763;-0.479253;-0.239627;0.479253;
0.007470;-0.988944;-0.480880;-0.240440;0.480880;
0.007480;-0.992115;-0.482501;-0.241251;0.482501;
0.007490;-0.995277;-0.484118;-0.242059;0.484118;
0.007500;-0.998428;-0.485730;-0.242865;0.485730;
0.007510;-1.001570;-0.487337;-0.243669;0.487337;
0.007520;-1.004701;-0.488940;-0.244470;0.488940;
0.007530;-1.007823;-0.490537;-0.245269;0.490537;
0.007540;-1.010935;-0.492130;-0.246065;0.492130;
0.007550;-1.014037;-0.493718;-0.246859;0.493718;
0.007560;-1.017129;-0.495301;-0.247650;0.495301;
0.007570;-1.020210;-0.496879;-0.248439;0.496879;
0.007580;-1.023282;-0.498452;-0.249226;0.498452;
0.007590;-1.026344;-0.500020;-0.250010;0.500020;
0.007600;-1.029395;-0.501584;-0.250792;0.501584;
0.007610;-1.032437;-0.503142;-0.251571;0.503142;
0.007620;-1.035468;-0.504696;-0.252348;0.504696;
0.007630;-1.038489;-0.506244;-0.253122;0.506244;
0.007640;-1.041500;-0.507787;-0.253894;0.507787;
0.007650;-1.044500;-0.509326;-0.254663;0.509326;
0.007660;-1.047490;-0.510859;-0.255430;0.510859;
0.007670;-1.050470;-0.512388;-0.256194;0.512388;
0.007680;-1.053439;-0.513911;-0.256955;0.513911;
0.007690;-1.056398;-0.515429;-0.257715;0.515429;
0.007700;-1.059347;-0.516942;-0.258471;0.516942;
0.007710;-1.062285;-0.518450;-0.259225;0.518450;
0.007720;-1.065213;-0.519953;-0.259977;0.519953;
0.007730;-1.068130;-0.521451;-0.260726;0.521451;
0.007740;-1.071036;-0.522944;-0.261472;0.522944;
0.007750;-1.073932;-0.524431;-0.262216;0.524431;
0.007760;-1.076818;-0.525914;-0.262957;0.525914;
0.007770;-1.079693;-0.527391;-0.263695;0.527391;
0.007780;-1.082557;-0.528863;-0.264431;0.528863;
0.007790;-1.085410;-0.530329;-0.265165;0.530329;
0.007800;-1.088253;-0.531791;-0.265895;0.531791;
0.007810;-1.091085;-0.533247;-0.266624;0.533247;
0.007820;-1.093906;-0.534698;-0.267349;0.534698;
0.007830;-1.096717;-0.536144;-0.268072;0.536144;
0.007840;-1.099516;-0.537584;-0.268792;0.537584;
0.007850;-1.102305;-0.539019;-0.269510;0.539019;
0.007860;-1.105083;-0.540449;-0.270225;0.540449;
0.007870;-1.107850;-0.541873;-0.270937;0.541873;
0.007880;-1.110606;-0.543293;-0.271646;0.543293;
0.007890;-1.113351;-0.544706;-0.272353;0.544706;
0.007900;-1.116085;-0.546115;-0.273057;0.546115;
0.007910;-1.118808;-0.547518;-0.273759;0.547518;
0.007920;-1.121520;-0.548915;-0.274458;0.548915;
0.007930;-1.124221;-0.550307;-0.275154;0.550307;
0.007940;-1.126911;-0.551694;-0.275847;0.551694;
0.007950;-1.129590;-0.553075;-0.276538;0.553075;
0.007960;-1.132257;-0.554451;-0.277226;0.554451;
0.007970;-1.134914;-0.555821;-0.277911;0.555821;
0.007980;-1.137559;-0.557186;-0.278593;0.557186;
0.007990;-1.140193;-0.558546;-0.279273;0.558546;
0.008000;-1.142816;-0.559899;-0.279950;0.559899;
0.008010;-1.145427;-0.561248;-0.280624;0.561248;
0.008020;-1.148027;-0.562590;-0.281295;0.562590;
0.008030;-1.150616;-0.563928;-0.281964;0.563928;
0.008040;-1.153194;-0.565259;-0.282630;0.565259;
0.008050;-1.155760;-0.566585;-0.283293;0.566585;
0.008060;-1.158314;-0.567906;-0.283953;0.567906;
0.008070;-1.160858;-0.569221;-0.284610;0.569221;
0.008080;-1.163389;-0.570530;-0.285265;0.570530;
0.008090;-1.165910;-0.571834;-0.285917;0.571834;
0.008100;-1.168418;-0.573132;-0.286566;0.573132;
0.008110;-1.170916;-0.574424;-0.287212;0.574424;
0.008120;-1.173401;-0.575711;-0.287855;0.575711;
0.008130;-1.175876;-0.576992;-0.288496;0.576992;
0.008140;-1.178338;-0.578267;-0.289133;0.578267;
0.008150;-1.180789;-0.579536;-0.289768;0.579536;
0.008160;-1.183228;-0.580800;-0.290400;0.580800;
0.008170;-1.185656;-0.582058;-0.291029;0.582058;
0.008180;-1.188072;-0.583311;-0.291655;0.583311;
0.008190;-1.190476;-0.584557;-0.292279;0.584557;
0.008200;-1.192868;-0.585798;-0.292899;0.585798;
0.008210;-1.195249;-0.587033;-0.293517;0.587033;
0.008220;-1.197618;-0.588263;-0.294131;0.588263;
0.008230;-1.199975;-0.589486;-0.294743;0.589486;
0.008240;-1.202320;-0.590704;-0.295352;0.590704;
0.008250;-1.204653;-0.591915;-0.295958;0.591915;
0.008260;-1.206974;-0.593121;-0.296561;0.593121;
0.008270;-1.209284;-0.594322;-0.297161;0.594322;
0.008280;-1.211582;-0.595516;-0.297758;0.595516;
0.008290;-1.213867;-0.596704;-0.298352;0.596704;
0.008300;-1.216141;-0.597887;-0.298943;0.597887;
0.008310;-1.218402;-0.599063;-0.299532;0.599063;
0.008320;-1.220652;-0.600234;-0.300117;0.600234;
0.008330;-1.222889;-0.601399;-0.300699;0.601399;
0.008340;-1.225115;-0.602558;-0.301279;0.602558;
0.008350;-1.227328;-0.603710;-0.301855;0.603710;
0.008360;-1.229530;-0.604857;-0.302429;0.604857;
0.008370;-1.231719;-0.605998;-0.302999;0.605998;
0.008380;-1.233896;-0.607133;-0.303567;0.607133;
0.008390;-1.236060;-0.608262;-0.304131;0.608262;
0.008400;-1.238213;-0.609385;-0.304693;0.609385;
0.008410;-1.240353;-0.610502;-0.305251;0.610502;
0.008420;-1.242482;-0.611613;-0.305806;0.611613;
0.008430;-1.244597;-0.612718;-0.306359;0.612718;
0.008440;-1.246701;-0.613817;-0.306908;0.613817;
0.008450;-1.248792;-0.614910;-0.307455;0.614910;
0.008460;-1.250871;-0.615996;-0.307998;0.615996;
0.008470;-1.252938;-0.617077;-0.308538;0.617077;
0.008480;-1.254992;-0.618151;-0.309076;0.618151;
0.008490;-1.257034;-0.619220;-0.309610;0.619220;
0.008500;-1.259063;-0.620282;-0.310141;0.620282;
0.008510;-1.261080;-0.621338;-0.310669;0.621338;
0.008520;-1.263085;-0.622388;-0.311194;0.622388;
0.008530;-1.265077;-0.623432;-0.311716;0.623432;
0.008540;-1.267057;-0.624470;-0.312235;0.624470;
0.008550;-1.269024;-0.625502;-0.312751;0.625502;
0.008560;-1.270979;-0.626527;-0.313264;0.626527;
0.008570;-1.272921;-0.627547;-0.313773;0.627547;
0.008580;-1.274850;-0.628560;-0.314280;0.628560;
0.008590;-1.276767;-0.629566;-0.314783;0.629566;
0.008600;-1.278671;-0.630567;-0.315284;0.630567;
0.008610;-1.280563;-0.631562;-0.315781;0.631562;
0.008620;-1.282442;-0.632550;-0.316275;0.632550;
0.008630;-1.284308;-0.633532;-0.316766;0.633532;
0.008640;-1.286162;-0.634507;-0.317254;0.634507;
0.008650;-1.288003;-0.635477;-0.317738;0.635477;
0.008660;-1.289831;-0.636440;-0.318220;0.636440;
0.008670;-1.291647;-0.637397;-0.318698;0.637397;
0.008680;-1.293450;-0.638347;-0.319174;0.638347;
0.008690;-1.295240;-0.639292;-0.319646;0.639292;
0.008700;-1.297017;-0.640230;-0.320115;0.640230;
0.008710;-1.298782;-0.641161;-0.320581;0.641161;
0.008720;-1.300533;-0.642087;-0.321043;0.642087;
0.008730;-1.302272;-0.643006;-0.321503;0.643006;
0.008740;-1.303998;-0.643918;-0.321959;0.643918;
0.008750;-1.305711;-0.644825;-0.322412;0.644825;
0.008760;-1.307411;-0.645725;-0.322862;0.645725;
0.008770;-1.309099;-0.646618;-0.323309;0.646618;
0.008780;-1.310773;-0.647505;-0.323753;0.647505;
0.008790;-1.312435;-0.648386;-0.324193;0.648386;
0.008800;-1.314083;-0.649261;-0.324630;0.649261;
0.008810;-1.315719;-0.650128;-0.325064;0.650128;
0.008820;-1.317341;-0.650990;-0.325495;0.650990;
0.008830;-1.318951;-0.651845;-0.325923;0.651845;
0.008840;-1.320547;-0.652694;-0.326347;0.652694;
0.008850;-1.322131;-0.653536;-0.326768;0.653536;
0.008860;-1.323701;-0.654372;-0.327186;0.654372;
0.008870;-1.325259;-0.655201;-0.327601;0.655201;
0.008880;-1.326803;-0.656024;-0.328012;0.656024;
0.008890;-1.328334;-0.656841;-0.328420;0.656841;
0.008900;-1.329852;-0.657651;-0.328825;0.657651;
0.008910;-1.331357;-0.658454;-0.329227;0.658454;
0.008920;-1.332849;-0.659251;-0.329625;0.659251;
0.008930;-1.334328;-0.660041;-0.330021;0.660041;
0.008940;-1.335793;-0.660825;-0.330413;0.660825;
0.008950;-1.337246;-0.661603;-0.330801;0.661603;
0.008960;-1.338685;-0.662374;-0.331187;0.662374;
0.008970;-1.340111;-0.663138;-0.331569;0.663138;
0.008980;-1.341523;-0.663896;-0.331948;0.663896;
0.008990;-1.342923;-0.664647;-0.332323;0.664647;
0.009000;-1.344309;-0.665392;-0.332696;0.665392;
0.009010;-1.345682;-0.666130;-0.333065;0.666130;
0.009020;-1.347041;-0.666861;-0.333431;0.666861;
0.009030;-1.348388;-0.667586;-0.333793;0.667586;
0.009040;-1.349721;-0.668305;-0.334152;0.668305;
0.009050;-1.351041;-0.669016;-0.334508;0.669016;
0.009060;-1.352347;-0.669721;-0.334861;0.669721;
0.009070;-1.353640;-0.670420;-0.335210;0.670420;
0.009080;-1.354920;-0.671112;-0.335556;0.671112;
0.009090;-1.356186;-0.671797;-0.335899;0.671797;
0.009100;-1.357439;-0.672476;-0.336238;0.672476;
0.009110;-1.358678;-0.673148;-0.336574;0.673148;
0.009120;-1.359905;-0.673813;-0.336907;0.673813;
0.009130;-1.361117;-0.674472;-0.337236;0.674472;
0.009140;-1.362317;-0.675124;-0.337562;0.675124;
0.009150;-1.363502;-0.675770;-0.337885;0.675770;
0.009160;-1.364675;-0.676408;-0.338204;0.676408;
0.009170;-1.365834;-0.677041;-0.338520;0.677041;
0.009180;-1.366979;-0.677666;-0.338833;0.677666;
0.009190;-1.368111;-0.678285;-0.339142;0.678285;
0.009200;-1.369229;-0.678897;-0.339448;0.678897;
0.009210;-1.370334;-0.679502;-0.339751;0.679502;
0.009220;-1.371426;-0.680101;-0.340050;0.680101;
0.009230;-1.372503;-0.680692;-0.340346;0.680692;
0.009240;-1.373568;-0.681278;-0.340639;0.681278;
0.009250;-1.374618;-0.681856;-0.340928;0.681856;
0.009260;-1.375656;-0.682428;-0.341214;0.682428;
0.009270;-1.376679;-0.682993;-0.341496;0.682993;
0.009280;-1.377689;-0.683551;-0.341776;0.683551;
0.009290;-1.378686;-0.684103;-0.342051;0.684103;
0.009300;-1.379668;-0.684647;-0.342324;0.684647;
0.009310;-1.380638;-0.685185;-0.342593;0.685185;
0.009320;-1.381593;-0.685717;-0.342858;0.685717;
0.009330;-1.382535;-0.686241;-0.343121;0.686241;
0.009340;-1.383463;-0.686759;-0.343379;0.686759;
0.009350;-1.384378;-0.687270;-0.343635;0.687270;
0.009360;-1.385279;-0.687774;-0.343887;0.687774;
