time;LL_circuit_vLoadA;LL_circuit_vLoadB;LL_circuit_vLoadC;LL_circuit_iLineA;LL_circuit_iLineB;LL_circuit_iLineC;
0.196520;0.535054;-1.365104;0.830050;0.267529;-0.682554;0.415026;
0.196530;0.539033;-1.365632;0.826599;0.269519;-0.682818;0.413300;
0.196540;0.543007;-1.366147;0.823140;0.271505;-0.683076;0.411571;
0.196550;0.546975;-1.366649;0.819674;0.273489;-0.683326;0.409838;
0.196560;0.550938;-1.367136;0.816199;0.275471;-0.683570;0.408100;
0.196570;0.554895;-1.367611;0.812716;0.277450;-0.683807;0.406359;
0.196580;0.558847;-1.368072;0.809225;0.279426;-0.684038;0.404613;
0.196590;0.562794;-1.368519;0.805726;0.281399;-0.684261;0.402864;
0.196600;0.566735;-1.368953;0.802219;0.283369;-0.684478;0.401110;
0.196610;0.570670;-1.369373;0.798704;0.285337;-0.684689;0.399353;
0.196620;0.574599;-1.369780;0.795181;0.287302;-0.684892;0.397591;
0.196630;0.578523;-1.370174;0.791650;0.289264;-0.685089;0.395826;
0.196640;0.582442;-1.370553;0.788112;0.291223;-0.685279;0.394057;
0.196650;0.586354;-1.370920;0.784566;0.293179;-0.685462;0.392284;
0.196660;0.590261;-1.371272;0.781012;0.295132;-0.685638;0.390507;
0.196670;0.594162;-1.371612;0.777450;0.297083;-0.685808;0.388726;
0.196680;0.598057;-1.371937;0.773881;0.299030;-0.685971;0.386941;
0.196690;0.601946;-1.372249;0.770304;0.300975;-0.686127;0.385153;
0.196700;0.605829;-1.372548;0.766719;0.302917;-0.686276;0.383360;
0.196710;0.609706;-1.372833;0.763127;0.304855;-0.686418;0.381564;
0.196720;0.613578;-1.373105;0.759527;0.306791;-0.686554;0.379764;
0.196730;0.617443;-1.373362;0.755920;0.308723;-0.686683;0.377961;
0.196740;0.621302;-1.373607;0.752305;0.310653;-0.686805;0.376153;
0.196750;0.625155;-1.373838;0.748683;0.312579;-0.686921;0.374342;
0.196760;0.629001;-1.374055;0.745054;0.314503;-0.687029;0.372528;
0.196770;0.632842;-1.374259;0.741417;0.316423;-0.687131;0.370709;
0.196780;0.636676;-1.374449;0.737773;0.318340;-0.687226;0.368887;
0.196790;0.640504;-1.374625;0.734121;0.320254;-0.687315;0.367061;
0.196800;0.644326;-1.374788;0.730463;0.322165;-0.687396;0.365232;
0.196810;0.648141;-1.374938;0.726797;0.324073;-0.687471;0.363399;
0.196820;0.651950;-1.375074;0.723124;0.325977;-0.687539;0.361563;
0.196830;0.655753;-1.375196;0.719444;0.327878;-0.687600;0.359723;
0.196840;0.659549;-1.375305;0.715756;0.329776;-0.687654;0.357879;
0.196850;0.663338;-1.375400;0.712062;0.331671;-0.687702;0.356032;
0.196860;0.667121;-1.375482;0.708361;0.333563;-0.687743;0.354181;
0.196870;0.670897;-1.375550;0.704652;0.335451;-0.687777;0.352327;
0.196880;0.674667;-1.375604;0.700937;0.337336;-0.687804;0.350469;
0.196890;0.678430;-1.375645;0.697215;0.339217;-0.687824;0.348608;
0.196900;0.682187;-1.375672;0.693486;0.341095;-0.687838;0.346744;
0.196910;0.685936;-1.375686;0.689750;0.342970;-0.687845;0.344876;
0.196920;0.689679;-1.375686;0.686007;0.344842;-0.687845;0.343004;
0.196930;0.693415;-1.375673;0.682257;0.346710;-0.687838;0.341129;
0.196940;0.697145;-1.375646;0.678501;0.348574;-0.687825;0.339251;
0.196950;0.700867;-1.375605;0.674738;0.350436;-0.687805;0.337370;
0.196960;0.704582;-1.375551;0.670969;0.352293;-0.687777;0.335485;
0.196970;0.708291;-1.375483;0.667192;0.354148;-0.687744;0.333597;
0.196980;0.711992;-1.375402;0.663409;0.355998;-0.687703;0.331705;
0.196990;0.715687;-1.375307;0.659620;0.357846;-0.687655;0.329811;
0.197000;0.719374;-1.375198;0.655824;0.359689;-0.687601;0.327913;
0.197010;0.723055;-1.375076;0.652022;0.361529;-0.687540;0.326012;
0.197020;0.726728;-1.374941;0.648213;0.363366;-0.687472;0.324107;
0.197030;0.730394;-1.374791;0.644398;0.365199;-0.687398;0.322200;
0.197040;0.734053;-1.374629;0.640576;0.367028;-0.687316;0.320289;
0.197050;0.737704;-1.374452;0.636748;0.368854;-0.687228;0.318375;
0.197060;0.741348;-1.374262;0.632914;0.370676;-0.687133;0.316458;
0.197070;0.744985;-1.374059;0.629074;0.372495;-0.687032;0.314538;
0.197080;0.748615;-1.373842;0.625227;0.374310;-0.686923;0.312614;
0.197090;0.752237;-1.373611;0.621374;0.376121;-0.686808;0.310688;
0.197100;0.755852;-1.373367;0.617515;0.377928;-0.686686;0.308758;
0.197110;0.759459;-1.373110;0.613650;0.379732;-0.686557;0.306826;
0.197120;0.763059;-1.372838;0.609779;0.381532;-0.686421;0.304890;
0.197130;0.766651;-1.372553;0.605902;0.383328;-0.686279;0.302952;
0.197140;0.770236;-1.372255;0.602019;0.385120;-0.686130;0.301010;
0.197150;0.773813;-1.371943;0.598130;0.386909;-0.685974;0.299066;
0.197160;0.777383;-1.371618;0.594235;0.388694;-0.685811;0.297118;
0.197170;0.780945;-1.371279;0.590334;0.390474;-0.685642;0.295168;
0.197180;0.784499;-1.370926;0.586428;0.392251;-0.685465;0.293215;
0.197190;0.788045;-1.370560;0.582515;0.394025;-0.685282;0.291258;
0.197200;0.791584;-1.370181;0.578597;0.395794;-0.685093;0.289299;
0.197210;0.795114;-1.369788;0.574673;0.397559;-0.684896;0.287337;
0.197220;0.798637;-1.369381;0.570744;0.399321;-0.684693;0.285373;
0.197230;0.802152;-1.368961;0.566809;0.401078;-0.684483;0.283405;
0.197240;0.805660;-1.368527;0.562868;0.402832;-0.684266;0.281435;
0.197250;0.809159;-1.368080;0.558922;0.404582;-0.684042;0.279461;
0.197260;0.812650;-1.367620;0.554970;0.406327;-0.683812;0.277485;
0.197270;0.816133;-1.367146;0.551013;0.408069;-0.683575;0.275507;
0.197280;0.819608;-1.366658;0.547050;0.409806;-0.683331;0.273525;
0.197290;0.823075;-1.366157;0.543082;0.411540;-0.683081;0.271541;
0.197300;0.826534;-1.365642;0.539108;0.413269;-0.682823;0.269555;
0.197310;0.829985;-1.365114;0.535129;0.414995;-0.682559;0.267565;
0.197320;0.833427;-1.364573;0.531145;0.416716;-0.682288;0.265573;
0.197330;0.836862;-1.364018;0.527156;0.418433;-0.682011;0.263578;
0.197340;0.840288;-1.363449;0.523161;0.420146;-0.681727;0.261581;
0.197350;0.843706;-1.362867;0.519162;0.421855;-0.681436;0.259581;
0.197360;0.847115;-1.362272;0.515157;0.423560;-0.681138;0.257579;
0.197370;0.850516;-1.361663;0.511147;0.425260;-0.680834;0.255574;
0.197380;0.853909;-1.361041;0.507132;0.426957;-0.680523;0.253566;
0.197390;0.857293;-1.360405;0.503112;0.428649;-0.680205;0.251556;
0.197400;0.860669;-1.359756;0.499087;0.430337;-0.679880;0.249544;
0.197410;0.864036;-1.359093;0.495057;0.432020;-0.679549;0.247529;
0.197420;0.867395;-1.358417;0.491022;0.433700;-0.679211;0.245512;
0.197430;0.870745;-1.357728;0.486983;0.435375;-0.678866;0.243492;
0.197440;0.874087;-1.357025;0.482938;0.437046;-0.678515;0.241470;
0.197450;0.877420;-1.356309;0.478889;0.438712;-0.678157;0.239445;
0.197460;0.880744;-1.355580;0.474835;0.440374;-0.677792;0.237418;
0.197470;0.884060;-1.354837;0.470777;0.442032;-0.677421;0.235389;
0.197480;0.887367;-1.354080;0.466714;0.443686;-0.677042;0.233357;
0.197490;0.890665;-1.353311;0.462646;0.445335;-0.676658;0.231323;
0.197500;0.893954;-1.352528;0.458573;0.446979;-0.676266;0.229287;
0.197510;0.897235;-1.351731;0.454496;0.448620;-0.675868;0.227249;
0.197520;0.900507;-1.350922;0.450415;0.450256;-0.675463;0.225208;
0.197530;0.903770;-1.350098;0.446329;0.451887;-0.675051;0.223165;
0.197540;0.907023;-1.349262;0.442239;0.453514;-0.674633;0.221120;
0.197550;0.910268;-1.348412;0.438144;0.455136;-0.674208;0.219073;
0.197560;0.913504;-1.347549;0.434045;0.456754;-0.673777;0.217023;
0.197570;0.916731;-1.346673;0.429942;0.458368;-0.673339;0.214971;
0.197580;0.919949;-1.345784;0.425835;0.459977;-0.672894;0.212918;
0.197590;0.923158;-1.344881;0.421723;0.461581;-0.672443;0.210862;
0.197600;0.926358;-1.343965;0.417607;0.463181;-0.671985;0.208804;
0.197610;0.929548;-1.343035;0.413487;0.464776;-0.671520;0.206744;
0.197620;0.932730;-1.342093;0.409363;0.466367;-0.671049;0.204682;
0.197630;0.935902;-1.341137;0.405235;0.467953;-0.670571;0.202618;
0.197640;0.939065;-1.340167;0.401103;0.469535;-0.670086;0.200552;
0.197650;0.942218;-1.339185;0.396967;0.471111;-0.669595;0.198484;
0.197660;0.945363;-1.338190;0.392827;0.472684;-0.669097;0.196414;
0.197670;0.948498;-1.337181;0.388683;0.474251;-0.668593;0.194342;
0.197680;0.951624;-1.336159;0.384535;0.475814;-0.668082;0.192268;
0.197690;0.954740;-1.335124;0.380384;0.477372;-0.667564;0.190192;
0.197700;0.957847;-1.334075;0.376229;0.478926;-0.667040;0.188115;
0.197710;0.960944;-1.333014;0.372070;0.480474;-0.666509;0.186035;
0.197720;0.964032;-1.331939;0.367907;0.482018;-0.665972;0.183954;
0.197730;0.967110;-1.330851;0.363741;0.483558;-0.665428;0.181871;
0.197740;0.970179;-1.329750;0.359571;0.485092;-0.664877;0.179786;
0.197750;0.973239;-1.328636;0.355398;0.486622;-0.664320;0.177699;
0.197760;0.976288;-1.327509;0.351221;0.488146;-0.663757;0.175611;
0.197770;0.979328;-1.326369;0.347040;0.489666;-0.663187;0.173521;
0.197780;0.982359;-1.325215;0.342857;0.491182;-0.662610;0.171429;
0.197790;0.985379;-1.324049;0.338670;0.492692;-0.662027;0.169335;
0.197800;0.988390;-1.322869;0.334479;0.494198;-0.661437;0.167240;
0.197810;0.991392;-1.321677;0.330285;0.495698;-0.660841;0.165143;
0.197820;0.994383;-1.320471;0.326088;0.497194;-0.660238;0.163044;
0.197830;0.997365;-1.319252;0.321888;0.498685;-0.659629;0.160944;
0.197840;1.000336;-1.318021;0.317684;0.500171;-0.659013;0.158843;
0.197850;1.003298;-1.316776;0.313478;0.501652;-0.658390;0.156739;
0.197860;1.006250;-1.315518;0.309268;0.503128;-0.657761;0.154634;
0.197870;1.009192;-1.314248;0.305055;0.504599;-0.657126;0.152528;
0.197880;1.012125;-1.312964;0.300840;0.506065;-0.656484;0.150420;
0.197890;1.015047;-1.311667;0.296621;0.507526;-0.655836;0.148311;
0.197900;1.017959;-1.310358;0.292399;0.508982;-0.655181;0.146200;
0.197910;1.020861;-1.309035;0.288175;0.510433;-0.654520;0.144088;
0.197920;1.023753;-1.307700;0.283947;0.511879;-0.653852;0.141974;
0.197930;1.026635;-1.306352;0.279717;0.513320;-0.653178;0.139859;
0.197940;1.029506;-1.304990;0.275484;0.514756;-0.652498;0.137742;
0.197950;1.032368;-1.303616;0.271249;0.516186;-0.651811;0.135625;
0.197960;1.035219;-1.302229;0.267010;0.517612;-0.651117;0.133505;
0.197970;1.038061;-1.300830;0.262769;0.519033;-0.650417;0.131385;
0.197980;1.040891;-1.299417;0.258526;0.520448;-0.649711;0.129263;
0.197990;1.043712;-1.297992;0.254280;0.521858;-0.648998;0.127140;
0.198000;1.046522;-1.296553;0.250031;0.523264;-0.648279;0.125016;
0.198010;1.049323;-1.295102;0.245780;0.524664;-0.647553;0.122890;
0.198020;1.052112;-1.293638;0.241526;0.526058;-0.646821;0.120763;
0.198030;1.054891;-1.292162;0.237270;0.527448;-0.646083;0.118635;
0.198040;1.057660;-1.290672;0.233012;0.528833;-0.645339;0.116506;
0.198050;1.060419;-1.289170;0.228752;0.530212;-0.644587;0.114376;
0.198060;1.063167;-1.287655;0.224489;0.531586;-0.643830;0.112245;
0.198070;1.065904;-1.286128;0.220224;0.532954;-0.643066;0.110112;
0.198080;1.068631;-1.284588;0.215957;0.534318;-0.642296;0.107979;
0.198090;1.071348;-1.283035;0.211687;0.535676;-0.641520;0.105844;
0.198100;1.074053;-1.281469;0.207416;0.537029;-0.640737;0.103708;
0.198110;1.076749;-1.279891;0.203142;0.538377;-0.639948;0.101571;
0.198120;1.079433;-1.278300;0.198867;0.539719;-0.639152;0.099434;
0.198130;1.082107;-1.276697;0.194589;0.541056;-0.638351;0.097295;
0.198140;1.084771;-1.275080;0.190310;0.542388;-0.637543;0.095155;
0.198150;1.087423;-1.273452;0.186029;0.543714;-0.636728;0.093015;
0.198160;1.090065;-1.271811;0.181746;0.545035;-0.635908;0.090873;
0.198170;1.092696;-1.270157;0.177461;0.546350;-0.635081;0.088731;
0.198180;1.095316;-1.268490;0.173174;0.547661;-0.634248;0.086587;
0.198190;1.097926;-1.266812;0.168886;0.548965;-0.633408;0.084443;
0.198200;1.100524;-1.265120;0.164596;0.550265;-0.632563;0.082298;
0.198210;1.103112;-1.263416;0.160304;0.551558;-0.631711;0.080152;
0.198220;1.105689;-1.261700;0.156011;0.552847;-0.630852;0.078006;
0.198230;1.108255;-1.259971;0.151717;0.554130;-0.629988;0.075858;
0.198240;1.110810;-1.258230;0.147420;0.555407;-0.629117;0.073710;
0.198250;1.113354;-1.256477;0.143123;0.556679;-0.628241;0.071561;
0.198260;1.115887;-1.254711;0.138824;0.557946;-0.627358;0.069412;
0.198270;1.118409;-1.252932;0.134523;0.559207;-0.626468;0.067262;
0.198280;1.120920;-1.251141;0.130221;0.560463;-0.625573;0.065111;
0.198290;1.123420;-1.249338;0.125918;0.561713;-0.624672;0.062959;
0.198300;1.125909;-1.247523;0.121614;0.562957;-0.623764;0.060807;
0.198310;1.128387;-1.245695;0.117308;0.564196;-0.622850;0.058654;
0.198320;1.130854;-1.243855;0.113002;0.565429;-0.621930;0.056501;
0.198330;1.133309;-1.242003;0.108694;0.566657;-0.621004;0.054347;
0.198340;1.135753;-1.240138;0.104385;0.567879;-0.620072;0.052193;
0.198350;1.138187;-1.238261;0.100075;0.569096;-0.619133;0.050038;
0.198360;1.140608;-1.236372;0.095764;0.570307;-0.618189;0.047882;
0.198370;1.143019;-1.234471;0.091452;0.571512;-0.617238;0.045726;
0.198380;1.145418;-1.232558;0.087140;0.572712;-0.616281;0.043570;
0.198390;1.147806;-1.230632;0.082826;0.573906;-0.615318;0.041413;
0.198400;1.150183;-1.228694;0.078512;0.575094;-0.614350;0.039256;
0.198410;1.152548;-1.226745;0.074196;0.576277;-0.613375;0.037098;
0.198420;1.154902;-1.224783;0.069881;0.577454;-0.612394;0.034940;
0.198430;1.157245;-1.222809;0.065564;0.578625;-0.611407;0.032782;
0.198440;1.159576;-1.220822;0.061247;0.579790;-0.610414;0.030623;
0.198450;1.161896;-1.218824;0.056929;0.580950;-0.609415;0.028464;
0.198460;1.164204;-1.216814;0.052610;0.582104;-0.608409;0.026305;
0.198470;1.166501;-1.214792;0.048291;0.583253;-0.607398;0.024146;
0.198480;1.168786;-1.212758;0.043972;0.584395;-0.606381;0.021986;
0.198490;1.171060;-1.210712;0.039652;0.585532;-0.605358;0.019826;
0.198500;1.173322;-1.208653;0.035332;0.586663;-0.604329;0.017666;
0.198510;1.175572;-1.206583;0.031011;0.587789;-0.603294;0.015506;
0.198520;1.177811;-1.204501;0.026690;0.588908;-0.602253;0.013345;
0.198530;1.180039;-1.202408;0.022369;0.590022;-0.601206;0.011185;
0.198540;1.182254;-1.200302;0.018048;0.591129;-0.600153;0.009024;
0.198550;1.184458;-1.198184;0.013726;0.592231;-0.599095;0.006863;
0.198560;1.186651;-1.196055;0.009405;0.593328;-0.598030;0.004702;
0.198570;1.188831;-1.193914;0.005083;0.594418;-0.596959;0.002541;
0.198580;1.191000;-1.191761;0.000761;0.595502;-0.595883;0.000380;
0.198590;1.193157;-1.189596;-0.003561;0.596581;-0.594800;-0.001780;
0.198600;1.195302;-1.187420;-0.007883;0.597654;-0.593712;-0.003941;
0.198610;1.197436;-1.185231;-0.012204;0.598720;-0.592618;-0.006102;
0.198620;1.199558;-1.183031;-0.016526;0.599781;-0.591518;-0.008263;
0.198630;1.201668;-1.180820;-0.020847;0.600836;-0.590412;-0.010424;
0.198640;1.203766;-1.178597;-0.025169;0.601885;-0.589301;-0.012584;
0.198650;1.205852;-1.176362;-0.029490;0.602928;-0.588183;-0.014745;
0.198660;1.207926;-1.174115;-0.033810;0.603965;-0.587060;-0.016905;
0.198670;1.209988;-1.171857;-0.038131;0.604997;-0.585931;-0.019065;
0.198680;1.212039;-1.169588;-0.042451;0.606022;-0.584796;-0.021225;
0.198690;1.214077;-1.167307;-0.046770;0.607041;-0.583656;-0.023385;
0.198700;1.216104;-1.165014;-0.051089;0.608054;-0.582509;-0.025545;
0.198710;1.218118;-1.162710;-0.055408;0.609061;-0.581357;-0.027704;
0.198720;1.220120;-1.160394;-0.059726;0.610063;-0.580199;-0.029863;
0.198730;1.222111;-1.158067;-0.064044;0.611058;-0.579036;-0.032022;
0.198740;1.224089;-1.155728;-0.068360;0.612047;-0.577867;-0.034180;
0.198750;1.226055;-1.153378;-0.072677;0.613030;-0.576692;-0.036338;
0.198760;1.228009;-1.151017;-0.076992;0.614007;-0.575511;-0.038496;
0.198770;1.229951;-1.148644;-0.081307;0.614978;-0.574325;-0.040653;
0.198780;1.231881;-1.146260;-0.085621;0.615943;-0.573133;-0.042810;
0.198790;1.233799;-1.143865;-0.089934;0.616902;-0.571935;-0.044967;
0.198800;1.235705;-1.141458;-0.094246;0.617855;-0.570732;-0.047123;
0.198810;1.237598;-1.139041;-0.098557;0.618801;-0.569523;-0.049279;
0.198820;1.239479;-1.136611;-0.102867;0.619742;-0.568308;-0.051434;
0.198830;1.241348;-1.134171;-0.107177;0.620676;-0.567088;-0.053588;
0.198840;1.243204;-1.131720;-0.111485;0.621605;-0.565862;-0.055742;
0.198850;1.245049;-1.129257;-0.115792;0.622527;-0.564631;-0.057896;
0.198860;1.246881;-1.126783;-0.120098;0.623443;-0.563394;-0.060049;
0.198870;1.248701;-1.124298;-0.124403;0.624353;-0.562151;-0.062201;
0.198880;1.250508;-1.121802;-0.128706;0.625256;-0.560903;-0.064353;
0.198890;1.252303;-1.119295;-0.133008;0.626154;-0.559650;-0.066504;
0.198900;1.254086;-1.116777;-0.137309;0.627045;-0.558391;-0.068655;
0.198910;1.255856;-1.114247;-0.141609;0.627931;-0.557126;-0.070805;
0.198920;1.257614;-1.111707;-0.145907;0.628810;-0.555856;-0.072954;
0.198930;1.259360;-1.109156;-0.150204;0.629682;-0.554580;-0.075102;
0.198940;1.261093;-1.106594;-0.154499;0.630549;-0.553299;-0.077250;
0.198950;1.262814;-1.104021;-0.158793;0.631409;-0.552013;-0.079397;
0.198960;1.264522;-1.101437;-0.163085;0.632263;-0.550721;-0.081543;
0.198970;1.266218;-1.098842;-0.167375;0.633111;-0.549423;-0.083688;
0.198980;1.267901;-1.096236;-0.171664;0.633953;-0.548121;-0.085832;
0.198990;1.269572;-1.093620;-0.175952;0.634788;-0.546812;-0.087976;
0.199000;1.271230;-1.090993;-0.180237;0.635617;-0.545499;-0.090119;
0.199010;1.272875;-1.088354;-0.184521;0.636440;-0.544180;-0.092261;
0.199020;1.274509;-1.085706;-0.188803;0.637257;-0.542855;-0.094402;
0.199030;1.276129;-1.083046;-0.193083;0.638067;-0.541525;-0.096542;
0.199040;1.277737;-1.080376;-0.197361;0.638871;-0.540190;-0.098681;
0.199050;1.279332;-1.077695;-0.201637;0.639669;-0.538850;-0.100819;
0.199060;1.280915;-1.075004;-0.205911;0.640460;-0.537504;-0.102956;
0.199070;1.282485;-1.072302;-0.210183;0.641245;-0.536153;-0.105092;
0.199080;1.284042;-1.069589;-0.214453;0.642024;-0.534797;-0.107227;
0.199090;1.285587;-1.066866;-0.218721;0.642796;-0.533435;-0.109361;
0.199100;1.287119;-1.064132;-0.222987;0.643562;-0.532068;-0.111494;
0.199110;1.288638;-1.061388;-0.227251;0.644322;-0.530696;-0.113626;
0.199120;1.290145;-1.058633;-0.231512;0.645075;-0.529319;-0.115756;
0.199130;1.291639;-1.055868;-0.235771;0.645822;-0.527936;-0.117886;
0.199140;1.293120;-1.053092;-0.240028;0.646562;-0.526548;-0.120014;
0.199150;1.294588;-1.050306;-0.244282;0.647297;-0.525155;-0.122141;
0.199160;1.296044;-1.047510;-0.248534;0.648024;-0.523757;-0.124267;
0.199170;1.297487;-1.044703;-0.252784;0.648746;-0.522354;-0.126392;
0.199180;1.298917;-1.041886;-0.257031;0.649461;-0.520945;-0.128516;
0.199190;1.300334;-1.039059;-0.261275;0.650169;-0.519532;-0.130638;
0.199200;1.301738;-1.036221;-0.265517;0.650871;-0.518113;-0.132759;
0.199210;1.303130;-1.033373;-0.269756;0.651567;-0.516689;-0.134878;
0.199220;1.304508;-1.030515;-0.273993;0.652256;-0.515260;-0.136997;
0.199230;1.305874;-1.027647;-0.278227;0.652939;-0.513826;-0.139114;
0.199240;1.307227;-1.024769;-0.282458;0.653616;-0.512387;-0.141229;
0.199250;1.308567;-1.021880;-0.286686;0.654286;-0.510942;-0.143343;
0.199260;1.309894;-1.018982;-0.290912;0.654949;-0.509493;-0.145456;
0.199270;1.311208;-1.016073;-0.295135;0.655606;-0.508039;-0.147568;
0.199280;1.312509;-1.013155;-0.299354;0.656257;-0.506580;-0.149677;
0.199290;1.313797;-1.010226;-0.303571;0.656901;-0.505115;-0.151786;
0.199300;1.315073;-1.007287;-0.307785;0.657539;-0.503646;-0.153893;
0.199310;1.316335;-1.004339;-0.311996;0.658170;-0.502172;-0.155998;
0.199320;1.317584;-1.001381;-0.316203;0.658794;-0.500693;-0.158102;
0.199330;1.318820;-0.998412;-0.320408;0.659413;-0.499208;-0.160204;
0.199340;1.320044;-0.995434;-0.324609;0.660024;-0.497719;-0.162305;
0.199350;1.321254;-0.992446;-0.328808;0.660629;-0.496225;-0.164404;
0.199360;1.322451;-0.989448;-0.333003;0.661228;-0.494726;-0.166502;
0.199370;1.323635;-0.986441;-0.337194;0.661820;-0.493223;-0.168597;
0.199380;1.324806;-0.983424;-0.341383;0.662405;-0.491714;-0.170692;
0.199390;1.325964;-0.980397;-0.345568;0.662984;-0.490201;-0.172784;
0.199400;1.327109;-0.977360;-0.349749;0.663557;-0.488682;-0.174875;
0.199410;1.328241;-0.974314;-0.353927;0.664123;-0.487159;-0.176964;
0.199420;1.329360;-0.971258;-0.358102;0.664682;-0.485631;-0.179051;
0.199430;1.330465;-0.968192;-0.362273;0.665235;-0.484098;-0.181137;
0.199440;1.331558;-0.965117;-0.366440;0.665781;-0.482561;-0.183221;
0.199450;1.332637;-0.962033;-0.370604;0.666321;-0.481019;-0.185303;
0.199460;1.333703;-0.958938;-0.374765;0.666854;-0.479472;-0.187383;
0.199470;1.334756;-0.955835;-0.378921;0.667380;-0.477920;-0.189461;
0.199480;1.335796;-0.952722;-0.383074;0.667900;-0.476363;-0.191537;
0.199490;1.336823;-0.949600;-0.387223;0.668414;-0.474802;-0.193612;
0.199500;1.337836;-0.946468;-0.391368;0.668920;-0.473236;-0.195684;
0.199510;1.338836;-0.943327;-0.395509;0.669420;-0.471666;-0.197755;
0.199520;1.339823;-0.940176;-0.399647;0.669914;-0.470090;-0.199824;
0.199530;1.340797;-0.937017;-0.403780;0.670401;-0.468511;-0.201891;
0.199540;1.341758;-0.933848;-0.407910;0.670881;-0.466926;-0.203955;
0.199550;1.342705;-0.930670;-0.412035;0.671355;-0.465337;-0.206018;
0.199560;1.343639;-0.927482;-0.416157;0.671822;-0.463743;-0.208079;
0.199570;1.344560;-0.924286;-0.420274;0.672282;-0.462145;-0.210137;
0.199580;1.345467;-0.921080;-0.424387;0.672736;-0.460542;-0.212194;
0.199590;1.346362;-0.917865;-0.428496;0.673183;-0.458935;-0.214248;
0.199600;1.347243;-0.914642;-0.432601;0.673624;-0.457323;-0.216301;
0.199610;1.348110;-0.911409;-0.436701;0.674057;-0.455707;-0.218351;
0.199620;1.348965;-0.908167;-0.440797;0.674485;-0.454086;-0.220399;
0.199630;1.349806;-0.904916;-0.444889;0.674905;-0.452460;-0.222445;
0.199640;1.350634;-0.901657;-0.448977;0.675319;-0.450831;-0.224489;
0.199650;1.351448;-0.898388;-0.453060;0.675726;-0.449196;-0.226530;
0.199660;1.352249;-0.895111;-0.457138;0.676127;-0.447558;-0.228570;
0.199670;1.353037;-0.891824;-0.461212;0.676521;-0.445914;-0.230607;
0.199680;1.353811;-0.888529;-0.465282;0.676908;-0.444267;-0.232641;
0.199690;1.354572;-0.885225;-0.469346;0.677288;-0.442615;-0.234674;
