time;GEN_generator_omegaPu;GEN_generator_dtheta;GEN_generator_UStatorPu;GEN_generator_PGenPu;GEN_voltageRegulator_EfdPu;GEN_governor_PmPu;GEN_pss_VPssPu;
0.006440;1.000000;1.919775;0.915155;0.602260;0.964163;0.602730;-0.000005;
0.006460;1.000000;1.919775;0.915014;0.602148;0.978185;0.602730;-0.000005;
0.006480;1.000000;1.919775;0.914868;0.602034;0.992846;0.602730;-0.000005;
0.006500;1.000000;1.919775;0.914716;0.601922;1.008010;0.602730;-0.000005;
0.006520;1.000000;1.919775;0.914561;0.601810;1.023530;0.602730;-0.000005;
0.006540;1.000000;1.919775;0.914403;0.601701;1.039245;0.602730;-0.000005;
0.006560;1.000000;1.919775;0.914246;0.601596;1.054994;0.602730;-0.000005;
0.006580;1.000000;1.919775;0.914090;0.601495;1.070608;0.602730;-0.000005;
0.006600;1.000000;1.919775;0.913937;0.601400;1.085924;0.602730;-0.000005;
0.006620;1.000000;1.919775;0.913788;0.601312;1.100783;0.602730;-0.000005;
0.006640;1.000000;1.919775;0.913645;0.601232;1.115034;0.602730;-0.000005;
0.006660;1.000000;1.919775;0.913510;0.601160;1.128540;0.602730;-0.000005;
0.006680;1.000000;1.919775;0.913384;0.601096;1.141177;0.602730;-0.000005;
0.006700;1.000000;1.919775;0.913267;0.601043;1.152841;0.602730;-0.000005;
0.006720;1.000000;1.919775;0.913161;0.600999;1.163446;0.602730;-0.000005;
0.006740;1.000000;1.919775;0.913067;0.600965;1.172928;0.602730;-0.000005;
0.006760;1.000000;1.919775;0.912983;0.600941;1.181245;0.602730;-0.000005;
0.006780;1.000000;1.919775;0.912912;0.600926;1.188376;0.602730;-0.000005;
0.006800;1.000000;1.919775;0.912853;0.600922;1.194326;0.602730;-0.000005;
0.006820;1.000000;1.919775;0.912805;0.600926;1.199116;0.602730;-0.000005;
0.006840;1.000000;1.919775;0.912768;0.600938;1.202790;0.602730;-0.000005;
0.006860;1.000000;1.919775;0.912742;0.600959;1.205409;0.602730;-0.000005;
0.006880;1.000000;1.919775;0.912726;0.600986;1.207050;0.602730;-0.000005;
0.006900;1.000000;1.919775;0.912718;0.601019;1.207801;0.602730;-0.000005;
0.006920;1.000000;1.919775;0.912719;0.601058;1.207762;0.602730;-0.000005;
0.006940;1.000000;1.919775;0.912726;0.601101;1.207038;0.602730;-0.000005;
0.006960;1.000000;1.919775;0.912739;0.601148;1.205736;0.602730;-0.000006;
0.006980;1.000000;1.919775;0.912757;0.601197;1.203966;0.602730;-0.000006;
0.007000;1.000000;1.919775;0.912778;0.601248;1.201832;0.602730;-0.000006;
0.007020;1.000000;1.919775;0.912802;0.601300;1.199432;0.602730;-0.000006;
0.007040;1.000000;1.919775;0.912828;0.601352;1.196856;0.602730;-0.000006;
0.007060;1.000000;1.919775;0.912855;0.601404;1.194182;0.602730;-0.000006;
0.007080;1.000000;1.919775;0.912882;0.601456;1.191476;0.602730;-0.000006;
0.007100;1.000000;1.919775;0.912909;0.601506;1.188787;0.602730;-0.000006;
0.007120;1.000000;1.919775;0.912935;0.601556;1.186149;0.602730;-0.000006;
0.007140;1.000000;1.919775;0.912961;0.601604;1.183581;0.602730;-0.000006;
0.007160;1.000000;1.919775;0.912986;0.601651;1.181084;0.602730;-0.000006;
0.007180;1.000000;1.919775;0.913010;0.601697;1.178645;0.602730;-0.000006;
0.007200;1.000000;1.919775;0.913034;0.601741;1.176236;0.602730;-0.000006;
0.007220;1.000000;1.919775;0.913058;0.601785;1.173816;0.602730;-0.000006;
0.007240;1.000000;1.919775;0.913083;0.601829;1.171333;0.602730;-0.000006;
0.007260;1.000000;1.919775;0.913109;0.601872;1.168728;0.602730;-0.000006;
0.007280;1.000000;1.919775;0.913137;0.601917;1.165934;0.602730;-0.000006;
0.007300;1.000000;1.919775;0.913168;0.601962;1.162880;0.602730;-0.000006;
0.007320;1.000000;1.919775;0.913202;0.602008;1.159498;0.602730;-0.000006;
0.007340;1.000000;1.919775;0.913240;0.602056;1.155718;0.602730;-0.000006;
0.007360;1.000000;1.919775;0.913282;0.602106;1.151479;0.602730;-0.000006;
0.007380;1.000000;1.919775;0.913330;0.602158;1.146723;0.602730;-0.000006;
0.007400;1.000000;1.919775;0.913383;0.602213;1.141407;0.602730;-0.000006;
0.007420;1.000000;1.919775;0.913442;0.602270;1.135495;0.602730;-0.000006;
0.007440;1.000000;1.919775;0.913507;0.602329;1.128968;0.602730;-0.000006;
0.007460;1.000000;1.919775;0.913579;0.602391;1.121821;0.602730;-0.000006;
0.007480;1.000000;1.919775;0.913656;0.602456;1.114063;0.602730;-0.000006;
0.007500;1.000000;1.919775;0.913740;0.602522;1.105720;0.602730;-0.000006;
0.007520;1.000000;1.919775;0.913828;0.602589;1.096835;0.602730;-0.000006;
0.007540;1.000000;1.919775;0.913922;0.602657;1.087464;0.602730;-0.000006;
0.007560;1.000000;1.919775;0.914020;0.602726;1.077678;0.602730;-0.000006;
0.007580;1.000000;1.919775;0.914121;0.602794;1.067560;0.602730;-0.000006;
0.007600;1.000000;1.919775;0.914225;0.602862;1.057204;0.602730;-0.000006;
0.007620;1.000000;1.919775;0.914330;0.602927;1.046713;0.602730;-0.000006;
0.007640;1.000000;1.919775;0.914435;0.602990;1.036194;0.602730;-0.000006;
0.007660;1.000000;1.919775;0.914539;0.603049;1.025762;0.602730;-0.000006;
0.007680;1.000000;1.919775;0.914641;0.603105;1.015528;0.602730;-0.000006;
0.007700;1.000000;1.919775;0.914740;0.603156;1.005603;0.602730;-0.000006;
0.007720;1.000000;1.919775;0.914836;0.603201;0.996096;0.602730;-0.000007;
0.007740;1.000000;1.919775;0.914925;0.603241;0.987105;0.602730;-0.000007;
0.007760;1.000000;1.919775;0.915009;0.603274;0.978721;0.602730;-0.000007;
0.007780;1.000000;1.919775;0.915086;0.603300;0.971023;0.602730;-0.000007;
0.007800;1.000000;1.919775;0.915155;0.603320;0.964079;0.602730;-0.000007;
0.007820;1.000000;1.919775;0.915217;0.603332;0.957940;0.602730;-0.000007;
0.007840;1.000000;1.919775;0.915270;0.603338;0.952643;0.602730;-0.000007;
0.007860;1.000000;1.919775;0.915314;0.603336;0.948208;0.602731;-0.000007;
0.007880;1.000000;1.919775;0.915350;0.603327;0.944642;0.602731;-0.000007;
0.007900;1.000000;1.919775;0.915377;0.603312;0.941934;0.602731;-0.000007;
0.007920;1.000000;1.919775;0.915395;0.603291;0.940059;0.602731;-0.000007;
0.007940;1.000000;1.919775;0.915406;0.603264;0.938977;0.602731;-0.000007;
0.007960;1.000000;1.919775;0.915409;0.603232;0.938638;0.602731;-0.000007;
0.007980;1.000000;1.919775;0.915406;0.603196;0.938980;0.602731;-0.000007;
0.008000;1.000000;1.919775;0.915396;0.603156;0.939932;0.602731;-0.000007;
0.008020;1.000000;1.919775;0.915381;0.603112;0.941420;0.602731;-0.000007;
0.008040;1.000000;1.919775;0.915362;0.603067;0.943361;0.602731;-0.000007;
0.008060;1.000000;1.919775;0.915339;0.603019;0.945673;0.602731;-0.000007;
0.008080;1.000000;1.919775;0.915312;0.602971;0.948275;0.602731;-0.000007;
0.008100;1.000000;1.919775;0.915284;0.602922;0.951088;0.602731;-0.000007;
0.008120;1.000000;1.919775;0.915255;0.602873;0.954036;0.602731;-0.000007;
0.008140;1.000000;1.919775;0.915225;0.602825;0.957052;0.602731;-0.000007;
0.008160;1.000000;1.919775;0.915194;0.602778;0.960076;0.602731;-0.000007;
0.008180;1.000000;1.919775;0.915164;0.602732;0.963056;0.602731;-0.000007;
0.008200;1.000000;1.919775;0.915135;0.602688;0.965951;0.602731;-0.000007;
0.008220;1.000000;1.919775;0.915107;0.602645;0.968733;0.602731;-0.000007;
0.008240;1.000000;1.919775;0.915081;0.602605;0.971382;0.602731;-0.000007;
0.008260;1.000000;1.919775;0.915056;0.602566;0.973890;0.602731;-0.000007;
0.008280;1.000000;1.919775;0.915032;0.602529;0.976259;0.602731;-0.000007;
0.008300;1.000000;1.919775;0.915010;0.602494;0.978502;0.602731;-0.000007;
0.008320;1.000000;1.919775;0.914988;0.602460;0.980639;0.602731;-0.000007;
0.008340;1.000000;1.919775;0.914967;0.602428;0.982698;0.602731;-0.000007;
0.008360;1.000000;1.919775;0.914947;0.602396;0.984712;0.602731;-0.000007;
0.008380;1.000000;1.919775;0.914927;0.602366;0.986722;0.602731;-0.000007;
0.008400;1.000000;1.919775;0.914907;0.602336;0.988766;0.602731;-0.000008;
0.008420;1.000000;1.919775;0.914885;0.602306;0.990887;0.602731;-0.000008;
0.008440;1.000000;1.919775;0.914863;0.602276;0.993126;0.602731;-0.000008;
0.008460;1.000000;1.919775;0.914839;0.602245;0.995521;0.602731;-0.000008;
0.008480;1.000000;1.919775;0.914813;0.602214;0.998106;0.602731;-0.000008;
0.008500;1.000000;1.919775;0.914785;0.602182;1.000909;0.602731;-0.000008;
0.008520;1.000000;1.919775;0.914754;0.602150;1.003955;0.602731;-0.000008;
0.008540;1.000000;1.919775;0.914721;0.602117;1.007256;0.602731;-0.000008;
0.008560;1.000000;1.919775;0.914686;0.602082;1.010820;0.602731;-0.000008;
0.008580;1.000000;1.919775;0.914647;0.602048;1.014645;0.602731;-0.000008;
0.008600;1.000000;1.919775;0.914607;0.602012;1.018721;0.602731;-0.000008;
0.008620;1.000000;1.919775;0.914563;0.601976;1.023030;0.602731;-0.000008;
0.008640;1.000000;1.919775;0.914518;0.601940;1.027544;0.602731;-0.000008;
0.008660;1.000000;1.919775;0.914471;0.601904;1.032230;0.602731;-0.000008;
0.008680;1.000000;1.919775;0.914423;0.601868;1.037048;0.602731;-0.000008;
0.008700;1.000000;1.919775;0.914374;0.601833;1.041952;0.602731;-0.000008;
0.008720;1.000000;1.919775;0.914325;0.601799;1.046892;0.602731;-0.000008;
0.008740;1.000000;1.919775;0.914275;0.601767;1.051818;0.602731;-0.000008;
0.008760;1.000000;1.919775;0.914227;0.601736;1.056676;0.602731;-0.000008;
0.008780;1.000000;1.919775;0.914179;0.601708;1.061412;0.602731;-0.000008;
0.008800;1.000000;1.919775;0.914134;0.601682;1.065975;0.602731;-0.000008;
0.008820;1.000000;1.919775;0.914090;0.601659;1.070316;0.602731;-0.000008;
0.008840;1.000000;1.919775;0.914050;0.601639;1.074392;0.602731;-0.000008;
0.008860;1.000000;1.919775;0.914012;0.601621;1.078163;0.602731;-0.000008;
0.008880;1.000000;1.919775;0.913977;0.601608;1.081595;0.602731;-0.000008;
0.008900;1.000000;1.919775;0.913947;0.601597;1.084663;0.602731;-0.000008;
0.008920;1.000000;1.919775;0.913920;0.601590;1.087348;0.602731;-0.000008;
0.008940;1.000000;1.919775;0.913897;0.601587;1.089637;0.602731;-0.000008;
0.008960;1.000000;1.919775;0.913878;0.601586;1.091528;0.602731;-0.000008;
0.008980;1.000000;1.919775;0.913863;0.601589;1.093024;0.602731;-0.000008;
0.009000;1.000000;1.919775;0.913852;0.601594;1.094138;0.602731;-0.000008;
0.009020;1.000000;1.919775;0.913845;0.601603;1.094885;0.602731;-0.000008;
0.009040;1.000000;1.919775;0.913840;0.601613;1.095291;0.602731;-0.000008;
0.009060;1.000000;1.919775;0.913840;0.601626;1.095385;0.602731;-0.000008;
0.009080;1.000000;1.919775;0.913841;0.601640;1.095200;0.602731;-0.000008;
0.009100;1.000000;1.919775;0.913846;0.601656;1.094773;0.602731;-0.000008;
0.009120;1.000000;1.919775;0.913852;0.601673;1.094142;0.602730;-0.000008;
0.009140;1.000000;1.919775;0.913860;0.601690;1.093349;0.602730;-0.000008;
0.009160;1.000000;1.919775;0.913869;0.601708;1.092432;0.602730;-0.000008;
0.009180;1.000000;1.919775;0.913879;0.601725;1.091432;0.602730;-0.000009;
0.009200;1.000000;1.919775;0.913889;0.601742;1.090386;0.602730;-0.000009;
0.009220;1.000000;1.919775;0.913900;0.601759;1.089329;0.602730;-0.000009;
0.009240;1.000000;1.919775;0.913910;0.601775;1.088291;0.602730;-0.000009;
0.009260;1.000000;1.919775;0.913920;0.601790;1.087301;0.602730;-0.000009;
0.009280;1.000000;1.919775;0.913929;0.601803;1.086381;0.602730;-0.000009;
0.009300;1.000000;1.919775;0.913938;0.601816;1.085550;0.602730;-0.000009;
0.009320;1.000000;1.919775;0.913945;0.601827;1.084822;0.602730;-0.000009;
0.009340;1.000000;1.919775;0.913951;0.601837;1.084204;0.602730;-0.000009;
0.009360;1.000000;1.919775;0.913956;0.601845;1.083701;0.602730;-0.000009;
0.009380;1.000000;1.919775;0.913960;0.601852;1.083313;0.602730;-0.000009;
0.009400;1.000000;1.919775;0.913963;0.601858;1.083035;0.602730;-0.000009;
0.009420;1.000000;1.919775;0.913965;0.601863;1.082861;0.602730;-0.000009;
0.009440;1.000000;1.919775;0.913965;0.601866;1.082779;0.602730;-0.000009;
0.009460;1.000000;1.919775;0.913965;0.601869;1.082776;0.602730;-0.000009;
0.009480;1.000000;1.919775;0.913965;0.601872;1.082839;0.602730;-0.000009;
0.009500;1.000000;1.919775;0.913964;0.601873;1.082953;0.602730;-0.000009;
0.009520;1.000000;1.919775;0.913962;0.601875;1.083100;0.602730;-0.000009;
0.009540;1.000000;1.919775;0.913961;0.601876;1.083266;0.602730;-0.000009;
0.009560;1.000000;1.919775;0.913959;0.601877;1.083435;0.602730;-0.000009;
0.009580;1.000000;1.919775;0.913957;0.601878;1.083594;0.602730;-0.000009;
0.009600;1.000000;1.919775;0.913956;0.601879;1.083730;0.602730;-0.000009;
0.009620;1.000000;1.919775;0.913955;0.601880;1.083832;0.602730;-0.000009;
0.009640;1.000000;1.919775;0.913954;0.601882;1.083891;0.602730;-0.000009;
0.009660;1.000000;1.919775;0.913954;0.601883;1.083900;0.602730;-0.000009;
0.009680;1.000000;1.919775;0.913955;0.601885;1.083853;0.602730;-0.000009;
0.009700;1.000000;1.919775;0.913956;0.601888;1.083746;0.602730;-0.000009;
0.009720;1.000000;1.919775;0.913957;0.601890;1.083576;0.602730;-0.000009;
0.009740;1.000000;1.919775;0.913960;0.601893;1.083344;0.602730;-0.000009;
0.009760;1.000000;1.919775;0.913963;0.601896;1.083049;0.602730;-0.000009;
0.009780;1.000000;1.919775;0.913966;0.601899;1.082692;0.602730;-0.000009;
0.009800;1.000000;1.919775;0.913970;0.601903;1.082273;0.602730;-0.000009;
0.009820;1.000000;1.919775;0.913975;0.601907;1.081795;0.602730;-0.000009;
0.009840;1.000000;1.919775;0.913980;0.601910;1.081258;0.602730;-0.000009;
0.009860;1.000000;1.919775;0.913986;0.601914;1.080662;0.602730;-0.000009;
0.009880;1.000000;1.919775;0.913993;0.601918;1.080009;0.602730;-0.000009;
0.009900;1.000000;1.919775;0.914000;0.601922;1.079296;0.602730;-0.000009;
0.009920;1.000000;1.919775;0.914008;0.601926;1.078523;0.602730;-0.000009;
0.009940;1.000000;1.919775;0.914016;0.601930;1.077687;0.602730;-0.000009;
0.009960;1.000000;1.919775;0.914025;0.601934;1.076784;0.602730;-0.000009;
0.009980;1.000000;1.919775;0.914035;0.601939;1.075810;0.602730;-0.000009;
0.010000;1.000000;1.919775;0.914045;0.601943;1.074761;0.602730;-0.000009;
0.010020;1.000000;1.919775;0.914057;0.601948;1.073631;0.602730;-0.000009;
0.010040;1.000000;1.919775;0.914069;0.601953;1.072415;0.602730;-0.000009;
0.010060;1.000000;1.919775;0.914082;0.601958;1.071108;0.602730;-0.000009;
0.010080;1.000000;1.919775;0.914096;0.601964;1.069705;0.602730;-0.000009;
0.010100;1.000000;1.919775;0.914111;0.601970;1.068203;0.602730;-0.000009;
0.010120;1.000000;1.919775;0.914127;0.601976;1.066599;0.602730;-0.000009;
0.010140;1.000000;1.919775;0.914144;0.601983;1.064890;0.602730;-0.000009;
0.010160;1.000000;1.919775;0.914162;0.601990;1.063078;0.602730;-0.000010;
0.010180;1.000000;1.919775;0.914181;0.601998;1.061164;0.602730;-0.000010;
0.010200;1.000000;1.919775;0.914201;0.602006;1.059151;0.602730;-0.000010;
0.010220;1.000000;1.919775;0.914222;0.602015;1.057045;0.602730;-0.000010;
0.010240;1.000000;1.919775;0.914244;0.602024;1.054853;0.602730;-0.000010;
0.010260;1.000000;1.919775;0.914267;0.602033;1.052582;0.602730;-0.000010;
0.010280;1.000000;1.919775;0.914290;0.602043;1.050245;0.602730;-0.000010;
0.010300;1.000000;1.919775;0.914314;0.602053;1.047850;0.602730;-0.000010;
0.010320;1.000000;1.919775;0.914339;0.602064;1.045412;0.602730;-0.000010;
0.010340;1.000000;1.919775;0.914363;0.602074;1.042941;0.602730;-0.000010;
0.010360;1.000000;1.919775;0.914388;0.602085;1.040450;0.602730;-0.000010;
0.010380;1.000000;1.919775;0.914413;0.602095;1.037951;0.602730;-0.000010;
0.010400;1.000000;1.919775;0.914438;0.602105;1.035456;0.602730;-0.000010;
0.010420;1.000000;1.919775;0.914463;0.602115;1.032974;0.602730;-0.000010;
0.010440;1.000000;1.919775;0.914488;0.602125;1.030514;0.602730;-0.000010;
0.010460;1.000000;1.919775;0.914512;0.602135;1.028081;0.602730;-0.000010;
0.010480;1.000000;1.919775;0.914536;0.602144;1.025681;0.602730;-0.000010;
0.010500;1.000000;1.919775;0.914559;0.602152;1.023314;0.602730;-0.000010;
0.010520;1.000000;1.919775;0.914583;0.602161;1.020982;0.602730;-0.000010;
0.010540;1.000000;1.919775;0.914606;0.602168;1.018682;0.602730;-0.000010;
0.010560;1.000000;1.919775;0.914628;0.602176;1.016409;0.602730;-0.000010;
0.010580;1.000000;1.919775;0.914651;0.602183;1.014157;0.602730;-0.000010;
0.010600;1.000000;1.919775;0.914673;0.602189;1.011919;0.602730;-0.000010;
0.010620;1.000000;1.919775;0.914696;0.602195;1.009687;0.602730;-0.000010;
0.010640;1.000000;1.919775;0.914718;0.602201;1.007451;0.602730;-0.000010;
0.010660;1.000000;1.919775;0.914740;0.602206;1.005204;0.602730;-0.000010;
0.010680;1.000000;1.919775;0.914763;0.602211;1.002938;0.602730;-0.000010;
0.010700;1.000000;1.919775;0.914786;0.602216;1.000646;0.602730;-0.000010;
0.010720;1.000000;1.919775;0.914809;0.602220;0.998326;0.602730;-0.000010;
0.010740;1.000000;1.919775;0.914832;0.602224;0.995976;0.602730;-0.000010;
0.010760;1.000000;1.919775;0.914856;0.602227;0.993598;0.602730;-0.000010;
0.010780;1.000000;1.919775;0.914880;0.602230;0.991198;0.602730;-0.000010;
0.010800;1.000000;1.919775;0.914904;0.602233;0.988788;0.602730;-0.000010;
0.010820;1.000000;1.919775;0.914928;0.602235;0.986381;0.602730;-0.000010;
0.010840;1.000000;1.919775;0.914952;0.602236;0.983996;0.602730;-0.000010;
0.010860;1.000000;1.919775;0.914975;0.602237;0.981658;0.602730;-0.000010;
0.010880;1.000000;1.919775;0.914998;0.602236;0.979394;0.602730;-0.000010;
0.010900;1.000000;1.919775;0.915019;0.602234;0.977236;0.602730;-0.000010;
0.010920;1.000000;1.919775;0.915040;0.602231;0.975220;0.602730;-0.000010;
0.010940;1.000000;1.919775;0.915058;0.602227;0.973384;0.602730;-0.000010;
0.010960;1.000000;1.919775;0.915074;0.602220;0.971768;0.602730;-0.000010;
0.010980;1.000000;1.919775;0.915088;0.602211;0.970413;0.602730;-0.000010;
0.011000;1.000000;1.919775;0.915098;0.602201;0.969361;0.602730;-0.000010;
0.011020;1.000000;1.919775;0.915105;0.602187;0.968653;0.602730;-0.000010;
0.011040;1.000000;1.919775;0.915108;0.602172;0.968326;0.602730;-0.000010;
0.011060;1.000000;1.919775;0.915107;0.602153;0.968416;0.602730;-0.000010;
0.011080;1.000000;1.919775;0.915102;0.602132;0.968954;0.602730;-0.000010;
0.011100;1.000000;1.919775;0.915092;0.602108;0.969966;0.602730;-0.000010;
0.011120;1.000000;1.919775;0.915077;0.602081;0.971472;0.602730;-0.000010;
0.011140;1.000000;1.919775;0.915056;0.602051;0.973486;0.602730;-0.000010;
0.011160;1.000000;1.919775;0.915031;0.602018;0.976012;0.602730;-0.000010;
0.011180;1.000000;1.919775;0.915001;0.601983;0.979050;0.602730;-0.000010;
0.011200;1.000000;1.919775;0.914965;0.601944;0.982587;0.602730;-0.000010;
0.011220;1.000000;1.919775;0.914925;0.601904;0.986607;0.602730;-0.000010;
0.011240;1.000000;1.919775;0.914880;0.601861;0.991082;0.602730;-0.000010;
0.011260;1.000000;1.919775;0.914831;0.601817;0.995980;0.602730;-0.000010;
0.011280;1.000000;1.919775;0.914778;0.601770;1.001259;0.602730;-0.000010;
0.011300;1.000000;1.919775;0.914722;0.601723;1.006872;0.602730;-0.000010;
0.011320;1.000000;1.919775;0.914663;0.601675;1.012770;0.602730;-0.000010;
0.011340;1.000000;1.919775;0.914602;0.601626;1.018895;0.602730;-0.000010;
0.011360;1.000000;1.919775;0.914539;0.601578;1.025189;0.602730;-0.000010;
0.011380;1.000000;1.919775;0.914475;0.601530;1.031594;0.602730;-0.000010;
0.011400;1.000000;1.919775;0.914410;0.601482;1.038050;0.602730;-0.000010;
0.011420;1.000000;1.919775;0.914346;0.601436;1.044498;0.602730;-0.000010;
0.011440;1.000000;1.919775;0.914282;0.601391;1.050884;0.602730;-0.000010;
0.011460;1.000000;1.919775;0.914219;0.601348;1.057157;0.602730;-0.000010;
0.011480;1.000000;1.919775;0.914158;0.601307;1.063271;0.602730;-0.000011;
0.011500;1.000000;1.919775;0.914099;0.601268;1.069186;0.602730;-0.000011;
0.011520;1.000000;1.919775;0.914042;0.601232;1.074870;0.602730;-0.000011;
0.011540;1.000000;1.919775;0.913988;0.601199;1.080298;0.602729;-0.000011;
0.011560;1.000000;1.919775;0.913936;0.601168;1.085453;0.602729;-0.000011;
0.011580;1.000000;1.919775;0.913888;0.601140;1.090326;0.602729;-0.000011;
0.011600;1.000000;1.919775;0.913842;0.601114;1.094916;0.602729;-0.000011;
0.011620;1.000000;1.919775;0.913799;0.601091;1.099231;0.602729;-0.000011;
0.011640;1.000000;1.919775;0.913758;0.601071;1.103284;0.602729;-0.000011;
0.011660;1.000000;1.919775;0.913720;0.601053;1.107095;0.602729;-0.000011;
0.011680;1.000000;1.919775;0.913684;0.601037;1.110690;0.602729;-0.000011;
0.011700;1.000000;1.919775;0.913650;0.601023;1.114096;0.602729;-0.000011;
0.011720;1.000000;1.919775;0.913618;0.601011;1.117347;0.602729;-0.000011;
0.011740;1.000000;1.919775;0.913586;0.601000;1.120475;0.602729;-0.000011;
0.011760;1.000000;1.919775;0.913556;0.600991;1.123511;0.602729;-0.000011;
0.011780;1.000000;1.919775;0.913526;0.600983;1.126487;0.602729;-0.000011;
0.011800;1.000000;1.919775;0.913497;0.600975;1.129428;0.602729;-0.000011;
0.011820;1.000000;1.919775;0.913468;0.600969;1.132358;0.602729;-0.000011;
0.011840;1.000000;1.919775;0.913438;0.600963;1.135291;0.602729;-0.000011;
0.011860;1.000000;1.919775;0.913409;0.600958;1.138238;0.602729;-0.000011;
0.011880;1.000000;1.919775;0.913379;0.600954;1.141198;0.602729;-0.000011;
0.011900;1.000000;1.919775;0.913350;0.600950;1.144164;0.602729;-0.000011;
0.011920;1.000000;1.919775;0.913320;0.600948;1.147120;0.602729;-0.000011;
0.011940;1.000000;1.919775;0.913291;0.600946;1.150040;0.602729;-0.000011;
0.011960;1.000000;1.919775;0.913262;0.600945;1.152890;0.602729;-0.000011;
0.011980;1.000000;1.919775;0.913235;0.600946;1.155628;0.602729;-0.000011;
0.012000;1.000000;1.919775;0.913209;0.600949;1.158204;0.602729;-0.000011;
0.012020;1.000000;1.919775;0.913186;0.600954;1.160563;0.602729;-0.000011;
0.012040;1.000000;1.919775;0.913165;0.600961;1.162644;0.602729;-0.000011;
0.012060;1.000000;1.919775;0.913148;0.600971;1.164384;0.602729;-0.000011;
0.012080;1.000000;1.919775;0.913134;0.600984;1.165718;0.602729;-0.000011;
0.012100;1.000000;1.919775;0.913126;0.601000;1.166580;0.602729;-0.000011;
0.012120;1.000000;1.919775;0.913123;0.601020;1.166908;0.602729;-0.000011;
