time;EmtFlt_circuit_iSrcA;EmtFlt_circuit_iSrcB;EmtFlt_circuit_iSrcC;EmtFlt_circuit_iFaultA;EmtFlt_circuit_vBusA;EmtFlt_circuit_vBusB;EmtFlt_circuit_vBusC;
0.107240;2.424453;0.776580;-0.179367;2.400448;0.048009;1.553156;-0.358733;
0.107250;2.402346;0.776546;-0.177155;2.378560;0.047571;1.553089;-0.354309;
0.107260;2.380204;0.776505;-0.174942;2.356637;0.047133;1.553007;-0.349883;
0.107270;2.358026;0.776456;-0.172727;2.334679;0.046694;1.552909;-0.345453;
0.107280;2.335813;0.776399;-0.170510;2.312686;0.046254;1.552795;-0.341020;
0.107290;2.313566;0.776335;-0.168292;2.290659;0.045813;1.552666;-0.336584;
0.107300;2.291283;0.776263;-0.166073;2.268597;0.045372;1.552522;-0.332145;
0.107310;2.268967;0.776183;-0.163851;2.246502;0.044930;1.552362;-0.327702;
0.107320;2.246616;0.776095;-0.161629;2.224372;0.044487;1.552187;-0.323257;
0.107330;2.224232;0.776000;-0.159404;2.202209;0.044044;1.551996;-0.318808;
0.107340;2.201813;0.775896;-0.157179;2.180013;0.043600;1.551790;-0.314356;
0.107350;2.179362;0.775785;-0.154951;2.157784;0.043156;1.551568;-0.309902;
0.107360;2.156877;0.775667;-0.152723;2.135522;0.042710;1.551331;-0.305445;
0.107370;2.134359;0.775540;-0.150492;2.113227;0.042265;1.551078;-0.300984;
0.107380;2.111808;0.775406;-0.148261;2.090899;0.041818;1.550810;-0.296521;
0.107390;2.089225;0.775264;-0.146028;2.068540;0.041371;1.550526;-0.292056;
0.107400;2.066610;0.775115;-0.143794;2.046149;0.040923;1.550227;-0.287587;
0.107410;2.043963;0.774958;-0.141558;2.023726;0.040475;1.549912;-0.283116;
0.107420;2.021284;0.774793;-0.139321;2.001271;0.040025;1.549582;-0.278642;
0.107430;1.998573;0.774620;-0.137083;1.978786;0.039576;1.549236;-0.274166;
0.107440;1.975832;0.774439;-0.134844;1.956269;0.039125;1.548875;-0.269687;
0.107450;1.953059;0.774251;-0.132603;1.933722;0.038674;1.548499;-0.265205;
0.107460;1.930255;0.774055;-0.130361;1.911144;0.038223;1.548107;-0.260721;
0.107470;1.907421;0.773851;-0.128118;1.888536;0.037771;1.547700;-0.256235;
0.107480;1.884557;0.773640;-0.125873;1.865898;0.037318;1.547277;-0.251746;
0.107490;1.861662;0.773421;-0.123628;1.843230;0.036865;1.546839;-0.247255;
0.107500;1.838738;0.773194;-0.121381;1.820533;0.036411;1.546385;-0.242762;
0.107510;1.815784;0.772960;-0.119134;1.797806;0.035956;1.545916;-0.238267;
0.107520;1.792801;0.772717;-0.116885;1.775050;0.035501;1.545431;-0.233769;
0.107530;1.769788;0.772467;-0.114635;1.752266;0.035045;1.544932;-0.229269;
0.107540;1.746747;0.772210;-0.112384;1.729453;0.034589;1.544416;-0.224767;
0.107550;1.723677;0.771944;-0.110132;1.706611;0.034132;1.543886;-0.220263;
0.107560;1.700579;0.771671;-0.107879;1.683742;0.033675;1.543339;-0.215757;
0.107570;1.677453;0.771391;-0.105625;1.660844;0.033217;1.542778;-0.211249;
0.107580;1.654299;0.771102;-0.103370;1.637920;0.032758;1.542201;-0.206739;
0.107590;1.631117;0.770806;-0.101114;1.614967;0.032299;1.541609;-0.202227;
0.107600;1.607908;0.770502;-0.098857;1.591988;0.031840;1.541001;-0.197714;
0.107610;1.584671;0.770191;-0.096599;1.568981;0.031380;1.540378;-0.193198;
0.107620;1.561408;0.769871;-0.094341;1.545949;0.030919;1.539740;-0.188681;
0.107630;1.538118;0.769545;-0.092081;1.522889;0.030458;1.539086;-0.184162;
0.107640;1.514802;0.769210;-0.089821;1.499804;0.029996;1.538417;-0.179642;
0.107650;1.491459;0.768868;-0.087560;1.476692;0.029534;1.537732;-0.175120;
0.107660;1.468091;0.768518;-0.085298;1.453555;0.029071;1.537033;-0.170596;
0.107670;1.444697;0.768160;-0.083036;1.430393;0.028608;1.536318;-0.166071;
0.107680;1.421277;0.767795;-0.080772;1.407205;0.028144;1.535587;-0.161544;
0.107690;1.397833;0.767422;-0.078508;1.383993;0.027680;1.534841;-0.157016;
0.107700;1.374363;0.767042;-0.076243;1.360755;0.027215;1.534080;-0.152486;
0.107710;1.350869;0.766654;-0.073978;1.337494;0.026750;1.533304;-0.147955;
0.107720;1.327350;0.766258;-0.071712;1.314208;0.026284;1.532512;-0.143423;
0.107730;1.303807;0.765854;-0.069445;1.290898;0.025818;1.531706;-0.138890;
0.107740;1.280240;0.765443;-0.067178;1.267564;0.025351;1.530883;-0.134355;
0.107750;1.256649;0.765024;-0.064910;1.244207;0.024884;1.530046;-0.129819;
0.107760;1.233035;0.764598;-0.062641;1.220827;0.024417;1.529193;-0.125282;
0.107770;1.209398;0.764164;-0.060372;1.197424;0.023948;1.528325;-0.120744;
0.107780;1.185738;0.763723;-0.058103;1.173998;0.023480;1.527442;-0.116205;
0.107790;1.162055;0.763273;-0.055833;1.150550;0.023011;1.526544;-0.111665;
0.107800;1.138350;0.762817;-0.053562;1.127079;0.022542;1.525630;-0.107124;
0.107810;1.114622;0.762352;-0.051291;1.103586;0.022072;1.524701;-0.102582;
0.107820;1.090873;0.761880;-0.049020;1.080072;0.021601;1.523757;-0.098039;
0.107830;1.067102;0.761400;-0.046748;1.056536;0.021131;1.522798;-0.093496;
0.107840;1.043309;0.760913;-0.044476;1.032979;0.020660;1.521823;-0.088951;
0.107850;1.019495;0.760418;-0.042203;1.009401;0.020188;1.520834;-0.084406;
0.107860;0.995660;0.759916;-0.039930;0.985802;0.019716;1.519829;-0.079861;
0.107870;0.971805;0.759406;-0.037657;0.962183;0.019244;1.518809;-0.075314;
0.107880;0.947929;0.758889;-0.035384;0.938543;0.018771;1.517774;-0.070767;
0.107890;0.924033;0.758363;-0.033110;0.914884;0.018298;1.516724;-0.066220;
0.107900;0.900117;0.757831;-0.030836;0.891205;0.017824;1.515658;-0.061672;
0.107910;0.876181;0.757291;-0.028562;0.867506;0.017350;1.514578;-0.057123;
0.107920;0.852226;0.756743;-0.026287;0.843788;0.016876;1.513482;-0.052574;
0.107930;0.828251;0.756187;-0.024013;0.820051;0.016401;1.512372;-0.048025;
0.107940;0.804258;0.755625;-0.021738;0.796295;0.015926;1.511246;-0.043475;
0.107950;0.780246;0.755054;-0.019463;0.772520;0.015450;1.510105;-0.038926;
0.107960;0.756215;0.754476;-0.017188;0.748728;0.014975;1.508949;-0.034375;
0.107970;0.732166;0.753891;-0.014913;0.724917;0.014498;1.507779;-0.029825;
0.107980;0.708100;0.753298;-0.012637;0.701089;0.014022;1.506593;-0.025275;
0.107990;0.684015;0.752697;-0.010362;0.677243;0.013545;1.505392;-0.020724;
0.108000;0.659914;0.752089;-0.008087;0.653380;0.013068;1.504176;-0.016174;
0.108010;0.635795;0.751474;-0.005812;0.629500;0.012590;1.502945;-0.011623;
0.108020;0.611659;0.750851;-0.003536;0.605603;0.012112;1.501699;-0.007073;
0.108030;0.587506;0.750221;-0.001261;0.581689;0.011634;1.500438;-0.002522;
0.108040;0.563337;0.749583;0.001014;0.557760;0.011155;1.499162;0.002028;
0.108050;0.539152;0.748937;0.003289;0.533814;0.010676;1.497871;0.006578;
0.108060;0.514951;0.748284;0.005564;0.509853;0.010197;1.496566;0.011128;
0.108070;0.490734;0.747624;0.007839;0.485876;0.009718;1.495245;0.015678;
0.108080;0.466502;0.746956;0.010114;0.461883;0.009238;1.493909;0.020227;
0.108090;0.442255;0.746281;0.012388;0.437876;0.008758;1.492559;0.024777;
0.108100;0.417993;0.745598;0.014663;0.413854;0.008277;1.491194;0.029325;
0.108110;0.393716;0.744908;0.016937;0.389818;0.007796;1.489813;0.033873;
0.108120;0.369425;0.744211;0.019211;0.365767;0.007315;1.488418;0.038421;
0.108130;0.345119;0.743506;0.021484;0.341702;0.006834;1.487008;0.042968;
0.108140;0.320800;0.742793;0.023758;0.317624;0.006352;1.485584;0.047515;
0.108150;0.296467;0.742074;0.026031;0.293532;0.005871;1.484144;0.052061;
0.108160;0.272121;0.741346;0.028303;0.269427;0.005389;1.482690;0.056606;
0.108170;0.247762;0.740612;0.030576;0.245309;0.004906;1.481221;0.061151;
0.108180;0.223390;0.739870;0.032847;0.221178;0.004424;1.479737;0.065695;
0.108190;0.199005;0.739121;0.035119;0.197034;0.003941;1.478238;0.070238;
0.108200;0.174608;0.738364;0.037390;0.172879;0.003458;1.476725;0.074780;
0.108210;0.150198;0.737600;0.039661;0.148711;0.002974;1.475197;0.079322;
0.108220;0.125777;0.736829;0.041931;0.124532;0.002491;1.473654;0.083862;
0.108230;0.101345;0.736050;0.044201;0.100341;0.002007;1.472097;0.088401;
0.108240;0.076901;0.735264;0.046470;0.076139;0.001523;1.470524;0.092940;
0.108250;0.052446;0.734470;0.048739;0.051926;0.001039;1.468938;0.097477;
0.108260;0.027980;0.733670;0.051007;0.027703;0.000554;1.467336;0.102014;
0.108270;0.003503;0.732862;0.053274;0.003469;0.000069;1.465720;0.106549;
0.108280;-0.020984;0.732046;0.055541;-0.020776;-0.000416;1.464089;0.111083;
0.108290;-0.045480;0.731224;0.057808;-0.045030;-0.000901;1.462444;0.115615;
0.108300;-0.069987;0.730394;0.060073;-0.069294;-0.001386;1.460784;0.120147;
0.108310;-0.094503;0.729556;0.062338;-0.093568;-0.001871;1.459110;0.124677;
0.108320;-0.119029;0.728712;0.064603;-0.117850;-0.002357;1.457421;0.129205;
0.108330;-0.143563;0.727860;0.066866;-0.142142;-0.002843;1.455717;0.133733;
0.108340;-0.168106;0.727001;0.069129;-0.166442;-0.003329;1.453999;0.138258;
0.108350;-0.192658;0.726135;0.071392;-0.190751;-0.003815;1.452267;0.142783;
0.108360;-0.217218;0.725261;0.073653;-0.215067;-0.004301;1.450520;0.147306;
0.108370;-0.241786;0.724381;0.075913;-0.239392;-0.004788;1.448758;0.151827;
0.108380;-0.266362;0.723493;0.078173;-0.263725;-0.005274;1.446982;0.156346;
0.108390;-0.290945;0.722597;0.080432;-0.288064;-0.005761;1.445192;0.160864;
0.108400;-0.315536;0.721695;0.082690;-0.312411;-0.006248;1.443387;0.165380;
0.108410;-0.340133;0.720786;0.084947;-0.336765;-0.006735;1.441568;0.169894;
0.108420;-0.364737;0.719869;0.087204;-0.361126;-0.007223;1.439735;0.174407;
0.108430;-0.389348;0.718945;0.089459;-0.385493;-0.007710;1.437887;0.178918;
0.108440;-0.413965;0.718014;0.091713;-0.409866;-0.008197;1.436025;0.183426;
0.108450;-0.438587;0.717076;0.093967;-0.434245;-0.008685;1.434148;0.187933;
0.108460;-0.463216;0.716130;0.096219;-0.458630;-0.009173;1.432258;0.192438;
0.108470;-0.487850;0.715178;0.098470;-0.483020;-0.009660;1.430352;0.196941;
0.108480;-0.512489;0.714218;0.100721;-0.507415;-0.010148;1.428433;0.201441;
0.108490;-0.537133;0.713251;0.102970;-0.531815;-0.010636;1.426500;0.205940;
0.108500;-0.561782;0.712277;0.105218;-0.556219;-0.011124;1.424552;0.210436;
0.108510;-0.586435;0.711296;0.107465;-0.580628;-0.011613;1.422590;0.214930;
0.108520;-0.611092;0.710308;0.109711;-0.605041;-0.012101;1.420614;0.219422;
0.108530;-0.635753;0.709313;0.111956;-0.629458;-0.012589;1.418623;0.223912;
0.108540;-0.660418;0.708311;0.114200;-0.653879;-0.013078;1.416619;0.228399;
0.108550;-0.685086;0.707302;0.116442;-0.678303;-0.013566;1.414600;0.232884;
0.108560;-0.709757;0.706285;0.118683;-0.702730;-0.014055;1.412568;0.237366;
0.108570;-0.734431;0.705262;0.120923;-0.727160;-0.014543;1.410521;0.241846;
0.108580;-0.759108;0.704231;0.123162;-0.751592;-0.015032;1.408460;0.246323;
0.108590;-0.783787;0.703194;0.125399;-0.776027;-0.015521;1.406385;0.250798;
0.108600;-0.808468;0.702150;0.127635;-0.800463;-0.016009;1.404296;0.255270;
0.108610;-0.833151;0.701098;0.129870;-0.824902;-0.016498;1.402193;0.259740;
0.108620;-0.857835;0.700040;0.132104;-0.849342;-0.016987;1.400077;0.264207;
0.108630;-0.882521;0.698974;0.134336;-0.873783;-0.017476;1.397946;0.268671;
0.108640;-0.907208;0.697902;0.136566;-0.898226;-0.017965;1.395801;0.273132;
0.108650;-0.931896;0.696823;0.138795;-0.922669;-0.018453;1.393642;0.277590;
0.108660;-0.956584;0.695736;0.141023;-0.947113;-0.018942;1.391470;0.282046;
0.108670;-0.981273;0.694643;0.143250;-0.971557;-0.019431;1.389283;0.286499;
0.108680;-1.005961;0.693543;0.145474;-0.996001;-0.019920;1.387083;0.290948;
0.108690;-1.030650;0.692436;0.147698;-1.020445;-0.020409;1.384869;0.295395;
0.108700;-1.055338;0.691322;0.149920;-1.044889;-0.020898;1.382641;0.299839;
0.108710;-1.080025;0.690201;0.152140;-1.069331;-0.021387;1.380399;0.304279;
0.108720;-1.104711;0.689073;0.154359;-1.093773;-0.021875;1.378144;0.308717;
0.108730;-1.129396;0.687939;0.156576;-1.118214;-0.022364;1.375875;0.313151;
0.108740;-1.154079;0.686797;0.158791;-1.142653;-0.022853;1.373592;0.317582;
0.108750;-1.178761;0.685649;0.161005;-1.167090;-0.023342;1.371295;0.322009;
0.108760;-1.203440;0.684494;0.163217;-1.191525;-0.023831;1.368985;0.326434;
0.108770;-1.228118;0.683332;0.165428;-1.215958;-0.024319;1.366661;0.330855;
0.108780;-1.252792;0.682163;0.167637;-1.240388;-0.024808;1.364323;0.335272;
0.108790;-1.277464;0.680987;0.169844;-1.264816;-0.025296;1.361972;0.339687;
0.108800;-1.302133;0.679805;0.172049;-1.289241;-0.025785;1.359608;0.344097;
0.108810;-1.326799;0.678616;0.174253;-1.313662;-0.026273;1.357229;0.348505;
0.108820;-1.351461;0.677420;0.176454;-1.338080;-0.026762;1.354837;0.352908;
0.108830;-1.376119;0.676217;0.178654;-1.362494;-0.027250;1.352432;0.357308;
0.108840;-1.400773;0.675008;0.180853;-1.386904;-0.027738;1.350013;0.361704;
0.108850;-1.425423;0.673792;0.183049;-1.411310;-0.028226;1.347581;0.366097;
0.108860;-1.450068;0.672569;0.185243;-1.435711;-0.028714;1.345135;0.370486;
0.108870;-1.474708;0.671339;0.187436;-1.460107;-0.029202;1.342676;0.374871;
0.108880;-1.499344;0.670103;0.189626;-1.484499;-0.029690;1.340204;0.379252;
0.108890;-1.523974;0.668860;0.191815;-1.508885;-0.030178;1.337718;0.383630;
0.108900;-1.548598;0.667611;0.194002;-1.533265;-0.030665;1.335219;0.388003;
0.108910;-1.573216;0.666354;0.196187;-1.557640;-0.031153;1.332706;0.392373;
0.108920;-1.597829;0.665092;0.198369;-1.582008;-0.031640;1.330180;0.396738;
0.108930;-1.622434;0.663822;0.200550;-1.606371;-0.032127;1.327641;0.401099;
0.108940;-1.647034;0.662546;0.202729;-1.630726;-0.032615;1.325089;0.405457;
0.108950;-1.671626;0.661263;0.204905;-1.655075;-0.033102;1.322524;0.409810;
0.108960;-1.696211;0.659974;0.207080;-1.679417;-0.033588;1.319945;0.414159;
0.108970;-1.720789;0.658678;0.209252;-1.703751;-0.034075;1.317353;0.418504;
0.108980;-1.745359;0.657375;0.211423;-1.728078;-0.034562;1.314748;0.422844;
0.108990;-1.769921;0.656066;0.213591;-1.752397;-0.035048;1.312130;0.427181;
0.109000;-1.794475;0.654751;0.215757;-1.776708;-0.035534;1.309499;0.431512;
0.109010;-1.819021;0.653429;0.217920;-1.801011;-0.036020;1.306855;0.435840;
0.109020;-1.843558;0.652100;0.220082;-1.825305;-0.036506;1.304198;0.440163;
0.109030;-1.868086;0.650765;0.222241;-1.849590;-0.036992;1.301527;0.444482;
0.109040;-1.892604;0.649423;0.224398;-1.873866;-0.037477;1.298844;0.448796;
0.109050;-1.917114;0.648075;0.226553;-1.898132;-0.037963;1.296148;0.453105;
0.109060;-1.941613;0.646721;0.228706;-1.922389;-0.038448;1.293439;0.457410;
0.109070;-1.966103;0.645360;0.230856;-1.946637;-0.038933;1.290717;0.461710;
0.109080;-1.990582;0.643992;0.233003;-1.970874;-0.039417;1.287982;0.466006;
0.109090;-2.015051;0.642618;0.235149;-1.995100;-0.039902;1.285234;0.470297;
0.109100;-2.039510;0.641238;0.237292;-2.019316;-0.040386;1.282474;0.474583;
0.109110;-2.063957;0.639851;0.239433;-2.043522;-0.040870;1.279700;0.478864;
0.109120;-2.088393;0.638458;0.241571;-2.067716;-0.041354;1.276914;0.483141;
0.109130;-2.112817;0.637059;0.243707;-2.091898;-0.041838;1.274116;0.487412;
0.109140;-2.137230;0.635653;0.245840;-2.116070;-0.042321;1.271304;0.491679;
0.109150;-2.161631;0.634241;0.247971;-2.140229;-0.042805;1.268480;0.495940;
0.109160;-2.186020;0.632823;0.250099;-2.164376;-0.043288;1.265643;0.500197;
0.109170;-2.210396;0.631398;0.252225;-2.188511;-0.043770;1.262794;0.504448;
0.109180;-2.234759;0.629967;0.254348;-2.212633;-0.044253;1.259932;0.508695;
0.109190;-2.259109;0.628530;0.256469;-2.236742;-0.044735;1.257057;0.512936;
0.109200;-2.283446;0.627086;0.258587;-2.260838;-0.045217;1.254170;0.517172;
0.109210;-2.307770;0.625636;0.260702;-2.284921;-0.045698;1.251270;0.521403;
0.109220;-2.332080;0.624180;0.262815;-2.308990;-0.046180;1.248358;0.525628;
0.109230;-2.356375;0.622718;0.264925;-2.333045;-0.046661;1.245434;0.529849;
0.109240;-2.380657;0.621250;0.267032;-2.357086;-0.047142;1.242497;0.534064;
0.109250;-2.404924;0.619775;0.269137;-2.381113;-0.047622;1.239547;0.538273;
0.109260;-2.429176;0.618294;0.271239;-2.405125;-0.048102;1.236585;0.542477;
0.109270;-2.453413;0.616807;0.273338;-2.429122;-0.048582;1.233611;0.546676;
0.109280;-2.477635;0.615314;0.275435;-2.453104;-0.049062;1.230625;0.550869;
0.109290;-2.501842;0.613814;0.277529;-2.477071;-0.049541;1.227626;0.555056;
0.109300;-2.526032;0.612309;0.279620;-2.501022;-0.050020;1.224616;0.559238;
0.109310;-2.550207;0.610797;0.281708;-2.524957;-0.050499;1.221592;0.563414;
0.109320;-2.574365;0.609280;0.283793;-2.548876;-0.050978;1.218557;0.567585;
0.109330;-2.598507;0.607756;0.285875;-2.572779;-0.051456;1.215510;0.571750;
0.109340;-2.622632;0.606226;0.287955;-2.596665;-0.051933;1.212450;0.575909;
0.109350;-2.646740;0.604690;0.290032;-2.620534;-0.052411;1.209379;0.580062;
0.109360;-2.670830;0.603149;0.292105;-2.644386;-0.052888;1.206295;0.584209;
0.109370;-2.694903;0.601601;0.294176;-2.668221;-0.053364;1.203199;0.588351;
0.109380;-2.718959;0.600047;0.296244;-2.692038;-0.053841;1.200091;0.592486;
0.109390;-2.742996;0.598487;0.298309;-2.715837;-0.054317;1.196972;0.596616;
0.109400;-2.767015;0.596921;0.300370;-2.739619;-0.054792;1.193840;0.600740;
0.109410;-2.791015;0.595349;0.302429;-2.763382;-0.055268;1.190697;0.604857;
0.109420;-2.814997;0.593772;0.304485;-2.787126;-0.055743;1.187541;0.608968;
0.109430;-2.838960;0.592188;0.306537;-2.810851;-0.056217;1.184374;0.613074;
0.109440;-2.862903;0.590599;0.308587;-2.834558;-0.056691;1.181195;0.617173;
0.109450;-2.886827;0.589003;0.310634;-2.858244;-0.057165;1.178004;0.621266;
0.109460;-2.910731;0.587402;0.312677;-2.881912;-0.057638;1.174801;0.625352;
0.109470;-2.934615;0.585795;0.314717;-2.905559;-0.058111;1.171587;0.629433;
0.109480;-2.958479;0.584182;0.316754;-2.929187;-0.058584;1.168361;0.633507;
0.109490;-2.982322;0.582563;0.318788;-2.952794;-0.059056;1.165123;0.637574;
0.109500;-3.006145;0.580938;0.320818;-2.976381;-0.059528;1.161874;0.641636;
0.109510;-3.029946;0.579308;0.322846;-2.999947;-0.059999;1.158613;0.645690;
0.109520;-3.053726;0.577671;0.324870;-3.023491;-0.060470;1.155341;0.649739;
0.109530;-3.077485;0.576029;0.326891;-3.047015;-0.060940;1.152057;0.653780;
0.109540;-3.101222;0.574382;0.328908;-3.070517;-0.061410;1.148761;0.657816;
0.109550;-3.124937;0.572728;0.330923;-3.093997;-0.061880;1.145454;0.661844;
0.109560;-3.148630;0.571069;0.332934;-3.117455;-0.062349;1.142136;0.665866;
0.109570;-3.172300;0.569404;0.334941;-3.140891;-0.062818;1.138806;0.669881;
0.109580;-3.195947;0.567734;0.336946;-3.164304;-0.063286;1.135465;0.673890;
0.109590;-3.219572;0.566057;0.338946;-3.187695;-0.063754;1.132113;0.677892;
0.109600;-3.243173;0.564376;0.340944;-3.211063;-0.064221;1.128749;0.681886;
0.109610;-3.266751;0.562688;0.342938;-3.234407;-0.064688;1.125374;0.685874;
0.109620;-3.290305;0.560995;0.344928;-3.257728;-0.065155;1.121988;0.689856;
0.109630;-3.313835;0.559296;0.346916;-3.281025;-0.065620;1.118590;0.693830;
0.109640;-3.337341;0.557592;0.348899;-3.304298;-0.066086;1.115182;0.697797;
0.109650;-3.360823;0.555882;0.350879;-3.327547;-0.066551;1.111762;0.701757;
0.109660;-3.384279;0.554167;0.352856;-3.350772;-0.067015;1.108331;0.705711;
0.109670;-3.407711;0.552446;0.354829;-3.373972;-0.067479;1.104890;0.709657;
0.109680;-3.431118;0.550719;0.356799;-3.397146;-0.067943;1.101437;0.713596;
0.109690;-3.454499;0.548987;0.358764;-3.420296;-0.068406;1.097973;0.717527;
0.109700;-3.477855;0.547250;0.360727;-3.443421;-0.068868;1.094498;0.721452;
0.109710;-3.501184;0.545507;0.362685;-3.466519;-0.069330;1.091012;0.725369;
0.109720;-3.524488;0.543759;0.364641;-3.489592;-0.069792;1.087516;0.729280;
0.109730;-3.547765;0.542005;0.366592;-3.512639;-0.070253;1.084008;0.733182;
0.109740;-3.571016;0.540246;0.368540;-3.535659;-0.070713;1.080490;0.737078;
0.109750;-3.594239;0.538481;0.370484;-3.558653;-0.071173;1.076961;0.740966;
0.109760;-3.617436;0.536712;0.372424;-3.581619;-0.071632;1.073421;0.744846;
0.109770;-3.640605;0.534936;0.374361;-3.604559;-0.072091;1.069870;0.748720;
0.109780;-3.663746;0.533156;0.376293;-3.627472;-0.072549;1.066309;0.752585;
0.109790;-3.686860;0.531370;0.378222;-3.650357;-0.073007;1.062737;0.756443;
0.109800;-3.709946;0.529579;0.380148;-3.673214;-0.073464;1.059155;0.760294;
0.109810;-3.733003;0.527782;0.382069;-3.696043;-0.073921;1.055562;0.764137;
0.109820;-3.756032;0.525980;0.383987;-3.718843;-0.074377;1.051958;0.767972;
0.109830;-3.779032;0.524173;0.385901;-3.741616;-0.074832;1.048344;0.771800;
0.109840;-3.802003;0.522361;0.387810;-3.764359;-0.075287;1.044720;0.775619;
0.109850;-3.824945;0.520543;0.389716;-3.787074;-0.075741;1.041085;0.779431;
0.109860;-3.847857;0.518721;0.391619;-3.809759;-0.076195;1.037439;0.783236;
0.109870;-3.870739;0.516893;0.393517;-3.832415;-0.076648;1.033784;0.787032;
0.109880;-3.893592;0.515060;0.395411;-3.855041;-0.077101;1.030118;0.790820;
0.109890;-3.916414;0.513222;0.397301;-3.877638;-0.077553;1.026441;0.794601;
0.109900;-3.939206;0.511378;0.399188;-3.900204;-0.078004;1.022755;0.798374;
0.109910;-3.961967;0.509530;0.401070;-3.922739;-0.078455;1.019058;0.802138;
0.109920;-3.984697;0.507677;0.402948;-3.945245;-0.078905;1.015351;0.805895;
0.109930;-4.007396;0.505818;0.404822;-3.967719;-0.079354;1.011634;0.809643;
0.109940;-4.030064;0.503954;0.406693;-3.990162;-0.079803;1.007907;0.813384;
0.109950;-4.052700;0.502086;0.408559;-4.012574;-0.080251;1.004170;0.817116;
0.109960;-4.075304;0.500212;0.410421;-4.034954;-0.080699;1.000422;0.820840;
0.109970;-4.097876;0.498334;0.412279;-4.057303;-0.081146;0.996665;0.824556;
0.109980;-4.120415;0.496450;0.414133;-4.079619;-0.081592;0.992898;0.828263;
0.109990;-4.142922;0.494561;0.415982;-4.101903;-0.082038;0.989121;0.831963;
0.110000;-4.165397;0.492668;0.417828;-4.124155;-0.082483;0.985334;0.835654;
