time;EmtBrk_circuit_iLoadA;EmtBrk_circuit_iLoadB;EmtBrk_circuit_iLoadC;EmtBrk_circuit_vBreakerA;EmtBrk_circuit_vBreakerB;EmtBrk_circuit_vBreakerC;
0.102510;1.129637;0.000000;-1.277488;0.000011;0.183606;-0.000013;
0.102520;1.127266;0.000001;-1.278794;0.000011;0.630522;-0.000013;
0.102530;1.124878;0.000000;-1.280094;0.000011;0.192462;-0.000013;
0.102540;1.122473;0.000001;-1.281386;0.000011;0.639200;-0.000013;
0.102550;1.120052;0.000000;-1.282671;0.000011;0.201294;-0.000013;
0.102560;1.117614;0.000001;-1.283949;0.000011;0.647855;-0.000013;
0.102570;1.115159;0.000000;-1.285220;0.000011;0.210102;-0.000013;
0.102580;1.112689;0.000001;-1.286483;0.000011;0.656486;-0.000013;
0.102590;1.110202;0.000000;-1.287739;0.000011;0.218886;-0.000013;
0.102600;1.107699;0.000001;-1.288988;0.000011;0.665093;-0.000013;
0.102610;1.105180;0.000000;-1.290228;0.000011;0.227645;-0.000013;
0.102620;1.102645;0.000001;-1.291461;0.000011;0.673675;-0.000013;
0.102630;1.100094;0.000000;-1.292686;0.000011;0.236381;-0.000013;
0.102640;1.097528;0.000001;-1.293904;0.000011;0.682233;-0.000013;
0.102650;1.094946;0.000000;-1.295113;0.000011;0.245091;-0.000013;
0.102660;1.092349;0.000001;-1.296314;0.000011;0.690767;-0.000013;
0.102670;1.089736;0.000000;-1.297506;0.000011;0.253777;-0.000013;
0.102680;1.087108;0.000001;-1.298691;0.000011;0.699276;-0.000013;
0.102690;1.084465;0.000000;-1.299867;0.000011;0.262439;-0.000013;
0.102700;1.081807;0.000001;-1.301035;0.000011;0.707760;-0.000013;
0.102710;1.079134;0.000000;-1.302194;0.000011;0.271075;-0.000013;
0.102720;1.076446;0.000001;-1.303344;0.000011;0.716219;-0.000013;
0.102730;1.073743;0.000000;-1.304486;0.000011;0.279686;-0.000013;
0.102740;1.071026;0.000001;-1.305619;0.000011;0.724654;-0.000013;
0.102750;1.068294;0.000000;-1.306743;0.000011;0.288273;-0.000013;
0.102760;1.065547;0.000001;-1.307858;0.000011;0.733063;-0.000013;
0.102770;1.062787;0.000000;-1.308964;0.000011;0.296833;-0.000013;
0.102780;1.060011;0.000001;-1.310061;0.000011;0.741446;-0.000013;
0.102790;1.057222;0.000000;-1.311148;0.000011;0.305369;-0.000013;
0.102800;1.054418;0.000001;-1.312227;0.000011;0.749804;-0.000013;
0.102810;1.051601;0.000000;-1.313296;0.000011;0.313878;-0.000013;
0.102820;1.048769;0.000001;-1.314356;0.000010;0.758137;-0.000013;
0.102830;1.045924;0.000000;-1.315406;0.000010;0.322362;-0.000013;
0.102840;1.043065;0.000001;-1.316447;0.000010;0.766443;-0.000013;
0.102850;1.040192;0.000000;-1.317478;0.000010;0.330819;-0.000013;
0.102860;1.037306;0.000001;-1.318500;0.000010;0.774724;-0.000013;
0.102870;1.034406;0.000000;-1.319511;0.000010;0.339251;-0.000013;
0.102880;1.031493;0.000001;-1.320513;0.000010;0.782978;-0.000013;
0.102890;1.028566;0.000000;-1.321505;0.000010;0.347656;-0.000013;
0.102900;1.025626;0.000001;-1.322487;0.000010;0.791205;-0.000013;
0.102910;1.022673;0.000000;-1.323460;0.000010;0.356034;-0.000013;
0.102920;1.019707;0.000001;-1.324422;0.000010;0.799407;-0.000013;
0.102930;1.016727;0.000000;-1.325374;0.000010;0.364386;-0.000013;
0.102940;1.013735;0.000001;-1.326316;0.000010;0.807581;-0.000013;
0.102950;1.010730;0.000000;-1.327247;0.000010;0.372711;-0.000013;
0.102960;1.007712;0.000001;-1.328169;0.000010;0.815728;-0.000013;
0.102970;1.004681;0.000000;-1.329080;0.000010;0.381008;-0.000013;
0.102980;1.001638;0.000001;-1.329980;0.000010;0.823848;-0.000013;
0.102990;0.998582;0.000000;-1.330871;0.000010;0.389278;-0.000013;
0.103000;0.995514;0.000001;-1.331750;0.000010;0.831941;-0.000013;
0.103010;0.992433;0.000000;-1.332619;0.000010;0.397521;-0.000013;
0.103020;0.989340;0.000001;-1.333478;0.000010;0.840006;-0.000013;
0.103030;0.986235;0.000000;-1.334326;0.000010;0.405736;-0.000013;
0.103040;0.983117;0.000001;-1.335163;0.000010;0.848043;-0.000013;
0.103050;0.979987;0.000000;-1.335990;0.000010;0.413923;-0.000013;
0.103060;0.976845;0.000001;-1.336805;0.000010;0.856052;-0.000013;
0.103070;0.973692;0.000000;-1.337610;0.000010;0.422081;-0.000013;
0.103080;0.970526;0.000001;-1.338404;0.000010;0.864033;-0.000013;
0.103090;0.967348;0.000000;-1.339187;0.000010;0.430211;-0.000013;
0.103100;0.964159;0.000001;-1.339959;0.000010;0.871985;-0.000013;
0.103110;0.960958;0.000000;-1.340720;0.000010;0.438313;-0.000013;
0.103120;0.957745;0.000001;-1.341470;0.000010;0.879909;-0.000013;
0.103130;0.954521;0.000000;-1.342209;0.000010;0.446386;-0.000013;
0.103140;0.951285;0.000001;-1.342937;0.000010;0.887804;-0.000013;
0.103150;0.948038;0.000000;-1.343653;0.000009;0.454429;-0.000013;
0.103160;0.944779;0.000001;-1.344358;0.000009;0.895670;-0.000013;
0.103170;0.941509;0.000000;-1.345052;0.000009;0.462444;-0.000013;
0.103180;0.938228;0.000001;-1.345735;0.000009;0.903506;-0.000013;
0.103190;0.934936;0.000000;-1.346406;0.000009;0.470428;-0.000013;
0.103200;0.931632;0.000001;-1.347066;0.000009;0.911313;-0.000013;
0.103210;0.928318;0.000000;-1.347714;0.000009;0.478383;-0.000013;
0.103220;0.924992;0.000001;-1.348352;0.000009;0.919090;-0.000013;
0.103230;0.921656;0.000000;-1.348977;0.000009;0.486308;-0.000013;
0.103240;0.918308;0.000001;-1.349591;0.000009;0.926837;-0.000013;
0.103250;0.914950;0.000000;-1.350193;0.000009;0.494203;-0.000014;
0.103260;0.911581;0.000001;-1.350784;0.000009;0.934554;-0.000014;
0.103270;0.908202;0.000001;-1.351363;0.000009;0.502068;-0.000014;
0.103280;0.904812;0.000001;-1.351930;0.000009;0.942240;-0.000014;
0.103290;0.901411;0.000001;-1.352486;0.000009;0.509901;-0.000014;
0.103300;0.898000;0.000001;-1.353030;0.000009;0.949895;-0.000014;
0.103310;0.894578;0.000001;-1.353562;0.000009;0.517704;-0.000014;
0.103320;0.891146;0.000001;-1.354083;0.000009;0.957520;-0.000014;
0.103330;0.887704;0.000001;-1.354591;0.000009;0.525476;-0.000014;
0.103340;0.884251;0.000001;-1.355088;0.000009;0.965113;-0.000014;
0.103350;0.880788;0.000001;-1.355572;0.000009;0.533216;-0.000014;
0.103360;0.877315;0.000001;-1.356045;0.000009;0.972675;-0.000014;
0.103370;0.873832;0.000001;-1.356506;0.000009;0.540925;-0.000014;
0.103380;0.870339;0.000001;-1.356955;0.000009;0.980205;-0.000014;
0.103390;0.866836;0.000001;-1.357392;0.000009;0.548602;-0.000014;
0.103400;0.863323;0.000001;-1.357817;0.000009;0.987703;-0.000014;
0.103410;0.859800;0.000001;-1.358229;0.000009;0.556246;-0.000014;
0.103420;0.856267;0.000001;-1.358630;0.000009;0.995169;-0.000014;
0.103430;0.852725;0.000001;-1.359018;0.000009;0.563859;-0.000014;
0.103440;0.849173;0.000001;-1.359395;0.000008;1.002603;-0.000014;
0.103450;0.845611;0.000001;-1.359759;0.000008;0.571439;-0.000014;
0.103460;0.842040;0.000001;-1.360111;0.000008;1.010004;-0.000014;
0.103470;0.838459;0.000001;-1.360451;0.000008;0.578986;-0.000014;
0.103480;0.834869;0.000001;-1.360779;0.000008;1.017373;-0.000014;
0.103490;0.831270;0.000001;-1.361094;0.000008;0.586500;-0.000014;
0.103500;0.827661;0.000001;-1.361397;0.000008;1.024708;-0.000014;
0.103510;0.824042;0.000001;-1.361687;0.000008;0.593980;-0.000014;
0.103520;0.820415;0.000001;-1.361966;0.000008;1.032010;-0.000014;
0.103530;0.816778;0.000001;-1.362232;0.000008;0.601428;-0.000014;
0.103540;0.813132;0.000001;-1.362486;0.000008;1.039278;-0.000014;
0.103550;0.809477;0.000001;-1.362727;0.000008;0.608841;-0.000014;
0.103560;0.805813;0.000001;-1.362956;0.000008;1.046512;-0.000014;
0.103570;0.802140;0.000001;-1.363172;0.000008;0.616220;-0.000014;
0.103580;0.798459;0.000001;-1.363376;0.000008;1.053712;-0.000014;
0.103590;0.794768;0.000001;-1.363568;0.000008;0.623565;-0.000014;
0.103600;0.791068;0.000001;-1.363747;0.000008;1.060878;-0.000014;
0.103610;0.787360;0.000001;-1.363913;0.000008;0.630876;-0.000014;
0.103620;0.783643;0.000001;-1.364067;0.000008;1.068010;-0.000014;
0.103630;0.779917;0.000001;-1.364208;0.000008;0.638152;-0.000014;
0.103640;0.776183;0.000001;-1.364337;0.000008;1.075106;-0.000014;
0.103650;0.772440;0.000001;-1.364454;0.000008;0.645393;-0.000014;
0.103660;0.768689;0.000001;-1.364558;0.000008;1.082168;-0.000014;
0.103670;0.764929;0.000001;-1.364649;0.000008;0.652598;-0.000014;
0.103680;0.761161;0.000001;-1.364727;0.000008;1.089194;-0.000014;
0.103690;0.757384;0.000001;-1.364793;0.000008;0.659768;-0.000014;
0.103700;0.753600;0.000001;-1.364846;0.000008;1.096185;-0.000014;
0.103710;0.749807;0.000001;-1.364887;0.000007;0.666903;-0.000014;
0.103720;0.746005;0.000001;-1.364915;0.000007;1.103140;-0.000014;
0.103730;0.742196;0.000001;-1.364930;0.000007;0.674001;-0.000014;
0.103740;0.738378;0.000001;-1.364932;0.000007;1.110059;-0.000014;
0.103750;0.734553;0.000001;-1.364922;0.000007;0.681064;-0.000014;
0.103760;0.730719;0.000001;-1.364899;0.000007;1.116941;-0.000014;
0.103770;0.726878;0.000001;-1.364864;0.000007;0.688090;-0.000014;
0.103780;0.723028;0.000001;-1.364815;0.000007;1.123787;-0.000014;
0.103790;0.719171;0.000001;-1.364754;0.000007;0.695079;-0.000014;
0.103800;0.715306;0.000001;-1.364680;0.000007;1.130597;-0.000014;
0.103810;0.711433;0.000001;-1.364593;0.000007;0.702031;-0.000014;
0.103820;0.707553;0.000001;-1.364494;0.000007;1.137369;-0.000014;
0.103830;0.703665;0.000001;-1.364381;0.000007;0.708946;-0.000014;
0.103840;0.699769;0.000001;-1.364256;0.000007;1.144104;-0.000014;
0.103850;0.695866;0.000001;-1.364118;0.000007;0.715824;-0.000014;
0.103860;0.691955;0.000001;-1.363967;0.000007;1.150802;-0.000014;
0.103870;0.688037;0.000001;-1.363804;0.000007;0.722663;-0.000014;
0.103880;0.684111;0.000001;-1.363627;0.000007;1.157462;-0.000014;
0.103890;0.680178;0.000001;-1.363438;0.000007;0.729466;-0.000014;
0.103900;0.676238;0.000001;-1.363236;0.000007;1.164084;-0.000014;
0.103910;0.672291;0.000001;-1.363021;0.000007;0.736230;-0.000014;
0.103920;0.668336;0.000001;-1.362793;0.000007;1.170668;-0.000014;
0.103930;0.664374;0.000001;-1.362552;0.000007;0.742955;-0.000014;
0.103940;0.660405;0.000001;-1.362298;0.000007;1.177213;-0.000014;
0.103950;0.656429;0.000001;-1.362031;0.000007;0.749642;-0.000014;
0.103960;0.652446;0.000001;-1.361752;0.000007;1.183720;-0.000014;
0.103970;0.648456;0.000001;-1.361459;0.000006;0.756290;-0.000014;
0.103980;0.644459;0.000001;-1.361154;0.000006;1.190188;-0.000014;
0.103990;0.640455;0.000001;-1.360835;0.000006;0.762899;-0.000014;
0.104000;0.636445;0.000001;-1.360504;0.000006;1.196617;-0.000014;
0.104010;0.632427;0.000001;-1.360160;0.000006;0.769469;-0.000014;
0.104020;0.628403;0.000001;-1.359803;0.000006;1.203006;-0.000014;
0.104030;0.624372;0.000001;-1.359432;0.000006;0.775999;-0.000014;
0.104040;0.620335;0.000001;-1.359049;0.000006;1.209356;-0.000014;
0.104050;0.616291;0.000001;-1.358653;0.000006;0.782490;-0.000014;
0.104060;0.612240;0.000001;-1.358244;0.000006;1.215666;-0.000014;
0.104070;0.608183;0.000001;-1.357822;0.000006;0.788940;-0.000014;
0.104080;0.604120;0.000001;-1.357388;0.000006;1.221936;-0.000014;
0.104090;0.600050;0.000001;-1.356940;0.000006;0.795350;-0.000014;
0.104100;0.595974;0.000001;-1.356479;0.000006;1.228165;-0.000014;
0.104110;0.591891;0.000001;-1.356005;0.000006;0.801720;-0.000014;
0.104120;0.587803;0.000001;-1.355518;0.000006;1.234354;-0.000014;
0.104130;0.583708;0.000001;-1.355018;0.000006;0.808049;-0.000014;
0.104140;0.579607;0.000001;-1.354506;0.000006;1.240502;-0.000014;
0.104150;0.575500;0.000001;-1.353980;0.000006;0.814337;-0.000014;
0.104160;0.571386;0.000001;-1.353441;0.000006;1.246610;-0.000014;
0.104170;0.567267;0.000001;-1.352890;0.000006;0.820584;-0.000014;
0.104180;0.563142;0.000001;-1.352325;0.000006;1.252676;-0.000014;
0.104190;0.559011;0.000001;-1.351747;0.000006;0.826790;-0.000014;
0.104200;0.554873;0.000001;-1.351157;0.000006;1.258700;-0.000014;
0.104210;0.550731;0.000001;-1.350553;0.000006;0.832954;-0.000014;
0.104220;0.546582;0.000001;-1.349936;0.000005;1.264683;-0.000013;
0.104230;0.542428;0.000001;-1.349307;0.000005;0.839076;-0.000013;
0.104240;0.538267;0.000001;-1.348664;0.000005;1.270624;-0.000013;
0.104250;0.534102;0.000001;-1.348009;0.000005;0.845156;-0.000013;
0.104260;0.529930;0.000001;-1.347340;0.000005;1.276523;-0.000013;
0.104270;0.525754;0.000001;-1.346659;0.000005;0.851193;-0.000013;
0.104280;0.521571;0.000001;-1.345964;0.000005;1.282380;-0.000013;
0.104290;0.517383;0.000001;-1.345257;0.000005;0.857189;-0.000013;
0.104300;0.513190;0.000001;-1.344536;0.000005;1.288194;-0.000013;
0.104310;0.508992;0.000001;-1.343803;0.000005;0.863141;-0.000013;
0.104320;0.504788;0.000001;-1.343056;0.000005;1.293965;-0.000013;
0.104330;0.500579;0.000001;-1.342297;0.000005;0.869051;-0.000013;
0.104340;0.496364;0.000001;-1.341525;0.000005;1.299694;-0.000013;
0.104350;0.492145;0.000001;-1.340739;0.000005;0.874917;-0.000013;
0.104360;0.487920;0.000001;-1.339941;0.000005;1.305379;-0.000013;
0.104370;0.483690;0.000001;-1.339130;0.000005;0.880740;-0.000013;
0.104380;0.479455;0.000001;-1.338306;0.000005;1.311020;-0.000013;
0.104390;0.475215;0.000001;-1.337469;0.000005;0.886520;-0.000013;
0.104400;0.470971;0.000001;-1.336619;0.000005;1.316619;-0.000013;
0.104410;0.466721;0.000001;-1.335756;0.000005;0.892255;-0.000013;
0.104420;0.462466;0.000001;-1.334880;0.000005;1.322173;-0.000013;
0.104430;0.458207;0.000001;-1.333991;0.000005;0.897947;-0.000013;
0.104440;0.453943;0.000001;-1.333089;0.000005;1.327683;-0.000013;
0.104450;0.449674;0.000001;-1.332175;0.000004;0.903594;-0.000013;
0.104460;0.445401;0.000001;-1.331247;0.000004;1.333149;-0.000013;
0.104470;0.441123;0.000001;-1.330306;0.000004;0.909197;-0.000013;
0.104480;0.436840;0.000001;-1.329353;0.000004;1.338570;-0.000013;
0.104490;0.432553;0.000001;-1.328387;0.000004;0.914756;-0.000013;
0.104500;0.428261;0.000001;-1.327407;0.000004;1.343947;-0.000013;
0.104510;0.423965;0.000001;-1.326415;0.000004;0.920269;-0.000013;
0.104520;0.419664;0.000001;-1.325410;0.000004;1.349279;-0.000013;
0.104530;0.415360;0.000001;-1.324392;0.000004;0.925737;-0.000013;
0.104540;0.411050;0.000001;-1.323362;0.000004;1.354565;-0.000013;
0.104550;0.406737;0.000001;-1.322318;0.000004;0.931161;-0.000013;
0.104560;0.402419;0.000001;-1.321262;0.000004;1.359807;-0.000013;
0.104570;0.398097;0.000001;-1.320192;0.000004;0.936538;-0.000013;
0.104580;0.393771;0.000001;-1.319110;0.000004;1.365003;-0.000013;
0.104590;0.389441;0.000001;-1.318015;0.000004;0.941870;-0.000013;
0.104600;0.385107;0.000001;-1.316908;0.000004;1.370153;-0.000013;
0.104610;0.380769;0.000001;-1.315787;0.000004;0.947156;-0.000013;
0.104620;0.376427;0.000001;-1.314653;0.000004;1.375257;-0.000013;
0.104630;0.372082;0.000001;-1.313507;0.000004;0.952397;-0.000013;
0.104640;0.367732;0.000001;-1.312348;0.000004;1.380315;-0.000013;
