time;EmtTfoYD_circuit_vPrimA;EmtTfoYD_circuit_vSecA;EmtTfoYD_circuit_vSecB;EmtTfoYD_circuit_vSecC;
0.004940;0.028877;0.430108;0.385477;-0.815585;
0.004950;0.024435;0.427928;0.387735;-0.815662;
0.004960;0.019992;0.425743;0.389988;-0.815731;
0.004970;0.015550;0.423554;0.392238;-0.815792;
0.004980;0.011107;0.421361;0.394484;-0.815845;
0.004990;0.006664;0.419163;0.396726;-0.815890;
0.005000;0.002221;0.416962;0.398964;-0.815926;
0.005010;-0.002221;0.414756;0.401199;-0.815955;
0.005020;-0.006664;0.412546;0.403429;-0.815975;
0.005030;-0.011107;0.410333;0.405655;-0.815988;
0.005040;-0.015550;0.408115;0.407878;-0.815992;
0.005050;-0.019992;0.405893;0.410096;-0.815989;
0.005060;-0.024435;0.403667;0.412310;-0.815977;
0.005070;-0.028877;0.401437;0.414520;-0.815957;
0.005080;-0.033319;0.399203;0.416726;-0.815930;
0.005090;-0.037760;0.396966;0.418928;-0.815894;
0.005100;-0.042201;0.394724;0.421126;-0.815850;
0.005110;-0.046642;0.392478;0.423320;-0.815798;
0.005120;-0.051082;0.390229;0.425509;-0.815738;
0.005130;-0.055522;0.387976;0.427694;-0.815670;
0.005140;-0.059961;0.385719;0.429875;-0.815594;
0.005150;-0.064400;0.383458;0.432052;-0.815510;
0.005160;-0.068837;0.381193;0.434225;-0.815418;
0.005170;-0.073275;0.378924;0.436393;-0.815318;
0.005180;-0.077711;0.376652;0.438557;-0.815209;
0.005190;-0.082147;0.374376;0.440717;-0.815093;
0.005200;-0.086582;0.372097;0.442872;-0.814969;
0.005210;-0.091016;0.369813;0.445023;-0.814836;
0.005220;-0.095449;0.367526;0.447169;-0.814696;
0.005230;-0.099882;0.365236;0.449312;-0.814547;
0.005240;-0.104313;0.362942;0.451449;-0.814391;
0.005250;-0.108743;0.360644;0.453582;-0.814226;
0.005260;-0.113172;0.358343;0.455711;-0.814054;
0.005270;-0.117600;0.356038;0.457835;-0.813873;
0.005280;-0.122027;0.353729;0.459955;-0.813684;
0.005290;-0.126453;0.351417;0.462070;-0.813488;
0.005300;-0.130878;0.349102;0.464181;-0.813283;
0.005310;-0.135301;0.346783;0.466287;-0.813070;
0.005320;-0.139722;0.344461;0.468388;-0.812849;
0.005330;-0.144143;0.342135;0.470485;-0.812621;
0.005340;-0.148562;0.339807;0.472577;-0.812384;
0.005350;-0.152980;0.337474;0.474665;-0.812139;
0.005360;-0.157396;0.335138;0.476748;-0.811886;
0.005370;-0.161810;0.332800;0.478826;-0.811625;
0.005380;-0.166223;0.330457;0.480899;-0.811356;
0.005390;-0.170634;0.328112;0.482968;-0.811080;
0.005400;-0.175044;0.325763;0.485032;-0.810795;
0.005410;-0.179452;0.323411;0.487091;-0.810502;
0.005420;-0.183858;0.321056;0.489145;-0.810201;
0.005430;-0.188262;0.318698;0.491195;-0.809892;
0.005440;-0.192664;0.316336;0.493239;-0.809575;
0.005450;-0.197065;0.313971;0.495279;-0.809250;
0.005460;-0.201463;0.311604;0.497314;-0.808917;
0.005470;-0.205860;0.309233;0.499344;-0.808577;
0.005480;-0.210255;0.306859;0.501369;-0.808228;
0.005490;-0.214647;0.304482;0.503389;-0.807871;
0.005500;-0.219037;0.302102;0.505404;-0.807506;
0.005510;-0.223426;0.299720;0.507414;-0.807134;
0.005520;-0.227812;0.297334;0.509419;-0.806753;
0.005530;-0.232195;0.294945;0.511419;-0.806364;
0.005540;-0.236577;0.292553;0.513414;-0.805968;
0.005550;-0.240956;0.290159;0.515404;-0.805563;
0.005560;-0.245333;0.287761;0.517389;-0.805150;
0.005570;-0.249707;0.285361;0.519369;-0.804730;
0.005580;-0.254079;0.282958;0.521343;-0.804302;
0.005590;-0.258448;0.280552;0.523313;-0.803865;
0.005600;-0.262815;0.278144;0.525277;-0.803421;
0.005610;-0.267179;0.275732;0.527236;-0.802969;
0.005620;-0.271541;0.273318;0.529190;-0.802509;
0.005630;-0.275899;0.270901;0.531139;-0.802041;
0.005640;-0.280256;0.268482;0.533083;-0.801565;
0.005650;-0.284609;0.266060;0.535021;-0.801081;
0.005660;-0.288959;0.263635;0.536954;-0.800589;
0.005670;-0.293307;0.261208;0.538881;-0.800089;
0.005680;-0.297652;0.258778;0.540804;-0.799582;
0.005690;-0.301994;0.256346;0.542721;-0.799066;
0.005700;-0.306333;0.253911;0.544632;-0.798543;
0.005710;-0.310669;0.251473;0.546538;-0.798011;
0.005720;-0.315002;0.249033;0.548439;-0.797472;
0.005730;-0.319331;0.246591;0.550335;-0.796925;
0.005740;-0.323658;0.244146;0.552225;-0.796371;
0.005750;-0.327981;0.241698;0.554109;-0.795808;
0.005760;-0.332301;0.239249;0.555988;-0.795237;
0.005770;-0.336618;0.236797;0.557862;-0.794659;
0.005780;-0.340932;0.234342;0.559730;-0.794073;
0.005790;-0.345242;0.231886;0.561593;-0.793478;
0.005800;-0.349549;0.229427;0.563450;-0.792876;
0.005810;-0.353852;0.226965;0.565301;-0.792267;
0.005820;-0.358152;0.224502;0.567147;-0.791649;
0.005830;-0.362448;0.222036;0.568987;-0.791024;
0.005840;-0.366741;0.219568;0.570822;-0.790391;
0.005850;-0.371030;0.217098;0.572651;-0.789750;
0.005860;-0.375315;0.214626;0.574475;-0.789101;
0.005870;-0.379597;0.212152;0.576292;-0.788444;
0.005880;-0.383875;0.209676;0.578104;-0.787780;
0.005890;-0.388149;0.207197;0.579911;-0.787108;
0.005900;-0.392419;0.204717;0.581711;-0.786428;
0.005910;-0.396686;0.202234;0.583506;-0.785740;
0.005920;-0.400948;0.199749;0.585295;-0.785045;
0.005930;-0.405207;0.197263;0.587078;-0.784341;
0.005940;-0.409462;0.194775;0.588856;-0.783631;
0.005950;-0.413712;0.192284;0.590628;-0.782912;
0.005960;-0.417959;0.189792;0.592394;-0.782186;
0.005970;-0.422201;0.187298;0.594154;-0.781451;
0.005980;-0.426439;0.184802;0.595908;-0.780710;
0.005990;-0.430673;0.182304;0.597656;-0.779960;
0.006000;-0.434903;0.179804;0.599399;-0.779203;
0.006010;-0.439128;0.177303;0.601135;-0.778438;
0.006020;-0.443349;0.174800;0.602866;-0.777665;
0.006030;-0.447566;0.172295;0.604590;-0.776885;
0.006040;-0.451778;0.169788;0.606309;-0.776097;
0.006050;-0.455986;0.167280;0.608021;-0.775302;
0.006060;-0.460190;0.164770;0.609728;-0.774498;
0.006070;-0.464388;0.162259;0.611429;-0.773687;
0.006080;-0.468583;0.159746;0.613123;-0.772869;
0.006090;-0.472772;0.157231;0.614812;-0.772043;
0.006100;-0.476957;0.154715;0.616494;-0.771209;
0.006110;-0.481137;0.152197;0.618171;-0.770368;
0.006120;-0.485313;0.149678;0.619841;-0.769519;
0.006130;-0.489483;0.147157;0.621505;-0.768662;
0.006140;-0.493649;0.144635;0.623163;-0.767798;
0.006150;-0.497810;0.142111;0.624815;-0.766926;
0.006160;-0.501966;0.139586;0.626461;-0.766047;
0.006170;-0.506117;0.137060;0.628100;-0.765160;
0.006180;-0.510264;0.134532;0.629734;-0.764266;
0.006190;-0.514405;0.132003;0.631361;-0.763364;
0.006200;-0.518541;0.129472;0.632982;-0.762454;
0.006210;-0.522672;0.126941;0.634596;-0.761537;
0.006220;-0.526797;0.124408;0.636205;-0.760613;
0.006230;-0.530918;0.121874;0.637807;-0.759680;
0.006240;-0.535033;0.119338;0.639403;-0.758741;
0.006250;-0.539143;0.116802;0.640992;-0.757794;
0.006260;-0.543248;0.114264;0.642575;-0.756839;
0.006270;-0.547347;0.111725;0.644152;-0.755877;
0.006280;-0.551441;0.109185;0.645723;-0.754908;
0.006290;-0.555530;0.106644;0.647287;-0.753931;
0.006300;-0.559613;0.104102;0.648845;-0.752947;
0.006310;-0.563690;0.101559;0.650396;-0.751955;
0.006320;-0.567762;0.099015;0.651941;-0.750956;
0.006330;-0.571828;0.096470;0.653479;-0.749949;
0.006340;-0.575889;0.093924;0.655011;-0.748935;
0.006350;-0.579944;0.091377;0.656537;-0.747914;
0.006360;-0.583993;0.088829;0.658056;-0.746885;
0.006370;-0.588037;0.086280;0.659568;-0.745849;
0.006380;-0.592074;0.083731;0.661074;-0.744805;
0.006390;-0.596106;0.081180;0.662574;-0.743754;
0.006400;-0.600132;0.078629;0.664067;-0.742696;
0.006410;-0.604152;0.076077;0.665553;-0.741631;
0.006420;-0.608166;0.073525;0.667033;-0.740558;
0.006430;-0.612174;0.070971;0.668507;-0.739478;
0.006440;-0.616176;0.068417;0.669973;-0.738390;
0.006450;-0.620172;0.065862;0.671433;-0.737296;
0.006460;-0.624162;0.063307;0.672887;-0.736194;
0.006470;-0.628146;0.060751;0.674334;-0.735084;
0.006480;-0.632123;0.058194;0.675774;-0.733968;
0.006490;-0.636094;0.055637;0.677207;-0.732844;
0.006500;-0.640059;0.053079;0.678634;-0.731713;
0.006510;-0.644018;0.050520;0.680054;-0.730575;
0.006520;-0.647970;0.047962;0.681468;-0.729429;
0.006530;-0.651916;0.045402;0.682874;-0.728277;
0.006540;-0.655856;0.042843;0.684274;-0.727117;
0.006550;-0.659789;0.040282;0.685667;-0.725950;
0.006560;-0.663715;0.037722;0.687054;-0.724776;
0.006570;-0.667635;0.035161;0.688433;-0.723594;
0.006580;-0.671548;0.032600;0.689806;-0.722406;
0.006590;-0.675455;0.030038;0.691172;-0.721210;
0.006600;-0.679355;0.027476;0.692531;-0.720007;
0.006610;-0.683248;0.024914;0.693884;-0.718798;
0.006620;-0.687135;0.022351;0.695229;-0.717581;
0.006630;-0.691015;0.019789;0.696568;-0.716357;
0.006640;-0.694888;0.017226;0.697900;-0.715126;
0.006650;-0.698754;0.014663;0.699225;-0.713887;
0.006660;-0.702613;0.012100;0.700543;-0.712642;
0.006670;-0.706465;0.009536;0.701854;-0.711390;
0.006680;-0.710311;0.006973;0.703158;-0.710131;
0.006690;-0.714149;0.004409;0.704455;-0.708865;
0.006700;-0.717980;0.001846;0.705745;-0.707591;
0.006710;-0.721804;-0.000718;0.707029;-0.706311;
0.006720;-0.725622;-0.003281;0.708305;-0.705024;
0.006730;-0.729431;-0.005845;0.709574;-0.703730;
0.006740;-0.733234;-0.008408;0.710837;-0.702429;
0.006750;-0.737030;-0.010971;0.712092;-0.701121;
0.006760;-0.740818;-0.013534;0.713340;-0.699806;
0.006770;-0.744599;-0.016098;0.714581;-0.698484;
0.006780;-0.748372;-0.018661;0.715816;-0.697155;
0.006790;-0.752138;-0.021223;0.717043;-0.695819;
0.006800;-0.755897;-0.023786;0.718263;-0.694477;
0.006810;-0.759648;-0.026348;0.719476;-0.693128;
0.006820;-0.763392;-0.028910;0.720682;-0.691771;
0.006830;-0.767128;-0.031472;0.721880;-0.690408;
0.006840;-0.770857;-0.034033;0.723072;-0.689039;
0.006850;-0.774578;-0.036594;0.724256;-0.687662;
0.006860;-0.778291;-0.039155;0.725434;-0.686278;
0.006870;-0.781997;-0.041716;0.726604;-0.684888;
0.006880;-0.785695;-0.044276;0.727767;-0.683491;
0.006890;-0.789385;-0.046835;0.728923;-0.682088;
0.006900;-0.793068;-0.049394;0.730071;-0.680677;
0.006910;-0.796742;-0.051953;0.731213;-0.679260;
0.006920;-0.800409;-0.054511;0.732347;-0.677836;
0.006930;-0.804068;-0.057068;0.733474;-0.676406;
0.006940;-0.807719;-0.059625;0.734594;-0.674968;
0.006950;-0.811362;-0.062182;0.735706;-0.673525;
0.006960;-0.814997;-0.064737;0.736811;-0.672074;
0.006970;-0.818624;-0.067292;0.737909;-0.670617;
0.006980;-0.822242;-0.069847;0.739000;-0.669153;
0.006990;-0.825853;-0.072401;0.740083;-0.667683;
0.007000;-0.829456;-0.074954;0.741159;-0.666206;
0.007010;-0.833050;-0.077506;0.742228;-0.664722;
0.007020;-0.836636;-0.080058;0.743290;-0.663232;
0.007030;-0.840214;-0.082608;0.744344;-0.661735;
0.007040;-0.843784;-0.085158;0.745390;-0.660232;
0.007050;-0.847345;-0.087707;0.746430;-0.658723;
0.007060;-0.850898;-0.090256;0.747462;-0.657206;
0.007070;-0.854442;-0.092803;0.748486;-0.655684;
0.007080;-0.857978;-0.095349;0.749504;-0.654154;
0.007090;-0.861506;-0.097895;0.750514;-0.652619;
0.007100;-0.865025;-0.100439;0.751516;-0.651077;
0.007110;-0.868536;-0.102983;0.752511;-0.649528;
0.007120;-0.872038;-0.105525;0.753499;-0.647973;
0.007130;-0.875531;-0.108067;0.754479;-0.646412;
0.007140;-0.879016;-0.110607;0.755452;-0.644844;
0.007150;-0.882492;-0.113146;0.756417;-0.643270;
0.007160;-0.885959;-0.115685;0.757375;-0.641690;
0.007170;-0.889418;-0.118222;0.758325;-0.640103;
0.007180;-0.892868;-0.120758;0.759268;-0.638510;
0.007190;-0.896309;-0.123292;0.760203;-0.636911;
0.007200;-0.899741;-0.125826;0.761131;-0.635305;
0.007210;-0.903164;-0.128358;0.762051;-0.633693;
0.007220;-0.906579;-0.130889;0.762964;-0.632075;
0.007230;-0.909984;-0.133419;0.763869;-0.630451;
0.007240;-0.913380;-0.135947;0.764767;-0.628820;
0.007250;-0.916768;-0.138474;0.765657;-0.627183;
0.007260;-0.920146;-0.141000;0.766540;-0.625540;
0.007270;-0.923516;-0.143524;0.767415;-0.623891;
0.007280;-0.926876;-0.146047;0.768283;-0.622236;
0.007290;-0.930227;-0.148568;0.769143;-0.620574;
0.007300;-0.933569;-0.151088;0.769995;-0.618907;
0.007310;-0.936901;-0.153606;0.770840;-0.617233;
0.007320;-0.940225;-0.156123;0.771677;-0.615553;
0.007330;-0.943539;-0.158639;0.772506;-0.613867;
0.007340;-0.946844;-0.161153;0.773328;-0.612175;
0.007350;-0.950139;-0.163665;0.774142;-0.610478;
0.007360;-0.953425;-0.166175;0.774949;-0.608774;
0.007370;-0.956702;-0.168684;0.775748;-0.607064;
0.007380;-0.959969;-0.171192;0.776539;-0.605347;
0.007390;-0.963227;-0.173697;0.777323;-0.603626;
0.007400;-0.966475;-0.176201;0.778099;-0.601898;
0.007410;-0.969714;-0.178703;0.778867;-0.600164;
0.007420;-0.972943;-0.181204;0.779628;-0.598424;
0.007430;-0.976163;-0.183702;0.780381;-0.596678;
0.007440;-0.979373;-0.186199;0.781126;-0.594927;
0.007450;-0.982573;-0.188694;0.781863;-0.593169;
0.007460;-0.985763;-0.191187;0.782593;-0.591406;
0.007470;-0.988944;-0.193678;0.783315;-0.589637;
0.007480;-0.992115;-0.196168;0.784029;-0.587862;
0.007490;-0.995277;-0.198655;0.784736;-0.586081;
0.007500;-0.998428;-0.201141;0.785435;-0.584294;
0.007510;-1.001570;-0.203624;0.786126;-0.582502;
0.007520;-1.004701;-0.206105;0.786809;-0.580704;
0.007530;-1.007823;-0.208585;0.787485;-0.578900;
0.007540;-1.010935;-0.211062;0.788153;-0.577091;
0.007550;-1.014037;-0.213537;0.788813;-0.575275;
0.007560;-1.017129;-0.216010;0.789465;-0.573454;
0.007570;-1.020210;-0.218481;0.790109;-0.571628;
0.007580;-1.023282;-0.220950;0.790746;-0.569796;
0.007590;-1.026344;-0.223417;0.791375;-0.567958;
0.007600;-1.029395;-0.225881;0.791996;-0.566114;
0.007610;-1.032437;-0.228344;0.792609;-0.564265;
0.007620;-1.035468;-0.230804;0.793214;-0.562411;
0.007630;-1.038489;-0.233261;0.793812;-0.560551;
0.007640;-1.041500;-0.235717;0.794402;-0.558685;
0.007650;-1.044500;-0.238170;0.794984;-0.556814;
0.007660;-1.047490;-0.240620;0.795558;-0.554937;
0.007670;-1.050470;-0.243069;0.796124;-0.553055;
0.007680;-1.053439;-0.245515;0.796682;-0.551167;
0.007690;-1.056398;-0.247958;0.797233;-0.549274;
0.007700;-1.059347;-0.250399;0.797775;-0.547376;
0.007710;-1.062285;-0.252838;0.798310;-0.545472;
0.007720;-1.065213;-0.255274;0.798837;-0.543563;
0.007730;-1.068130;-0.257707;0.799356;-0.541648;
0.007740;-1.071036;-0.260139;0.799867;-0.539728;
0.007750;-1.073932;-0.262567;0.800370;-0.537803;
0.007760;-1.076818;-0.264993;0.800865;-0.535872;
0.007770;-1.079693;-0.267416;0.801353;-0.533936;
0.007780;-1.082557;-0.269837;0.801832;-0.531995;
0.007790;-1.085410;-0.272255;0.802304;-0.530049;
0.007800;-1.088253;-0.274670;0.802767;-0.528097;
0.007810;-1.091085;-0.277083;0.803223;-0.526140;
0.007820;-1.093906;-0.279492;0.803671;-0.524178;
0.007830;-1.096717;-0.281899;0.804110;-0.522211;
0.007840;-1.099516;-0.284304;0.804542;-0.520239;
0.007850;-1.102305;-0.286705;0.804966;-0.518261;
0.007860;-1.105083;-0.289104;0.805382;-0.516279;
0.007870;-1.107850;-0.291500;0.805790;-0.514291;
0.007880;-1.110606;-0.293893;0.806191;-0.512298;
0.007890;-1.113351;-0.296283;0.806583;-0.510300;
0.007900;-1.116085;-0.298670;0.806967;-0.508297;
0.007910;-1.118808;-0.301054;0.807343;-0.506289;
0.007920;-1.121520;-0.303435;0.807711;-0.504276;
0.007930;-1.124221;-0.305813;0.808072;-0.502259;
0.007940;-1.126911;-0.308188;0.808424;-0.500236;
0.007950;-1.129590;-0.310560;0.808768;-0.498208;
0.007960;-1.132257;-0.312930;0.809105;-0.496175;
0.007970;-1.134914;-0.315296;0.809433;-0.494138;
0.007980;-1.137559;-0.317658;0.809754;-0.492095;
0.007990;-1.140193;-0.320018;0.810066;-0.490048;
0.008000;-1.142816;-0.322375;0.810370;-0.487996;
0.008010;-1.145427;-0.324728;0.810667;-0.485939;
0.008020;-1.148027;-0.327078;0.810955;-0.483877;
0.008030;-1.150616;-0.329425;0.811236;-0.481810;
0.008040;-1.153194;-0.331769;0.811508;-0.479739;
0.008050;-1.155760;-0.334109;0.811772;-0.477663;
0.008060;-1.158314;-0.336446;0.812029;-0.475582;
0.008070;-1.160858;-0.338780;0.812277;-0.473497;
0.008080;-1.163389;-0.341111;0.812517;-0.471407;
0.008090;-1.165910;-0.343438;0.812750;-0.469312;
0.008100;-1.168418;-0.345761;0.812974;-0.467213;
0.008110;-1.170916;-0.348082;0.813190;-0.465109;
0.008120;-1.173401;-0.350399;0.813399;-0.463000;
0.008130;-1.175876;-0.352712;0.813599;-0.460887;
0.008140;-1.178338;-0.355022;0.813791;-0.458769;
0.008150;-1.180789;-0.357328;0.813975;-0.456647;
0.008160;-1.183228;-0.359631;0.814151;-0.454520;
0.008170;-1.185656;-0.361931;0.814319;-0.452389;
0.008180;-1.188072;-0.364226;0.814479;-0.450253;
0.008190;-1.190476;-0.366518;0.814631;-0.448113;
0.008200;-1.192868;-0.368807;0.814775;-0.445968;
0.008210;-1.195249;-0.371092;0.814911;-0.443819;
0.008220;-1.197618;-0.373373;0.815039;-0.441666;
0.008230;-1.199975;-0.375651;0.815159;-0.439508;
0.008240;-1.202320;-0.377925;0.815271;-0.437346;
0.008250;-1.204653;-0.380195;0.815375;-0.435180;
0.008260;-1.206974;-0.382461;0.815470;-0.433009;
0.008270;-1.209284;-0.384724;0.815558;-0.430834;
0.008280;-1.211582;-0.386983;0.815638;-0.428655;
0.008290;-1.213867;-0.389238;0.815709;-0.426472;
0.008300;-1.216141;-0.391489;0.815773;-0.424284;
0.008310;-1.218402;-0.393736;0.815828;-0.422092;
0.008320;-1.220652;-0.395979;0.815876;-0.419896;
0.008330;-1.222889;-0.398219;0.815915;-0.417696;
0.008340;-1.225115;-0.400454;0.815946;-0.415492;
0.008350;-1.227328;-0.402686;0.815969;-0.413283;
0.008360;-1.229530;-0.404914;0.815985;-0.411071;
0.008370;-1.231719;-0.407137;0.815992;-0.408855;
0.008380;-1.233896;-0.409357;0.815991;-0.406634;
0.008390;-1.236060;-0.411572;0.815982;-0.404409;
0.008400;-1.238213;-0.413784;0.815965;-0.402181;
0.008410;-1.240353;-0.415991;0.815940;-0.399948;
0.008420;-1.242482;-0.418195;0.815907;-0.397712;
0.008430;-1.244597;-0.420394;0.815866;-0.395472;
0.008440;-1.246701;-0.422589;0.815816;-0.393227;
0.008450;-1.248792;-0.424780;0.815759;-0.390979;
0.008460;-1.250871;-0.426966;0.815694;-0.388727;
0.008470;-1.252938;-0.429149;0.815620;-0.386471;
0.008480;-1.254992;-0.431327;0.815539;-0.384212;
0.008490;-1.257034;-0.433501;0.815449;-0.381948;
0.008500;-1.259063;-0.435671;0.815352;-0.379681;
0.008510;-1.261080;-0.437836;0.815246;-0.377410;
0.008520;-1.263085;-0.439997;0.815133;-0.375135;
0.008530;-1.265077;-0.442154;0.815011;-0.372857;
0.008540;-1.267057;-0.444306;0.814881;-0.370575;
0.008550;-1.269024;-0.446454;0.814743;-0.368289;
0.008560;-1.270979;-0.448598;0.814598;-0.366000;
0.008570;-1.272921;-0.450737;0.814444;-0.363707;
0.008580;-1.274850;-0.452872;0.814282;-0.361410;
0.008590;-1.276767;-0.455002;0.814112;-0.359110;
0.008600;-1.278671;-0.457128;0.813934;-0.356806;
0.008610;-1.280563;-0.459249;0.813748;-0.354499;
0.008620;-1.282442;-0.461366;0.813554;-0.352188;
0.008630;-1.284308;-0.463478;0.813352;-0.349874;
0.008640;-1.286162;-0.465585;0.813142;-0.347557;
0.008650;-1.288003;-0.467688;0.812924;-0.345236;
0.008660;-1.289831;-0.469787;0.812698;-0.342911;
0.008670;-1.291647;-0.471880;0.812464;-0.340583;
0.008680;-1.293450;-0.473970;0.812222;-0.338252;
0.008690;-1.295240;-0.476054;0.811971;-0.335917;
0.008700;-1.297017;-0.478134;0.811713;-0.333580;
0.008710;-1.298782;-0.480209;0.811447;-0.331238;
0.008720;-1.300533;-0.482279;0.811173;-0.328894;
0.008730;-1.302272;-0.484344;0.810891;-0.326546;
0.008740;-1.303998;-0.486405;0.810600;-0.324195;
0.008750;-1.305711;-0.488461;0.810302;-0.321841;
0.008760;-1.307411;-0.490512;0.809996;-0.319484;
0.008770;-1.309099;-0.492558;0.809682;-0.317124;
0.008780;-1.310773;-0.494600;0.809360;-0.314760;
0.008790;-1.312435;-0.496636;0.809029;-0.312393;
0.008800;-1.314083;-0.498668;0.808691;-0.310024;
0.008810;-1.315719;-0.500694;0.808345;-0.307651;
0.008820;-1.317341;-0.502716;0.807991;-0.305275;
0.008830;-1.318951;-0.504733;0.807629;-0.302896;
0.008840;-1.320547;-0.506744;0.807259;-0.300514;
0.008850;-1.322131;-0.508751;0.806881;-0.298129;
0.008860;-1.323701;-0.510753;0.806495;-0.295742;
0.008870;-1.325259;-0.512750;0.806101;-0.293351;
0.008880;-1.326803;-0.514741;0.805699;-0.290957;
0.008890;-1.328334;-0.516728;0.805289;-0.288561;
0.008900;-1.329852;-0.518709;0.804871;-0.286162;
0.008910;-1.331357;-0.520686;0.804445;-0.283760;
0.008920;-1.332849;-0.522657;0.804012;-0.281355;
0.008930;-1.334328;-0.524623;0.803570;-0.278947;
0.008940;-1.335793;-0.526584;0.803120;-0.276536;
0.008950;-1.337246;-0.528540;0.802663;-0.274123;
0.008960;-1.338685;-0.530490;0.802197;-0.271707;
0.008970;-1.340111;-0.532435;0.801724;-0.269289;
0.008980;-1.341523;-0.534375;0.801243;-0.266868;
0.008990;-1.342923;-0.536310;0.800754;-0.264444;
0.009000;-1.344309;-0.538239;0.800257;-0.262017;
0.009010;-1.345682;-0.540163;0.799752;-0.259588;
0.009020;-1.347041;-0.542082;0.799239;-0.257157;
0.009030;-1.348388;-0.543996;0.798718;-0.254722;
0.009040;-1.349721;-0.545904;0.798189;-0.252286;
0.009050;-1.351041;-0.547806;0.797653;-0.249847;
0.009060;-1.352347;-0.549704;0.797109;-0.247405;
0.009070;-1.353640;-0.551595;0.796556;-0.244961;
0.009080;-1.354920;-0.553482;0.795996;-0.242514;
0.009090;-1.356186;-0.555363;0.795428;-0.240066;
0.009100;-1.357439;-0.557238;0.794852;-0.237614;
0.009110;-1.358678;-0.559108;0.794269;-0.235161;
0.009120;-1.359905;-0.560972;0.793677;-0.232705;
0.009130;-1.361117;-0.562831;0.793078;-0.230247;
0.009140;-1.362317;-0.564685;0.792471;-0.227786;
0.009150;-1.363502;-0.566532;0.791856;-0.225323;
0.009160;-1.364675;-0.568375;0.791233;-0.222858;
0.009170;-1.365834;-0.570211;0.790602;-0.220391;
0.009180;-1.366979;-0.572042;0.789964;-0.217922;
0.009190;-1.368111;-0.573867;0.789318;-0.215451;
0.009200;-1.369229;-0.575687;0.788664;-0.212977;
0.009210;-1.370334;-0.577501;0.788002;-0.210501;
0.009220;-1.371426;-0.579309;0.787333;-0.208023;
0.009230;-1.372503;-0.581112;0.786655;-0.205544;
0.009240;-1.373568;-0.582908;0.785970;-0.203062;
0.009250;-1.374618;-0.584699;0.785277;-0.200578;
0.009260;-1.375656;-0.586485;0.784577;-0.198092;
0.009270;-1.376679;-0.588264;0.783868;-0.195604;
0.009280;-1.377689;-0.590038;0.783152;-0.193114;
0.009290;-1.378686;-0.591806;0.782428;-0.190623;
0.009300;-1.379668;-0.593568;0.781697;-0.188129;
0.009310;-1.380638;-0.595324;0.780958;-0.185634;
0.009320;-1.381593;-0.597074;0.780211;-0.183137;
0.009330;-1.382535;-0.598818;0.779456;-0.180638;
