time;CAPBUS_cap_p_v_0_;MACHINE_machine_terminal_i_0_;MACHINE_machine_terminal_i_1_;MACHINE_machine_terminal_i_2_;MACHINE_machine_omegaPu;MACHINE_machine_theta;MACHINE_machine_cePu;MACHINE_machine_UStatorPu;MACHINE_machine_ifPu;
0.017560;0.806649;-0.626129;0.933798;-0.307669;0.999950;6.322481;0.619314;0.915167;0.922694;
0.017580;0.812122;-0.630204;0.932832;-0.302628;0.999950;6.328764;0.619301;0.915740;0.922848;
0.017600;0.817480;-0.634289;0.931799;-0.297509;0.999950;6.335047;0.619278;0.916329;0.922982;
0.017620;0.822729;-0.638387;0.930697;-0.292310;0.999950;6.341330;0.619245;0.916930;0.923096;
0.017640;0.827874;-0.642498;0.929525;-0.287027;0.999950;6.347613;0.619204;0.917540;0.923188;
0.017660;0.832922;-0.646624;0.928281;-0.281658;0.999950;6.353896;0.619155;0.918155;0.923260;
0.017680;0.837881;-0.650764;0.926965;-0.276201;0.999950;6.360178;0.619098;0.918771;0.923310;
0.017700;0.842761;-0.654920;0.925575;-0.270654;0.999950;6.366461;0.619035;0.919383;0.923338;
0.017720;0.847570;-0.659093;0.924110;-0.265018;0.999950;6.372744;0.618965;0.919987;0.923343;
0.017740;0.852318;-0.663281;0.922571;-0.259291;0.999950;6.379027;0.618891;0.920578;0.923327;
0.017760;0.857016;-0.667484;0.920957;-0.253473;0.999950;6.385310;0.618811;0.921152;0.923290;
0.017780;0.861675;-0.671703;0.919268;-0.247565;0.999950;6.391593;0.618729;0.921705;0.923230;
0.017800;0.866306;-0.675937;0.917504;-0.241568;0.999950;6.397876;0.618644;0.922232;0.923150;
0.017820;0.870920;-0.680184;0.915667;-0.235483;0.999950;6.404158;0.618558;0.922729;0.923050;
0.017840;0.875529;-0.684444;0.913757;-0.229313;0.999950;6.410441;0.618471;0.923191;0.922931;
0.017860;0.880143;-0.688715;0.911776;-0.223060;0.999949;6.416724;0.618386;0.923615;0.922792;
0.017880;0.884775;-0.692997;0.909724;-0.216727;0.999949;6.423007;0.618302;0.923997;0.922637;
0.017900;0.889433;-0.697287;0.907604;-0.210317;0.999949;6.429290;0.618221;0.924336;0.922464;
0.017920;0.894128;-0.701584;0.905417;-0.203833;0.999949;6.435573;0.618144;0.924628;0.922277;
0.017940;0.898869;-0.705886;0.903167;-0.197281;0.999949;6.441856;0.618072;0.924872;0.922076;
0.017960;0.903665;-0.710191;0.900854;-0.190663;0.999949;6.448139;0.618007;0.925066;0.921862;
0.017980;0.908522;-0.714496;0.898481;-0.183985;0.999949;6.454421;0.617948;0.925210;0.921637;
0.018000;0.913448;-0.718800;0.896052;-0.177252;0.999949;6.460704;0.617898;0.925305;0.921402;
0.018020;0.918447;-0.723099;0.893568;-0.170469;0.999949;6.466987;0.617856;0.925351;0.921159;
0.018040;0.923523;-0.727392;0.891034;-0.163642;0.999949;6.473270;0.617824;0.925350;0.920910;
0.018060;0.928681;-0.731675;0.888450;-0.156776;0.999949;6.479553;0.617801;0.925303;0.920656;
0.018080;0.933920;-0.735945;0.885822;-0.149876;0.999949;6.485836;0.617789;0.925215;0.920398;
0.018100;0.939243;-0.740200;0.883150;-0.142951;0.999949;6.492119;0.617788;0.925087;0.920139;
0.018120;0.944649;-0.744435;0.880439;-0.136004;0.999949;6.498401;0.617797;0.924924;0.919879;
0.018140;0.950136;-0.748649;0.877692;-0.129043;0.999949;6.504684;0.617817;0.924731;0.919621;
0.018160;0.955702;-0.752836;0.874910;-0.122074;0.999949;6.510967;0.617847;0.924511;0.919365;
0.018180;0.961344;-0.756994;0.872097;-0.115103;0.999949;6.517250;0.617888;0.924270;0.919114;
0.018200;0.967057;-0.761119;0.869256;-0.108137;0.999949;6.523533;0.617939;0.924013;0.918868;
0.018220;0.972837;-0.765208;0.866390;-0.101181;0.999949;6.529816;0.617998;0.923745;0.918629;
0.018240;0.978678;-0.769257;0.863500;-0.094243;0.999949;6.536099;0.618065;0.923471;0.918398;
0.018260;0.984574;-0.773261;0.860589;-0.087328;0.999949;6.542382;0.618140;0.923197;0.918177;
0.018280;0.990518;-0.777235;0.857638;-0.080402;0.999949;6.548664;0.618222;0.922934;0.917966;
0.018300;0.996505;-0.781144;0.854690;-0.073546;0.999949;6.554947;0.618308;0.922671;0.917765;
0.018320;1.002526;-0.784998;0.851728;-0.066730;0.999949;6.561230;0.618398;0.922421;0.917576;
0.018340;1.008576;-0.788793;0.848754;-0.059961;0.999948;6.567513;0.618491;0.922188;0.917401;
0.018360;1.014646;-0.792526;0.845770;-0.053243;0.999948;6.573796;0.618585;0.921974;0.917240;
0.018380;1.020730;-0.796195;0.842777;-0.046582;0.999948;6.580079;0.618678;0.921784;0.917093;
0.018400;1.026821;-0.799796;0.839777;-0.039981;0.999948;6.586362;0.618769;0.921619;0.916961;
0.018420;1.032912;-0.803327;0.836772;-0.033445;0.999948;6.592644;0.618856;0.921480;0.916844;
0.018440;1.038997;-0.806785;0.833762;-0.026977;0.999948;6.598927;0.618939;0.921370;0.916743;
0.018460;1.045068;-0.810169;0.830749;-0.020580;0.999948;6.605210;0.619015;0.921287;0.916658;
0.018480;1.051119;-0.813476;0.827734;-0.014258;0.999948;6.611493;0.619084;0.921233;0.916589;
0.018500;1.057144;-0.816706;0.824719;-0.008013;0.999948;6.617776;0.619144;0.921206;0.916536;
0.018520;1.063136;-0.819857;0.821703;-0.001846;0.999948;6.624059;0.619194;0.921205;0.916499;
0.018540;1.069091;-0.822928;0.818688;0.004241;0.999948;6.630342;0.619232;0.921228;0.916478;
0.018560;1.075000;-0.825921;0.815673;0.010247;0.999948;6.636624;0.619259;0.921274;0.916472;
0.018580;1.080859;-0.828833;0.812661;0.016172;0.999948;6.642907;0.619273;0.921340;0.916482;
0.018600;1.086662;-0.831667;0.809650;0.022017;0.999948;6.649190;0.619274;0.921424;0.916506;
0.018620;1.092401;-0.834422;0.806641;0.027781;0.999948;6.655473;0.619261;0.921522;0.916545;
0.018640;1.098072;-0.837101;0.803635;0.033466;0.999948;6.661756;0.619233;0.921632;0.916598;
0.018660;1.103668;-0.839704;0.800630;0.039074;0.999948;6.668039;0.619192;0.921751;0.916665;
0.018680;1.109182;-0.842233;0.797627;0.044607;0.999948;6.674322;0.619135;0.921876;0.916744;
0.018700;1.114608;-0.844691;0.794625;0.050067;0.999948;6.680604;0.619065;0.922004;0.916835;
0.018720;1.119940;-0.847080;0.791623;0.055458;0.999948;6.686887;0.618980;0.922133;0.916937;
0.018740;1.125171;-0.849403;0.788620;0.060783;0.999948;6.693170;0.618881;0.922259;0.917049;
0.018760;1.130294;-0.851662;0.785616;0.066046;0.999948;6.699453;0.618770;0.922381;0.917171;
0.018780;1.135303;-0.853861;0.782609;0.071252;0.999947;6.705736;0.618645;0.922496;0.917302;
0.018800;1.140192;-0.856002;0.779597;0.076405;0.999947;6.712019;0.618508;0.922603;0.917440;
0.018820;1.144954;-0.858090;0.776579;0.081511;0.999947;6.718302;0.618360;0.922699;0.917584;
0.018840;1.149583;-0.860126;0.773553;0.086574;0.999947;6.724584;0.618201;0.922784;0.917735;
0.018860;1.154073;-0.862116;0.770516;0.091599;0.999947;6.730867;0.618033;0.922857;0.917889;
0.018880;1.158419;-0.864061;0.767468;0.096594;0.999947;6.737150;0.617856;0.922916;0.918047;
0.018900;1.162617;-0.865966;0.764404;0.101562;0.999947;6.743433;0.617672;0.922960;0.918207;
0.018920;1.166662;-0.867835;0.761323;0.106512;0.999947;6.749716;0.617481;0.922990;0.918368;
0.018940;1.170550;-0.869669;0.758222;0.111448;0.999947;6.755999;0.617285;0.923005;0.918530;
0.018960;1.174280;-0.871474;0.755098;0.116376;0.999947;6.762282;0.617085;0.923003;0.918690;
0.018980;1.177849;-0.873251;0.751948;0.121303;0.999947;6.768564;0.616882;0.922986;0.918848;
0.019000;1.181257;-0.875004;0.748769;0.126235;0.999947;6.774847;0.616677;0.922953;0.919003;
0.019020;1.184504;-0.876736;0.745559;0.131177;0.999947;6.781130;0.616471;0.922902;0.919153;
0.019040;1.187591;-0.878450;0.742314;0.136136;0.999947;6.787413;0.616267;0.922835;0.919298;
0.019060;1.190520;-0.880148;0.739030;0.141118;0.999947;6.793696;0.616065;0.922750;0.919437;
0.019080;1.193296;-0.881833;0.735707;0.146126;0.999947;6.799979;0.615866;0.922648;0.919569;
0.019100;1.195922;-0.883507;0.732339;0.151168;0.999947;6.806262;0.615671;0.922527;0.919693;
0.019120;1.198405;-0.885173;0.728925;0.156247;0.999947;6.812544;0.615483;0.922388;0.919808;
0.019140;1.200751;-0.886832;0.725463;0.161369;0.999947;6.818827;0.615303;0.922229;0.919913;
0.019160;1.202967;-0.888487;0.721948;0.166538;0.999947;6.825110;0.615131;0.922050;0.920009;
0.019180;1.205062;-0.890139;0.718380;0.171758;0.999947;6.831393;0.614969;0.921851;0.920094;
0.019200;1.207045;-0.891789;0.714756;0.177033;0.999947;6.837676;0.614818;0.921631;0.920169;
0.019220;1.208925;-0.893440;0.711074;0.182365;0.999947;6.843959;0.614680;0.921389;0.920232;
0.019240;1.210714;-0.895091;0.707333;0.187759;0.999947;6.850241;0.614556;0.921125;0.920283;
0.019260;1.212421;-0.896745;0.703530;0.193215;0.999947;6.856524;0.614447;0.920839;0.920324;
0.019280;1.214058;-0.898403;0.699665;0.198737;0.999947;6.862807;0.614355;0.920531;0.920352;
0.019300;1.215635;-0.900064;0.695738;0.204326;0.999947;6.869090;0.614280;0.920201;0.920369;
0.019320;1.217164;-0.901729;0.691746;0.209983;0.999946;6.875373;0.614223;0.919851;0.920375;
0.019340;1.218655;-0.903399;0.687690;0.215709;0.999946;6.881656;0.614187;0.919480;0.920370;
0.019360;1.220118;-0.905073;0.683570;0.221503;0.999946;6.887939;0.614171;0.919090;0.920353;
0.019380;1.221565;-0.906752;0.679385;0.227367;0.999946;6.894221;0.614176;0.918684;0.920327;
0.019400;1.223004;-0.908434;0.675136;0.233298;0.999946;6.900504;0.614203;0.918262;0.920291;
0.019420;1.224444;-0.910120;0.670824;0.239296;0.999946;6.906787;0.614253;0.917828;0.920245;
0.019440;1.225893;-0.911809;0.666449;0.245360;0.999946;6.913070;0.614326;0.917385;0.920190;
0.019460;1.227359;-0.913498;0.662012;0.251486;0.999946;6.919353;0.614422;0.916936;0.920128;
0.019480;1.228848;-0.915188;0.657515;0.257673;0.999946;6.925636;0.614542;0.916485;0.920058;
0.019500;1.230366;-0.916876;0.652958;0.263918;0.999946;6.931918;0.614684;0.916035;0.919981;
0.019520;1.231918;-0.918561;0.648344;0.270217;0.999946;6.938201;0.614850;0.915592;0.919898;
0.019540;1.233507;-0.920240;0.643674;0.276566;0.999946;6.944484;0.615037;0.915161;0.919810;
0.019560;1.235138;-0.921912;0.638950;0.282962;0.999946;6.950767;0.615247;0.914745;0.919717;
0.019580;1.236812;-0.923573;0.634173;0.289400;0.999946;6.957050;0.615477;0.914349;0.919621;
0.019600;1.238531;-0.925221;0.629346;0.295874;0.999946;6.963333;0.615727;0.913980;0.919521;
0.019620;1.240296;-0.926852;0.624472;0.302380;0.999946;6.969616;0.615995;0.913642;0.919419;
0.019640;1.242106;-0.928464;0.619551;0.308913;0.999946;6.975898;0.616279;0.913339;0.919315;
0.019660;1.243963;-0.930054;0.614587;0.315467;0.999946;6.982181;0.616580;0.913076;0.919210;
0.019680;1.245864;-0.931617;0.609582;0.322035;0.999946;6.988464;0.616893;0.912858;0.919105;
0.019700;1.247809;-0.933151;0.604539;0.328612;0.999946;6.994747;0.617218;0.912689;0.919000;
0.019720;1.249795;-0.934652;0.599460;0.335192;0.999946;7.001030;0.617552;0.912571;0.918895;
0.019740;1.251822;-0.936115;0.594348;0.341767;0.999946;7.007313;0.617893;0.912509;0.918792;
0.019760;1.253886;-0.937537;0.589204;0.348333;0.999946;7.013595;0.618238;0.912505;0.918690;
0.019780;1.255985;-0.938915;0.584033;0.354882;0.999946;7.019878;0.618586;0.912560;0.918590;
0.019800;1.258117;-0.940244;0.578837;0.361408;0.999946;7.026161;0.618934;0.912676;0.918493;
0.019820;1.260279;-0.941522;0.573618;0.367904;0.999946;7.032444;0.619278;0.912854;0.918398;
0.019840;1.262468;-0.942744;0.568380;0.374365;0.999946;7.038727;0.619618;0.913093;0.918307;
0.019860;1.264681;-0.943908;0.563124;0.380784;0.999945;7.045010;0.619950;0.913394;0.918219;
0.019880;1.266914;-0.945010;0.557855;0.387155;0.999945;7.051293;0.620272;0.913754;0.918135;
0.019900;1.269166;-0.946046;0.552574;0.393473;0.999945;7.057575;0.620581;0.914172;0.918055;
0.019920;1.271431;-0.947015;0.547284;0.399731;0.999945;7.063858;0.620875;0.914646;0.917979;
0.019940;1.273707;-0.947914;0.541989;0.405925;0.999945;7.070141;0.621152;0.915172;0.917907;
0.019960;1.275989;-0.948741;0.536691;0.412051;0.999945;7.076424;0.621410;0.915747;0.917840;
0.019980;1.278274;-0.949494;0.531392;0.418102;0.999945;7.082707;0.621647;0.916367;0.917777;
0.020000;1.280557;-0.950171;0.526095;0.424075;0.999945;7.088990;0.621861;0.917028;0.917719;
0.020020;1.282833;-0.950770;0.520803;0.429967;0.999945;7.095272;0.622050;0.917726;0.917666;
0.020040;1.285097;-0.951292;0.515518;0.435774;0.999945;7.101555;0.622214;0.918454;0.917618;
0.020060;1.287344;-0.951735;0.510241;0.441493;0.999945;7.107838;0.622351;0.919209;0.917574;
0.020080;1.289567;-0.952098;0.504977;0.447122;0.999945;7.114121;0.622459;0.919985;0.917535;
0.020100;1.291760;-0.952383;0.499725;0.452658;0.999945;7.120404;0.622538;0.920777;0.917502;
0.020120;1.293917;-0.952588;0.494488;0.458101;0.999945;7.126687;0.622587;0.921580;0.917473;
0.020140;1.296030;-0.952716;0.489267;0.463449;0.999945;7.132969;0.622607;0.922388;0.917449;
0.020160;1.298091;-0.952766;0.484064;0.468702;0.999945;7.139252;0.622595;0.923197;0.917429;
0.020180;1.300092;-0.952739;0.478879;0.473860;0.999945;7.145535;0.622554;0.924000;0.917414;
0.020200;1.302026;-0.952637;0.473714;0.478923;0.999945;7.151818;0.622481;0.924794;0.917404;
0.020220;1.303883;-0.952462;0.468569;0.483893;0.999945;7.158101;0.622379;0.925573;0.917398;
0.020240;1.305655;-0.952215;0.463444;0.488771;0.999944;7.164384;0.622247;0.926333;0.917395;
0.020260;1.307334;-0.951898;0.458339;0.493558;0.999944;7.170666;0.622086;0.927069;0.917397;
0.020280;1.308910;-0.951513;0.453254;0.498259;0.999944;7.176949;0.621897;0.927777;0.917402;
0.020300;1.310375;-0.951062;0.448189;0.502874;0.999944;7.183232;0.621681;0.928454;0.917410;
0.020320;1.311721;-0.950549;0.443141;0.507408;0.999944;7.189515;0.621440;0.929094;0.917421;
0.020340;1.312941;-0.949974;0.438111;0.511863;0.999944;7.195798;0.621173;0.929695;0.917435;
0.020360;1.314026;-0.949341;0.433096;0.516245;0.999944;7.202081;0.620883;0.930253;0.917451;
0.020380;1.314970;-0.948652;0.428096;0.520556;0.999944;7.208364;0.620572;0.930764;0.917468;
0.020400;1.315768;-0.947910;0.423108;0.524803;0.999944;7.214646;0.620241;0.931225;0.917487;
0.020420;1.316413;-0.947118;0.418129;0.528989;0.999944;7.220929;0.619892;0.931633;0.917507;
0.020440;1.316901;-0.946278;0.413158;0.533119;0.999944;7.227212;0.619527;0.931985;0.917527;
0.020460;1.317230;-0.945393;0.408193;0.537200;0.999944;7.233495;0.619148;0.932278;0.917548;
0.020480;1.317397;-0.944465;0.403230;0.541235;0.999944;7.239778;0.618758;0.932510;0.917569;
0.020500;1.317400;-0.943498;0.398266;0.545232;0.999944;7.246061;0.618357;0.932679;0.917589;
0.020520;1.317239;-0.942494;0.393299;0.549194;0.999944;7.252343;0.617950;0.932781;0.917608;
0.020540;1.316916;-0.941455;0.388327;0.553129;0.999944;7.258626;0.617537;0.932815;0.917626;
0.020560;1.316432;-0.940385;0.383344;0.557041;0.999944;7.264909;0.617123;0.932780;0.917642;
0.020580;1.315789;-0.939287;0.378350;0.560936;0.999944;7.271192;0.616708;0.932672;0.917657;
0.020600;1.314993;-0.938161;0.373341;0.564821;0.999944;7.277475;0.616297;0.932493;0.917669;
0.020620;1.314047;-0.937012;0.368313;0.568699;0.999944;7.283757;0.615890;0.932240;0.917680;
0.020640;1.312958;-0.935842;0.363264;0.572578;0.999944;7.290040;0.615492;0.931913;0.917689;
0.020660;1.311732;-0.934653;0.358192;0.576461;0.999944;7.296323;0.615104;0.931512;0.917695;
0.020680;1.310376;-0.933448;0.353093;0.580355;0.999944;7.302606;0.614729;0.931037;0.917699;
0.020700;1.308898;-0.932228;0.347965;0.584263;0.999943;7.308889;0.614370;0.930490;0.917701;
0.020720;1.307306;-0.930996;0.342805;0.588191;0.999943;7.315172;0.614029;0.929872;0.917701;
0.020740;1.305608;-0.929754;0.337611;0.592143;0.999943;7.321454;0.613709;0.929184;0.917700;
0.020760;1.303813;-0.928505;0.332382;0.596123;0.999943;7.327737;0.613412;0.928430;0.917696;
0.020780;1.301929;-0.927249;0.327114;0.600135;0.999943;7.334020;0.613140;0.927613;0.917692;
0.020800;1.299966;-0.925988;0.321807;0.604182;0.999943;7.340303;0.612895;0.926736;0.917686;
0.020820;1.297931;-0.924725;0.316458;0.608266;0.999943;7.346586;0.612680;0.925804;0.917679;
0.020840;1.295833;-0.923459;0.311067;0.612392;0.999943;7.352869;0.612495;0.924821;0.917672;
0.020860;1.293680;-0.922193;0.305633;0.616561;0.999943;7.359151;0.612344;0.923794;0.917665;
0.020880;1.291479;-0.920927;0.300153;0.620774;0.999943;7.365434;0.612227;0.922729;0.917659;
0.020900;1.289238;-0.919662;0.294628;0.625034;0.999943;7.371717;0.612145;0.921632;0.917653;
0.020920;1.286964;-0.918397;0.289057;0.629340;0.999943;7.378000;0.612099;0.920510;0.917647;
0.020940;1.284662;-0.917134;0.283439;0.633695;0.999943;7.384283;0.612091;0.919370;0.917644;
0.020960;1.282339;-0.915872;0.277775;0.638097;0.999943;7.390566;0.612121;0.918222;0.917642;
0.020980;1.280001;-0.914610;0.272064;0.642546;0.999943;7.396848;0.612188;0.917072;0.917642;
0.021000;1.277651;-0.913348;0.266306;0.647042;0.999943;7.403131;0.612294;0.915929;0.917644;
0.021020;1.275294;-0.912085;0.260502;0.651582;0.999943;7.409414;0.612437;0.914801;0.917649;
0.021040;1.272935;-0.910820;0.254653;0.656167;0.999943;7.415697;0.612617;0.913697;0.917657;
0.021060;1.270576;-0.909550;0.248758;0.660792;0.999943;7.421980;0.612833;0.912625;0.917667;
0.021080;1.268222;-0.908275;0.242820;0.665456;0.999943;7.428263;0.613085;0.911593;0.917681;
0.021100;1.265876;-0.906993;0.236838;0.670155;0.999943;7.434545;0.613371;0.910609;0.917698;
0.021120;1.263539;-0.905701;0.230815;0.674886;0.999943;7.440828;0.613689;0.909681;0.917718;
0.021140;1.261215;-0.904397;0.224751;0.679645;0.999943;7.447111;0.614037;0.908815;0.917741;
0.021160;1.258906;-0.903078;0.218649;0.684429;0.999943;7.453394;0.614414;0.908019;0.917767;
0.021180;1.256615;-0.901741;0.212509;0.689232;0.999943;7.459677;0.614817;0.907298;0.917796;
0.021200;1.254343;-0.900384;0.206334;0.694050;0.999943;7.465960;0.615244;0.906658;0.917828;
0.021220;1.252093;-0.899004;0.200127;0.698877;0.999943;7.472242;0.615692;0.906104;0.917863;
0.021240;1.249866;-0.897597;0.193888;0.703709;0.999943;7.478525;0.616159;0.905639;0.917900;
0.021260;1.247665;-0.896162;0.187621;0.708540;0.999943;7.484808;0.616641;0.905268;0.917939;
0.021280;1.245491;-0.894693;0.181329;0.713365;0.999943;7.491091;0.617136;0.904992;0.917980;
0.021300;1.243345;-0.893189;0.175013;0.718177;0.999943;7.497374;0.617641;0.904814;0.918023;
0.021320;1.241230;-0.891647;0.168677;0.722970;0.999943;7.503656;0.618151;0.904735;0.918066;
0.021340;1.239147;-0.890063;0.162323;0.727740;0.999943;7.509939;0.618665;0.904756;0.918111;
0.021360;1.237095;-0.888435;0.155956;0.732479;0.999942;7.516222;0.619180;0.904875;0.918157;
0.021380;1.235076;-0.886760;0.149577;0.737183;0.999942;7.522505;0.619691;0.905093;0.918202;
0.021400;1.233090;-0.885035;0.143191;0.741845;0.999942;7.528788;0.620196;0.905407;0.918248;
0.021420;1.231137;-0.883258;0.136800;0.746459;0.999942;7.535071;0.620691;0.905816;0.918293;
0.021440;1.229216;-0.881427;0.130407;0.751020;0.999942;7.541353;0.621174;0.906316;0.918338;
0.021460;1.227325;-0.879540;0.124017;0.755523;0.999942;7.547636;0.621642;0.906904;0.918381;
0.021480;1.225462;-0.877594;0.117633;0.759961;0.999942;7.553919;0.622092;0.907576;0.918423;
0.021500;1.223626;-0.875589;0.111257;0.764332;0.999942;7.560202;0.622522;0.908329;0.918463;
0.021520;1.221812;-0.873522;0.104893;0.768629;0.999942;7.566485;0.622927;0.909157;0.918501;
0.021540;1.220016;-0.871392;0.098544;0.772848;0.999942;7.572768;0.623308;0.910056;0.918537;
0.021560;1.218234;-0.869199;0.092213;0.776986;0.999942;7.579050;0.623660;0.911019;0.918570;
0.021580;1.216461;-0.866949;0.085933;0.781016;0.999942;7.585333;0.623981;0.912058;0.918600;
0.021600;1.214690;-0.864628;0.079653;0.784975;0.999942;7.591616;0.624270;0.913134;0.918628;
0.021620;1.212915;-0.862241;0.073399;0.788842;0.999942;7.597899;0.624526;0.914257;0.918652;
0.021640;1.211128;-0.859789;0.067173;0.792616;0.999942;7.604182;0.624746;0.915422;0.918672;
0.021660;1.209322;-0.857271;0.060977;0.796293;0.999942;7.610464;0.624930;0.916621;0.918688;
0.021680;1.207488;-0.854687;0.054814;0.799873;0.999942;7.616747;0.625077;0.917849;0.918700;
0.021700;1.205619;-0.852037;0.048684;0.803353;0.999942;7.623030;0.625186;0.919098;0.918708;
0.021720;1.203704;-0.849323;0.042589;0.806734;0.999941;7.629313;0.625255;0.920362;0.918710;
0.021740;1.201736;-0.846544;0.036530;0.810014;0.999941;7.635596;0.625286;0.921634;0.918707;
0.021760;1.199705;-0.843702;0.030508;0.813194;0.999941;7.641879;0.625277;0.922907;0.918699;
0.021780;1.197602;-0.840796;0.024522;0.816274;0.999941;7.648161;0.625229;0.924174;0.918686;
0.021800;1.195419;-0.837829;0.018574;0.819255;0.999941;7.654444;0.625142;0.925428;0.918667;
0.021820;1.193148;-0.834800;0.012662;0.822138;0.999941;7.660727;0.625017;0.926662;0.918642;
0.021840;1.190781;-0.831712;0.006786;0.824926;0.999941;7.667010;0.624854;0.927868;0.918611;
0.021860;1.188309;-0.828565;0.000947;0.827619;0.999941;7.673293;0.624655;0.929040;0.918573;
0.021880;1.185727;-0.825362;-0.004859;0.830221;0.999941;7.679575;0.624420;0.930171;0.918530;
0.021900;1.183029;-0.822103;-0.010631;0.832733;0.999941;7.685858;0.624151;0.931254;0.918481;
0.021920;1.180209;-0.818789;-0.016371;0.835161;0.999941;7.692141;0.623850;0.932281;0.918425;
0.021940;1.177262;-0.815424;-0.022081;0.837505;0.999941;7.698424;0.623518;0.933248;0.918363;
0.021960;1.174186;-0.812008;-0.027763;0.839771;0.999941;7.704707;0.623157;0.934146;0.918295;
0.021980;1.170977;-0.808544;-0.033418;0.841963;0.999941;7.710989;0.622771;0.934970;0.918221;
0.022000;1.167633;-0.805034;-0.039050;0.844083;0.999941;7.717272;0.622361;0.935714;0.918142;
0.022020;1.164154;-0.801479;-0.044659;0.846138;0.999941;7.723555;0.621929;0.936372;0.918057;
0.022040;1.160539;-0.797882;-0.050249;0.848131;0.999941;7.729838;0.621479;0.936941;0.917966;
0.022060;1.156789;-0.794245;-0.055822;0.850067;0.999940;7.736121;0.621013;0.937414;0.917871;
0.022080;1.152905;-0.790571;-0.061381;0.851951;0.999940;7.742404;0.620534;0.937788;0.917772;
0.022100;1.148889;-0.786862;-0.066927;0.853789;0.999940;7.748686;0.620045;0.938059;0.917669;
0.022120;1.144744;-0.783120;-0.072464;0.855584;0.999940;7.754969;0.619550;0.938225;0.917562;
0.022140;1.140473;-0.779348;-0.077995;0.857343;0.999940;7.761252;0.619052;0.938284;0.917453;
0.022160;1.136079;-0.775549;-0.083520;0.859070;0.999940;7.767535;0.618553;0.938233;0.917342;
0.022180;1.131567;-0.771725;-0.089045;0.860770;0.999940;7.773818;0.618057;0.938072;0.917230;
0.022200;1.126941;-0.767879;-0.094569;0.862448;0.999940;7.780100;0.617568;0.937801;0.917117;
0.022220;1.122206;-0.764013;-0.100097;0.864110;0.999940;7.786383;0.617088;0.937420;0.917004;
0.022240;1.117365;-0.760130;-0.105630;0.865760;0.999940;7.792666;0.616621;0.936933;0.916892;
0.022260;1.112424;-0.756233;-0.111170;0.867403;0.999940;7.798949;0.616170;0.936339;0.916782;
0.022280;1.107387;-0.752323;-0.116720;0.869042;0.999940;7.805232;0.615738;0.935644;0.916675;
0.022300;1.102260;-0.748403;-0.122281;0.870684;0.999940;7.811514;0.615327;0.934850;0.916571;
0.022320;1.097045;-0.744475;-0.127857;0.872331;0.999940;7.817797;0.614941;0.933963;0.916472;
0.022340;1.091749;-0.740541;-0.133447;0.873988;0.999940;7.824080;0.614581;0.932987;0.916377;
0.022360;1.086376;-0.736602;-0.139055;0.875657;0.999940;7.830363;0.614252;0.931930;0.916289;
0.022380;1.080929;-0.732662;-0.144681;0.877343;0.999940;7.836646;0.613954;0.930797;0.916207;
0.022400;1.075413;-0.728720;-0.150327;0.879048;0.999940;7.842928;0.613690;0.929596;0.916133;
0.022420;1.069831;-0.724779;-0.155995;0.880774;0.999940;7.849211;0.613461;0.928334;0.916067;
0.022440;1.064189;-0.720839;-0.161686;0.882524;0.999940;7.855494;0.613270;0.927021;0.916009;
0.022460;1.058489;-0.716900;-0.167400;0.884300;0.999940;7.861777;0.613117;0.925664;0.915961;
0.022480;1.052736;-0.712965;-0.173138;0.886103;0.999940;7.868060;0.613004;0.924273;0.915922;
0.022500;1.046933;-0.709032;-0.178902;0.887935;0.999940;7.874343;0.612931;0.922857;0.915894;
0.022520;1.041085;-0.705103;-0.184692;0.889794;0.999940;7.880625;0.612900;0.921425;0.915876;
0.022540;1.035195;-0.701176;-0.190507;0.891683;0.999940;7.886908;0.612909;0.919987;0.915868;
0.022560;1.029268;-0.697252;-0.196349;0.893601;0.999940;7.893191;0.612960;0.918552;0.915872;
0.022580;1.023307;-0.693329;-0.202218;0.895547;0.999940;7.899474;0.613052;0.917129;0.915886;
0.022600;1.017319;-0.689408;-0.208112;0.897520;0.999940;7.905757;0.613184;0.915728;0.915911;
0.022620;1.011306;-0.685486;-0.214032;0.899519;0.999939;7.912039;0.613356;0.914358;0.915948;
0.022640;1.005275;-0.681564;-0.219977;0.901541;0.999939;7.918322;0.613567;0.913027;0.915995;
0.022660;0.999230;-0.677639;-0.225947;0.903586;0.999939;7.924605;0.613816;0.911744;0.916052;
0.022680;0.993176;-0.673711;-0.231939;0.905650;0.999939;7.930888;0.614100;0.910516;0.916121;
0.022700;0.987119;-0.669777;-0.237953;0.907730;0.999939;7.937171;0.614418;0.909352;0.916199;
0.022720;0.981064;-0.665836;-0.243988;0.909824;0.999939;7.943453;0.614769;0.908258;0.916286;
0.022740;0.975017;-0.661885;-0.250042;0.911927;0.999939;7.949736;0.615150;0.907242;0.916383;
0.022760;0.968983;-0.657925;-0.256112;0.914037;0.999939;7.956019;0.615559;0.906308;0.916488;
0.022780;0.962968;-0.653951;-0.262197;0.916148;0.999939;7.962302;0.615993;0.905462;0.916602;
0.022800;0.956976;-0.649963;-0.268294;0.918258;0.999939;7.968585;0.616451;0.904709;0.916723;
0.022820;0.951013;-0.645959;-0.274401;0.920360;0.999939;7.974867;0.616928;0.904053;0.916850;
