time;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_UPu;SM_generator_efdPu;SM_pss_UPssPu;
1.132299;1.002684;12.555910;0.915332;7.000001;-0.059150;
1.132300;1.002684;12.555935;0.915332;7.000000;-0.059116;
1.132301;1.002684;12.555960;0.915333;7.000000;-0.059083;
1.132303;1.002685;12.556011;0.915333;6.999999;-0.059015;
1.132307;1.002685;12.556111;0.915333;7.000000;-0.058880;
1.132315;1.002685;12.556313;0.915333;7.000000;-0.058610;
1.132331;1.002686;12.556717;0.915334;7.000000;-0.058069;
1.132363;1.002687;12.557524;0.915336;7.000000;-0.056988;
1.132427;1.002691;12.559142;0.915340;7.000000;-0.054828;
1.132555;1.002697;12.562385;0.915348;7.000000;-0.050515;
1.132811;1.002709;12.568903;0.915364;7.000000;-0.041913;
1.133323;1.002733;12.582069;0.915396;7.000000;-0.024811;
1.134347;1.002782;12.608910;0.915465;7.000000;0.008994;
1.136395;1.002879;12.664571;0.915615;7.000000;0.075057;
1.137184;1.002916;12.686719;0.915677;7.000000;0.100000;
1.137185;1.002916;12.686748;0.915677;7.000000;0.100000;
1.137186;1.002916;12.686776;0.915678;7.000000;0.100000;
1.137188;1.002917;12.686833;0.915678;7.000000;0.100000;
1.137192;1.002917;12.686946;0.915678;7.000000;0.100000;
1.137200;1.002917;12.687172;0.915679;7.000000;0.100000;
1.137216;1.002918;12.687625;0.915680;7.000000;0.100000;
1.137248;1.002919;12.688532;0.915683;7.000000;0.100000;
1.137312;1.002922;12.690348;0.915688;7.000000;0.100000;
1.137440;1.002928;12.693985;0.915698;7.000000;0.100000;
1.137696;1.002940;12.701291;0.915719;7.000000;0.100000;
1.138208;1.002964;12.716018;0.915762;7.000000;0.100000;
1.139232;1.003012;12.745931;0.915850;7.000000;0.100000;
1.141280;1.003107;12.807539;0.916037;7.000000;0.100000;
1.143328;1.003202;12.871459;0.916236;7.000000;0.100000;
1.147424;1.003388;13.005766;0.916664;7.000000;0.100000;
1.151520;1.003570;13.148262;0.917125;7.000000;0.100000;
1.155616;1.003748;13.298352;0.917610;7.000000;0.100000;
1.159712;1.003923;13.455479;0.918112;7.000000;0.100000;
1.163808;1.004093;13.619134;0.918624;7.000000;0.100000;
1.167904;1.004258;13.788849;0.919138;7.000000;0.100000;
1.172000;1.004419;13.964195;0.919651;7.000000;0.100000;
1.176096;1.004576;14.144774;0.920158;7.000000;0.100000;
1.180192;1.004727;14.330219;0.920654;7.000000;0.100000;
1.184288;1.004874;14.520186;0.921136;7.000000;0.100000;
1.188384;1.005015;14.714350;0.921600;7.000000;0.100000;
1.192480;1.005151;14.912404;0.922046;7.000000;0.100000;
1.196576;1.005282;15.114057;0.922469;7.000000;0.100000;
1.200672;1.005408;15.319027;0.922868;7.000000;0.100000;
1.204768;1.005528;15.527045;0.923241;7.000000;0.100000;
1.208864;1.005643;15.737850;0.923587;7.000000;0.100000;
1.212960;1.005752;15.951190;0.923905;7.000000;0.100000;
1.217056;1.005855;16.166817;0.924192;7.000000;0.100000;
1.221152;1.005952;16.384492;0.924449;7.000000;0.100000;
1.225248;1.006044;16.603977;0.924675;7.000000;0.100000;
1.229344;1.006130;16.825043;0.924868;7.000000;0.100000;
1.237536;1.006285;17.270786;0.925158;7.000000;0.100000;
1.244909;1.006404;17.675115;0.925304;7.000000;0.100000;
1.252282;1.006503;18.081101;0.925341;7.000000;0.100000;
1.259655;1.006584;18.487562;0.925271;7.000000;0.100000;
1.267028;1.006645;18.893332;0.925093;7.000000;0.100000;
1.274400;1.006686;19.297282;0.924810;7.000000;0.100000;
1.281773;1.006709;19.698317;0.924426;7.000000;0.100000;
1.289146;1.006713;20.095393;0.923945;7.000000;0.100000;
1.296519;1.006698;20.487515;0.923370;7.000000;0.100000;
1.303892;1.006665;20.873745;0.922708;7.000000;0.100000;
1.311264;1.006613;21.253203;0.921966;7.000000;0.100000;
1.318637;1.006544;21.625075;0.921150;7.000000;0.100000;
1.326010;1.006457;21.988610;0.920268;7.000000;0.100000;
1.333383;1.006353;22.343127;0.919330;7.000000;0.100000;
1.340756;1.006233;22.688014;0.918344;7.000000;0.100000;
1.348128;1.006096;23.022733;0.917321;7.000000;0.100000;
1.355501;1.005943;23.346815;0.916270;7.000000;0.100000;
1.362874;1.005776;23.659863;0.915203;7.000000;0.100000;
1.370247;1.005593;23.961549;0.914131;7.000000;0.100000;
1.377620;1.005397;24.251614;0.913064;7.000000;0.100000;
1.384992;1.005187;24.529862;0.912017;7.000000;0.100000;
1.392365;1.004964;24.796160;0.910999;7.000000;0.100000;
1.399738;1.004728;25.050429;0.910025;7.000000;0.100000;
1.407111;1.004481;25.292644;0.909105;7.000000;0.100000;
1.414484;1.004222;25.522825;0.908252;7.000000;0.100000;
1.421856;1.003952;25.741035;0.907478;7.000000;0.100000;
1.429229;1.003673;25.947367;0.906796;7.000000;0.100000;
1.436602;1.003383;26.141947;0.906217;7.000000;0.100000;
1.443975;1.003084;26.324917;0.905753;7.000000;0.100000;
1.451348;1.002777;26.496437;0.905415;7.000000;0.100000;
1.458720;1.002462;26.656672;0.905215;7.000000;0.100000;
1.466093;1.002139;26.805791;0.905161;7.000000;0.100000;
1.473466;1.001809;26.943952;0.905265;7.000000;0.100000;
1.480839;1.001473;27.071303;0.905535;7.000000;0.100000;
1.488212;1.001131;27.187977;0.905981;7.000000;0.100000;
1.495584;1.000783;27.294076;0.906611;7.000000;0.100000;
1.502957;1.000431;27.389669;0.907432;7.000000;0.100000;
1.510330;1.000073;27.474805;0.908450;7.000000;0.100000;
1.517703;0.999712;27.549487;0.909672;7.000000;0.100000;
1.525076;0.999348;27.613650;0.911103;7.000000;0.100000;
1.532448;0.998980;27.667208;0.912747;7.000000;0.100000;
1.539821;0.998610;27.710064;0.914608;7.000000;0.100000;
1.547194;0.998239;27.741977;0.916687;7.000000;0.100000;
1.554567;0.997866;27.762645;0.918986;7.000000;0.100000;
1.561940;0.997491;27.771918;0.921510;7.000000;0.100000;
1.569312;0.997117;27.769447;0.924253;7.000000;0.100000;
1.576685;0.996743;27.754510;0.927211;7.000000;0.100000;
1.584058;0.996370;27.726921;0.930393;7.000000;0.100000;
1.588634;0.996139;27.703392;0.932476;7.000000;0.100000;
1.588634;0.996139;27.703356;0.932474;7.000000;0.100000;
1.588635;0.996139;27.703350;0.932475;7.000000;0.099986;
1.588636;0.996139;27.703344;0.932475;7.000000;0.099972;
1.588638;0.996139;27.703333;0.932476;7.000000;0.099944;
1.588642;0.996139;27.703310;0.932478;7.000000;0.099888;
1.588650;0.996138;27.703264;0.932482;7.000000;0.099776;
1.588666;0.996138;27.703172;0.932489;7.000000;0.099553;
1.588698;0.996136;27.702988;0.932504;7.000000;0.099105;
1.588762;0.996133;27.702619;0.932534;7.000000;0.098210;
1.588890;0.996126;27.701878;0.932593;7.000000;0.096422;
1.589146;0.996113;27.700384;0.932712;7.000000;0.092847;
1.589658;0.996088;27.697346;0.932951;7.000000;0.085709;
1.590682;0.996036;27.691074;0.933432;7.000000;0.071477;
1.592730;0.995933;27.677738;0.934406;7.000000;0.043190;
1.596826;0.995728;27.647856;0.936403;7.000000;-0.012718;
1.599304;0.995604;27.627648;0.937641;7.000000;-0.046153;
1.599304;0.995604;27.627676;0.937641;7.000001;-0.046153;
1.599305;0.995604;27.627668;0.937642;6.997229;-0.046166;
1.599306;0.995604;27.627659;0.937643;6.994457;-0.046180;
1.599308;0.995604;27.627642;0.937644;6.988912;-0.046206;
1.599312;0.995604;27.627608;0.937646;6.977822;-0.046260;
1.599320;0.995603;27.627540;0.937650;6.955643;-0.046367;
1.599336;0.995602;27.627402;0.937658;6.911288;-0.046582;
1.599368;0.995601;27.627123;0.937674;6.822583;-0.047011;
1.599432;0.995598;27.626547;0.937705;6.645202;-0.047870;
1.599560;0.995591;27.625327;0.937768;6.290552;-0.049586;
1.599816;0.995578;27.622615;0.937889;5.581708;-0.053016;
1.600328;0.995553;27.616099;0.938117;4.165901;-0.059866;
1.601352;0.995502;27.598630;0.938507;1.342226;-0.073529;
1.603345;0.995403;27.547245;0.939015;-4.122744;-0.100000;
1.603346;0.995403;27.547214;0.939015;-4.122788;-0.100000;
1.603347;0.995403;27.547182;0.939015;-4.122872;-0.100000;
1.603349;0.995403;27.547119;0.939016;-4.123042;-0.100000;
1.603353;0.995403;27.546993;0.939016;-4.123375;-0.100000;
1.603361;0.995402;27.546741;0.939018;-4.124047;-0.100000;
1.603377;0.995402;27.546237;0.939020;-4.125389;-0.100000;
1.603409;0.995400;27.545228;0.939026;-4.128071;-0.100000;
1.603473;0.995397;27.543206;0.939037;-4.133425;-0.100000;
1.603601;0.995391;27.539152;0.939059;-4.144092;-0.100000;
1.603857;0.995378;27.531000;0.939102;-4.165266;-0.100000;
1.604369;0.995353;27.514518;0.939188;-4.206983;-0.100000;
1.605393;0.995302;27.480859;0.939354;-4.287961;-0.100000;
1.607441;0.995203;27.410845;0.939667;-4.440625;-0.100000;
1.609489;0.995104;27.337335;0.939958;-4.581556;-0.100000;
1.611537;0.995006;27.260468;0.940227;-4.711633;-0.100000;
1.613585;0.994909;27.180382;0.940476;-4.831703;-0.100000;
1.615633;0.994813;27.097207;0.940708;-4.942567;-0.100000;
1.617681;0.994719;27.011065;0.940924;-5.044970;-0.100000;
1.621777;0.994533;26.830498;0.941315;-5.227911;-0.100000;
1.625873;0.994352;26.639396;0.941660;-5.384745;-0.100000;
1.629969;0.994177;26.438470;0.941966;-5.519496;-0.100000;
1.634065;0.994007;26.228382;0.942241;-5.635744;-0.100000;
1.638161;0.993843;26.009730;0.942491;-5.736574;-0.100000;
1.642257;0.993684;25.783050;0.942721;-5.824609;-0.100000;
1.646353;0.993532;25.548829;0.942934;-5.902048;-0.100000;
1.650449;0.993386;25.307506;0.943134;-5.970719;-0.100000;
1.654545;0.993247;25.059483;0.943321;-6.032122;-0.100000;
1.658641;0.993114;24.805131;0.943498;-6.087467;-0.100000;
1.662737;0.992989;24.544796;0.943665;-6.137714;-0.100000;
1.666833;0.992870;24.278805;0.943821;-6.183607;-0.100000;
1.670929;0.992758;24.007470;0.943967;-6.225696;-0.100000;
1.675025;0.992654;23.731092;0.944101;-6.264372;-0.100000;
1.679121;0.992558;23.449966;0.944223;-6.299885;-0.100000;
1.683217;0.992469;23.164385;0.944331;-6.332366;-0.100000;
1.687313;0.992387;22.874639;0.944424;-6.361847;-0.100000;
1.691409;0.992314;22.581023;0.944500;-6.388279;-0.100000;
1.693403;0.992281;22.436772;0.944530;-6.400001;-0.100000;
1.693403;0.992281;22.436813;0.944532;-6.400000;-0.100000;
1.693404;0.992281;22.436740;0.944532;-6.400000;-0.100000;
1.693405;0.992281;22.436667;0.944532;-6.400000;-0.100000;
1.693407;0.992280;22.436522;0.944532;-6.400000;-0.100000;
1.693411;0.992280;22.436232;0.944532;-6.400000;-0.100000;
1.693419;0.992280;22.435651;0.944532;-6.400000;-0.100000;
1.693435;0.992280;22.434490;0.944532;-6.400000;-0.100000;
1.693467;0.992280;22.432168;0.944532;-6.400000;-0.100000;
1.693531;0.992279;22.427522;0.944533;-6.400000;-0.100000;
1.693659;0.992276;22.418228;0.944535;-6.400000;-0.100000;
1.693915;0.992272;22.399631;0.944539;-6.400000;-0.100000;
1.694427;0.992264;22.362399;0.944546;-6.400000;-0.100000;
1.695451;0.992249;22.287788;0.944558;-6.400000;-0.100000;
1.697499;0.992219;22.137995;0.944581;-6.400000;-0.100000;
1.701595;0.992165;21.836275;0.944612;-6.400000;-0.100000;
1.705691;0.992119;21.531912;0.944622;-6.400000;-0.100000;
1.709787;0.992082;21.225191;0.944609;-6.400000;-0.100000;
1.713883;0.992053;20.916408;0.944572;-6.400000;-0.100000;
1.717979;0.992032;20.605864;0.944509;-6.400000;-0.100000;
1.726171;0.992015;19.981063;0.944294;-6.400000;-0.100000;
1.733544;0.992028;19.415839;0.943990;-6.400000;-0.100000;
1.740917;0.992069;18.849793;0.943568;-6.400000;-0.100000;
1.741045;0.992070;18.840013;0.943560;-6.400000;-0.100000;
1.741045;0.992070;18.840079;0.943563;-6.400001;-0.100000;
1.741046;0.992070;18.840002;0.943562;-6.399994;-0.100000;
1.741047;0.992070;18.839925;0.943562;-6.399987;-0.100000;
1.741049;0.992070;18.839772;0.943562;-6.399972;-0.100000;
1.741053;0.992070;18.839464;0.943562;-6.399944;-0.100000;
1.741061;0.992070;18.838850;0.943561;-6.399886;-0.100000;
1.741077;0.992070;18.837621;0.943560;-6.399770;-0.100000;
1.741109;0.992070;18.835163;0.943558;-6.399539;-0.100000;
1.741173;0.992071;18.830248;0.943554;-6.399074;-0.100000;
1.741301;0.992072;18.820417;0.943546;-6.398141;-0.100000;
1.741557;0.992074;18.800758;0.943529;-6.396256;-0.100000;
1.742069;0.992078;18.761446;0.943495;-6.392411;-0.100000;
1.743093;0.992086;18.682855;0.943426;-6.384417;-0.100000;
1.745141;0.992105;18.525826;0.943280;-6.367212;-0.100000;
1.749237;0.992148;18.212580;0.942963;-6.327874;-0.100000;
1.757429;0.992259;17.590930;0.942224;-6.229173;-0.100000;
1.765621;0.992403;16.977988;0.941348;-6.103609;-0.100000;
1.773813;0.992579;16.376770;0.940340;-5.951254;-0.100000;
1.782005;0.992787;15.790308;0.939208;-5.772631;-0.100000;
1.790197;0.993026;15.221537;0.937961;-5.568725;-0.100000;
1.798389;0.993294;14.673256;0.936610;-5.340961;-0.100000;
1.806581;0.993591;14.148095;0.935167;-5.091173;-0.100000;
1.814773;0.993915;13.648481;0.933648;-4.821551;-0.100000;
1.822965;0.994265;13.176614;0.932065;-4.534579;-0.100000;
1.831157;0.994639;12.734458;0.930436;-4.232964;-0.100000;
1.839349;0.995035;12.323724;0.928775;-3.919568;-0.100000;
1.847541;0.995453;11.945870;0.927097;-3.597330;-0.100000;
1.855733;0.995889;11.602100;0.925416;-3.269191;-0.100000;
1.863925;0.996342;11.293369;0.923747;-2.938030;-0.100000;
1.872117;0.996811;11.020394;0.922100;-2.606592;-0.100000;
1.880309;0.997293;10.783666;0.920488;-2.277436;-0.100000;
1.888501;0.997786;10.583463;0.918918;-1.952879;-0.100000;
1.896693;0.998289;10.419869;0.917399;-1.634957;-0.100000;
1.904885;0.998799;10.292790;0.915936;-1.325392;-0.100000;
1.913077;0.999315;10.201970;0.914533;-1.025568;-0.100000;
1.921269;0.999834;10.147008;0.913192;-0.736517;-0.100000;
1.929461;1.000355;10.127379;0.911912;-0.458914;-0.100000;
1.937653;1.000876;10.142441;0.910692;-0.193081;-0.100000;
1.945845;1.001394;10.191458;0.909529;0.061006;-0.100000;
1.953217;1.001858;10.263934;0.908524;0.279920;-0.100000;
1.960590;1.002318;10.362608;0.907563;0.490085;-0.100000;
1.967226;1.002727;10.473251;0.906721;0.672239;-0.100000;
1.973861;1.003131;10.603981;0.905907;0.848433;-0.100000;
1.980497;1.003528;10.754256;0.905110;1.019288;-0.100000;
1.987132;1.003919;10.923490;0.904325;1.185641;-0.100000;
1.993768;1.004302;11.111092;0.903548;1.348336;-0.100000;
1.999082;1.004602;11.274125;0.902928;1.476639;-0.100000;
1.999082;1.004602;11.274126;0.902924;1.476639;-0.100000;
1.999083;1.004602;11.274159;0.902924;1.484655;-0.099960;
1.999084;1.004602;11.274191;0.902924;1.492711;-0.099920;
1.999086;1.004602;11.274255;0.902924;1.508825;-0.099840;
1.999090;1.004602;11.274382;0.902923;1.541046;-0.099679;
1.999098;1.004603;11.274638;0.902922;1.605492;-0.099358;
1.999114;1.004604;11.275151;0.902920;1.734381;-0.098715;
1.999146;1.004606;11.276190;0.902917;1.992148;-0.097430;
1.999210;1.004609;11.278309;0.902911;2.507634;-0.094860;
1.999338;1.004616;11.282718;0.902903;3.538411;-0.089722;
1.999594;1.004631;11.292227;0.902898;5.599154;-0.079448;
1.999768;1.004640;11.299224;0.902904;7.000001;-0.072464;
1.999769;1.004640;11.299265;0.902904;7.000000;-0.072424;
1.999770;1.004641;11.299307;0.902905;7.000000;-0.072384;
1.999772;1.004641;11.299390;0.902905;6.999999;-0.072304;
1.999776;1.004641;11.299555;0.902905;7.000000;-0.072143;
1.999784;1.004641;11.299886;0.902905;7.000000;-0.071822;
1.999800;1.004642;11.300549;0.902906;7.000000;-0.071181;
1.999832;1.004644;11.301875;0.902908;7.000000;-0.069897;
1.999896;1.004648;11.304528;0.902912;7.000000;-0.067331;
2.000024;1.004655;11.309841;0.902920;7.000000;-0.062199;
2.000280;1.004669;11.320496;0.902935;7.000000;-0.051939;
2.000792;1.004698;11.341922;0.902967;7.000000;-0.031435;
2.001816;1.004754;11.385228;0.903033;7.000000;0.009511;
2.003864;1.004867;11.473608;0.903173;7.000000;0.091147;
2.004086;1.004879;11.483349;0.903189;7.000000;0.100000;
2.004087;1.004879;11.483392;0.903189;7.000000;0.100000;
2.004088;1.004879;11.483436;0.903189;7.000000;0.100000;
2.004090;1.004879;11.483524;0.903190;7.000000;0.100000;
2.004094;1.004880;11.483699;0.903190;7.000000;0.100000;
2.004102;1.004880;11.484050;0.903190;7.000000;0.100000;
2.004118;1.004881;11.484752;0.903192;7.000000;0.100000;
2.004150;1.004883;11.486156;0.903194;7.000000;0.100000;
2.004214;1.004886;11.488967;0.903199;7.000000;0.100000;
2.004342;1.004893;11.494593;0.903208;7.000000;0.100000;
2.004598;1.004907;11.505874;0.903227;7.000000;0.100000;
2.005110;1.004935;11.528541;0.903264;7.000000;0.100000;
2.006134;1.004991;11.574293;0.903342;7.000000;0.100000;
2.008182;1.005101;11.667425;0.903503;7.000000;0.100000;
2.012278;1.005317;11.859877;0.903847;7.000000;0.100000;
2.016374;1.005529;12.060179;0.904211;7.000000;0.100000;
2.024566;1.005935;12.481626;0.904961;7.000000;0.100000;
2.032758;1.006318;12.928373;0.905704;7.000000;0.100000;
2.040950;1.006676;13.397059;0.906394;7.000000;0.100000;
2.049142;1.007010;13.884545;0.906997;7.000000;0.100000;
2.057334;1.007317;14.387938;0.907483;7.000000;0.100000;
2.065526;1.007598;14.904530;0.907827;7.000000;0.100000;
2.073718;1.007851;15.431750;0.908012;7.000000;0.100000;
2.081910;1.008076;15.967128;0.908023;7.000000;0.100000;
2.090102;1.008272;16.508275;0.907849;7.000000;0.100000;
2.098294;1.008440;17.052866;0.907482;7.000000;0.100000;
2.106486;1.008580;17.598638;0.906916;7.000000;0.100000;
2.114678;1.008691;18.143391;0.906148;7.000000;0.100000;
2.122870;1.008773;18.684995;0.905177;7.000000;0.100000;
2.131062;1.008827;19.221403;0.904006;7.000000;0.100000;
2.139254;1.008852;19.750657;0.902637;7.000000;0.100000;
2.147446;1.008851;20.270908;0.901076;7.000000;0.100000;
2.155638;1.008822;20.780426;0.899330;7.000000;0.100000;
2.163830;1.008766;21.277616;0.897409;7.000000;0.100000;
2.172022;1.008685;21.761025;0.895325;7.000000;0.100000;
2.180214;1.008579;22.229361;0.893089;7.000000;0.100000;
2.188406;1.008448;22.681492;0.890717;7.000000;0.100000;
2.196598;1.008294;23.116459;0.888224;7.000000;0.100000;
2.204790;1.008118;23.533479;0.885629;7.000000;0.100000;
2.212982;1.007919;23.931947;0.882949;7.000000;0.100000;
2.221174;1.007701;24.311425;0.880204;7.000000;0.100000;
2.229366;1.007462;24.671648;0.877416;7.000000;0.100000;
2.237558;1.007205;25.012536;0.874605;7.000000;0.100000;
2.245750;1.006930;25.334147;0.871794;7.000000;0.100000;
2.253942;1.006639;25.636623;0.869003;7.000000;0.100000;
2.262134;1.006332;25.920349;0.866259;7.000000;0.100000;
2.270326;1.006010;26.185991;0.863584;7.000000;0.100000;
2.278518;1.005675;26.433763;0.860991;7.000000;0.100000;
2.286710;1.005327;26.663658;0.858503;7.000000;0.100000;
2.294902;1.004966;26.878251;0.856191;7.000000;0.100000;
2.303094;1.004593;27.080173;0.854046;7.000000;0.100000;
2.311286;1.004216;27.260828;0.851878;7.000000;0.100000;
2.319478;1.003830;27.416987;0.849949;7.000000;0.100000;
2.327670;1.003401;27.595800;0.849174;7.000000;0.100000;
2.335043;1.003025;27.722943;0.847895;7.000000;0.100000;
2.342416;1.002648;27.843014;0.846862;7.000000;0.100000;
2.349789;1.002267;27.954752;0.846007;7.000000;0.100000;
2.357162;1.001882;28.057335;0.845381;7.000000;0.100000;
2.364534;1.001492;28.152367;0.845002;7.000000;0.100000;
2.371907;1.001097;28.239871;0.844876;7.000000;0.100000;
2.379280;1.000699;28.320275;0.845015;7.000000;0.100000;
2.386653;1.000296;28.393866;0.845426;7.000000;0.100000;
2.394026;0.999890;28.460836;0.846114;7.000000;0.100000;
2.401398;0.999481;28.521326;0.847087;7.000000;0.100000;
2.408771;0.999069;28.575383;0.848348;7.000000;0.100000;
2.416144;0.998654;28.622969;0.849903;7.000000;0.100000;
2.423517;0.998237;28.663957;0.851754;7.000000;0.100000;
2.430890;0.997818;28.698129;0.853903;7.000000;0.100000;
2.434850;0.997592;28.713541;0.855181;7.000000;0.100000;
2.434850;0.997592;28.713570;0.855181;7.000000;0.100000;
2.434851;0.997592;28.713574;0.855182;7.000000;0.099987;
2.434852;0.997592;28.713578;0.855182;7.000000;0.099975;
2.434854;0.997592;28.713585;0.855183;7.000000;0.099949;
2.434858;0.997592;28.713600;0.855184;7.000000;0.099898;
2.434866;0.997591;28.713629;0.855187;7.000000;0.099795;
2.434882;0.997590;28.713687;0.855192;7.000000;0.099590;
2.434914;0.997588;28.713803;0.855203;7.000000;0.099181;
2.434978;0.997585;28.714034;0.855224;7.000000;0.098362;
2.435106;0.997577;28.714496;0.855267;7.000000;0.096727;
2.435362;0.997563;28.715412;0.855353;7.000000;0.093462;
2.435874;0.997534;28.717219;0.855526;7.000000;0.086963;
2.436898;0.997475;28.720724;0.855876;7.000000;0.074077;
2.438946;0.997358;28.727303;0.856594;7.000000;0.048756;
2.443042;0.997124;28.738699;0.858100;7.000000;-0.000114;
2.451234;0.996654;28.754144;0.861388;7.000000;-0.091071;
2.452082;0.996606;28.755145;0.861750;7.000000;-0.100000;
2.452082;0.996606;28.755161;0.861750;7.000000;-0.100000;
2.452083;0.996605;28.755162;0.861751;7.000000;-0.100000;
2.452084;0.996605;28.755163;0.861751;7.000000;-0.100000;
2.452086;0.996605;28.755166;0.861752;7.000000;-0.100000;
2.452090;0.996605;28.755170;0.861754;7.000000;-0.100000;
2.452098;0.996605;28.755179;0.861757;7.000000;-0.100000;
2.452114;0.996604;28.755197;0.861764;7.000000;-0.100000;
2.452146;0.996602;28.755233;0.861778;7.000000;-0.100000;
2.452210;0.996598;28.755304;0.861805;7.000000;-0.100000;
2.452338;0.996591;28.755445;0.861860;7.000000;-0.100000;
2.452594;0.996576;28.755718;0.861970;7.000000;-0.100000;
2.453106;0.996547;28.756234;0.862192;7.000000;-0.100000;
2.454130;0.996488;28.757141;0.862639;7.000000;-0.100000;
2.456178;0.996370;28.758449;0.863552;7.000000;-0.100000;
2.460274;0.996135;28.758986;0.865445;7.000000;-0.100000;
2.468466;0.995665;28.751324;0.869504;7.000000;-0.100000;
2.476658;0.995195;28.731095;0.873921;7.000000;-0.100000;
2.484850;0.994727;28.697094;0.878689;7.000000;-0.100000;
2.493042;0.994261;28.647995;0.883799;7.000000;-0.100000;
2.496188;0.994083;28.624741;0.885848;7.000000;-0.100000;
2.496188;0.994083;28.624847;0.885851;7.000001;-0.100000;
2.496189;0.994083;28.624839;0.885851;6.999885;-0.100000;
2.496190;0.994083;28.624832;0.885852;6.999768;-0.100000;
2.496192;0.994083;28.624816;0.885853;6.999535;-0.100000;
2.496196;0.994082;28.624785;0.885856;6.999068;-0.100000;
2.496204;0.994082;28.624723;0.885861;6.998135;-0.100000;
2.496220;0.994081;28.624598;0.885872;6.996269;-0.100000;
2.496252;0.994079;28.624349;0.885893;6.992535;-0.100000;
2.496316;0.994075;28.623849;0.885935;6.985065;-0.100000;
2.496444;0.994068;28.622844;0.886020;6.970112;-0.100000;
2.496700;0.994054;28.620810;0.886189;6.940157;-0.100000;
2.497212;0.994025;28.616648;0.886527;6.880051;-0.100000;
2.498236;0.993967;28.607943;0.887205;6.759089;-0.100000;
2.500284;0.993851;28.588969;0.888564;6.514350;-0.100000;
2.504380;0.993621;28.544460;0.891294;6.015081;-0.100000;
2.508476;0.993392;28.490767;0.894032;5.504542;-0.100000;
2.512572;0.993164;28.427351;0.896772;4.985086;-0.100000;
2.516668;0.992939;28.353701;0.899504;4.458948;-0.100000;
2.520764;0.992715;28.269350;0.902223;3.928201;-0.100000;
2.524860;0.992494;28.173875;0.904922;3.394751;-0.100000;
2.528956;0.992275;28.066893;0.907596;2.860354;-0.100000;
2.533052;0.992060;27.948063;0.910237;2.326628;-0.100000;
2.537148;0.991848;27.817088;0.912841;1.795071;-0.100000;
2.541244;0.991639;27.673707;0.915403;1.267073;-0.100000;
2.545340;0.991435;27.517702;0.917918;0.743931;-0.100000;
2.549436;0.991234;27.348895;0.920381;0.226861;-0.100000;
2.553532;0.991039;27.167146;0.922788;-0.283000;-0.100000;
2.557628;0.990849;26.972358;0.925134;-0.784577;-0.100000;
2.561724;0.990664;26.764472;0.927416;-1.276856;-0.100000;
2.565820;0.990484;26.543473;0.929629;-1.758876;-0.100000;
2.569916;0.990311;26.309386;0.931770;-2.229726;-0.100000;
2.578108;0.989985;25.802700;0.935823;-3.133603;-0.100000;
2.585481;0.989716;25.303127;0.939189;-3.900849;-0.100000;
2.592854;0.989472;24.763670;0.942272;-4.619771;-0.100000;
2.600227;0.989255;24.186041;0.945055;-5.286637;-0.100000;
2.607600;0.989067;23.572382;0.947525;-5.897925;-0.100000;
2.614264;0.988923;22.988918;0.949479;-6.400001;-0.100000;
2.614264;0.988923;22.989164;0.949488;-6.400000;-0.100000;
2.614265;0.988923;22.989073;0.949488;-6.400000;-0.100000;
2.614266;0.988923;22.988983;0.949488;-6.400000;-0.100000;
2.614268;0.988923;22.988804;0.949489;-6.400000;-0.100000;
2.614272;0.988923;22.988445;0.949490;-6.400000;-0.100000;
2.614280;0.988923;22.987728;0.949492;-6.400000;-0.100000;
2.614296;0.988923;22.986294;0.949496;-6.400000;-0.100000;
2.614328;0.988922;22.983425;0.949505;-6.400000;-0.100000;
2.614392;0.988921;22.977686;0.949523;-6.400000;-0.100000;
2.614520;0.988918;22.966202;0.949558;-6.400000;-0.100000;
2.614776;0.988913;22.943212;0.949627;-6.400000;-0.100000;
2.615288;0.988903;22.897150;0.949766;-6.400000;-0.100000;
2.616312;0.988884;22.804692;0.950040;-6.400000;-0.100000;
2.618360;0.988847;22.618489;0.950576;-6.400000;-0.100000;
2.622456;0.988781;22.241231;0.951597;-6.400000;-0.100000;
2.626552;0.988726;21.857918;0.952552;-6.400000;-0.100000;
2.630648;0.988681;21.469116;0.953439;-6.400000;-0.100000;
2.634744;0.988646;21.075404;0.954257;-6.400000;-0.100000;
2.638840;0.988622;20.677359;0.955006;-6.400000;-0.100000;
2.642936;0.988608;20.275559;0.955683;-6.400000;-0.100000;
2.647032;0.988606;19.870581;0.956288;-6.400000;-0.100000;
2.651128;0.988614;19.463003;0.956819;-6.400000;-0.100000;
2.655224;0.988634;19.053400;0.957274;-6.400000;-0.100000;
2.659320;0.988664;18.642353;0.957653;-6.400000;-0.100000;
2.663416;0.988705;18.230437;0.957953;-6.400000;-0.100000;
2.667512;0.988758;17.818230;0.958175;-6.400000;-0.100000;
2.671608;0.988821;17.406308;0.958316;-6.400000;-0.100000;
2.675704;0.988896;16.995243;0.958377;-6.400000;-0.100000;
2.683896;0.989078;16.178441;0.958253;-6.400000;-0.100000;
2.691269;0.989279;15.451870;0.957860;-6.400000;-0.100000;
2.698642;0.989514;14.736707;0.957197;-6.400000;-0.100000;
2.706015;0.989784;14.036164;0.956282;-6.400000;-0.100000;
