time;SM_generator_IRotorPu;SM_generator_IStatorPu;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_QGenPu;SM_generator_theta;SM_generator_UPu;SM_generator_efdPu;SM_generator_PmPu;
1.855229;-0.209069;3.375395;0.989834;-2.703999;-1.776534;0.537775;0.958519;3.809981;0.892857;
1.868834;-0.261356;3.471193;0.991439;-2.732511;-1.882875;0.497782;0.955985;3.792928;0.892857;
1.882440;-0.292854;3.490737;0.993039;-2.686710;-1.967911;0.464616;0.954047;3.777070;0.892857;
1.896045;-0.302983;3.443518;0.994621;-2.576636;-2.030740;0.438234;0.952716;3.762654;0.892857;
1.909651;-0.281099;3.336080;0.996166;-2.410739;-2.067891;0.418514;0.952056;3.749808;0.892857;
1.923256;-0.253804;3.180905;0.997662;-2.205023;-2.076105;0.405280;0.952115;3.738550;0.892857;
1.936862;-0.258856;2.999612;0.999114;-1.969643;-2.069816;0.398345;0.952525;3.728815;0.892857;
1.950467;-0.177348;2.785593;1.000503;-1.680998;-2.055179;0.397465;0.953152;3.720476;0.892857;
1.962712;-0.115126;2.554709;1.001685;-1.387236;-2.005605;0.401612;0.954559;3.714031;0.892857;
1.972661;-0.062259;2.381315;1.002599;-1.157811;-1.959562;0.408269;0.955796;3.709435;0.892857;
1.982609;-0.004303;2.209992;1.003471;-0.919743;-1.905008;0.417720;0.957205;3.705314;0.892857;
1.992558;0.058683;2.046562;1.004300;-0.672731;-1.843215;0.429816;0.958751;3.701567;0.892857;
2.012455;0.199309;1.776680;1.005824;-0.155059;-1.702359;0.461280;0.962135;3.694774;0.892857;
2.032352;0.360133;1.648001;1.007162;0.391641;-1.542676;0.501626;0.965784;3.688475;0.892857;
2.052250;0.541897;1.727367;1.008305;0.964345;-1.369277;0.549700;0.969555;3.682125;0.892857;
2.072147;0.745062;2.013755;1.009246;1.560158;-1.186461;0.604260;0.973329;3.675263;0.892857;
2.092044;0.969338;2.451586;1.009978;2.176999;-0.998760;0.664030;0.976989;3.667547;0.892857;
2.111941;1.213256;2.984443;1.010494;2.811561;-0.810430;0.727683;0.980429;3.658748;0.892857;
2.131839;1.474901;3.575059;1.010789;3.459978;-0.626299;0.793863;0.983538;3.648746;0.892857;
2.151736;1.749858;4.197205;1.010862;4.114701;-0.451166;0.861187;0.986219;3.637530;0.892857;
2.171633;2.032709;4.831057;1.010710;4.766162;-0.289796;0.928260;0.988389;3.625181;0.892857;
2.191531;2.317457;5.458993;1.010339;5.402431;-0.146155;0.993701;0.990001;3.611867;0.892857;
2.211428;2.596922;6.064028;1.009754;6.009716;-0.022965;1.056164;0.991051;3.597823;0.892857;
2.231325;2.863569;6.629230;1.008970;6.573018;0.078864;1.114366;0.991592;3.583336;0.892857;
2.251222;3.111112;7.138391;1.008003;7.077609;0.160766;1.167117;0.991741;3.568720;0.892857;
2.271120;3.333148;7.576990;1.006874;7.510391;0.226021;1.213346;0.991659;3.554287;0.892857;
2.291017;3.521628;7.931706;1.005611;7.859576;0.278879;1.252140;0.991530;3.540319;0.892857;
2.310914;3.673413;8.190936;1.004243;8.115398;0.325716;1.282753;0.991576;3.527040;0.892857;
2.330811;3.792383;8.348885;1.002798;8.273833;0.374509;1.304619;0.992025;3.514590;0.892857;
2.350709;3.865568;8.402964;1.001315;8.332772;0.427000;1.317389;0.992948;3.503008;0.892857;
2.370606;3.871273;8.342174;0.999842;8.281180;0.482118;1.320986;0.994369;3.492231;0.892857;
2.390503;3.868015;8.167570;0.998387;8.121447;0.560613;1.315463;0.996719;3.482091;0.892857;
2.410401;3.895227;7.921292;0.996959;7.892479;0.667581;1.300951;0.999920;3.472321;0.892857;
2.427433;3.749848;7.586705;0.995842;7.569850;0.726143;1.281793;1.002359;3.464031;0.892857;
2.442761;3.655886;7.260117;0.994925;7.252701;0.799755;1.259659;1.005034;3.456444;0.892857;
2.458090;3.543994;6.889604;0.994101;6.888165;0.874806;1.233342;1.007822;3.448573;0.892857;
2.473419;3.417339;6.481789;0.993381;6.481604;0.947992;1.203317;1.010610;3.440280;0.892857;
2.488748;3.278908;6.044906;0.992774;6.040365;1.016133;1.170109;1.013289;3.431451;0.892857;
2.504077;3.131811;5.588026;0.992289;5.573092;1.076412;1.134282;1.015760;3.422004;0.892857;
2.519405;2.979230;5.120636;0.991931;5.089341;1.126314;1.096435;1.017937;3.411894;0.892857;
2.534734;2.824396;4.652374;0.991704;4.599290;1.163924;1.057186;1.019755;3.401116;0.892857;
2.550063;2.670469;4.192696;0.991608;4.113331;1.188048;1.017160;1.021173;3.389707;0.892857;
2.565392;2.520431;3.750556;0.991640;3.641632;1.198310;0.976980;1.022174;3.377746;0.892857;
2.580721;2.376981;3.334091;0.991796;3.193702;1.195155;0.937248;1.022769;3.365345;0.892857;
2.596049;2.242454;2.950321;0.992068;2.777996;1.179793;0.898538;1.022987;3.352644;0.892857;
2.611378;2.118769;2.604904;0.992446;2.401601;1.154070;0.861382;1.022879;3.339803;0.892857;
2.626707;2.007395;2.301941;0.992918;2.070034;1.120303;0.826260;1.022505;3.326990;0.892857;
2.642036;1.909359;2.043865;0.993473;1.787155;1.081079;0.793599;1.021935;3.314375;0.892857;
