time;GEN_generator_delta;GEN_generator_omegaPu;GEN_generator_PGenPu;GEN_generator_QGenPu;GEN_generator_UPu;
8.056167;0.210074;0.997508;0.604997;0.035247;1.001164;
8.060385;0.206802;0.997550;0.595707;0.035528;1.001332;
8.064603;0.203588;0.997598;0.586581;0.035799;1.001495;
8.068821;0.200442;0.997651;0.577638;0.036061;1.001652;
8.073039;0.197369;0.997709;0.568899;0.036312;1.001802;
8.077257;0.194377;0.997773;0.560385;0.036553;1.001947;
8.081474;0.191473;0.997841;0.552114;0.036784;1.002085;
8.085692;0.188662;0.997914;0.544107;0.037004;1.002217;
8.089910;0.185951;0.997992;0.536380;0.037214;1.002342;
8.094128;0.183347;0.998075;0.528953;0.037412;1.002461;
8.098346;0.180855;0.998161;0.521841;0.037599;1.002573;
8.102564;0.178480;0.998252;0.515062;0.037775;1.002678;
8.106781;0.176227;0.998347;0.508631;0.037939;1.002777;
8.110999;0.174103;0.998445;0.502562;0.038093;1.002868;
8.115217;0.172111;0.998547;0.496869;0.038235;1.002953;
8.119435;0.170256;0.998652;0.491565;0.038366;1.003032;
8.123653;0.168541;0.998759;0.486662;0.038486;1.003104;
8.127870;0.166972;0.998870;0.482172;0.038594;1.003168;
8.132088;0.165550;0.998983;0.478103;0.038692;1.003227;
8.136306;0.164279;0.999098;0.474467;0.038778;1.003279;
8.140524;0.163162;0.999215;0.471269;0.038854;1.003324;
8.144742;0.162201;0.999334;0.468518;0.038918;1.003362;
8.148960;0.161398;0.999454;0.466219;0.038972;1.003394;
8.153177;0.160755;0.999575;0.464378;0.039015;1.003420;
8.157395;0.160273;0.999697;0.462998;0.039046;1.003439;
8.161613;0.159953;0.999819;0.462081;0.039067;1.003451;
8.170049;0.159800;1.000065;0.461644;0.039078;1.003458;
8.178484;0.160296;1.000309;0.463065;0.039045;1.003438;
8.186920;0.161433;1.000550;0.466320;0.038970;1.003393;
8.195356;0.163199;1.000785;0.471375;0.038852;1.003322;
8.202948;0.165312;1.000990;0.477422;0.038708;1.003237;
8.209781;0.167624;1.001168;0.484039;0.038550;1.003142;
8.215930;0.170026;1.001322;0.490909;0.038382;1.003042;
8.221465;0.172438;1.001455;0.497803;0.038212;1.002940;
8.227000;0.175076;1.001582;0.505341;0.038023;1.002827;
8.231981;0.177635;1.001691;0.512649;0.037837;1.002715;
8.236962;0.180360;1.001794;0.520429;0.037636;1.002595;
8.241943;0.183242;1.001892;0.528653;0.037420;1.002466;
8.246924;0.186272;1.001984;0.537294;0.037189;1.002328;
8.251407;0.189118;1.002060;0.545406;0.036969;1.002196;
8.255890;0.192068;1.002132;0.553811;0.036737;1.002057;
8.260373;0.195116;1.002198;0.562487;0.036494;1.001912;
8.264856;0.198252;1.002258;0.571410;0.036240;1.001759;
8.269339;0.201469;1.002313;0.580557;0.035976;1.001601;
8.273823;0.204758;1.002361;0.589903;0.035701;1.001436;
8.278306;0.208111;1.002403;0.599425;0.035416;1.001265;
8.282789;0.211519;1.002440;0.609096;0.035122;1.001089;
8.287272;0.214974;1.002469;0.618892;0.034819;1.000908;
8.291755;0.218466;1.002493;0.628787;0.034507;1.000721;
8.296238;0.221987;1.002510;0.638755;0.034189;1.000530;
8.300721;0.225528;1.002521;0.648771;0.033863;1.000334;
8.305204;0.229079;1.002525;0.658808;0.033531;1.000136;
8.309687;0.232631;1.002523;0.668842;0.033194;0.999933;
8.312184;0.234607;1.002518;0.674417;0.033005;0.999820;
8.314681;0.236577;1.002511;0.679974;0.032814;0.999705;
8.317179;0.238539;1.002502;0.685509;0.032623;0.999590;
8.319676;0.240497;1.002492;0.691026;0.032430;0.999475;
8.322173;0.242447;1.002480;0.696518;0.032237;0.999359;
8.324670;0.244386;1.002466;0.701980;0.032043;0.999243;
8.327167;0.246315;1.002450;0.707406;0.031849;0.999126;
8.329665;0.248230;1.002433;0.712793;0.031655;0.999009;
8.332162;0.250130;1.002413;0.718137;0.031461;0.998893;
8.334659;0.252015;1.002392;0.723433;0.031267;0.998776;
8.337156;0.253882;1.002369;0.728677;0.031073;0.998660;
8.339654;0.255730;1.002343;0.733865;0.030880;0.998544;
8.342151;0.257557;1.002317;0.738993;0.030688;0.998428;
8.344648;0.259363;1.002288;0.744058;0.030496;0.998313;
8.347145;0.261145;1.002257;0.749055;0.030306;0.998199;
8.349642;0.262903;1.002225;0.753981;0.030117;0.998085;
8.352140;0.264635;1.002191;0.758832;0.029930;0.997973;
8.354637;0.266340;1.002155;0.763604;0.029745;0.997862;
8.357134;0.268016;1.002118;0.768294;0.029562;0.997751;
8.359631;0.269662;1.002079;0.772898;0.029380;0.997642;
8.362128;0.271277;1.002038;0.777413;0.029202;0.997535;
8.364626;0.272859;1.001996;0.781835;0.029025;0.997429;
8.367123;0.274408;1.001953;0.786161;0.028852;0.997324;
8.372117;0.277398;1.001861;0.794508;0.028514;0.997121;
8.376612;0.279963;1.001774;0.801662;0.028222;0.996945;
8.381107;0.282401;1.001682;0.808457;0.027941;0.996776;
8.385602;0.284706;1.001586;0.814879;0.027674;0.996616;
8.390097;0.286874;1.001486;0.820913;0.027421;0.996463;
8.394592;0.288898;1.001383;0.826544;0.027182;0.996320;
8.399087;0.290774;1.001276;0.831760;0.026960;0.996186;
8.403582;0.292498;1.001167;0.836549;0.026755;0.996062;
8.408077;0.294064;1.001054;0.840900;0.026567;0.995949;
8.412572;0.295470;1.000939;0.844803;0.026398;0.995847;
8.417067;0.296713;1.000822;0.848250;0.026248;0.995756;
8.421562;0.297788;1.000703;0.851233;0.026117;0.995678;
8.426057;0.298694;1.000582;0.853746;0.026007;0.995611;
8.430552;0.299429;1.000460;0.855783;0.025917;0.995557;
8.435047;0.299991;1.000337;0.857341;0.025848;0.995516;
8.439542;0.300379;1.000213;0.858415;0.025801;0.995487;
8.448532;0.300629;0.999965;0.859110;0.025770;0.995469;
8.457522;0.300182;0.999718;0.857872;0.025825;0.995502;
8.466512;0.299045;0.999475;0.854718;0.025964;0.995586;
8.475502;0.297230;0.999237;0.849685;0.026185;0.995719;
8.483593;0.295032;0.999031;0.843587;0.026451;0.995879;
8.490875;0.292613;0.998851;0.836869;0.026741;0.996054;
8.497428;0.290092;0.998697;0.829864;0.027041;0.996235;
8.503327;0.287557;0.998564;0.822814;0.027341;0.996415;
8.509225;0.284782;0.998437;0.815090;0.027665;0.996610;
8.514534;0.282088;0.998329;0.807586;0.027978;0.996798;
8.519842;0.279219;0.998227;0.799589;0.028307;0.996996;
8.524620;0.276496;0.998141;0.791991;0.028617;0.997183;
8.529397;0.273647;0.998060;0.784036;0.028937;0.997376;
8.534175;0.270681;0.997985;0.775747;0.029268;0.997575;
8.538953;0.267606;0.997915;0.767148;0.029607;0.997778;
8.543730;0.264432;0.997852;0.758262;0.029952;0.997986;
8.548508;0.261167;0.997795;0.749116;0.030304;0.998198;
8.553286;0.257821;0.997744;0.739735;0.030660;0.998411;
8.558063;0.254405;0.997700;0.730145;0.031018;0.998627;
8.562841;0.250927;0.997662;0.720375;0.031379;0.998843;
8.567141;0.247752;0.997634;0.711449;0.031704;0.999038;
8.571441;0.244543;0.997612;0.702419;0.032028;0.999233;
8.575740;0.241307;0.997595;0.693307;0.032350;0.999427;
8.580040;0.238052;0.997584;0.684135;0.032670;0.999619;
8.584340;0.234786;0.997578;0.674923;0.032988;0.999809;
8.588640;0.231516;0.997578;0.665693;0.033301;0.999997;
8.592940;0.228250;0.997584;0.656467;0.033609;1.000182;
8.597240;0.224996;0.997595;0.647267;0.033912;1.000364;
8.601540;0.221761;0.997612;0.638114;0.034209;1.000542;
8.605840;0.218552;0.997635;0.629030;0.034500;1.000716;
8.610139;0.215378;0.997663;0.620036;0.034783;1.000886;
8.614439;0.212245;0.997696;0.611154;0.035058;1.001051;
8.618739;0.209161;0.997735;0.602405;0.035326;1.001211;
8.623039;0.206133;0.997779;0.593810;0.035584;1.001366;
8.627339;0.203168;0.997829;0.585388;0.035834;1.001516;
8.631639;0.200274;0.997883;0.577160;0.036074;1.001660;
8.635939;0.197456;0.997942;0.569146;0.036305;1.001798;
8.640239;0.194721;0.998006;0.561364;0.036526;1.001931;
8.644538;0.192076;0.998075;0.553833;0.036737;1.002057;
8.648838;0.189527;0.998148;0.546571;0.036937;1.002177;
8.653138;0.187079;0.998226;0.539595;0.037127;1.002290;
8.657438;0.184739;0.998307;0.532922;0.037306;1.002398;
8.661738;0.182511;0.998393;0.526568;0.037475;1.002499;
8.666038;0.180401;0.998482;0.520547;0.037633;1.002593;
8.670338;0.178414;0.998574;0.514874;0.037780;1.002681;
8.674638;0.176554;0.998670;0.509563;0.037916;1.002762;
8.678937;0.174825;0.998769;0.504625;0.038041;1.002837;
8.683237;0.173232;0.998871;0.500072;0.038155;1.002906;
8.687537;0.171777;0.998975;0.495915;0.038259;1.002968;
8.691837;0.170465;0.999081;0.492164;0.038351;1.003023;
8.696137;0.169298;0.999190;0.488827;0.038433;1.003072;
8.700437;0.168279;0.999300;0.485912;0.038504;1.003114;
8.704737;0.167410;0.999412;0.483426;0.038564;1.003150;
8.709037;0.166693;0.999525;0.481373;0.038614;1.003180;
8.713336;0.166129;0.999639;0.479760;0.038652;1.003203;
8.717636;0.165719;0.999754;0.478588;0.038680;1.003220;
8.726236;0.165366;0.999984;0.477579;0.038705;1.003234;
8.734836;0.165635;1.000214;0.478349;0.038686;1.003223;
8.741821;0.166308;1.000399;0.480275;0.038640;1.003196;
8.748806;0.167384;1.000582;0.483351;0.038566;1.003151;
8.755791;0.168853;1.000760;0.487555;0.038464;1.003091;
8.762777;0.170708;1.000933;0.492858;0.038334;1.003013;
8.769063;0.172696;1.001083;0.498542;0.038193;1.002929;
8.775350;0.174976;1.001228;0.505056;0.038030;1.002831;
8.781008;0.177268;1.001353;0.511602;0.037864;1.002731;
8.786666;0.179776;1.001472;0.518764;0.037679;1.002621;
8.791758;0.182211;1.001574;0.525712;0.037497;1.002512;
8.796850;0.184804;1.001671;0.533109;0.037301;1.002395;
8.801942;0.187548;1.001762;0.540931;0.037091;1.002269;
8.807035;0.190431;1.001847;0.549148;0.036866;1.002134;
8.811618;0.193139;1.001918;0.556860;0.036652;1.002006;
8.816201;0.195946;1.001984;0.564849;0.036427;1.001872;
8.820784;0.198843;1.002044;0.573092;0.036192;1.001730;
8.825367;0.201824;1.002099;0.581567;0.035946;1.001583;
8.829950;0.204880;1.002149;0.590249;0.035690;1.001430;
8.834533;0.208002;1.002192;0.599116;0.035425;1.001271;
8.839116;0.211183;1.002230;0.608143;0.035151;1.001107;
8.843699;0.214414;1.002261;0.617305;0.034868;1.000937;
8.848282;0.217686;1.002287;0.626577;0.034577;1.000763;
8.852864;0.220990;1.002306;0.635933;0.034279;1.000584;
8.857447;0.224318;1.002320;0.645350;0.033975;1.000402;
8.862030;0.227661;1.002327;0.654800;0.033664;1.000215;
8.866613;0.231009;1.002328;0.664260;0.033349;1.000026;
8.871196;0.234354;1.002322;0.673703;0.033029;0.999834;
8.875779;0.237687;1.002311;0.683105;0.032706;0.999640;
8.880362;0.240999;1.002293;0.692440;0.032381;0.999445;
8.884945;0.244282;1.002270;0.701685;0.032054;0.999249;
8.889528;0.247526;1.002240;0.710814;0.031726;0.999052;
8.894111;0.250723;1.002205;0.719804;0.031400;0.998856;
8.898694;0.253866;1.002163;0.728632;0.031075;0.998661;
8.903277;0.256945;1.002117;0.737275;0.030752;0.998467;
8.907860;0.259952;1.002064;0.745711;0.030434;0.998276;
8.912443;0.262881;1.002006;0.753918;0.030120;0.998087;
8.917026;0.265722;1.001943;0.761875;0.029812;0.997902;
8.921609;0.268469;1.001875;0.769562;0.029512;0.997721;
8.926192;0.271115;1.001802;0.776960;0.029219;0.997546;
8.930775;0.273652;1.001725;0.784051;0.028937;0.997375;
8.935358;0.276075;1.001643;0.790816;0.028664;0.997211;
8.939941;0.278377;1.001557;0.797239;0.028403;0.997054;
8.944524;0.280552;1.001467;0.803305;0.028154;0.996905;
8.949107;0.282595;1.001373;0.808998;0.027919;0.996763;
8.953690;0.284500;1.001276;0.814306;0.027698;0.996630;
8.958273;0.286264;1.001175;0.819214;0.027492;0.996506;
8.962856;0.287880;1.001071;0.823711;0.027303;0.996392;
8.967439;0.289345;1.000965;0.827787;0.027130;0.996288;
8.972022;0.290656;1.000857;0.831432;0.026974;0.996194;
8.976605;0.291809;1.000746;0.834636;0.026837;0.996112;
8.981188;0.292802;1.000634;0.837394;0.026719;0.996040;
8.985771;0.293632;1.000520;0.839699;0.026619;0.995980;
8.990354;0.294297;1.000405;0.841545;0.026539;0.995932;
8.994937;0.294795;1.000289;0.842928;0.026479;0.995896;
8.999520;0.295126;1.000172;0.843847;0.026439;0.995872;
9.008686;0.295284;0.999938;0.844287;0.026421;0.995861;
9.017852;0.294773;0.999706;0.842868;0.026482;0.995898;
9.027018;0.293601;0.999478;0.839613;0.026623;0.995983;
9.036184;0.291781;0.999256;0.834557;0.026841;0.996114;
9.044355;0.289628;0.999064;0.828573;0.027096;0.996268;
9.051709;0.287279;0.998899;0.822039;0.027373;0.996435;
9.058328;0.284844;0.998757;0.815263;0.027658;0.996606;
9.064285;0.282405;0.998634;0.808471;0.027941;0.996776;
9.070241;0.279744;0.998518;0.801053;0.028247;0.996960;
9.075603;0.277168;0.998420;0.793867;0.028540;0.997137;
9.080964;0.274431;0.998327;0.786227;0.028849;0.997323;
9.086325;0.271544;0.998241;0.778159;0.029172;0.997517;
9.091150;0.268824;0.998168;0.770554;0.029473;0.997698;
9.095975;0.265998;0.998101;0.762648;0.029782;0.997884;
9.100800;0.263075;0.998040;0.754464;0.030099;0.998074;
9.105625;0.260064;0.997984;0.746024;0.030422;0.998268;
9.110450;0.256973;0.997934;0.737354;0.030749;0.998465;
9.115275;0.253811;0.997891;0.728479;0.031080;0.998664;
9.120100;0.250588;0.997854;0.719424;0.031414;0.998864;
9.124925;0.247314;0.997823;0.710217;0.031748;0.999065;
9.129750;0.243997;0.997798;0.700884;0.032082;0.999266;
9.134575;0.240648;0.997780;0.691453;0.032415;0.999466;
9.138918;0.237615;0.997769;0.682902;0.032713;0.999645;
9.143260;0.234570;0.997764;0.674314;0.033008;0.999822;
9.147603;0.231522;0.997764;0.665709;0.033300;0.999997;
9.151945;0.228477;0.997770;0.657109;0.033588;1.000169;
9.156288;0.225444;0.997780;0.648533;0.033871;1.000339;
9.160630;0.222428;0.997796;0.640002;0.034148;1.000506;
9.164973;0.219438;0.997817;0.631538;0.034420;1.000668;
9.169315;0.216480;0.997844;0.623159;0.034685;1.000827;
9.173658;0.213561;0.997875;0.614888;0.034943;1.000982;
9.178000;0.210689;0.997912;0.606742;0.035194;1.001132;
9.182343;0.207871;0.997953;0.598743;0.035436;1.001278;
9.186685;0.205112;0.998000;0.590908;0.035671;1.001418;
9.191028;0.202419;0.998051;0.583259;0.035897;1.001554;
9.195370;0.199800;0.998106;0.575812;0.036113;1.001683;
9.199713;0.197259;0.998167;0.568586;0.036321;1.001808;
9.204055;0.194803;0.998231;0.561598;0.036519;1.001927;
9.208398;0.192439;0.998300;0.554865;0.036708;1.002040;
9.212740;0.190170;0.998372;0.548403;0.036887;1.002147;
9.217083;0.188003;0.998449;0.542228;0.037055;1.002248;
9.221425;0.185942;0.998529;0.536355;0.037214;1.002343;
9.225768;0.183994;0.998613;0.530798;0.037363;1.002432;
9.230111;0.182161;0.998700;0.525571;0.037501;1.002514;
9.234453;0.180450;0.998790;0.520686;0.037629;1.002591;
9.238796;0.178862;0.998882;0.516155;0.037746;1.002661;
9.243138;0.177403;0.998978;0.511988;0.037854;1.002725;
9.247481;0.176075;0.999075;0.508196;0.037950;1.002783;
9.251823;0.174882;0.999175;0.504788;0.038037;1.002835;
9.256166;0.173826;0.999276;0.501771;0.038113;1.002880;
9.260508;0.172910;0.999380;0.499153;0.038178;1.002919;
9.264851;0.172136;0.999484;0.496939;0.038233;1.002952;
9.269193;0.171505;0.999590;0.495136;0.038278;1.002979;
9.273536;0.171018;0.999696;0.493745;0.038312;1.003000;
9.282221;0.170483;0.999911;0.492216;0.038350;1.003022;
9.290906;0.170533;1.000125;0.492357;0.038347;1.003020;
9.299591;0.171165;1.000338;0.494165;0.038302;1.002994;
9.308276;0.172373;1.000547;0.497617;0.038216;1.002942;
9.316961;0.174141;1.000751;0.502670;0.038090;1.002867;
9.324278;0.176054;1.000916;0.508135;0.037952;1.002784;
9.330863;0.178095;1.001059;0.513963;0.037803;1.002695;
9.336790;0.180180;1.001183;0.519917;0.037649;1.002603;
9.342717;0.182491;1.001301;0.526511;0.037476;1.002499;
9.348051;0.184755;1.001403;0.532968;0.037305;1.002397;
9.353385;0.187184;1.001499;0.539895;0.037119;1.002286;
9.358719;0.189770;1.001589;0.547263;0.036918;1.002165;
9.364054;0.192502;1.001674;0.555045;0.036703;1.002037;
9.368854;0.195078;1.001745;0.562380;0.036497;1.001913;
9.373655;0.197757;1.001811;0.570003;0.036281;1.001784;
9.378456;0.200531;1.001871;0.577891;0.036053;1.001647;
9.383256;0.203392;1.001925;0.586022;0.035815;1.001505;
9.388057;0.206330;1.001974;0.594369;0.035568;1.001356;
9.392858;0.209338;1.002018;0.602908;0.035310;1.001202;
9.397659;0.212407;1.002055;0.611614;0.035044;1.001043;
9.402459;0.215527;1.002086;0.620459;0.034770;1.000878;
9.407260;0.218689;1.002111;0.629418;0.034487;1.000709;
9.412061;0.221884;1.002130;0.638464;0.034198;1.000535;
9.416861;0.225103;1.002142;0.647570;0.033902;1.000358;
9.421662;0.228336;1.002148;0.656709;0.033601;1.000177;
9.426463;0.231573;1.002148;0.665855;0.033295;0.999994;
9.431264;0.234806;1.002142;0.674980;0.032985;0.999808;
9.436064;0.238025;1.002130;0.684058;0.032673;0.999621;
9.440865;0.241220;1.002111;0.693063;0.032359;0.999432;
9.445666;0.244383;1.002086;0.701969;0.032044;0.999243;
9.450467;0.247503;1.002055;0.710750;0.031729;0.999054;
9.455267;0.250573;1.002019;0.719381;0.031415;0.998865;
9.460068;0.253583;1.001976;0.727838;0.031104;0.998678;
9.464869;0.256525;1.001928;0.736096;0.030796;0.998494;
9.469669;0.259389;1.001874;0.744133;0.030493;0.998312;
9.474470;0.262169;1.001815;0.751925;0.030196;0.998133;
9.479271;0.264856;1.001751;0.759452;0.029906;0.997959;
9.484072;0.267443;1.001682;0.766692;0.029624;0.997789;
9.488872;0.269922;1.001608;0.773625;0.029352;0.997625;
9.493673;0.272285;1.001529;0.780232;0.029089;0.997467;
9.498474;0.274528;1.001446;0.786496;0.028838;0.997316;
9.503274;0.276643;1.001360;0.792400;0.028600;0.997173;
9.508075;0.278624;1.001269;0.797927;0.028375;0.997037;
9.512876;0.280465;1.001175;0.803063;0.028164;0.996911;
9.517677;0.282163;1.001077;0.807794;0.027969;0.996793;
9.522477;0.283711;1.000977;0.812107;0.027790;0.996685;
9.527278;0.285106;1.000874;0.815992;0.027627;0.996588;
9.532079;0.286344;1.000769;0.819437;0.027483;0.996500;
9.536880;0.287421;1.000661;0.822435;0.027357;0.996424;
9.541680;0.288335;1.000552;0.824978;0.027249;0.996360;
9.546481;0.289083;1.000441;0.827059;0.027161;0.996306;
9.551282;0.289664;1.000329;0.828673;0.027092;0.996265;
9.556082;0.290076;1.000217;0.829817;0.027043;0.996236;
9.560883;0.290317;1.000104;0.830489;0.027014;0.996218;
9.570485;0.290290;0.999878;0.830413;0.027018;0.996220;
9.580086;0.289586;0.999655;0.828457;0.027101;0.996271;
9.589687;0.288217;0.999436;0.824648;0.027263;0.996368;
9.598329;0.286428;0.999244;0.819673;0.027473;0.996495;
9.606106;0.284383;0.999079;0.813979;0.027712;0.996638;
9.613105;0.282203;0.998935;0.807905;0.027964;0.996790;
9.619405;0.279977;0.998812;0.801701;0.028220;0.996944;
9.625704;0.277513;0.998695;0.794830;0.028501;0.997113;
9.631374;0.275103;0.998596;0.788103;0.028774;0.997277;
9.637044;0.272521;0.998502;0.780890;0.029063;0.997451;
9.642146;0.270058;0.998423;0.774005;0.029337;0.997616;
9.647249;0.267472;0.998349;0.766772;0.029621;0.997787;
9.652351;0.264772;0.998280;0.759214;0.029916;0.997964;
9.657454;0.261966;0.998217;0.751356;0.030218;0.998146;
9.662557;0.259065;0.998160;0.743224;0.030528;0.998332;
9.667659;0.256078;0.998110;0.734843;0.030843;0.998522;
9.672762;0.253014;0.998065;0.726241;0.031163;0.998714;
9.677354;0.250200;0.998030;0.718332;0.031454;0.998888;
9.681946;0.247339;0.998001;0.710288;0.031746;0.999064;
9.686539;0.244440;0.997977;0.702129;0.032038;0.999239;
9.691131;0.241509;0.997958;0.693878;0.032330;0.999415;
9.695723;0.238557;0.997945;0.685557;0.032621;0.999589;
9.700316;0.235589;0.997938;0.677187;0.032910;0.999763;
9.704908;0.232614;0.997935;0.668791;0.033196;0.999934;
9.709500;0.229639;0.997939;0.660392;0.033478;1.000104;
9.711981;0.228037;0.997944;0.655864;0.033629;1.000194;
9.714462;0.226439;0.997950;0.651348;0.033778;1.000284;
9.716943;0.224848;0.997958;0.646848;0.033926;1.000372;
9.719423;0.223262;0.997967;0.642361;0.034072;1.000460;
9.721904;0.221682;0.997978;0.637891;0.034216;1.000546;
9.724385;0.220111;0.997990;0.633444;0.034359;1.000632;
9.726865;0.218550;0.998003;0.629024;0.034500;1.000716;
9.729346;0.217000;0.998019;0.624634;0.034639;1.000800;
9.731827;0.215463;0.998035;0.620278;0.034775;1.000882;
9.734308;0.213940;0.998053;0.615960;0.034910;1.000962;
9.739269;0.210939;0.998094;0.607450;0.035172;1.001119;
9.743734;0.208297;0.998136;0.599952;0.035400;1.001256;
9.748200;0.205716;0.998183;0.592626;0.035620;1.001388;
9.752665;0.203204;0.998234;0.585490;0.035831;1.001514;
9.757130;0.200767;0.998289;0.578562;0.036034;1.001636;
9.761595;0.198411;0.998349;0.571861;0.036227;1.001752;
9.766061;0.196141;0.998413;0.565404;0.036412;1.001862;
9.770526;0.193963;0.998481;0.559206;0.036587;1.001967;
9.774991;0.191883;0.998552;0.553284;0.036752;1.002066;
9.779456;0.189906;0.998627;0.547652;0.036907;1.002159;
9.783922;0.188037;0.998706;0.542326;0.037053;1.002246;
9.788387;0.186280;0.998788;0.537318;0.037188;1.002327;
9.792852;0.184640;0.998872;0.532641;0.037314;1.002402;
9.797318;0.183120;0.998960;0.528306;0.037429;1.002471;
9.801783;0.181725;0.999050;0.524326;0.037534;1.002534;
9.806248;0.180458;0.999142;0.520709;0.037628;1.002590;
9.810713;0.179321;0.999237;0.517465;0.037712;1.002641;
9.815179;0.178319;0.999333;0.514602;0.037786;1.002685;
9.819644;0.177452;0.999431;0.512128;0.037850;1.002723;
9.824109;0.176723;0.999530;0.510047;0.037903;1.002755;
9.828575;0.176135;0.999630;0.508366;0.037946;1.002781;
9.833040;0.175687;0.999731;0.507087;0.037978;1.002800;
9.837505;0.175382;0.999833;0.506215;0.038001;1.002813;
9.846436;0.175199;1.000036;0.505693;0.038014;1.002821;
9.855366;0.175585;1.000239;0.506795;0.037986;1.002805;
9.864297;0.176534;1.000438;0.509505;0.037917;1.002763;
9.873227;0.178034;1.000633;0.513789;0.037807;1.002698;
9.881265;0.179842;1.000802;0.518952;0.037674;1.002618;
9.888499;0.181829;1.000949;0.524622;0.037526;1.002529;
9.895009;0.183895;1.001075;0.530517;0.037370;1.002436;
9.900868;0.185972;1.001183;0.536438;0.037212;1.002341;
9.906728;0.188242;1.001287;0.542911;0.037037;1.002237;
9.912001;0.190445;1.001375;0.549186;0.036865;1.002134;
9.917274;0.192789;1.001457;0.555862;0.036680;1.002023;
9.922548;0.195265;1.001535;0.562913;0.036482;1.001904;
9.927821;0.197866;1.001607;0.570313;0.036272;1.001778;
9.933095;0.200581;1.001674;0.578034;0.036049;1.001645;
9.937841;0.203115;1.001728;0.585237;0.035838;1.001519;
9.942587;0.205727;1.001778;0.592656;0.035619;1.001387;
9.947333;0.208409;1.001822;0.600270;0.035390;1.001250;
9.952079;0.211153;1.001861;0.608056;0.035153;1.001108;
9.956825;0.213951;1.001895;0.615992;0.034909;1.000962;
9.961571;0.216795;1.001923;0.624053;0.034657;1.000811;
9.966317;0.219678;1.001946;0.632217;0.034398;1.000656;
9.971063;0.222590;1.001963;0.640460;0.034133;1.000497;
9.975809;0.225523;1.001974;0.648757;0.033863;1.000335;
9.980555;0.228469;1.001980;0.657086;0.033589;1.000170;
9.985301;0.231420;1.001981;0.665422;0.033310;1.000003;
9.990047;0.234367;1.001975;0.673741;0.033028;0.999834;
9.994793;0.237302;1.001964;0.682019;0.032744;0.999663;
9.999540;0.240216;1.001948;0.690234;0.032458;0.999491;
10.000000;0.240498;1.001946;0.691028;0.032430;0.999475;
