time;NETWORK_B1_v_a;NETWORK_B1_Urms;NETWORK_LINE_i_a;NETWORK_LINE_Irms;
0.052440;-1.075174;0.981427;-0.482438;0.494573;
0.052450;-1.072412;0.981427;-0.480845;0.494573;
0.052460;-1.069638;0.981427;-0.479247;0.494573;
0.052470;-1.066854;0.981427;-0.477644;0.494573;
0.052480;-1.064060;0.981427;-0.476037;0.494573;
0.052490;-1.061255;0.981427;-0.474424;0.494573;
0.052500;-1.058440;0.981427;-0.472807;0.494573;
0.052510;-1.055614;0.981427;-0.471186;0.494573;
0.052520;-1.052778;0.981427;-0.469560;0.494573;
0.052530;-1.049931;0.981427;-0.467929;0.494573;
0.052540;-1.047074;0.981427;-0.466293;0.494573;
0.052550;-1.044207;0.981427;-0.464653;0.494573;
0.052560;-1.041329;0.981427;-0.463009;0.494573;
0.052570;-1.038441;0.981427;-0.461359;0.494573;
0.052580;-1.035543;0.981427;-0.459706;0.494573;
0.052590;-1.032634;0.981427;-0.458047;0.494573;
0.052600;-1.029716;0.981427;-0.456384;0.494573;
0.052610;-1.026787;0.981427;-0.454717;0.494573;
0.052620;-1.023848;0.981427;-0.453045;0.494573;
0.052630;-1.020899;0.981427;-0.451369;0.494573;
0.052640;-1.017940;0.981427;-0.449688;0.494573;
0.052650;-1.014971;0.981427;-0.448003;0.494573;
0.052660;-1.011992;0.981427;-0.446313;0.494573;
0.052670;-1.009003;0.981427;-0.444619;0.494573;
0.052680;-1.006004;0.981427;-0.442921;0.494573;
0.052690;-1.002995;0.981427;-0.441218;0.494573;
0.052700;-0.999976;0.981427;-0.439511;0.494573;
0.052710;-0.996947;0.981427;-0.437799;0.494573;
0.052720;-0.993908;0.981427;-0.436084;0.494573;
0.052730;-0.990860;0.981427;-0.434364;0.494573;
0.052740;-0.987802;0.981427;-0.432639;0.494573;
0.052750;-0.984734;0.981427;-0.430911;0.494573;
0.052760;-0.981656;0.981427;-0.429178;0.494573;
0.052770;-0.978569;0.981427;-0.427440;0.494573;
0.052780;-0.975472;0.981427;-0.425699;0.494573;
0.052790;-0.972365;0.981427;-0.423954;0.494573;
0.052800;-0.969249;0.981427;-0.422204;0.494573;
0.052810;-0.966123;0.981427;-0.420450;0.494573;
0.052820;-0.962988;0.981427;-0.418692;0.494573;
0.052830;-0.959843;0.981427;-0.416930;0.494573;
0.052840;-0.956689;0.981427;-0.415163;0.494573;
0.052850;-0.953525;0.981427;-0.413393;0.494573;
0.052860;-0.950352;0.981427;-0.411618;0.494573;
0.052870;-0.947169;0.981427;-0.409840;0.494573;
0.052880;-0.943977;0.981427;-0.408057;0.494573;
0.052890;-0.940776;0.981427;-0.406271;0.494573;
0.052900;-0.937565;0.981427;-0.404480;0.494573;
0.052910;-0.934346;0.981427;-0.402685;0.494573;
0.052920;-0.931117;0.981427;-0.400887;0.494573;
0.052930;-0.927879;0.981427;-0.399084;0.494573;
0.052940;-0.924631;0.981427;-0.397278;0.494573;
0.052950;-0.921375;0.981427;-0.395467;0.494573;
0.052960;-0.918109;0.981427;-0.393653;0.494573;
0.052970;-0.914835;0.981427;-0.391835;0.494573;
0.052980;-0.911551;0.981427;-0.390013;0.494573;
0.052990;-0.908258;0.981427;-0.388187;0.494573;
0.053000;-0.904957;0.981427;-0.386357;0.494573;
0.053010;-0.901646;0.981427;-0.384523;0.494573;
0.053020;-0.898327;0.981427;-0.382686;0.494573;
0.053030;-0.894998;0.981427;-0.380845;0.494573;
0.053040;-0.891661;0.981427;-0.379000;0.494573;
0.053050;-0.888315;0.981427;-0.377151;0.494573;
0.053060;-0.884961;0.981427;-0.375299;0.494573;
0.053070;-0.881597;0.981427;-0.373443;0.494573;
0.053080;-0.878225;0.981427;-0.371583;0.494573;
0.053090;-0.874844;0.981427;-0.369720;0.494573;
0.053100;-0.871455;0.981427;-0.367853;0.494573;
0.053110;-0.868057;0.981427;-0.365982;0.494573;
0.053120;-0.864650;0.981427;-0.364108;0.494573;
0.053130;-0.861235;0.981427;-0.362230;0.494573;
0.053140;-0.857812;0.981427;-0.360348;0.494573;
0.053150;-0.854379;0.981427;-0.358463;0.494573;
0.053160;-0.850939;0.981427;-0.356575;0.494573;
0.053170;-0.847490;0.981427;-0.354683;0.494573;
0.053180;-0.844033;0.981427;-0.352787;0.494573;
0.053190;-0.840567;0.981427;-0.350888;0.494573;
0.053200;-0.837093;0.981427;-0.348985;0.494573;
0.053210;-0.833611;0.981427;-0.347079;0.494573;
0.053220;-0.830121;0.981427;-0.345170;0.494573;
0.053230;-0.826622;0.981427;-0.343257;0.494573;
0.053240;-0.823115;0.981427;-0.341341;0.494573;
0.053250;-0.819600;0.981427;-0.339421;0.494573;
0.053260;-0.816077;0.981427;-0.337498;0.494573;
0.053270;-0.812546;0.981427;-0.335572;0.494573;
0.053280;-0.809007;0.981427;-0.333643;0.494573;
0.053290;-0.805460;0.981427;-0.331710;0.494573;
0.053300;-0.801905;0.981427;-0.329774;0.494573;
0.053310;-0.798342;0.981427;-0.327834;0.494573;
0.053320;-0.794772;0.981427;-0.325892;0.494573;
0.053330;-0.791193;0.981427;-0.323946;0.494573;
0.053340;-0.787607;0.981427;-0.321997;0.494573;
0.053350;-0.784012;0.981427;-0.320045;0.494573;
0.053360;-0.780410;0.981427;-0.318089;0.494573;
0.053370;-0.776801;0.981427;-0.316131;0.494573;
0.053380;-0.773183;0.981427;-0.314169;0.494573;
0.053390;-0.769558;0.981427;-0.312204;0.494573;
0.053400;-0.765926;0.981427;-0.310236;0.494573;
0.053410;-0.762286;0.981427;-0.308266;0.494573;
0.053420;-0.758638;0.981427;-0.306292;0.494573;
0.053430;-0.754983;0.981427;-0.304315;0.494573;
0.053440;-0.751321;0.981427;-0.302335;0.494573;
0.053450;-0.747651;0.981427;-0.300352;0.494573;
0.053460;-0.743973;0.981427;-0.298366;0.494573;
0.053470;-0.740289;0.981427;-0.296377;0.494573;
0.053480;-0.736597;0.981427;-0.294385;0.494573;
0.053490;-0.732897;0.981427;-0.292391;0.494573;
0.053500;-0.729191;0.981427;-0.290393;0.494573;
0.053510;-0.725477;0.981427;-0.288393;0.494573;
0.053520;-0.721756;0.981427;-0.286389;0.494573;
0.053530;-0.718028;0.981427;-0.284383;0.494573;
0.053540;-0.714293;0.981427;-0.282374;0.494573;
0.053550;-0.710551;0.981427;-0.280363;0.494573;
0.053560;-0.706802;0.981427;-0.278348;0.494573;
0.053570;-0.703046;0.981427;-0.276331;0.494573;
0.053580;-0.699283;0.981427;-0.274311;0.494573;
0.053590;-0.695513;0.981427;-0.272289;0.494573;
0.053600;-0.691736;0.981427;-0.270263;0.494573;
0.053610;-0.687952;0.981427;-0.268235;0.494573;
0.053620;-0.684162;0.981427;-0.266205;0.494573;
0.053630;-0.680365;0.981427;-0.264171;0.494573;
0.053640;-0.676561;0.981427;-0.262135;0.494573;
0.053650;-0.672750;0.981427;-0.260097;0.494573;
0.053660;-0.668933;0.981427;-0.258056;0.494573;
0.053670;-0.665109;0.981427;-0.256012;0.494573;
0.053680;-0.661279;0.981427;-0.253966;0.494573;
0.053690;-0.657442;0.981427;-0.251918;0.494573;
0.053700;-0.653598;0.981427;-0.249867;0.494573;
0.053710;-0.649749;0.981427;-0.247813;0.494573;
0.053720;-0.645892;0.981427;-0.245757;0.494573;
0.053730;-0.642030;0.981427;-0.243699;0.494573;
0.053740;-0.638161;0.981427;-0.241638;0.494573;
0.053750;-0.634285;0.981427;-0.239575;0.494573;
0.053760;-0.630404;0.981427;-0.237509;0.494573;
0.053770;-0.626516;0.981427;-0.235441;0.494573;
0.053780;-0.622622;0.981427;-0.233371;0.494573;
0.053790;-0.618722;0.981427;-0.231298;0.494573;
0.053800;-0.614816;0.981427;-0.229223;0.494573;
0.053810;-0.610904;0.981427;-0.227146;0.494573;
0.053820;-0.606985;0.981427;-0.225067;0.494573;
0.053830;-0.603061;0.981427;-0.222985;0.494573;
0.053840;-0.599131;0.981427;-0.220902;0.494573;
0.053850;-0.595195;0.981427;-0.218816;0.494573;
0.053860;-0.591253;0.981427;-0.216728;0.494573;
0.053870;-0.587305;0.981427;-0.214637;0.494573;
0.053880;-0.583351;0.981427;-0.212545;0.494573;
0.053890;-0.579392;0.981427;-0.210450;0.494573;
0.053900;-0.575427;0.981427;-0.208354;0.494573;
0.053910;-0.571456;0.981427;-0.206255;0.494573;
0.053920;-0.567480;0.981427;-0.204155;0.494573;
0.053930;-0.563497;0.981427;-0.202052;0.494573;
0.053940;-0.559510;0.981427;-0.199947;0.494573;
0.053950;-0.555517;0.981427;-0.197841;0.494573;
0.053960;-0.551518;0.981427;-0.195732;0.494573;
0.053970;-0.547514;0.981427;-0.193622;0.494573;
0.053980;-0.543505;0.981427;-0.191509;0.494573;
0.053990;-0.539490;0.981427;-0.189395;0.494573;
0.054000;-0.535470;0.981427;-0.187279;0.494573;
0.054010;-0.531444;0.981427;-0.185161;0.494573;
0.054020;-0.527414;0.981427;-0.183041;0.494573;
0.054030;-0.523378;0.981427;-0.180919;0.494573;
0.054040;-0.519337;0.981427;-0.178796;0.494573;
0.054050;-0.515290;0.981427;-0.176671;0.494573;
0.054060;-0.511239;0.981427;-0.174544;0.494573;
0.054070;-0.507183;0.981427;-0.172415;0.494573;
0.054080;-0.503122;0.981427;-0.170285;0.494573;
0.054090;-0.499055;0.981427;-0.168153;0.494573;
0.054100;-0.494984;0.981427;-0.166019;0.494573;
0.054110;-0.490908;0.981427;-0.163884;0.494573;
0.054120;-0.486827;0.981427;-0.161747;0.494573;
0.054130;-0.482741;0.981427;-0.159608;0.494573;
0.054140;-0.478651;0.981427;-0.157468;0.494573;
0.054150;-0.474556;0.981427;-0.155326;0.494573;
0.054160;-0.470456;0.981427;-0.153183;0.494573;
0.054170;-0.466351;0.981427;-0.151038;0.494573;
0.054180;-0.462242;0.981427;-0.148892;0.494573;
0.054190;-0.458128;0.981427;-0.146744;0.494573;
0.054200;-0.454010;0.981427;-0.144595;0.494573;
0.054210;-0.449887;0.981427;-0.142445;0.494573;
0.054220;-0.445760;0.981427;-0.140293;0.494573;
0.054230;-0.441629;0.981427;-0.138139;0.494573;
0.054240;-0.437493;0.981427;-0.135985;0.494573;
0.054250;-0.433352;0.981427;-0.133829;0.494573;
0.054260;-0.429208;0.981427;-0.131671;0.494573;
0.054270;-0.425059;0.981427;-0.129512;0.494573;
0.054280;-0.420906;0.981427;-0.127353;0.494573;
0.054290;-0.416749;0.981427;-0.125191;0.494573;
0.054300;-0.412588;0.981427;-0.123029;0.494573;
0.054310;-0.408423;0.981427;-0.120865;0.494573;
0.054320;-0.404253;0.981427;-0.118700;0.494573;
0.054330;-0.400080;0.981427;-0.116534;0.494573;
0.054340;-0.395903;0.981427;-0.114367;0.494573;
0.054350;-0.391722;0.981427;-0.112199;0.494573;
0.054360;-0.387537;0.981427;-0.110029;0.494573;
0.054370;-0.383348;0.981427;-0.107859;0.494573;
0.054380;-0.379155;0.981427;-0.105687;0.494573;
0.054390;-0.374959;0.981427;-0.103515;0.494573;
0.054400;-0.370759;0.981427;-0.101341;0.494573;
0.054410;-0.366555;0.981427;-0.099166;0.494573;
0.054420;-0.362348;0.981427;-0.096991;0.494573;
0.054430;-0.358137;0.981427;-0.094814;0.494573;
0.054440;-0.353922;0.981427;-0.092637;0.494573;
0.054450;-0.349704;0.981427;-0.090458;0.494573;
0.054460;-0.345483;0.981427;-0.088279;0.494573;
0.054470;-0.341258;0.981427;-0.086099;0.494573;
0.054480;-0.337030;0.981427;-0.083918;0.494573;
0.054490;-0.332798;0.981427;-0.081736;0.494573;
0.054500;-0.328564;0.981427;-0.079553;0.494573;
0.054510;-0.324325;0.981427;-0.077370;0.494573;
0.054520;-0.320084;0.981427;-0.075185;0.494573;
0.054530;-0.315840;0.981427;-0.073001;0.494573;
0.054540;-0.311592;0.981427;-0.070815;0.494573;
0.054550;-0.307342;0.981427;-0.068628;0.494573;
0.054560;-0.303088;0.981427;-0.066441;0.494573;
0.054570;-0.298831;0.981427;-0.064254;0.494573;
0.054580;-0.294572;0.981427;-0.062065;0.494573;
0.054590;-0.290309;0.981427;-0.059876;0.494573;
0.054600;-0.286044;0.981427;-0.057687;0.494573;
0.054610;-0.281776;0.981427;-0.055497;0.494573;
0.054620;-0.277505;0.981427;-0.053306;0.494573;
0.054630;-0.273231;0.981427;-0.051115;0.494573;
0.054640;-0.268955;0.981427;-0.048923;0.494573;
0.054650;-0.264676;0.981427;-0.046731;0.494573;
0.054660;-0.260394;0.981427;-0.044538;0.494573;
0.054670;-0.256110;0.981427;-0.042345;0.494573;
0.054680;-0.251823;0.981427;-0.040152;0.494573;
0.054690;-0.247534;0.981427;-0.037958;0.494573;
0.054700;-0.243242;0.981427;-0.035764;0.494573;
0.054710;-0.238948;0.981427;-0.033569;0.494573;
0.054720;-0.234652;0.981427;-0.031374;0.494573;
0.054730;-0.230353;0.981427;-0.029179;0.494573;
0.054740;-0.226052;0.981427;-0.026983;0.494573;
0.054750;-0.221749;0.981427;-0.024787;0.494573;
0.054760;-0.217443;0.981427;-0.022591;0.494573;
0.054770;-0.213136;0.981427;-0.020395;0.494573;
0.054780;-0.208826;0.981427;-0.018198;0.494573;
0.054790;-0.204514;0.981427;-0.016002;0.494573;
0.054800;-0.200201;0.981427;-0.013805;0.494573;
0.054810;-0.195885;0.981427;-0.011608;0.494573;
0.054820;-0.191567;0.981427;-0.009411;0.494573;
0.054830;-0.187248;0.981427;-0.007214;0.494573;
0.054840;-0.182926;0.981427;-0.005016;0.494573;
0.054850;-0.178603;0.981427;-0.002819;0.494573;
0.054860;-0.174278;0.981427;-0.000622;0.494573;
0.054870;-0.169951;0.981427;0.001575;0.494573;
0.054880;-0.165623;0.981427;0.003773;0.494573;
0.054890;-0.161293;0.981427;0.005970;0.494573;
0.054900;-0.156961;0.981427;0.008167;0.494573;
0.054910;-0.152628;0.981427;0.010364;0.494573;
0.054920;-0.148293;0.981427;0.012561;0.494573;
0.054930;-0.143957;0.981427;0.014758;0.494573;
0.054940;-0.139620;0.981427;0.016955;0.494573;
0.054950;-0.135281;0.981427;0.019152;0.494573;
0.054960;-0.130941;0.981427;0.021348;0.494573;
0.054970;-0.126599;0.981427;0.023544;0.494573;
0.054980;-0.122256;0.981427;0.025740;0.494573;
0.054990;-0.117912;0.981427;0.027936;0.494573;
0.055000;-0.113567;0.981427;0.030131;0.494573;
0.055010;-0.109221;0.981427;0.032327;0.494573;
0.055020;-0.104873;0.981427;0.034521;0.494573;
0.055030;-0.100525;0.981427;0.036716;0.494573;
0.055040;-0.096176;0.981427;0.038910;0.494573;
0.055050;-0.091825;0.981427;0.041104;0.494573;
0.055060;-0.087474;0.981427;0.043297;0.494573;
0.055070;-0.083122;0.981427;0.045490;0.494573;
0.055080;-0.078769;0.981427;0.047682;0.494573;
0.055090;-0.074415;0.981427;0.049874;0.494573;
0.055100;-0.070061;0.981427;0.052066;0.494573;
0.055110;-0.065706;0.981427;0.054257;0.494573;
0.055120;-0.061350;0.981427;0.056447;0.494573;
0.055130;-0.056993;0.981427;0.058637;0.494573;
0.055140;-0.052636;0.981427;0.060826;0.494573;
0.055150;-0.048279;0.981427;0.063015;0.494573;
0.055160;-0.043921;0.981427;0.065203;0.494573;
0.055170;-0.039563;0.981427;0.067391;0.494573;
0.055180;-0.035204;0.981427;0.069577;0.494573;
0.055190;-0.030845;0.981427;0.071763;0.494573;
0.055200;-0.026485;0.981427;0.073949;0.494573;
0.055210;-0.022126;0.981427;0.076133;0.494573;
0.055220;-0.017766;0.981427;0.078317;0.494573;
0.055230;-0.013406;0.981427;0.080500;0.494573;
0.055240;-0.009045;0.981427;0.082683;0.494573;
0.055250;-0.004685;0.981427;0.084864;0.494573;
0.055260;-0.000325;0.981427;0.087045;0.494573;
0.055270;0.004036;0.981427;0.089225;0.494573;
0.055280;0.008396;0.981427;0.091404;0.494573;
0.055290;0.012756;0.981427;0.093582;0.494573;
0.055300;0.017116;0.981427;0.095759;0.494573;
0.055310;0.021476;0.981427;0.097935;0.494573;
0.055320;0.025836;0.981427;0.100110;0.494573;
0.055330;0.030195;0.981427;0.102284;0.494573;
0.055340;0.034555;0.981427;0.104458;0.494573;
0.055350;0.038913;0.981427;0.106630;0.494573;
0.055360;0.043272;0.981427;0.108801;0.494573;
0.055370;0.047630;0.981427;0.110971;0.494573;
0.055380;0.051988;0.981427;0.113140;0.494573;
0.055390;0.056345;0.981427;0.115308;0.494573;
0.055400;0.060701;0.981427;0.117474;0.494573;
0.055410;0.065057;0.981427;0.119640;0.494573;
0.055420;0.069412;0.981427;0.121804;0.494573;
0.055430;0.073767;0.981427;0.123967;0.494573;
0.055440;0.078121;0.981427;0.126129;0.494573;
0.055450;0.082474;0.981427;0.128290;0.494573;
0.055460;0.086826;0.981427;0.130449;0.494573;
0.055470;0.091177;0.981427;0.132608;0.494573;
0.055480;0.095528;0.981427;0.134764;0.494573;
0.055490;0.099877;0.981427;0.136920;0.494573;
0.055500;0.104226;0.981427;0.139074;0.494573;
0.055510;0.108573;0.981427;0.141227;0.494573;
0.055520;0.112920;0.981427;0.143378;0.494573;
0.055530;0.117265;0.981427;0.145528;0.494573;
0.055540;0.121609;0.981427;0.147677;0.494573;
0.055550;0.125952;0.981427;0.149824;0.494573;
0.055560;0.130294;0.981427;0.151969;0.494573;
0.055570;0.134635;0.981427;0.154113;0.494573;
0.055580;0.138974;0.981427;0.156256;0.494573;
0.055590;0.143311;0.981427;0.158397;0.494573;
0.055600;0.147648;0.981427;0.160536;0.494573;
0.055610;0.151983;0.981427;0.162674;0.494573;
0.055620;0.156316;0.981427;0.164811;0.494573;
0.055630;0.160648;0.981427;0.166945;0.494573;
0.055640;0.164978;0.981427;0.169078;0.494573;
0.055650;0.169307;0.981427;0.171209;0.494573;
0.055660;0.173634;0.981427;0.173339;0.494573;
0.055670;0.177959;0.981427;0.175467;0.494573;
0.055680;0.182282;0.981427;0.177593;0.494573;
0.055690;0.186604;0.981427;0.179718;0.494573;
0.055700;0.190924;0.981427;0.181840;0.494573;
0.055710;0.195242;0.981427;0.183961;0.494573;
0.055720;0.199558;0.981427;0.186080;0.494573;
0.055730;0.203872;0.981427;0.188197;0.494573;
0.055740;0.208184;0.981427;0.190313;0.494573;
0.055750;0.212494;0.981427;0.192426;0.494573;
0.055760;0.216802;0.981427;0.194538;0.494573;
0.055770;0.221108;0.981427;0.196648;0.494573;
0.055780;0.225411;0.981427;0.198755;0.494573;
0.055790;0.229713;0.981427;0.200861;0.494573;
0.055800;0.234012;0.981427;0.202965;0.494573;
0.055810;0.238309;0.981427;0.205067;0.494573;
0.055820;0.242603;0.981427;0.207166;0.494573;
0.055830;0.246895;0.981427;0.209264;0.494573;
0.055840;0.251185;0.981427;0.211360;0.494573;
0.055850;0.255472;0.981427;0.213453;0.494573;
0.055860;0.259756;0.981427;0.215545;0.494573;
0.055870;0.264038;0.981427;0.217634;0.494573;
0.055880;0.268318;0.981427;0.219721;0.494573;
0.055890;0.272595;0.981427;0.221806;0.494573;
0.055900;0.276869;0.981427;0.223889;0.494573;
0.055910;0.281140;0.981427;0.225970;0.494573;
0.055920;0.285409;0.981427;0.228048;0.494573;
0.055930;0.289674;0.981427;0.230124;0.494573;
0.055940;0.293937;0.981427;0.232198;0.494573;
0.055950;0.298197;0.981427;0.234269;0.494573;
0.055960;0.302454;0.981427;0.236339;0.494573;
0.055970;0.306708;0.981427;0.238406;0.494573;
0.055980;0.310959;0.981427;0.240470;0.494573;
0.055990;0.315207;0.981427;0.242532;0.494573;
0.056000;0.319452;0.981427;0.244592;0.494573;
0.056010;0.323694;0.981427;0.246650;0.494573;
0.056020;0.327933;0.981427;0.248705;0.494573;
0.056030;0.332168;0.981427;0.250757;0.494573;
0.056040;0.336400;0.981427;0.252807;0.494573;
0.056050;0.340629;0.981427;0.254855;0.494573;
0.056060;0.344854;0.981427;0.256900;0.494573;
0.056070;0.349076;0.981427;0.258942;0.494573;
0.056080;0.353294;0.981427;0.260982;0.494573;
0.056090;0.357509;0.981427;0.263019;0.494573;
0.056100;0.361721;0.981427;0.265054;0.494573;
0.056110;0.365929;0.981427;0.267086;0.494573;
0.056120;0.370133;0.981427;0.269116;0.494573;
0.056130;0.374333;0.981427;0.271142;0.494573;
0.056140;0.378530;0.981427;0.273167;0.494573;
0.056150;0.382724;0.981427;0.275188;0.494573;
0.056160;0.386913;0.981427;0.277207;0.494573;
0.056170;0.391099;0.981427;0.279223;0.494573;
0.056180;0.395280;0.981427;0.281236;0.494573;
0.056190;0.399458;0.981427;0.283247;0.494573;
0.056200;0.403632;0.981427;0.285254;0.494573;
0.056210;0.407802;0.981427;0.287259;0.494573;
0.056220;0.411968;0.981427;0.289261;0.494573;
0.056230;0.416130;0.981427;0.291260;0.494573;
0.056240;0.420287;0.981427;0.293257;0.494573;
0.056250;0.424441;0.981427;0.295250;0.494573;
0.056260;0.428590;0.981427;0.297241;0.494573;
0.056270;0.432735;0.981427;0.299228;0.494573;
0.056280;0.436876;0.981427;0.301213;0.494573;
0.056290;0.441013;0.981427;0.303194;0.494573;
0.056300;0.445145;0.981427;0.305173;0.494573;
0.056310;0.449273;0.981427;0.307149;0.494573;
0.056320;0.453396;0.981427;0.309121;0.494573;
0.056330;0.457515;0.981427;0.311091;0.494573;
0.056340;0.461630;0.981427;0.313057;0.494573;
0.056350;0.465739;0.981427;0.315021;0.494573;
0.056360;0.469845;0.981427;0.316981;0.494573;
0.056370;0.473945;0.981427;0.318938;0.494573;
0.056380;0.478041;0.981427;0.320892;0.494573;
0.056390;0.482132;0.981427;0.322843;0.494573;
0.056400;0.486219;0.981427;0.324791;0.494573;
0.056410;0.490301;0.981427;0.326735;0.494573;
0.056420;0.494377;0.981427;0.328676;0.494573;
0.056430;0.498449;0.981427;0.330614;0.494573;
0.056440;0.502516;0.981427;0.332549;0.494573;
0.056450;0.506578;0.981427;0.334480;0.494573;
0.056460;0.510635;0.981427;0.336409;0.494573;
0.056470;0.514687;0.981427;0.338333;0.494573;
0.056480;0.518734;0.981427;0.340255;0.494573;
0.056490;0.522776;0.981427;0.342173;0.494573;
0.056500;0.526813;0.981427;0.344088;0.494573;
0.056510;0.530844;0.981427;0.345999;0.494573;
0.056520;0.534870;0.981427;0.347907;0.494573;
0.056530;0.538891;0.981427;0.349811;0.494573;
0.056540;0.542907;0.981427;0.351712;0.494573;
0.056550;0.546917;0.981427;0.353610;0.494573;
0.056560;0.550922;0.981427;0.355504;0.494573;
0.056570;0.554922;0.981427;0.357395;0.494573;
0.056580;0.558916;0.981427;0.359282;0.494573;
0.056590;0.562904;0.981427;0.361165;0.494573;
0.056600;0.566887;0.981427;0.363045;0.494573;
0.056610;0.570864;0.981427;0.364921;0.494573;
0.056620;0.574836;0.981427;0.366794;0.494573;
0.056630;0.578802;0.981427;0.368663;0.494573;
0.056640;0.582762;0.981427;0.370529;0.494573;
0.056650;0.586716;0.981427;0.372391;0.494573;
0.056660;0.590665;0.981427;0.374249;0.494573;
0.056670;0.594608;0.981427;0.376103;0.494573;
0.056680;0.598545;0.981427;0.377954;0.494573;
0.056690;0.602476;0.981427;0.379801;0.494573;
0.056700;0.606401;0.981427;0.381644;0.494573;
0.056710;0.610321;0.981427;0.383484;0.494573;
0.056720;0.614234;0.981427;0.385320;0.494573;
0.056730;0.618141;0.981427;0.387151;0.494573;
0.056740;0.622042;0.981427;0.388980;0.494573;
0.056750;0.625937;0.981427;0.390804;0.494573;
0.056760;0.629825;0.981427;0.392624;0.494573;
0.056770;0.633708;0.981427;0.394441;0.494573;
0.056780;0.637584;0.981427;0.396253;0.494573;
0.056790;0.641454;0.981427;0.398062;0.494573;
0.056800;0.645318;0.981427;0.399867;0.494573;
0.056810;0.649175;0.981427;0.401668;0.494573;
0.056820;0.653026;0.981427;0.403465;0.494573;
0.056830;0.656870;0.981427;0.405258;0.494573;
0.056840;0.660708;0.981427;0.407046;0.494573;
0.056850;0.664539;0.981427;0.408831;0.494573;
0.056860;0.668364;0.981427;0.410612;0.494573;
0.056870;0.672182;0.981427;0.412389;0.494573;
0.056880;0.675994;0.981427;0.414162;0.494573;
0.056890;0.679799;0.981427;0.415930;0.494573;
0.056900;0.683597;0.981427;0.417695;0.494573;
0.056910;0.687388;0.981427;0.419455;0.494573;
0.056920;0.691173;0.981427;0.421212;0.494573;
