time;GEN_generator_theta;GEN_generator_omegaPu;GEN_generator_eqPPu;GEN_generator_edPPu;GEN_generator_eqPPPu;GEN_generator_edPPPu;GEN_generator_PGenPu;GEN_generator_QGenPu;GEN_generator_psiAgPu;GEN_generator_psiArgPu;GEN_generator_satDPu;GEN_generator_satQPu;GEN_generator_UPu;
2.734014;1.046161;0.999267;0.785664;0.601281;0.708845;0.725021;0.690415;0.016435;1.006980;1.034685;1.129071;1.122617;0.997064;
2.743688;1.043898;0.999241;0.785487;0.601535;0.709110;0.724894;0.685070;0.016898;1.007101;1.034589;1.128986;1.122537;0.997218;
2.752395;1.041799;0.999222;0.785340;0.601734;0.709380;0.724736;0.680228;0.017306;1.007209;1.034499;1.128907;1.122462;0.997356;
2.761103;1.039657;0.999209;0.785207;0.601905;0.709678;0.724539;0.675390;0.017703;1.007313;1.034405;1.128825;1.122384;0.997491;
2.769810;1.037486;0.999201;0.785087;0.602048;0.710001;0.724305;0.670585;0.018088;1.007413;1.034310;1.128741;1.122304;0.997624;
2.778517;1.035301;0.999199;0.784980;0.602163;0.710346;0.724036;0.665844;0.018456;1.007508;1.034212;1.128656;1.122223;0.997752;
2.787224;1.033115;0.999201;0.784888;0.602249;0.710711;0.723735;0.661194;0.018806;1.007599;1.034113;1.128569;1.122141;0.997875;
2.795931;1.030944;0.999209;0.784809;0.602307;0.711092;0.723404;0.656664;0.019136;1.007683;1.034014;1.128482;1.122058;0.997994;
2.804638;1.028799;0.999221;0.784745;0.602338;0.711486;0.723046;0.652278;0.019445;1.007762;1.033914;1.128395;1.121975;0.998106;
2.813345;1.026694;0.999238;0.784695;0.602341;0.711891;0.722663;0.648062;0.019730;1.007835;1.033815;1.128308;1.121893;0.998212;
2.822052;1.024642;0.999260;0.784658;0.602318;0.712304;0.722259;0.644038;0.019991;1.007900;1.033718;1.128223;1.121811;0.998311;
2.830760;1.022655;0.999285;0.784635;0.602269;0.712721;0.721837;0.640228;0.020227;1.007959;1.033622;1.128139;1.121732;0.998402;
2.839467;1.020743;0.999315;0.784625;0.602195;0.713140;0.721400;0.636652;0.020436;1.008010;1.033528;1.128057;1.121654;0.998486;
2.848174;1.018917;0.999349;0.784628;0.602098;0.713558;0.720950;0.633328;0.020618;1.008055;1.033438;1.127978;1.121579;0.998561;
2.856881;1.017188;0.999385;0.784643;0.601978;0.713973;0.720492;0.630271;0.020773;1.008092;1.033351;1.127902;1.121506;0.998629;
2.865588;1.015563;0.999426;0.784670;0.601837;0.714381;0.720028;0.627495;0.020900;1.008121;1.033268;1.127829;1.121438;0.998688;
2.874295;1.014053;0.999468;0.784709;0.601676;0.714780;0.719562;0.625013;0.021000;1.008144;1.033190;1.127761;1.121373;0.998738;
2.883002;1.012662;0.999514;0.784757;0.601497;0.715168;0.719097;0.622833;0.021073;1.008159;1.033117;1.127697;1.121312;0.998780;
2.891709;1.011400;0.999561;0.784816;0.601301;0.715542;0.718636;0.620964;0.021118;1.008167;1.033049;1.127638;1.121256;0.998814;
2.900417;1.010270;0.999611;0.784884;0.601091;0.715899;0.718183;0.619410;0.021137;1.008168;1.032988;1.127584;1.121205;0.998839;
2.909124;1.009278;0.999662;0.784959;0.600868;0.716239;0.717739;0.618175;0.021132;1.008163;1.032932;1.127536;1.121159;0.998855;
2.917831;1.008425;0.999714;0.785043;0.600633;0.716560;0.717308;0.617259;0.021101;1.008151;1.032884;1.127493;1.121118;0.998863;
2.926538;1.007716;0.999767;0.785133;0.600389;0.716858;0.716893;0.616661;0.021047;1.008133;1.032842;1.127456;1.121084;0.998864;
2.935245;1.007151;0.999820;0.785228;0.600137;0.717134;0.716495;0.616379;0.020970;1.008109;1.032807;1.127426;1.121054;0.998856;
2.943952;1.006732;0.999873;0.785329;0.599880;0.717385;0.716118;0.616407;0.020871;1.008080;1.032779;1.127401;1.121031;0.998841;
2.952659;1.006458;0.999927;0.785433;0.599619;0.717611;0.715763;0.616740;0.020752;1.008045;1.032758;1.127383;1.121014;0.998818;
2.961367;1.006329;0.999979;0.785541;0.599355;0.717810;0.715432;0.617370;0.020613;1.008006;1.032744;1.127371;1.121003;0.998788;
2.970074;1.006343;1.000031;0.785651;0.599091;0.717982;0.715128;0.618287;0.020456;1.007962;1.032738;1.127366;1.120997;0.998751;
2.978781;1.006498;1.000082;0.785762;0.598829;0.718125;0.714851;0.619479;0.020282;1.007914;1.032738;1.127366;1.120998;0.998708;
2.987488;1.006788;1.000131;0.785874;0.598571;0.718240;0.714604;0.620932;0.020094;1.007862;1.032745;1.127372;1.121004;0.998659;
2.996195;1.007211;1.000179;0.785985;0.598318;0.718326;0.714388;0.622632;0.019891;1.007807;1.032759;1.127385;1.121015;0.998605;
3.004902;1.007761;1.000224;0.786094;0.598071;0.718383;0.714202;0.624562;0.019676;1.007748;1.032780;1.127402;1.121032;0.998545;
3.013609;1.008432;1.000267;0.786202;0.597834;0.718411;0.714049;0.626707;0.019450;1.007687;1.032806;1.127425;1.121054;0.998480;
3.022316;1.009219;1.000308;0.786306;0.597606;0.718409;0.713929;0.629048;0.019215;1.007624;1.032838;1.127453;1.121081;0.998411;
3.031024;1.010113;1.000347;0.786407;0.597389;0.718380;0.713841;0.631567;0.018971;1.007559;1.032875;1.127486;1.121112;0.998338;
3.039731;1.011107;1.000382;0.786503;0.597185;0.718322;0.713785;0.634243;0.018720;1.007493;1.032918;1.127523;1.121147;0.998261;
3.048438;1.012195;1.000414;0.786595;0.596994;0.718238;0.713763;0.637057;0.018464;1.007425;1.032964;1.127564;1.121185;0.998182;
3.057145;1.013366;1.000443;0.786680;0.596819;0.718127;0.713772;0.639990;0.018204;1.007356;1.033015;1.127608;1.121227;0.998100;
3.065852;1.014613;1.000469;0.786759;0.596659;0.717991;0.713813;0.643019;0.017942;1.007287;1.033069;1.127655;1.121272;0.998016;
3.074559;1.015926;1.000492;0.786831;0.596516;0.717831;0.713884;0.646125;0.017678;1.007218;1.033126;1.127705;1.121320;0.997930;
3.083266;1.017296;1.000511;0.786896;0.596390;0.717647;0.713985;0.649286;0.017415;1.007149;1.033186;1.127757;1.121369;0.997843;
3.091973;1.018714;1.000527;0.786953;0.596282;0.717443;0.714114;0.652483;0.017153;1.007080;1.033247;1.127811;1.121420;0.997756;
3.100681;1.020170;1.000539;0.787002;0.596192;0.717218;0.714271;0.655693;0.016893;1.007012;1.033310;1.127866;1.121473;0.997669;
3.109388;1.021656;1.000548;0.787042;0.596120;0.716975;0.714453;0.658898;0.016638;1.006946;1.033374;1.127922;1.121526;0.997582;
3.118095;1.023160;1.000553;0.787073;0.596067;0.716715;0.714659;0.662079;0.016388;1.006881;1.033439;1.127978;1.121579;0.997496;
3.126802;1.024674;1.000555;0.787096;0.596033;0.716440;0.714888;0.665215;0.016144;1.006818;1.033503;1.128035;1.121633;0.997411;
3.135509;1.026189;1.000554;0.787109;0.596018;0.716151;0.715137;0.668288;0.015908;1.006756;1.033567;1.128091;1.121686;0.997328;
3.144216;1.027696;1.000549;0.787113;0.596021;0.715851;0.715404;0.671282;0.015680;1.006698;1.033630;1.128146;1.121739;0.997248;
3.152923;1.029185;1.000541;0.787108;0.596043;0.715542;0.715689;0.674179;0.015463;1.006641;1.033692;1.128200;1.121790;0.997170;
3.161631;1.030647;1.000530;0.787094;0.596082;0.715225;0.715988;0.676963;0.015256;1.006588;1.033752;1.128253;1.121840;0.997096;
3.170338;1.032076;1.000516;0.787071;0.596139;0.714902;0.716300;0.679621;0.015061;1.006538;1.033811;1.128304;1.121889;0.997025;
3.179045;1.033463;1.000499;0.787039;0.596212;0.714576;0.716622;0.682138;0.014879;1.006491;1.033866;1.128353;1.121935;0.996958;
3.187752;1.034800;1.000480;0.786998;0.596301;0.714247;0.716953;0.684502;0.014710;1.006448;1.033920;1.128399;1.121979;0.996895;
3.196459;1.036080;1.000458;0.786948;0.596405;0.713919;0.717290;0.686702;0.014555;1.006408;1.033970;1.128443;1.122021;0.996837;
3.205166;1.037298;1.000433;0.786891;0.596524;0.713592;0.717631;0.688727;0.014415;1.006373;1.034017;1.128484;1.122060;0.996784;
3.213873;1.038446;1.000407;0.786825;0.596656;0.713269;0.717975;0.690569;0.014291;1.006341;1.034060;1.128522;1.122096;0.996736;
3.222580;1.039519;1.000379;0.786752;0.596800;0.712951;0.718318;0.692220;0.014182;1.006314;1.034100;1.128557;1.122129;0.996693;
3.231288;1.040513;1.000349;0.786672;0.596956;0.712641;0.718660;0.693674;0.014090;1.006290;1.034136;1.128589;1.122160;0.996656;
3.239995;1.041423;1.000318;0.786585;0.597122;0.712339;0.718998;0.694927;0.014014;1.006271;1.034168;1.128617;1.122186;0.996624;
3.248702;1.042247;1.000285;0.786493;0.597297;0.712047;0.719331;0.695975;0.013954;1.006257;1.034196;1.128642;1.122210;0.996599;
3.257409;1.042980;1.000252;0.786394;0.597479;0.711767;0.719656;0.696816;0.013911;1.006247;1.034220;1.128663;1.122230;0.996579;
3.266116;1.043620;1.000217;0.786291;0.597669;0.711500;0.719972;0.697449;0.013885;1.006241;1.034240;1.128680;1.122246;0.996564;
3.274823;1.044166;1.000182;0.786183;0.597864;0.711246;0.720278;0.697874;0.013875;1.006239;1.034256;1.128694;1.122259;0.996556;
3.283530;1.044617;1.000147;0.786071;0.598064;0.711008;0.720572;0.698094;0.013881;1.006241;1.034267;1.128704;1.122269;0.996554;
3.292237;1.044971;1.000112;0.785956;0.598267;0.710787;0.720853;0.698110;0.013903;1.006248;1.034275;1.128710;1.122275;0.996557;
3.300945;1.045229;1.000077;0.785838;0.598472;0.710582;0.721119;0.697927;0.013941;1.006259;1.034278;1.128713;1.122277;0.996565;
3.309652;1.045391;1.000042;0.785718;0.598677;0.710395;0.721369;0.697549;0.013993;1.006273;1.034276;1.128712;1.122276;0.996579;
3.327066;1.045435;0.999974;0.785475;0.599085;0.710077;0.721816;0.696245;0.014137;1.006312;1.034262;1.128699;1.122264;0.996622;
3.342739;1.045165;0.999916;0.785254;0.599444;0.709857;0.722156;0.694479;0.014310;1.006358;1.034236;1.128677;1.122243;0.996676;
3.358412;1.044621;0.999861;0.785036;0.599789;0.709700;0.722432;0.692211;0.014516;1.006413;1.034198;1.128643;1.122211;0.996744;
3.372517;1.043912;0.999817;0.784845;0.600082;0.709613;0.722624;0.689788;0.014727;1.006469;1.034155;1.128605;1.122175;0.996814;
3.386623;1.043016;0.999777;0.784660;0.600356;0.709575;0.722761;0.687055;0.014955;1.006529;1.034103;1.128560;1.122132;0.996892;
3.399318;1.042067;0.999745;0.784500;0.600583;0.709583;0.722838;0.684373;0.015172;1.006585;1.034050;1.128514;1.122088;0.996967;
3.412013;1.041000;0.999718;0.784349;0.600789;0.709629;0.722872;0.681524;0.015395;1.006643;1.033992;1.128463;1.122040;0.997046;
3.424708;1.039833;0.999695;0.784208;0.600973;0.709710;0.722863;0.678550;0.015622;1.006702;1.033929;1.128408;1.121987;0.997127;
3.437403;1.038585;0.999677;0.784078;0.601133;0.709823;0.722812;0.675492;0.015847;1.006760;1.033863;1.128349;1.121932;0.997208;
3.450098;1.037275;0.999664;0.783958;0.601267;0.709966;0.722723;0.672394;0.016068;1.006817;1.033793;1.128288;1.121874;0.997290;
3.461523;1.036059;0.999656;0.783862;0.601367;0.710118;0.722612;0.669602;0.016261;1.006866;1.033728;1.128232;1.121820;0.997362;
3.472949;1.034822;0.999653;0.783775;0.601445;0.710288;0.722473;0.666840;0.016445;1.006912;1.033662;1.128174;1.121765;0.997432;
3.484374;1.033578;0.999653;0.783699;0.601502;0.710474;0.722309;0.664137;0.016618;1.006956;1.033596;1.128116;1.121710;0.997499;
3.495800;1.032343;0.999657;0.783633;0.601538;0.710674;0.722122;0.661519;0.016778;1.006995;1.033529;1.128058;1.121655;0.997563;
3.507225;1.031128;0.999665;0.783578;0.601553;0.710883;0.721916;0.659012;0.016924;1.007031;1.033463;1.128000;1.121600;0.997623;
3.518651;1.029947;0.999676;0.783534;0.601548;0.711101;0.721693;0.656639;0.017053;1.007063;1.033399;1.127943;1.121546;0.997679;
3.530076;1.028812;0.999690;0.783500;0.601524;0.711323;0.721456;0.654424;0.017166;1.007090;1.033336;1.127888;1.121494;0.997729;
3.541502;1.027734;0.999708;0.783476;0.601481;0.711546;0.721208;0.652385;0.017260;1.007112;1.033275;1.127835;1.121443;0.997774;
3.552927;1.026724;0.999728;0.783462;0.601421;0.711769;0.720953;0.650538;0.017336;1.007129;1.033217;1.127784;1.121395;0.997813;
3.564353;1.025790;0.999750;0.783457;0.601344;0.711987;0.720693;0.648899;0.017392;1.007141;1.033162;1.127737;1.121350;0.997846;
3.575778;1.024941;0.999775;0.783461;0.601254;0.712200;0.720431;0.647479;0.017429;1.007148;1.033111;1.127692;1.121307;0.997872;
3.587204;1.024184;0.999802;0.783472;0.601150;0.712403;0.720171;0.646287;0.017446;1.007149;1.033065;1.127651;1.121269;0.997892;
3.598629;1.023525;0.999830;0.783491;0.601034;0.712596;0.719916;0.645332;0.017443;1.007145;1.033022;1.127614;1.121234;0.997906;
3.610055;1.022969;0.999859;0.783517;0.600909;0.712775;0.719668;0.644615;0.017421;1.007137;1.032985;1.127581;1.121202;0.997913;
3.621480;1.022520;0.999890;0.783548;0.600776;0.712940;0.719431;0.644139;0.017381;1.007123;1.032952;1.127553;1.121175;0.997914;
3.632906;1.022180;0.999920;0.783583;0.600636;0.713087;0.719206;0.643902;0.017323;1.007105;1.032925;1.127529;1.121152;0.997909;
3.644331;1.021950;0.999951;0.783623;0.600493;0.713217;0.718996;0.643900;0.017248;1.007083;1.032902;1.127509;1.121134;0.997898;
3.655757;1.021830;0.999982;0.783666;0.600346;0.713326;0.718803;0.644128;0.017156;1.007056;1.032885;1.127494;1.121120;0.997880;
3.667182;1.021819;1.000012;0.783711;0.600200;0.713416;0.718629;0.644576;0.017050;1.007026;1.032873;1.127484;1.121110;0.997858;
3.678608;1.021915;1.000042;0.783757;0.600054;0.713483;0.718476;0.645233;0.016930;1.006992;1.032867;1.127478;1.121104;0.997830;
3.690033;1.022114;1.000070;0.783804;0.599911;0.713530;0.718344;0.646089;0.016798;1.006955;1.032865;1.127477;1.121103;0.997797;
3.701459;1.022412;1.000097;0.783850;0.599772;0.713554;0.718235;0.647127;0.016655;1.006916;1.032868;1.127479;1.121105;0.997760;
3.712884;1.022803;1.000122;0.783894;0.599639;0.713555;0.718150;0.648332;0.016503;1.006874;1.032875;1.127486;1.121111;0.997719;
3.724310;1.023282;1.000146;0.783937;0.599514;0.713535;0.718089;0.649687;0.016343;1.006830;1.032887;1.127496;1.121121;0.997675;
3.735735;1.023842;1.000167;0.783976;0.599398;0.713494;0.718053;0.651173;0.016176;1.006785;1.032902;1.127509;1.121134;0.997628;
3.747161;1.024474;1.000186;0.784012;0.599291;0.713431;0.718040;0.652772;0.016004;1.006739;1.032921;1.127526;1.121149;0.997578;
3.758586;1.025171;1.000203;0.784044;0.599196;0.713348;0.718052;0.654463;0.015829;1.006692;1.032943;1.127545;1.121167;0.997526;
3.770012;1.025924;1.000218;0.784071;0.599112;0.713247;0.718087;0.656226;0.015652;1.006644;1.032967;1.127566;1.121188;0.997473;
3.781437;1.026724;1.000230;0.784092;0.599042;0.713127;0.718145;0.658041;0.015475;1.006597;1.032994;1.127589;1.121210;0.997419;
3.792863;1.027563;1.000239;0.784108;0.598984;0.712991;0.718224;0.659886;0.015299;1.006550;1.033022;1.127614;1.121233;0.997364;
3.804288;1.028429;1.000246;0.784117;0.598940;0.712839;0.718324;0.661743;0.015125;1.006504;1.033052;1.127640;1.121258;0.997310;
3.815714;1.029315;1.000250;0.784120;0.598910;0.712674;0.718443;0.663590;0.014956;1.006458;1.033082;1.127666;1.121283;0.997256;
3.827139;1.030211;1.000251;0.784116;0.598895;0.712498;0.718579;0.665409;0.014791;1.006415;1.033113;1.127693;1.121308;0.997203;
3.838565;1.031107;1.000250;0.784105;0.598893;0.712311;0.718731;0.667182;0.014633;1.006373;1.033143;1.127720;1.121334;0.997152;
3.849990;1.031995;1.000246;0.784088;0.598905;0.712116;0.718896;0.668890;0.014483;1.006333;1.033173;1.127746;1.121359;0.997103;
3.861416;1.032865;1.000240;0.784063;0.598931;0.711915;0.719073;0.670519;0.014341;1.006296;1.033202;1.127771;1.121383;0.997057;
3.872841;1.033710;1.000232;0.784031;0.598970;0.711710;0.719261;0.672052;0.014209;1.006261;1.033230;1.127796;1.121406;0.997013;
3.884267;1.034522;1.000222;0.783993;0.599021;0.711502;0.719456;0.673477;0.014087;1.006229;1.033256;1.127819;1.121428;0.996973;
3.895692;1.035293;1.000209;0.783948;0.599085;0.711294;0.719657;0.674781;0.013977;1.006200;1.033280;1.127840;1.121448;0.996936;
3.907118;1.036017;1.000195;0.783897;0.599159;0.711087;0.719862;0.675954;0.013878;1.006174;1.033302;1.127859;1.121466;0.996902;
3.918543;1.036687;1.000180;0.783841;0.599243;0.710883;0.720068;0.676987;0.013791;1.006151;1.033322;1.127876;1.121482;0.996873;
3.929968;1.037300;1.000163;0.783778;0.599336;0.710684;0.720274;0.677873;0.013717;1.006132;1.033338;1.127891;1.121496;0.996848;
3.941394;1.037850;1.000144;0.783711;0.599438;0.710491;0.720478;0.678606;0.013656;1.006116;1.033352;1.127903;1.121507;0.996828;
3.952819;1.038333;1.000125;0.783639;0.599546;0.710306;0.720678;0.679183;0.013607;1.006103;1.033363;1.127912;1.121516;0.996811;
3.964245;1.038747;1.000106;0.783563;0.599660;0.710131;0.720871;0.679602;0.013572;1.006094;1.033371;1.127919;1.121523;0.996799;
3.975670;1.039089;1.000085;0.783484;0.599779;0.709966;0.721058;0.679862;0.013548;1.006088;1.033375;1.127923;1.121527;0.996792;
3.987096;1.039359;1.000065;0.783401;0.599901;0.709812;0.721235;0.679965;0.013537;1.006085;1.033376;1.127924;1.121528;0.996788;
3.998521;1.039555;1.000044;0.783316;0.600026;0.709671;0.721401;0.679915;0.013538;1.006085;1.033374;1.127922;1.121526;0.996789;
4.009947;1.039678;1.000024;0.783230;0.600151;0.709544;0.721556;0.679715;0.013550;1.006088;1.033369;1.127917;1.121522;0.996794;
4.021372;1.039730;1.000004;0.783142;0.600276;0.709431;0.721699;0.679371;0.013572;1.006093;1.033361;1.127910;1.121515;0.996803;
4.032798;1.039710;0.999985;0.783054;0.600400;0.709332;0.721827;0.678892;0.013603;1.006101;1.033349;1.127900;1.121505;0.996815;
4.044223;1.039624;0.999966;0.782966;0.600521;0.709248;0.721941;0.678285;0.013644;1.006111;1.033335;1.127887;1.121493;0.996831;
4.055649;1.039472;0.999949;0.782879;0.600640;0.709179;0.722039;0.677560;0.013692;1.006124;1.033317;1.127872;1.121478;0.996849;
4.067074;1.039260;0.999932;0.782793;0.600753;0.709125;0.722122;0.676727;0.013747;1.006137;1.033297;1.127855;1.121462;0.996870;
4.078500;1.038990;0.999917;0.782708;0.600862;0.709085;0.722189;0.675799;0.013807;1.006153;1.033275;1.127835;1.121443;0.996894;
4.089925;1.038669;0.999903;0.782626;0.600964;0.709060;0.722240;0.674788;0.013872;1.006169;1.033250;1.127813;1.121422;0.996920;
4.101351;1.038301;0.999891;0.782546;0.601059;0.709049;0.722276;0.673706;0.013940;1.006186;1.033223;1.127789;1.121400;0.996947;
4.112776;1.037892;0.999880;0.782470;0.601147;0.709052;0.722295;0.672566;0.014011;1.006204;1.033194;1.127764;1.121376;0.996975;
4.124202;1.037447;0.999871;0.782397;0.601227;0.709067;0.722300;0.671383;0.014082;1.006222;1.033164;1.127738;1.121351;0.997004;
4.135627;1.036972;0.999864;0.782328;0.601298;0.709093;0.722289;0.670169;0.014154;1.006239;1.033132;1.127710;1.121324;0.997034;
4.147053;1.036475;0.999858;0.782263;0.601360;0.709131;0.722265;0.668938;0.014224;1.006257;1.033099;1.127681;1.121297;0.997063;
4.158478;1.035960;0.999854;0.782202;0.601413;0.709178;0.722227;0.667704;0.014292;1.006273;1.033065;1.127652;1.121269;0.997092;
4.169904;1.035434;0.999852;0.782146;0.601457;0.709234;0.722177;0.666480;0.014357;1.006289;1.033031;1.127622;1.121241;0.997121;
4.181329;1.034904;0.999852;0.782095;0.601492;0.709298;0.722115;0.665278;0.014417;1.006303;1.032997;1.127592;1.121212;0.997148;
4.192755;1.034376;0.999853;0.782048;0.601517;0.709368;0.722044;0.664110;0.014473;1.006316;1.032962;1.127562;1.121184;0.997175;
4.204180;1.033855;0.999856;0.782006;0.601533;0.709443;0.721963;0.662989;0.014523;1.006328;1.032928;1.127532;1.121155;0.997199;
4.215606;1.033347;0.999860;0.781968;0.601540;0.709521;0.721875;0.661923;0.014566;1.006338;1.032895;1.127503;1.121128;0.997222;
4.227031;1.032858;0.999866;0.781936;0.601538;0.709602;0.721780;0.660925;0.014602;1.006345;1.032862;1.127474;1.121100;0.997243;
4.238457;1.032392;0.999874;0.781908;0.601528;0.709685;0.721681;0.660001;0.014631;1.006351;1.032830;1.127446;1.121074;0.997261;
4.249882;1.031955;0.999882;0.781884;0.601511;0.709767;0.721577;0.659160;0.014652;1.006355;1.032800;1.127420;1.121049;0.997277;
4.261308;1.031550;0.999892;0.781864;0.601486;0.709848;0.721471;0.658409;0.014664;1.006356;1.032771;1.127395;1.121025;0.997290;
4.272733;1.031182;0.999903;0.781848;0.601454;0.709927;0.721365;0.657753;0.014668;1.006356;1.032743;1.127371;1.121002;0.997301;
4.284159;1.030854;0.999914;0.781836;0.601417;0.710002;0.721258;0.657196;0.014664;1.006353;1.032718;1.127348;1.120981;0.997308;
4.295584;1.030568;0.999926;0.781828;0.601374;0.710073;0.721154;0.656743;0.014651;1.006347;1.032694;1.127328;1.120961;0.997313;
4.307010;1.030328;0.999939;0.781822;0.601327;0.710138;0.721052;0.656394;0.014629;1.006340;1.032673;1.127309;1.120944;0.997315;
4.318435;1.030134;0.999952;0.781819;0.601276;0.710197;0.720955;0.656151;0.014599;1.006330;1.032653;1.127292;1.120928;0.997314;
4.329861;1.029987;0.999966;0.781818;0.601222;0.710248;0.720862;0.656014;0.014562;1.006319;1.032636;1.127277;1.120913;0.997311;
4.352712;1.029840;0.999993;0.781822;0.601110;0.710326;0.720699;0.656046;0.014464;1.006289;1.032609;1.127253;1.120891;0.997295;
4.375563;1.029883;1.000019;0.781829;0.600996;0.710369;0.720567;0.656466;0.014339;1.006253;1.032590;1.127237;1.120875;0.997270;
4.398414;1.030107;1.000044;0.781838;0.600886;0.710375;0.720472;0.657234;0.014191;1.006212;1.032580;1.127228;1.120867;0.997236;
4.421265;1.030496;1.000066;0.781845;0.600785;0.710342;0.720417;0.658302;0.014026;1.006166;1.032578;1.127226;1.120865;0.997195;
4.444116;1.031030;1.000084;0.781848;0.600699;0.710271;0.720404;0.659611;0.013848;1.006117;1.032582;1.127230;1.120868;0.997148;
4.464682;1.031613;1.000098;0.781845;0.600636;0.710177;0.720428;0.660944;0.013681;1.006071;1.032591;1.127238;1.120876;0.997103;
4.485248;1.032271;1.000108;0.781835;0.600591;0.710056;0.720484;0.662368;0.013513;1.006025;1.032603;1.127248;1.120886;0.997056;
4.503757;1.032909;1.000113;0.781819;0.600565;0.709927;0.720560;0.663689;0.013363;1.005984;1.032616;1.127260;1.120897;0.997013;
4.522266;1.033572;1.000116;0.781795;0.600556;0.709783;0.720658;0.665005;0.013217;1.005944;1.032631;1.127272;1.120909;0.996971;
4.540775;1.034242;1.000116;0.781764;0.600563;0.709626;0.720775;0.666281;0.013078;1.005907;1.032645;1.127285;1.120921;0.996930;
4.559285;1.034902;1.000113;0.781725;0.600586;0.709460;0.720909;0.667484;0.012948;1.005872;1.032659;1.127297;1.120932;0.996892;
4.577794;1.035536;1.000107;0.781678;0.600623;0.709288;0.721054;0.668585;0.012829;1.005840;1.032672;1.127308;1.120943;0.996857;
4.596303;1.036130;1.000099;0.781623;0.600675;0.709113;0.721209;0.669558;0.012723;1.005811;1.032683;1.127318;1.120952;0.996826;
4.614813;1.036671;1.000088;0.781561;0.600740;0.708940;0.721368;0.670383;0.012630;1.005786;1.032692;1.127326;1.120959;0.996799;
4.633322;1.037148;1.000077;0.781493;0.600816;0.708772;0.721527;0.671041;0.012552;1.005764;1.032697;1.127331;1.120964;0.996777;
4.651831;1.037552;1.000063;0.781419;0.600900;0.708611;0.721684;0.671525;0.012489;1.005747;1.032700;1.127333;1.120966;0.996760;
4.670341;1.037878;1.000049;0.781340;0.600992;0.708461;0.721835;0.671828;0.012441;1.005733;1.032699;1.127332;1.120965;0.996748;
4.688850;1.038122;1.000035;0.781258;0.601089;0.708323;0.721977;0.671951;0.012406;1.005723;1.032694;1.127327;1.120961;0.996741;
4.707359;1.038282;1.000020;0.781173;0.601188;0.708199;0.722107;0.671897;0.012385;1.005717;1.032685;1.127320;1.120954;0.996739;
4.725868;1.038358;1.000006;0.781087;0.601288;0.708092;0.722223;0.671676;0.012377;1.005714;1.032673;1.127309;1.120944;0.996741;
4.744378;1.038355;0.999992;0.780999;0.601386;0.708000;0.722324;0.671300;0.012379;1.005713;1.032657;1.127296;1.120931;0.996747;
4.762887;1.038277;0.999980;0.780913;0.601481;0.707926;0.722407;0.670785;0.012390;1.005715;1.032638;1.127279;1.120915;0.996757;
4.781396;1.038129;0.999969;0.780828;0.601571;0.707869;0.722472;0.670149;0.012409;1.005719;1.032616;1.127260;1.120897;0.996769;
4.799906;1.037920;0.999959;0.780746;0.601653;0.707829;0.722519;0.669415;0.012433;1.005724;1.032591;1.127238;1.120876;0.996784;
4.818415;1.037661;0.999951;0.780667;0.601728;0.707805;0.722548;0.668607;0.012460;1.005729;1.032564;1.127214;1.120854;0.996801;
4.836924;1.037361;0.999945;0.780592;0.601793;0.707795;0.722559;0.667751;0.012488;1.005735;1.032535;1.127189;1.120830;0.996818;
4.855434;1.037033;0.999941;0.780522;0.601848;0.707798;0.722554;0.666871;0.012516;1.005741;1.032505;1.127163;1.120805;0.996836;
4.873943;1.036687;0.999939;0.780457;0.601892;0.707812;0.722533;0.665992;0.012541;1.005746;1.032474;1.127136;1.120779;0.996853;
4.892452;1.036335;0.999939;0.780397;0.601926;0.707834;0.722500;0.665139;0.012561;1.005749;1.032443;1.127109;1.120753;0.996869;
4.910962;1.035990;0.999941;0.780343;0.601948;0.707864;0.722456;0.664332;0.012576;1.005751;1.032412;1.127082;1.120728;0.996884;
4.929471;1.035660;0.999945;0.780294;0.601961;0.707897;0.722403;0.663593;0.012582;1.005751;1.032382;1.127055;1.120703;0.996896;
4.947980;1.035356;0.999950;0.780251;0.601964;0.707932;0.722344;0.662938;0.012581;1.005749;1.032353;1.127030;1.120679;0.996906;
4.966489;1.035088;0.999957;0.780213;0.601958;0.707967;0.722282;0.662383;0.012570;1.005744;1.032326;1.127006;1.120656;0.996912;
4.984999;1.034861;0.999964;0.780179;0.601945;0.707999;0.722218;0.661936;0.012550;1.005736;1.032301;1.126984;1.120635;0.996916;
5.003508;1.034682;0.999973;0.780150;0.601925;0.708026;0.722157;0.661606;0.012521;1.005727;1.032277;1.126964;1.120616;0.996917;
5.022017;1.034555;0.999982;0.780124;0.601901;0.708047;0.722098;0.661396;0.012481;1.005714;1.032257;1.126946;1.120599;0.996914;
5.040527;1.034482;0.999992;0.780100;0.601873;0.708060;0.722046;0.661307;0.012433;1.005699;1.032238;1.126930;1.120584;0.996908;
5.059036;1.034464;1.000002;0.780079;0.601843;0.708063;0.722001;0.661336;0.012375;1.005682;1.032223;1.126916;1.120571;0.996899;
5.077545;1.034502;1.000011;0.780059;0.601812;0.708057;0.721965;0.661477;0.012310;1.005663;1.032210;1.126905;1.120560;0.996887;
5.096055;1.034593;1.000020;0.780040;0.601783;0.708039;0.721939;0.661723;0.012238;1.005643;1.032199;1.126896;1.120551;0.996872;
