time;GEN_generator_theta;GEN_generator_omegaPu;GEN_generator_eqPPu;GEN_generator_edPPu;GEN_generator_eqPPPu;GEN_generator_edPPPu;GEN_generator_PGenPu;GEN_generator_QGenPu;GEN_generator_psiAgPu;GEN_generator_satDPu;GEN_generator_satQPu;GEN_generator_UPu;
0.000000;0.928174;1.000000;0.856097;0.512549;0.786775;0.647431;0.665556;0.033305;1.011919;1.109675;1.104191;1.000000;
0.000001;0.928174;1.000000;0.856097;0.512550;0.786775;0.647431;0.665556;0.033305;1.011919;1.109675;1.104191;1.000000;
0.000002;0.928174;1.000000;0.856097;0.512550;0.786775;0.647431;0.665556;0.033305;1.011919;1.109675;1.104191;1.000000;
0.000004;0.928174;1.000000;0.856097;0.512550;0.786775;0.647431;0.665556;0.033305;1.011919;1.109675;1.104191;1.000000;
0.000008;0.928174;1.000000;0.856097;0.512551;0.786775;0.647431;0.665556;0.033305;1.011919;1.109675;1.104191;1.000000;
0.000016;0.928174;1.000000;0.856097;0.512553;0.786775;0.647431;0.665556;0.033305;1.011919;1.109675;1.104191;1.000000;
0.000032;0.928174;1.000000;0.856097;0.512557;0.786775;0.647431;0.665556;0.033305;1.011919;1.109675;1.104191;1.000000;
0.000064;0.928174;1.000000;0.856097;0.512566;0.786775;0.647431;0.665556;0.033305;1.011919;1.109675;1.104191;1.000000;
0.000128;0.928174;1.000000;0.856097;0.512582;0.786775;0.647431;0.665556;0.033305;1.011919;1.109675;1.104191;1.000000;
0.000256;0.928174;1.000000;0.856097;0.512615;0.786775;0.647431;0.665556;0.033305;1.011919;1.109675;1.104191;1.000000;
0.000512;0.928174;1.000000;0.856097;0.512680;0.786775;0.647431;0.665555;0.033306;1.011919;1.109675;1.104191;1.000000;
0.001024;0.928174;1.000000;0.856097;0.512809;0.786775;0.647432;0.665554;0.033308;1.011920;1.109675;1.104192;1.000000;
0.002048;0.928174;1.000000;0.856097;0.513067;0.786775;0.647436;0.665547;0.033316;1.011922;1.109677;1.104193;1.000002;
0.004096;0.928174;1.000000;0.856097;0.513575;0.786775;0.647453;0.665520;0.033348;1.011932;1.109685;1.104201;1.000007;
0.008192;0.928174;1.000000;0.856097;0.514564;0.786775;0.647517;0.665420;0.033467;1.011967;1.109714;1.104228;1.000026;
0.012288;0.928174;1.000000;0.856097;0.515519;0.786775;0.647616;0.665263;0.033655;1.012022;1.109760;1.104272;1.000057;
0.016384;0.928174;1.000000;0.856097;0.516440;0.786775;0.647749;0.665056;0.033905;1.012095;1.109820;1.104329;1.000098;
0.020480;0.928175;1.000001;0.856096;0.517331;0.786776;0.647909;0.664805;0.034208;1.012185;1.109894;1.104399;1.000147;
0.024576;0.928176;1.000001;0.856096;0.518194;0.786777;0.648095;0.664516;0.034559;1.012288;1.109979;1.104480;1.000205;
0.028672;0.928178;1.000002;0.856096;0.519030;0.786777;0.648302;0.664196;0.034951;1.012403;1.110074;1.104571;1.000269;
0.032768;0.928181;1.000003;0.856095;0.519842;0.786778;0.648528;0.663849;0.035379;1.012529;1.110179;1.104670;1.000338;
0.036864;0.928185;1.000004;0.856094;0.520630;0.786780;0.648769;0.663481;0.035838;1.012664;1.110290;1.104776;1.000413;
0.040960;0.928191;1.000005;0.856094;0.521395;0.786781;0.649025;0.663094;0.036324;1.012806;1.110408;1.104888;1.000492;
0.045056;0.928198;1.000006;0.856093;0.522141;0.786782;0.649292;0.662694;0.036832;1.012956;1.110532;1.105005;1.000574;
0.049152;0.928206;1.000008;0.856092;0.522866;0.786784;0.649569;0.662283;0.037359;1.013111;1.110660;1.105127;1.000660;
0.053248;0.928218;1.000009;0.856090;0.523573;0.786785;0.649855;0.661865;0.037903;1.013270;1.110793;1.105253;1.000748;
0.057344;0.928231;1.000011;0.856089;0.524262;0.786786;0.650147;0.661443;0.038459;1.013434;1.110928;1.105382;1.000838;
0.065536;0.928267;1.000016;0.856086;0.525591;0.786788;0.650746;0.660599;0.039600;1.013769;1.111206;1.105646;1.001022;
0.072909;0.928310;1.000021;0.856082;0.526735;0.786788;0.651298;0.659847;0.040649;1.014077;1.111462;1.105889;1.001192;
0.080282;0.928366;1.000027;0.856078;0.527833;0.786788;0.651857;0.659116;0.041710;1.014389;1.111721;1.106135;1.001362;
0.087654;0.928435;1.000033;0.856074;0.528889;0.786785;0.652418;0.658414;0.042774;1.014701;1.111981;1.106382;1.001532;
0.095027;0.928519;1.000040;0.856069;0.529905;0.786780;0.652980;0.657749;0.043834;1.015013;1.112241;1.106629;1.001702;
0.102400;0.928620;1.000047;0.856063;0.530884;0.786773;0.653540;0.657127;0.044885;1.015322;1.112498;1.106873;1.001869;
0.109773;0.928739;1.000055;0.856057;0.531829;0.786763;0.654096;0.656555;0.045923;1.015627;1.112752;1.107115;1.002033;
0.117146;0.928877;1.000064;0.856049;0.532741;0.786750;0.654646;0.656036;0.046945;1.015927;1.113003;1.107353;1.002194;
0.124518;0.929035;1.000073;0.856041;0.533622;0.786733;0.655191;0.655574;0.047946;1.016221;1.113249;1.107586;1.002351;
0.131891;0.929214;1.000082;0.856033;0.534475;0.786712;0.655729;0.655172;0.048926;1.016509;1.113490;1.107815;1.002504;
0.139264;0.929415;1.000092;0.856023;0.535300;0.786687;0.656260;0.654833;0.049882;1.016790;1.113725;1.108039;1.002652;
0.154010;0.929887;1.000112;0.856000;0.536875;0.786622;0.657301;0.654346;0.051720;1.017331;1.114178;1.108469;1.002935;
0.167281;0.930392;1.000130;0.855976;0.538212;0.786547;0.658214;0.654128;0.053287;1.017792;1.114565;1.108837;1.003173;
0.180552;0.930975;1.000149;0.855948;0.539480;0.786453;0.659107;0.654117;0.054770;1.018229;1.114932;1.109185;1.003395;
0.193823;0.931635;1.000168;0.855914;0.540685;0.786341;0.659981;0.654308;0.056169;1.018642;1.115279;1.109515;1.003602;
0.207094;0.932372;1.000186;0.855876;0.541834;0.786210;0.660838;0.654692;0.057487;1.019031;1.115607;1.109826;1.003793;
0.220365;0.933182;1.000203;0.855831;0.542930;0.786058;0.661680;0.655258;0.058725;1.019397;1.115915;1.110120;1.003970;
0.233636;0.934062;1.000219;0.855781;0.543978;0.785887;0.662510;0.655990;0.059888;1.019741;1.116206;1.110395;1.004133;
0.246907;0.935006;1.000234;0.855723;0.544984;0.785695;0.663330;0.656874;0.060977;1.020065;1.116479;1.110655;1.004283;
0.260178;0.936010;1.000248;0.855658;0.545951;0.785484;0.664140;0.657889;0.061999;1.020368;1.116735;1.110898;1.004421;
0.273449;0.937065;1.000259;0.855585;0.546883;0.785253;0.664943;0.659016;0.062956;1.020653;1.116976;1.111127;1.004547;
0.286720;0.938165;1.000269;0.855505;0.547784;0.785005;0.665740;0.660234;0.063853;1.020920;1.117202;1.111342;1.004663;
0.299991;0.939300;1.000277;0.855415;0.548656;0.784739;0.666530;0.661522;0.064694;1.021171;1.117414;1.111544;1.004770;
0.313262;0.940462;1.000282;0.855317;0.549502;0.784458;0.667314;0.662856;0.065483;1.021406;1.117614;1.111733;1.004868;
0.326533;0.941641;1.000285;0.855210;0.550326;0.784162;0.668093;0.664215;0.066223;1.021628;1.117802;1.111912;1.004958;
0.339804;0.942829;1.000286;0.855093;0.551128;0.783853;0.668865;0.665579;0.066920;1.021836;1.117979;1.112080;1.005042;
0.353075;0.944016;1.000285;0.854968;0.551912;0.783534;0.669630;0.666926;0.067575;1.022033;1.118145;1.112238;1.005119;
0.366346;0.945193;1.000281;0.854833;0.552677;0.783205;0.670387;0.668238;0.068192;1.022218;1.118303;1.112388;1.005192;
0.379617;0.946351;1.000276;0.854689;0.553426;0.782869;0.671135;0.669494;0.068776;1.022392;1.118451;1.112529;1.005260;
0.392888;0.947481;1.000268;0.854537;0.554160;0.782527;0.671873;0.670679;0.069327;1.022558;1.118592;1.112662;1.005325;
0.406159;0.948576;1.000258;0.854375;0.554878;0.782183;0.672599;0.671776;0.069850;1.022714;1.118725;1.112789;1.005386;
0.419430;0.949628;1.000247;0.854206;0.555583;0.781836;0.673312;0.672771;0.070347;1.022863;1.118852;1.112909;1.005445;
0.432701;0.950630;1.000234;0.854028;0.556274;0.781490;0.674009;0.673654;0.070819;1.023004;1.118972;1.113023;1.005502;
0.445972;0.951576;1.000220;0.853843;0.556951;0.781147;0.674691;0.674413;0.071269;1.023138;1.119086;1.113132;1.005558;
0.459244;0.952462;1.000205;0.853651;0.557614;0.780807;0.675354;0.675042;0.071699;1.023266;1.119195;1.113235;1.005613;
0.472515;0.953282;1.000189;0.853452;0.558263;0.780473;0.675998;0.675534;0.072110;1.023388;1.119299;1.113334;1.005666;
0.485786;0.954033;1.000172;0.853248;0.558897;0.780146;0.676620;0.675886;0.072504;1.023505;1.119398;1.113428;1.005720;
0.499057;0.954714;1.000155;0.853038;0.559517;0.779828;0.677221;0.676096;0.072880;1.023616;1.119493;1.113518;1.005773;
0.512328;0.955322;1.000137;0.852824;0.560121;0.779519;0.677797;0.676166;0.073241;1.023722;1.119583;1.113604;1.005825;
0.525599;0.955857;1.000120;0.852606;0.560710;0.779221;0.678350;0.676098;0.073587;1.023823;1.119669;1.113686;1.005878;
0.552141;0.956715;1.000086;0.852162;0.561835;0.778660;0.679376;0.675578;0.074235;1.024011;1.119830;1.113839;1.005982;
0.576029;0.957255;1.000057;0.851756;0.562788;0.778198;0.680209;0.674708;0.074769;1.024165;1.119961;1.113963;1.006075;
0.599917;0.957595;1.000032;0.851347;0.563681;0.777777;0.680956;0.673516;0.075255;1.024304;1.120080;1.114076;1.006165;
0.621416;0.957750;1.000012;0.850981;0.564432;0.777433;0.681555;0.672220;0.075651;1.024416;1.120176;1.114167;1.006244;
0.642915;0.957786;0.999997;0.850617;0.565130;0.777119;0.682087;0.670773;0.076006;1.024516;1.120261;1.114248;1.006318;
0.662264;0.957737;0.999986;0.850294;0.565714;0.776861;0.682511;0.669388;0.076290;1.024595;1.120329;1.114312;1.006381;
0.681613;0.957633;0.999978;0.849976;0.566256;0.776623;0.682887;0.667972;0.076538;1.024663;1.120387;1.114368;1.006439;
0.699027;0.957507;0.999974;0.849695;0.566708;0.776424;0.683188;0.666703;0.076730;1.024716;1.120432;1.114411;1.006487;
0.716442;0.957368;0.999973;0.849420;0.567127;0.776236;0.683456;0.665473;0.076892;1.024760;1.120470;1.114446;1.006529;
0.733856;0.957229;0.999975;0.849150;0.567514;0.776057;0.683696;0.664308;0.077023;1.024795;1.120500;1.114475;1.006566;
0.751270;0.957104;0.999979;0.848886;0.567871;0.775883;0.683912;0.663234;0.077124;1.024821;1.120522;1.114496;1.006597;
0.768684;0.957006;0.999985;0.848628;0.568199;0.775712;0.684108;0.662274;0.077193;1.024838;1.120537;1.114510;1.006621;
0.786099;0.956946;0.999993;0.848376;0.568502;0.775542;0.684288;0.661445;0.077233;1.024847;1.120545;1.114518;1.006639;
0.803513;0.956935;1.000002;0.848129;0.568780;0.775368;0.684457;0.660763;0.077243;1.024848;1.120546;1.114518;1.006651;
0.820927;0.956980;1.000013;0.847887;0.569037;0.775190;0.684619;0.660236;0.077224;1.024841;1.120540;1.114513;1.006656;
0.838341;0.957087;1.000025;0.847648;0.569275;0.775004;0.684777;0.659869;0.077178;1.024827;1.120527;1.114501;1.006654;
0.855756;0.957259;1.000037;0.847413;0.569497;0.774810;0.684935;0.659664;0.077107;1.024805;1.120509;1.114483;1.006647;
0.873170;0.957499;1.000050;0.847181;0.569706;0.774605;0.685095;0.659619;0.077011;1.024777;1.120485;1.114461;1.006633;
0.890584;0.957807;1.000063;0.846951;0.569903;0.774388;0.685261;0.659726;0.076894;1.024743;1.120456;1.114433;1.006614;
0.907998;0.958182;1.000075;0.846722;0.570091;0.774159;0.685435;0.659977;0.076756;1.024703;1.120422;1.114401;1.006590;
0.925413;0.958622;1.000086;0.846494;0.570274;0.773917;0.685619;0.660360;0.076600;1.024659;1.120384;1.114365;1.006561;
0.942827;0.959122;1.000097;0.846265;0.570452;0.773661;0.685813;0.660862;0.076428;1.024610;1.120342;1.114325;1.006528;
0.960241;0.959676;1.000106;0.846036;0.570629;0.773392;0.686020;0.661465;0.076242;1.024558;1.120297;1.114282;1.006492;
0.977655;0.960279;1.000114;0.845804;0.570805;0.773110;0.686240;0.662149;0.076046;1.024502;1.120249;1.114237;1.006452;
0.995070;0.960920;1.000121;0.845570;0.570983;0.772817;0.686472;0.662894;0.075840;1.024444;1.120200;1.114190;1.006411;
1.000000;0.961107;1.000122;0.845504;0.571034;0.772731;0.686540;0.663112;0.075781;1.024427;1.120186;1.114176;1.006399;
1.000000;0.961107;1.000122;0.845504;0.571034;0.772731;0.686540;0.000000;0.000000;0.707858;1.013592;1.012912;0.000000;
1.000001;0.961107;1.000123;0.845504;0.571034;0.772722;0.686528;0.000000;0.000000;0.707883;1.013635;1.012953;0.000000;
1.000002;0.961107;1.000123;0.845504;0.571034;0.772713;0.686516;0.000000;0.000000;0.707874;1.013639;1.012957;0.000000;
1.000004;0.961108;1.000123;0.845504;0.571034;0.772695;0.686492;0.000000;0.000000;0.707856;1.013647;1.012965;0.000000;
1.000008;0.961108;1.000123;0.845504;0.571034;0.772658;0.686444;0.000000;0.000000;0.707818;1.013662;1.012979;0.000000;
1.000016;0.961108;1.000124;0.845504;0.571034;0.772584;0.686348;0.000000;0.000000;0.707744;1.013693;1.013008;0.000000;
1.000032;0.961109;1.000125;0.845504;0.571035;0.772436;0.686157;0.000000;0.000000;0.707596;1.013754;1.013067;0.000000;
1.000064;0.961110;1.000128;0.845505;0.571035;0.772141;0.685775;0.000000;0.000000;0.707299;1.013878;1.013184;0.000000;
1.000128;0.961113;1.000133;0.845506;0.571035;0.771552;0.685010;0.000000;0.000000;0.706707;1.014126;1.013420;0.000000;
1.000256;0.961118;1.000144;0.845509;0.571034;0.770377;0.683486;0.000000;0.000000;0.705527;1.014628;1.013896;0.000000;
1.000512;0.961131;1.000165;0.845512;0.571028;0.768043;0.680451;0.000000;0.000000;0.703185;1.015652;1.014870;0.000000;
1.001024;0.961160;1.000208;0.845512;0.570999;0.763434;0.674437;0.000000;0.000000;0.698570;1.017784;1.016895;0.000000;
1.001536;0.961197;1.000250;0.845504;0.570948;0.758903;0.668498;0.000000;0.000000;0.694044;1.020022;1.019021;0.000000;
1.002560;0.961291;1.000335;0.845467;0.570781;0.750069;0.656838;0.000000;0.000000;0.685249;1.024799;1.023559;0.000000;
1.003481;0.961400;1.000412;0.845408;0.570558;0.742373;0.646589;0.000000;0.000000;0.677616;1.029419;1.027948;0.000000;
1.004403;0.961530;1.000489;0.845325;0.570267;0.734912;0.636564;0.000000;0.000000;0.670236;1.034318;1.032602;0.000000;
1.005325;0.961683;1.000565;0.845219;0.569910;0.727679;0.626759;0.000000;0.000000;0.663098;1.039474;1.037501;0.000000;
1.006246;0.961857;1.000642;0.845091;0.569488;0.720668;0.617169;0.000000;0.000000;0.656192;1.044867;1.042624;0.000000;
1.007168;0.962054;1.000718;0.844941;0.569003;0.713874;0.607789;0.000000;0.000000;0.649508;1.050478;1.047954;0.000000;
1.008089;0.962273;1.000795;0.844768;0.568455;0.707291;0.598614;0.000000;0.000000;0.643035;1.056289;1.053475;0.000000;
1.009011;0.962515;1.000872;0.844574;0.567846;0.700914;0.589638;0.000000;0.000000;0.636767;1.062282;1.059168;0.000000;
1.009933;0.962778;1.000948;0.844359;0.567176;0.694737;0.580859;0.000000;0.000000;0.630693;1.068441;1.065019;0.000000;
1.010854;0.963064;1.001025;0.844123;0.566448;0.688755;0.572271;0.000000;0.000000;0.624808;1.074751;1.071013;0.000000;
1.011776;0.963371;1.001101;0.843867;0.565662;0.682964;0.563870;0.000000;0.000000;0.619104;1.081196;1.077136;0.000000;
1.012697;0.963701;1.001178;0.843590;0.564820;0.677358;0.555653;0.000000;0.000000;0.613574;1.087762;1.083374;0.000000;
1.013619;0.964053;1.001254;0.843294;0.563922;0.671933;0.547615;0.000000;0.000000;0.608212;1.094436;1.089714;0.000000;
1.014541;0.964428;1.001331;0.842979;0.562969;0.666684;0.539753;0.000000;0.000000;0.603013;1.101204;1.096144;0.000000;
1.015462;0.964824;1.001407;0.842645;0.561963;0.661607;0.532062;0.000000;0.000000;0.597971;1.108054;1.102651;0.000000;
1.016384;0.965242;1.001484;0.842292;0.560904;0.656697;0.524540;0.000000;0.000000;0.593081;1.114974;1.109225;0.000000;
1.017305;0.965683;1.001560;0.841920;0.559795;0.651951;0.517183;0.000000;0.000000;0.588337;1.121952;1.115855;0.000000;
1.018227;0.966146;1.001637;0.841531;0.558635;0.647363;0.509987;0.000000;0.000000;0.583736;1.128978;1.122529;0.000000;
1.019149;0.966631;1.001713;0.841125;0.557426;0.642930;0.502949;0.000000;0.000000;0.579273;1.136041;1.129239;0.000000;
1.020070;0.967138;1.001790;0.840701;0.556169;0.638647;0.496066;0.000000;0.000000;0.574942;1.143131;1.135974;0.000000;
1.020992;0.967667;1.001866;0.840260;0.554865;0.634511;0.489335;0.000000;0.000000;0.570742;1.150238;1.142726;0.000000;
1.021913;0.968219;1.001943;0.839803;0.553514;0.630517;0.482751;0.000000;0.000000;0.566667;1.157353;1.149485;0.000000;
1.022835;0.968792;1.002019;0.839330;0.552119;0.626661;0.476313;0.000000;0.000000;0.562714;1.164468;1.156244;0.000000;
1.023757;0.969388;1.002096;0.838841;0.550681;0.622941;0.470017;0.000000;0.000000;0.558878;1.171573;1.162994;0.000000;
1.024678;0.970006;1.002172;0.838337;0.549199;0.619351;0.463859;0.000000;0.000000;0.555158;1.178662;1.169729;0.000000;
1.025600;0.970646;1.002248;0.837818;0.547676;0.615888;0.457838;0.000000;0.000000;0.551549;1.185725;1.176439;0.000000;
1.026521;0.971308;1.002325;0.837284;0.546112;0.612548;0.451950;0.000000;0.000000;0.548050;1.192761;1.183123;0.000000;
1.027443;0.971992;1.002401;0.836736;0.544509;0.609328;0.446192;0.000000;0.000000;0.544650;1.199749;1.189761;0.000000;
1.028365;0.972698;1.002478;0.836174;0.542868;0.606224;0.440560;0.000000;0.000000;0.541364;1.206716;1.196380;0.000000;
1.029286;0.973427;1.002554;0.835598;0.541189;0.603232;0.435054;0.000000;0.000000;0.538165;1.213609;1.202928;0.000000;
1.030208;0.974177;1.002630;0.835010;0.539474;0.600349;0.429669;0.000000;0.000000;0.535066;1.220454;1.209432;0.000000;
1.031129;0.974950;1.002707;0.834408;0.537724;0.597572;0.424403;0.000000;0.000000;0.532060;1.227238;1.215876;0.000000;
1.032051;0.975744;1.002783;0.833795;0.535939;0.594896;0.419252;0.000000;0.000000;0.529145;1.233958;1.222260;0.000000;
1.032973;0.976561;1.002859;0.833169;0.534122;0.592320;0.414215;0.000000;0.000000;0.526318;1.240609;1.228578;0.000000;
1.033894;0.977400;1.002936;0.832532;0.532273;0.589838;0.409289;0.000000;0.000000;0.523576;1.247186;1.234827;0.000000;
1.034816;0.978261;1.003012;0.831883;0.530393;0.587448;0.404471;0.000000;0.000000;0.520917;1.253687;1.241003;0.000000;
1.035737;0.979144;1.003088;0.831223;0.528483;0.585148;0.399758;0.000000;0.000000;0.518337;1.260109;1.247104;0.000000;
1.036659;0.980050;1.003165;0.830553;0.526545;0.582933;0.395148;0.000000;0.000000;0.515836;1.266448;1.253126;0.000000;
1.037581;0.980977;1.003241;0.829872;0.524579;0.580800;0.390639;0.000000;0.000000;0.513409;1.272702;1.259067;0.000000;
1.038502;0.981926;1.003317;0.829182;0.522587;0.578747;0.386227;0.000000;0.000000;0.511056;1.278870;1.264926;0.000000;
1.039424;0.982898;1.003394;0.828482;0.520569;0.576771;0.381911;0.000000;0.000000;0.508773;1.284949;1.270701;0.000000;
1.040345;0.983892;1.003470;0.827773;0.518526;0.574869;0.377688;0.000000;0.000000;0.506558;1.290937;1.276390;0.000000;
1.041267;0.984907;1.003546;0.827055;0.516460;0.573038;0.373555;0.000000;0.000000;0.504410;1.296834;1.281993;0.000000;
1.042189;0.985945;1.003622;0.826328;0.514372;0.571275;0.369511;0.000000;0.000000;0.502326;1.302639;1.287507;0.000000;
1.043110;0.987005;1.003699;0.825593;0.512262;0.569578;0.365553;0.000000;0.000000;0.500304;1.308351;1.292934;0.000000;
1.044032;0.988087;1.003775;0.824850;0.510132;0.567943;0.361679;0.000000;0.000000;0.498341;1.313970;1.298271;0.000000;
1.044953;0.989191;1.003851;0.824100;0.507982;0.566369;0.357887;0.000000;0.000000;0.496437;1.319495;1.303520;0.000000;
1.045875;0.990317;1.003927;0.823342;0.505813;0.564853;0.354174;0.000000;0.000000;0.494588;1.324927;1.308680;0.000000;
1.046797;0.991465;1.004004;0.822577;0.503627;0.563393;0.350538;0.000000;0.000000;0.492794;1.330265;1.313752;0.000000;
1.047718;0.992635;1.004080;0.821806;0.501424;0.561986;0.346978;0.000000;0.000000;0.491052;1.335510;1.318735;0.000000;
1.048640;0.993827;1.004156;0.821028;0.499205;0.560630;0.343491;0.000000;0.000000;0.489360;1.340664;1.323631;0.000000;
1.049561;0.995042;1.004232;0.820243;0.496971;0.559323;0.340076;0.000000;0.000000;0.487717;1.345726;1.328440;0.000000;
1.050483;0.996278;1.004308;0.819453;0.494724;0.558062;0.336729;0.000000;0.000000;0.486121;1.350697;1.333163;0.000000;
1.051405;0.997536;1.004385;0.818657;0.492462;0.556846;0.333450;0.000000;0.000000;0.484570;1.355579;1.337800;0.000000;
1.052326;0.998817;1.004461;0.817856;0.490189;0.555673;0.330237;0.000000;0.000000;0.483063;1.360373;1.342355;0.000000;
1.053248;1.000119;1.004537;0.817049;0.487904;0.554541;0.327088;0.000000;0.000000;0.481598;1.365080;1.346826;0.000000;
1.054169;1.001444;1.004613;0.816238;0.485608;0.553447;0.324000;0.000000;0.000000;0.480174;1.369702;1.351217;0.000000;
1.055091;1.002791;1.004689;0.815422;0.483302;0.552391;0.320973;0.000000;0.000000;0.478788;1.374239;1.355527;0.000000;
1.056013;1.004159;1.004765;0.814601;0.480987;0.551369;0.318004;0.000000;0.000000;0.477441;1.378694;1.359760;0.000000;
1.056934;1.005550;1.004841;0.813776;0.478663;0.550382;0.315093;0.000000;0.000000;0.476129;1.383067;1.363914;0.000000;
1.057856;1.006963;1.004917;0.812947;0.476331;0.549426;0.312236;0.000000;0.000000;0.474853;1.387364;1.367996;0.000000;
1.058777;1.008397;1.004994;0.812114;0.473992;0.548502;0.309434;0.000000;0.000000;0.473609;1.391579;1.372000;0.000000;
1.059699;1.009854;1.005070;0.811278;0.471647;0.547606;0.306683;0.000000;0.000000;0.472400;1.395725;1.375938;0.000000;
1.060621;1.011333;1.005146;0.810438;0.469296;0.546737;0.303984;0.000000;0.000000;0.471218;1.399787;1.379798;0.000000;
1.061542;1.012834;1.005222;0.809594;0.466939;0.545895;0.301334;0.000000;0.000000;0.470072;1.403792;1.383603;0.000000;
1.062464;1.014357;1.005298;0.808748;0.464578;0.545078;0.298731;0.000000;0.000000;0.468944;1.407704;1.387319;0.000000;
1.063385;1.015902;1.005374;0.807898;0.462214;0.544285;0.296175;0.000000;0.000000;0.467862;1.411585;1.391006;0.000000;
1.064307;1.017469;1.005450;0.807046;0.459845;0.543514;0.293665;0.000000;0.000000;0.466776;1.415338;1.394571;0.000000;
1.066150;1.020669;1.005602;0.805334;0.455102;0.542034;0.288772;0.000000;0.000000;0.464729;1.422760;1.401622;0.000000;
1.067746;1.023510;1.005734;0.803844;0.450989;0.540815;0.284670;0.000000;0.000000;0.463023;1.428966;1.407518;0.000000;
1.069342;1.026418;1.005865;0.802348;0.446873;0.539647;0.280687;0.000000;0.000000;0.461381;1.434998;1.413249;0.000000;
1.070000;1.027636;1.005920;0.801729;0.445177;0.539180;0.279077;0.000000;0.000000;0.460723;1.437438;1.415566;0.000000;
1.070000;1.027636;1.005920;0.801729;0.445177;0.539180;0.279077;0.858101;-0.943102;0.662802;1.039690;1.037705;0.813508;
1.070001;1.027638;1.005920;0.801729;0.445175;0.539185;0.279084;0.858041;-0.943050;0.662828;1.039679;1.037695;0.813523;
1.070002;1.027639;1.005920;0.801728;0.445173;0.539190;0.279091;0.858046;-0.943034;0.662835;1.039673;1.037690;0.813527;
1.070004;1.027643;1.005919;0.801727;0.445169;0.539201;0.279106;0.858053;-0.943003;0.662849;1.039663;1.037679;0.813534;
1.070008;1.027651;1.005919;0.801725;0.445162;0.539222;0.279135;0.858071;-0.942941;0.662877;1.039641;1.037659;0.813549;
1.070016;1.027665;1.005919;0.801720;0.445146;0.539264;0.279192;0.858105;-0.942816;0.662934;1.039599;1.037619;0.813578;
1.070032;1.027695;1.005919;0.801711;0.445116;0.539349;0.279308;0.858173;-0.942567;0.663047;1.039514;1.037538;0.813636;
1.070064;1.027755;1.005918;0.801692;0.445056;0.539518;0.279538;0.858308;-0.942070;0.663272;1.039344;1.037377;0.813752;
1.070128;1.027874;1.005916;0.801655;0.444935;0.539855;0.279998;0.858579;-0.941076;0.663723;1.039007;1.037056;0.813984;
1.070256;1.028111;1.005913;0.801582;0.444695;0.540527;0.280916;0.859120;-0.939092;0.664621;1.038339;1.036422;0.814446;
1.070512;1.028587;1.005907;0.801436;0.444219;0.541861;0.282744;0.860196;-0.935144;0.666406;1.037033;1.035182;0.815364;
1.071024;1.029536;1.005895;0.801149;0.443281;0.544490;0.286369;0.862329;-0.927317;0.669930;1.034531;1.032804;0.817176;
1.071536;1.030483;1.005882;0.800867;0.442363;0.547068;0.289952;0.864434;-0.919583;0.673393;1.032169;1.030561;0.818955;
1.072560;1.032371;1.005856;0.800321;0.440585;0.552076;0.296995;0.868570;-0.904384;0.680148;1.027837;1.026445;0.822424;
1.073481;1.034063;1.005832;0.799847;0.439049;0.556420;0.303198;0.872208;-0.891008;0.686038;1.024347;1.023130;0.825445;
1.074403;1.035748;1.005808;0.799390;0.437570;0.560617;0.309276;0.875771;-0.877909;0.691758;1.021209;1.020149;0.828377;
1.075325;1.037426;1.005784;0.798948;0.436148;0.564673;0.315232;0.879261;-0.865078;0.697315;1.018390;1.017471;0.831222;
1.076246;1.039097;1.005759;0.798520;0.434780;0.568593;0.321072;0.882680;-0.852507;0.702717;1.015862;1.015069;0.833986;
1.077168;1.040761;1.005734;0.798107;0.433464;0.572383;0.326797;0.886033;-0.840191;0.707969;1.013599;1.012919;0.836672;
1.078089;1.042417;1.005708;0.797707;0.432199;0.576048;0.332412;0.889321;-0.828121;0.713079;1.011580;1.011001;0.839283;
1.079011;1.044066;1.005682;0.797320;0.430983;0.579592;0.337918;0.892546;-0.816292;0.718052;1.009783;1.009294;0.841821;
1.079933;1.045707;1.005655;0.796945;0.429815;0.583021;0.343320;0.895710;-0.804697;0.722893;1.008190;1.007780;0.844291;
1.080854;1.047341;1.005629;0.796581;0.428694;0.586338;0.348620;0.898817;-0.793330;0.727608;1.006783;1.006444;0.846695;
1.081776;1.048966;1.005602;0.796229;0.427617;0.589548;0.353820;0.901866;-0.782185;0.732201;1.005548;1.005271;0.849035;
1.082697;1.050584;1.005574;0.795888;0.426583;0.592654;0.358923;0.904860;-0.771259;0.736676;1.004470;1.004247;0.851314;
1.083619;1.052194;1.005546;0.795556;0.425593;0.595660;0.363932;0.907800;-0.760544;0.741038;1.003537;1.003360;0.853534;
1.084541;1.053796;1.005518;0.795235;0.424643;0.598569;0.368848;0.910688;-0.750038;0.745291;1.002736;1.002599;0.855697;
1.085462;1.055389;1.005490;0.794923;0.423734;0.601385;0.373675;0.913525;-0.739734;0.749438;1.002058;1.001955;0.857805;
1.086384;1.056974;1.005461;0.794620;0.422864;0.604111;0.378413;0.916312;-0.729629;0.753483;1.001492;1.001418;0.859860;
