time;S_circuit_vGenA;S_circuit_vBusA;S_circuit_iGenA;S_circuit_iGenB;S_circuit_iGenC;S_circuit_iLineA;S_circuit_Wr;S_circuit_dtheta;S_circuit_Te;
0.665150;-0.049855;-0.049478;0.061799;-0.282398;0.220599;1.197855;1.001536;1.659815;0.568297;
0.665200;-0.070761;-0.070296;0.063616;-0.282272;0.218656;1.197961;1.001533;1.659839;0.567370;
0.665250;-0.091650;-0.091097;0.065419;-0.282122;0.216703;1.197773;1.001530;1.659863;0.566379;
0.665300;-0.112517;-0.111877;0.067209;-0.281949;0.214740;1.197290;1.001527;1.659887;0.565327;
0.665350;-0.133357;-0.132630;0.068984;-0.281753;0.212769;1.196513;1.001524;1.659911;0.564212;
0.665400;-0.154164;-0.153352;0.070746;-0.281535;0.210789;1.195440;1.001522;1.659935;0.563036;
0.665450;-0.174933;-0.174038;0.072494;-0.281294;0.208800;1.194070;1.001519;1.659959;0.561798;
0.665500;-0.195659;-0.194684;0.074228;-0.281030;0.206802;1.192403;1.001516;1.659983;0.560500;
0.665550;-0.216337;-0.215283;0.075949;-0.280744;0.204795;1.190436;1.001513;1.660007;0.559141;
0.665600;-0.236962;-0.235831;0.077655;-0.280435;0.202780;1.188170;1.001510;1.660030;0.557721;
0.665650;-0.257530;-0.256321;0.079348;-0.280103;0.200755;1.185604;1.001508;1.660054;0.556242;
0.665700;-0.278035;-0.276747;0.081027;-0.279749;0.198723;1.182739;1.001505;1.660078;0.554703;
0.665750;-0.298473;-0.297105;0.082691;-0.279372;0.196681;1.179575;1.001502;1.660101;0.553104;
0.665800;-0.318839;-0.317389;0.084342;-0.278972;0.194630;1.176115;1.001499;1.660125;0.551446;
0.665850;-0.339127;-0.337593;0.085979;-0.278549;0.192571;1.172359;1.001497;1.660148;0.549728;
0.665900;-0.359334;-0.357713;0.087601;-0.278103;0.190502;1.168310;1.001494;1.660172;0.547951;
0.665950;-0.379453;-0.377746;0.089209;-0.277633;0.188424;1.163967;1.001491;1.660195;0.546115;
0.666000;-0.399479;-0.397685;0.090803;-0.277139;0.186336;1.159333;1.001488;1.660219;0.544220;
0.666050;-0.419407;-0.417528;0.092382;-0.276622;0.184240;1.154407;1.001486;1.660242;0.542267;
0.666100;-0.439233;-0.437270;0.093947;-0.276081;0.182134;1.149190;1.001483;1.660265;0.540256;
0.666150;-0.458950;-0.456906;0.095497;-0.275516;0.180019;1.143681;1.001480;1.660289;0.538188;
0.666200;-0.478554;-0.476432;0.097032;-0.274927;0.177895;1.137880;1.001478;1.660312;0.536063;
0.666250;-0.498041;-0.495842;0.098552;-0.274314;0.175762;1.131788;1.001475;1.660335;0.533882;
0.666300;-0.517405;-0.515131;0.100057;-0.273677;0.173620;1.125403;1.001472;1.660358;0.531646;
0.666350;-0.536642;-0.534295;0.101547;-0.273016;0.171469;1.118728;1.001470;1.660381;0.529355;
0.666400;-0.555748;-0.553326;0.103021;-0.272330;0.169309;1.111764;1.001467;1.660404;0.527009;
0.666450;-0.574718;-0.572220;0.104480;-0.271620;0.167140;1.104511;1.001464;1.660427;0.524610;
0.666500;-0.593547;-0.590973;0.105923;-0.270885;0.164962;1.096974;1.001462;1.660450;0.522156;
0.666550;-0.612232;-0.609578;0.107350;-0.270124;0.162774;1.089153;1.001459;1.660473;0.519650;
0.666600;-0.630766;-0.628033;0.108761;-0.269338;0.160577;1.081052;1.001456;1.660496;0.517090;
0.666650;-0.649146;-0.646332;0.110155;-0.268526;0.158371;1.072673;1.001454;1.660519;0.514479;
0.666700;-0.667367;-0.664471;0.111533;-0.267688;0.156155;1.064019;1.001451;1.660542;0.511816;
0.666750;-0.685423;-0.682448;0.112894;-0.266825;0.153931;1.055090;1.001449;1.660565;0.509102;
0.666800;-0.703310;-0.700257;0.114237;-0.265935;0.151697;1.045889;1.001446;1.660587;0.506338;
0.666850;-0.721023;-0.717896;0.115563;-0.265018;0.149455;1.036417;1.001444;1.660610;0.503525;
0.666900;-0.738558;-0.735359;0.116872;-0.264076;0.147204;1.026674;1.001441;1.660633;0.500664;
0.666950;-0.755911;-0.752642;0.118162;-0.263106;0.144944;1.016663;1.001439;1.660655;0.497756;
0.667000;-0.773077;-0.769741;0.119434;-0.262110;0.142676;1.006384;1.001436;1.660678;0.494801;
0.667050;-0.790052;-0.786650;0.120687;-0.261088;0.140400;0.995839;1.001434;1.660700;0.491801;
0.667100;-0.806832;-0.803365;0.121922;-0.260038;0.138116;0.985032;1.001431;1.660723;0.488756;
0.667150;-0.823413;-0.819881;0.123137;-0.258961;0.135825;0.973965;1.001429;1.660745;0.485667;
0.667200;-0.839792;-0.836193;0.124332;-0.257857;0.133525;0.962641;1.001426;1.660768;0.482534;
0.667250;-0.855964;-0.852297;0.125507;-0.256725;0.131218;0.951065;1.001424;1.660790;0.479360;
0.667300;-0.871926;-0.868190;0.126662;-0.255565;0.128903;0.939241;1.001422;1.660813;0.476143;
0.667350;-0.887672;-0.883866;0.127796;-0.254378;0.126581;0.927173;1.001419;1.660835;0.472886;
0.667400;-0.903199;-0.899324;0.128909;-0.253161;0.124252;0.914863;1.001417;1.660857;0.469589;
0.667450;-0.918502;-0.914560;0.130001;-0.251917;0.121916;0.902317;1.001415;1.660879;0.466252;
0.667500;-0.933578;-0.929570;0.131070;-0.250643;0.119574;0.889536;1.001412;1.660902;0.462878;
0.667550;-0.948423;-0.944352;0.132117;-0.249342;0.117225;0.876523;1.001410;1.660924;0.459467;
0.667600;-0.963032;-0.958902;0.133141;-0.248011;0.114871;0.863282;1.001408;1.660946;0.456020;
0.667650;-0.977403;-0.973217;0.134141;-0.246652;0.112511;0.849814;1.001405;1.660968;0.452538;
0.667700;-0.991531;-0.987291;0.135118;-0.245264;0.110146;0.836123;1.001403;1.660990;0.449022;
0.667750;-1.005413;-1.001122;0.136071;-0.243848;0.107777;0.822211;1.001401;1.661012;0.445474;
0.667800;-1.019047;-1.014705;0.136999;-0.242402;0.105403;0.808083;1.001399;1.661034;0.441894;
0.667850;-1.032428;-1.028037;0.137902;-0.240928;0.103025;0.793742;1.001396;1.661056;0.438284;
0.667900;-1.045555;-1.041113;0.138780;-0.239424;0.100644;0.779194;1.001394;1.661078;0.434643;
0.667950;-1.058423;-1.053929;0.139631;-0.237890;0.098259;0.764443;1.001392;1.661100;0.430974;
0.668000;-1.071029;-1.066484;0.140456;-0.236327;0.095871;0.749495;1.001390;1.661122;0.427276;
0.668050;-1.083371;-1.078773;0.141254;-0.234735;0.093480;0.734355;1.001388;1.661144;0.423551;
0.668100;-1.095445;-1.090795;0.142025;-0.233112;0.091087;0.719027;1.001386;1.661165;0.419800;
0.668150;-1.107247;-1.102547;0.142767;-0.231459;0.088692;0.703517;1.001384;1.661187;0.416024;
0.668200;-1.118775;-1.114026;0.143481;-0.229777;0.086296;0.687828;1.001382;1.661209;0.412223;
0.668250;-1.130025;-1.125231;0.144166;-0.228064;0.083898;0.671965;1.001380;1.661230;0.408399;
0.668300;-1.140995;-1.136159;0.144821;-0.226321;0.081500;0.655931;1.001377;1.661252;0.404553;
0.668350;-1.151682;-1.146808;0.145446;-0.224548;0.079102;0.639729;1.001375;1.661274;0.400687;
0.668400;-1.162083;-1.157174;0.146041;-0.222746;0.076705;0.623363;1.001373;1.661295;0.396800;
0.668450;-1.172196;-1.167254;0.146605;-0.220913;0.074308;0.606837;1.001372;1.661317;0.392895;
0.668500;-1.182019;-1.177046;0.147137;-0.219050;0.071914;0.590155;1.001370;1.661338;0.388971;
0.668550;-1.191550;-1.186546;0.147636;-0.217158;0.069521;0.573322;1.001368;1.661360;0.385031;
0.668600;-1.200786;-1.195751;0.148104;-0.215235;0.067131;0.556344;1.001366;1.661381;0.381075;
0.668650;-1.209725;-1.204659;0.148538;-0.213282;0.064744;0.539225;1.001364;1.661403;0.377104;
0.668700;-1.218366;-1.213268;0.148938;-0.211299;0.062361;0.521972;1.001362;1.661424;0.373119;
0.668750;-1.226705;-1.221576;0.149304;-0.209285;0.059981;0.504590;1.001360;1.661446;0.369121;
0.668800;-1.234742;-1.229580;0.149636;-0.207241;0.057606;0.487085;1.001358;1.661467;0.365111;
0.668850;-1.242473;-1.237281;0.149932;-0.205167;0.055235;0.469462;1.001356;1.661488;0.361090;
0.668900;-1.249897;-1.244676;0.150192;-0.203062;0.052871;0.451725;1.001355;1.661510;0.357059;
0.668950;-1.257011;-1.251764;0.150416;-0.200928;0.050512;0.433879;1.001353;1.661531;0.353019;
0.669000;-1.263813;-1.258544;0.150560;-0.198736;0.048176;0.415928;1.001351;1.661552;0.348962;
0.669050;-1.270301;-1.265015;0.150713;-0.196546;0.045833;0.397876;1.001349;1.661573;0.344908;
0.669100;-1.276475;-1.271174;0.150828;-0.194326;0.043498;0.379726;1.001348;1.661594;0.340848;
0.669150;-1.282333;-1.277019;0.150905;-0.192077;0.041171;0.361483;1.001346;1.661616;0.336784;
0.669200;-1.287874;-1.282549;0.150943;-0.189798;0.038854;0.343152;1.001344;1.661637;0.332716;
0.669250;-1.293097;-1.287762;0.150942;-0.187490;0.036547;0.324736;1.001343;1.661658;0.328647;
0.669300;-1.298001;-1.292656;0.150901;-0.185152;0.034251;0.306243;1.001341;1.661679;0.324575;
0.669350;-1.302585;-1.297228;0.150820;-0.182786;0.031966;0.287677;1.001339;1.661700;0.320504;
0.669400;-1.306847;-1.301479;0.150698;-0.180391;0.029694;0.269045;1.001338;1.661721;0.316434;
0.669450;-1.310787;-1.305408;0.150534;-0.177968;0.027434;0.250351;1.001336;1.661742;0.312365;
0.669500;-1.314403;-1.309013;0.150328;-0.175515;0.025187;0.231602;1.001335;1.661763;0.308299;
0.669550;-1.317695;-1.312295;0.150080;-0.173035;0.022955;0.212802;1.001333;1.661784;0.304238;
0.669600;-1.320660;-1.315253;0.149790;-0.170527;0.020737;0.193957;1.001332;1.661805;0.300182;
0.669650;-1.323299;-1.317887;0.149456;-0.167991;0.018536;0.175071;1.001330;1.661826;0.296132;
0.669700;-1.325610;-1.320197;0.149078;-0.165429;0.016351;0.156148;1.001329;1.661847;0.292090;
0.669750;-1.327593;-1.322182;0.148656;-0.162840;0.014184;0.137191;1.001327;1.661868;0.288057;
0.669800;-1.329247;-1.323841;0.148190;-0.160225;0.012035;0.118206;1.001326;1.661888;0.284034;
0.669850;-1.330572;-1.325175;0.147679;-0.157585;0.009906;0.099196;1.001324;1.661909;0.280021;
0.669900;-1.331569;-1.326180;0.147122;-0.154919;0.007797;0.080167;1.001323;1.661930;0.276021;
0.669950;-1.332236;-1.326858;0.146520;-0.152230;0.005710;0.061122;1.001322;1.661951;0.272034;
0.670000;-1.332574;-1.327207;0.145872;-0.149517;0.003644;0.042069;1.001320;1.661971;0.268061;
0.670050;-1.332582;-1.327226;0.145134;-0.146759;0.001625;0.023012;1.001319;1.661992;0.264115;
0.670100;-1.332261;-1.326916;0.144389;-0.144000;-0.000389;0.003958;1.001318;1.662013;0.260174;
0.670150;-1.331610;-1.326277;0.143597;-0.141218;-0.002379;-0.015087;1.001316;1.662034;0.256250;
0.670200;-1.330631;-1.325308;0.142758;-0.138416;-0.004342;-0.034117;1.001315;1.662054;0.252345;
0.670250;-1.329322;-1.324011;0.141872;-0.135592;-0.006280;-0.053127;1.001314;1.662075;0.248459;
0.670300;-1.327684;-1.322387;0.140937;-0.132748;-0.008189;-0.072110;1.001313;1.662096;0.244594;
0.670350;-1.325718;-1.320436;0.139955;-0.129885;-0.010070;-0.091062;1.001311;1.662116;0.240751;
0.670400;-1.323423;-1.318159;0.138925;-0.127003;-0.011922;-0.109978;1.001310;1.662137;0.236930;
0.670450;-1.320799;-1.315558;0.137847;-0.124104;-0.013743;-0.128853;1.001309;1.662157;0.233133;
0.670500;-1.317848;-1.312633;0.136720;-0.121188;-0.015532;-0.147685;1.001308;1.662178;0.229361;
0.670550;-1.314570;-1.309384;0.135545;-0.118256;-0.017289;-0.166467;1.001307;1.662198;0.225614;
0.670600;-1.310967;-1.305811;0.134321;-0.115309;-0.019012;-0.185195;1.001306;1.662219;0.221894;
0.670650;-1.307039;-1.301916;0.133049;-0.112348;-0.020701;-0.203865;1.001304;1.662239;0.218201;
0.670700;-1.302787;-1.297697;0.131728;-0.109373;-0.022355;-0.222470;1.001303;1.662260;0.214537;
0.670750;-1.298213;-1.293157;0.130358;-0.106386;-0.023972;-0.241005;1.001302;1.662280;0.210902;
0.670800;-1.293319;-1.288296;0.128940;-0.103387;-0.025552;-0.259465;1.001301;1.662301;0.207298;
0.670850;-1.288104;-1.283114;0.127473;-0.100378;-0.027095;-0.277843;1.001300;1.662321;0.203725;
0.670900;-1.282571;-1.277614;0.125957;-0.097358;-0.028599;-0.296132;1.001299;1.662342;0.200184;
0.670950;-1.276721;-1.271796;0.124392;-0.094329;-0.030063;-0.314328;1.001298;1.662362;0.196676;
0.671000;-1.270555;-1.265665;0.122779;-0.091292;-0.031487;-0.332425;1.001297;1.662382;0.193203;
0.671050;-1.264074;-1.259220;0.121118;-0.088248;-0.032870;-0.350418;1.001296;1.662403;0.189764;
0.671100;-1.257280;-1.252465;0.119408;-0.085197;-0.034210;-0.368302;1.001295;1.662423;0.186361;
0.671150;-1.250174;-1.245401;0.117650;-0.082142;-0.035508;-0.386073;1.001294;1.662444;0.182995;
0.671200;-1.242759;-1.238031;0.115844;-0.079082;-0.036762;-0.403728;1.001294;1.662464;0.179666;
0.671250;-1.235035;-1.230356;0.113990;-0.076020;-0.037970;-0.421261;1.001293;1.662484;0.176375;
0.671300;-1.227006;-1.222377;0.112089;-0.072956;-0.039134;-0.438671;1.001292;1.662504;0.173123;
0.671350;-1.218673;-1.214096;0.110141;-0.069891;-0.040250;-0.455951;1.001291;1.662525;0.169911;
0.671400;-1.210038;-1.205515;0.108146;-0.066826;-0.041320;-0.473097;1.001290;1.662545;0.166739;
0.671450;-1.201105;-1.196635;0.106104;-0.063762;-0.042342;-0.490104;1.001289;1.662565;0.163609;
0.671500;-1.191876;-1.187458;0.104016;-0.060701;-0.043315;-0.506968;1.001288;1.662586;0.160521;
0.671550;-1.182352;-1.177987;0.101882;-0.057642;-0.044239;-0.523682;1.001288;1.662606;0.157475;
0.671600;-1.172537;-1.168223;0.099702;-0.054588;-0.045114;-0.540241;1.001287;1.662626;0.154474;
0.671650;-1.162433;-1.158170;0.097477;-0.051539;-0.045938;-0.556641;1.001286;1.662646;0.151517;
0.671700;-1.152042;-1.147831;0.095207;-0.048495;-0.046712;-0.572877;1.001285;1.662666;0.148605;
0.671750;-1.141366;-1.137209;0.092893;-0.045459;-0.047434;-0.588945;1.001285;1.662687;0.145739;
0.671800;-1.130408;-1.126307;0.090535;-0.042432;-0.048103;-0.604840;1.001284;1.662707;0.142921;
0.671850;-1.119171;-1.115128;0.088134;-0.039414;-0.048720;-0.620561;1.001283;1.662727;0.140149;
0.671900;-1.107657;-1.103675;0.085689;-0.036406;-0.049283;-0.636104;1.001283;1.662747;0.137426;
0.671950;-1.095869;-1.091951;0.083203;-0.033411;-0.049792;-0.651465;1.001282;1.662767;0.134751;
0.672000;-1.083811;-1.079959;0.080675;-0.030428;-0.050246;-0.666643;1.001281;1.662787;0.132126;
0.672050;-1.071486;-1.067701;0.078106;-0.027460;-0.050646;-0.681633;1.001281;1.662807;0.129551;
0.672100;-1.058896;-1.055180;0.075496;-0.024507;-0.050989;-0.696433;1.001280;1.662828;0.127026;
0.672150;-1.046046;-1.042397;0.072847;-0.021570;-0.051276;-0.711038;1.001279;1.662848;0.124552;
0.672200;-1.032939;-1.029357;0.070158;-0.018651;-0.051507;-0.725445;1.001279;1.662868;0.122131;
0.672250;-1.019578;-1.016062;0.067431;-0.015750;-0.051681;-0.739650;1.001278;1.662888;0.119762;
0.672300;-1.005966;-1.002516;0.064666;-0.012868;-0.051798;-0.753648;1.001277;1.662908;0.117447;
0.672350;-0.992107;-0.988721;0.061865;-0.010007;-0.051857;-0.767435;1.001277;1.662928;0.115186;
0.672400;-0.978003;-0.974683;0.059026;-0.007168;-0.051859;-0.781008;1.001276;1.662948;0.112980;
0.672450;-0.963660;-0.960404;0.056153;-0.004351;-0.051802;-0.794364;1.001276;1.662968;0.110829;
0.672500;-0.949078;-0.945890;0.053245;-0.001558;-0.051687;-0.807500;1.001275;1.662988;0.108733;
0.672550;-0.934263;-0.931144;0.050303;0.001209;-0.051512;-0.820414;1.001275;1.663008;0.106694;
0.672600;-0.919217;-0.916170;0.047328;0.003951;-0.051279;-0.833104;1.001274;1.663028;0.104712;
0.672650;-0.903945;-0.900972;0.044321;0.006664;-0.050985;-0.845567;1.001274;1.663048;0.102786;
0.672700;-0.888450;-0.885553;0.041283;0.009349;-0.050632;-0.857803;1.001273;1.663068;0.100918;
0.672750;-0.872736;-0.869916;0.038215;0.012004;-0.050219;-0.869809;1.001273;1.663088;0.099108;
0.672800;-0.856808;-0.854066;0.035118;0.014628;-0.049746;-0.881582;1.001272;1.663108;0.097356;
0.672850;-0.840669;-0.838005;0.031993;0.017220;-0.049212;-0.893119;1.001272;1.663128;0.095662;
0.672900;-0.824324;-0.821736;0.028840;0.019778;-0.048618;-0.904419;1.001271;1.663148;0.094028;
0.672950;-0.807776;-0.805264;0.025662;0.022302;-0.047964;-0.915478;1.001271;1.663168;0.092453;
0.673000;-0.791031;-0.788593;0.022458;0.024790;-0.047248;-0.926291;1.001270;1.663188;0.090938;
0.673050;-0.774091;-0.771726;0.019230;0.027242;-0.046473;-0.936858;1.001270;1.663208;0.089484;
0.673100;-0.756962;-0.754670;0.015980;0.029657;-0.045636;-0.947173;1.001269;1.663228;0.088090;
0.673150;-0.739646;-0.737427;0.012707;0.032033;-0.044740;-0.957236;1.001269;1.663248;0.086757;
0.673200;-0.722148;-0.720003;0.009413;0.034369;-0.043783;-0.967044;1.001268;1.663268;0.085485;
0.673250;-0.704472;-0.702403;0.006100;0.036664;-0.042765;-0.976596;1.001268;1.663288;0.084275;
0.673300;-0.686623;-0.684631;0.002769;0.038918;-0.041687;-0.985890;1.001268;1.663308;0.083126;
0.673350;-0.668604;-0.666693;-0.000580;0.041128;-0.040548;-0.994925;1.001267;1.663327;0.082038;
0.673400;-0.650420;-0.648591;-0.003944;0.043293;-0.039349;-1.003700;1.001267;1.663347;0.081012;
0.673450;-0.632076;-0.630330;-0.007324;0.045414;-0.038090;-1.012214;1.001266;1.663367;0.080047;
0.673500;-0.613577;-0.611914;-0.010717;0.047487;-0.036771;-1.020465;1.001266;1.663387;0.079144;
0.673550;-0.594927;-0.593347;-0.014122;0.049514;-0.035392;-1.028452;1.001266;1.663407;0.078302;
0.673600;-0.576131;-0.574634;-0.017538;0.051492;-0.033954;-1.036172;1.001265;1.663427;0.077522;
0.673650;-0.557194;-0.555778;-0.020964;0.053421;-0.032457;-1.043623;1.001265;1.663447;0.076804;
0.673700;-0.538120;-0.536784;-0.024399;0.055300;-0.030901;-1.050802;1.001264;1.663467;0.076148;
0.673750;-0.518915;-0.517656;-0.027841;0.057128;-0.029287;-1.057708;1.001264;1.663487;0.075555;
0.673800;-0.499582;-0.498401;-0.031289;0.058904;-0.027615;-1.064339;1.001264;1.663506;0.075024;
0.673850;-0.480127;-0.479023;-0.034742;0.060627;-0.025885;-1.070692;1.001263;1.663526;0.074555;
0.673900;-0.460554;-0.459527;-0.038198;0.062297;-0.024099;-1.076766;1.001263;1.663546;0.074148;
0.673950;-0.440867;-0.439919;-0.041657;0.063912;-0.022256;-1.082560;1.001263;1.663566;0.073804;
0.674000;-0.421072;-0.420205;-0.045116;0.065472;-0.020357;-1.088075;1.001262;1.663586;0.073521;
0.674050;-0.401173;-0.400388;-0.048574;0.066976;-0.018402;-1.093309;1.001262;1.663606;0.073300;
0.674100;-0.381175;-0.380474;-0.052031;0.068423;-0.016392;-1.098264;1.001261;1.663625;0.073141;
0.674150;-0.361084;-0.360467;-0.055485;0.069813;-0.014328;-1.102937;1.001261;1.663645;0.073043;
0.674200;-0.340903;-0.340372;-0.058933;0.071144;-0.012210;-1.107330;1.001261;1.663665;0.073007;
0.674250;-0.320640;-0.320194;-0.062376;0.072416;-0.010039;-1.111440;1.001260;1.663685;0.073032;
0.674300;-0.300298;-0.299936;-0.065812;0.073628;-0.007816;-1.115269;1.001260;1.663705;0.073117;
0.674350;-0.279884;-0.279604;-0.069239;0.074780;-0.005540;-1.118813;1.001260;1.663724;0.073265;
0.674400;-0.259401;-0.259202;-0.072657;0.075871;-0.003214;-1.122072;1.001259;1.663744;0.073473;
0.674450;-0.238856;-0.238736;-0.076063;0.076901;-0.000838;-1.125045;1.001259;1.663764;0.073742;
0.674500;-0.218254;-0.218211;-0.079457;0.077870;0.001587;-1.127731;1.001259;1.663784;0.074073;
0.674550;-0.197598;-0.197632;-0.082837;0.078776;0.004061;-1.130129;1.001258;1.663803;0.074464;
0.674600;-0.176895;-0.177005;-0.086202;0.079620;0.006582;-1.132238;1.001258;1.663823;0.074916;
0.674650;-0.156148;-0.156336;-0.089550;0.080401;0.009149;-1.134060;1.001257;1.663843;0.075429;
0.674700;-0.135364;-0.135630;-0.092881;0.081119;0.011762;-1.135595;1.001257;1.663863;0.076003;
0.674750;-0.114547;-0.114892;-0.096192;0.081772;0.014420;-1.136844;1.001257;1.663882;0.076636;
0.674800;-0.093702;-0.094129;-0.099484;0.082362;0.017122;-1.137807;1.001256;1.663902;0.077329;
0.674850;-0.072834;-0.073343;-0.102753;0.082887;0.019866;-1.138486;1.001256;1.663922;0.078082;
0.674900;-0.051950;-0.052541;-0.106000;0.083347;0.022653;-1.138883;1.001255;1.663942;0.078893;
0.674950;-0.031054;-0.031727;-0.109222;0.083742;0.025480;-1.138996;1.001255;1.663961;0.079764;
0.675000;-0.010152;-0.010906;-0.112419;0.084072;0.028347;-1.138827;1.001255;1.663981;0.080693;
0.675050;0.010752;0.009919;-0.115589;0.084337;0.031253;-1.138377;1.001254;1.664001;0.081681;
0.675100;0.031651;0.030741;-0.118732;0.084536;0.034196;-1.137644;1.001254;1.664020;0.082728;
0.675150;0.052540;0.051556;-0.121845;0.084670;0.037175;-1.136630;1.001253;1.664040;0.083833;
0.675200;0.073415;0.072358;-0.124928;0.084739;0.040189;-1.135333;1.001253;1.664060;0.084996;
0.675250;0.094270;0.093142;-0.127979;0.084742;0.043237;-1.133756;1.001253;1.664080;0.086218;
0.675300;0.115101;0.113902;-0.130997;0.084679;0.046318;-1.131898;1.001252;1.664099;0.087496;
0.675350;0.135903;0.134632;-0.133982;0.084552;0.049430;-1.129760;1.001252;1.664119;0.088833;
0.675400;0.156670;0.155327;-0.136931;0.084358;0.052573;-1.127345;1.001251;1.664139;0.090226;
0.675450;0.177398;0.175982;-0.139845;0.084100;0.055745;-1.124655;1.001251;1.664158;0.091676;
0.675500;0.198081;0.196592;-0.142721;0.083776;0.058945;-1.121691;1.001250;1.664178;0.093181;
0.675550;0.218715;0.217151;-0.145558;0.083387;0.062171;-1.118456;1.001250;1.664197;0.094742;
0.675600;0.239294;0.237655;-0.148356;0.082933;0.065423;-1.114952;1.001249;1.664217;0.096358;
0.675650;0.259812;0.258099;-0.151113;0.082414;0.068699;-1.111179;1.001249;1.664237;0.098028;
0.675700;0.280266;0.278479;-0.153829;0.081830;0.071999;-1.107141;1.001248;1.664256;0.099752;
0.675750;0.300649;0.298791;-0.156502;0.081182;0.075320;-1.102838;1.001248;1.664276;0.101530;
0.675800;0.320956;0.319029;-0.159131;0.080470;0.078661;-1.098270;1.001247;1.664296;0.103361;
0.675850;0.341183;0.339189;-0.161715;0.079694;0.082021;-1.093439;1.001247;1.664315;0.105246;
0.675900;0.361324;0.359265;-0.164254;0.078855;0.085399;-1.088346;1.001246;1.664335;0.107183;
0.675950;0.381375;0.379253;-0.166746;0.077953;0.088793;-1.082991;1.001246;1.664354;0.109171;
0.676000;0.401331;0.399147;-0.169191;0.076989;0.092202;-1.077377;1.001245;1.664374;0.111212;
0.676050;0.421187;0.418941;-0.171587;0.075962;0.095625;-1.071505;1.001245;1.664393;0.113303;
0.676100;0.440939;0.438631;-0.173934;0.074874;0.099060;-1.065377;1.001244;1.664413;0.115445;
