time;CAPBUS_cap_p_v_0_;CAPBUS_cap_p_v_1_;CAPBUS_cap_p_v_2_;MACHINE_machine_terminal_i_0_;MACHINE_machine_terminal_i_1_;MACHINE_machine_terminal_i_2_;MACHINE_machine_Wr;MACHINE_machine_dtheta;MACHINE_machine_Te;
0.004960;0.141540;1.035051;-1.176592;-0.039520;-0.247252;0.286772;1.000000;1.919776;0.603113;
0.004980;0.133497;1.039851;-1.173348;-0.037591;-0.248448;0.286039;1.000000;1.919776;0.603161;
0.005000;0.125452;1.044628;-1.170080;-0.035661;-0.249634;0.285295;1.000000;1.919776;0.603211;
0.005020;0.117404;1.049382;-1.166785;-0.033729;-0.250811;0.284540;1.000000;1.919776;0.603261;
0.005040;0.109353;1.054109;-1.163462;-0.031797;-0.251978;0.283775;1.000000;1.919776;0.603312;
0.005060;0.101300;1.058808;-1.160109;-0.029863;-0.253135;0.282999;1.000000;1.919776;0.603363;
0.005080;0.093245;1.063477;-1.156723;-0.027928;-0.254283;0.282212;1.000000;1.919776;0.603414;
0.005100;0.085188;1.068114;-1.153302;-0.025993;-0.255421;0.281414;1.000000;1.919776;0.603466;
0.005120;0.077128;1.072716;-1.149843;-0.024056;-0.256549;0.280605;1.000000;1.919776;0.603517;
0.005140;0.069066;1.077280;-1.146345;-0.022118;-0.257667;0.279785;1.000000;1.919776;0.603568;
0.005160;0.061001;1.081804;-1.142806;-0.020179;-0.258774;0.278953;1.000000;1.919776;0.603618;
0.005180;0.052936;1.086287;-1.139222;-0.018240;-0.259871;0.278111;1.000000;1.919776;0.603668;
0.005200;0.044868;1.090724;-1.135592;-0.016299;-0.260958;0.277257;1.000000;1.919776;0.603717;
0.005220;0.036799;1.095116;-1.131915;-0.014357;-0.262034;0.276391;1.000000;1.919776;0.603764;
0.005240;0.028728;1.099460;-1.128189;-0.012415;-0.263099;0.275514;1.000000;1.919776;0.603809;
0.005260;0.020657;1.103755;-1.124412;-0.010472;-0.264153;0.274625;1.000000;1.919776;0.603852;
0.005280;0.012585;1.108000;-1.120584;-0.008528;-0.265196;0.273724;1.000000;1.919776;0.603893;
0.005300;0.004513;1.112193;-1.116706;-0.006583;-0.266228;0.272810;1.000000;1.919776;0.603931;
0.005320;-0.003560;1.116336;-1.112776;-0.004637;-0.267248;0.271885;1.000000;1.919776;0.603966;
0.005340;-0.011631;1.120427;-1.108795;-0.002691;-0.268256;0.270947;1.000000;1.919776;0.603997;
0.005360;-0.019702;1.124466;-1.104764;-0.000744;-0.269253;0.269996;1.000000;1.919776;0.604025;
0.005380;-0.027772;1.128456;-1.100684;0.001204;-0.270237;0.269033;1.000000;1.919776;0.604049;
0.005400;-0.035839;1.132396;-1.096557;0.003152;-0.271210;0.268057;1.000000;1.919776;0.604069;
0.005420;-0.043905;1.136287;-1.092382;0.005101;-0.272170;0.267069;1.000000;1.919776;0.604085;
0.005440;-0.051968;1.140131;-1.088164;0.007051;-0.273118;0.266067;1.000000;1.919776;0.604097;
0.005460;-0.060028;1.143929;-1.083902;0.009001;-0.274053;0.265053;1.000000;1.919776;0.604104;
0.005480;-0.068084;1.147683;-1.079599;0.010951;-0.274976;0.264026;1.000000;1.919776;0.604107;
0.005500;-0.076137;1.151394;-1.075257;0.012901;-0.275887;0.262986;1.000000;1.919776;0.604105;
0.005520;-0.084186;1.155062;-1.070877;0.014852;-0.276785;0.261933;1.000000;1.919776;0.604099;
0.005540;-0.092230;1.158691;-1.066461;0.016803;-0.277670;0.260867;1.000000;1.919776;0.604089;
0.005560;-0.100270;1.162280;-1.062010;0.018754;-0.278543;0.259789;1.000000;1.919776;0.604075;
0.005580;-0.108305;1.165831;-1.057526;0.020704;-0.279404;0.258699;1.000000;1.919776;0.604057;
0.005600;-0.116335;1.169344;-1.053009;0.022655;-0.280251;0.257596;1.000000;1.919776;0.604035;
0.005620;-0.124360;1.172819;-1.048459;0.024605;-0.281087;0.256482;1.000000;1.919776;0.604010;
0.005640;-0.132380;1.176257;-1.043878;0.026555;-0.281910;0.255355;1.000000;1.919776;0.603981;
0.005660;-0.140395;1.179658;-1.039263;0.028504;-0.282721;0.254216;1.000000;1.919776;0.603950;
0.005680;-0.148404;1.183021;-1.034616;0.030453;-0.283519;0.253066;1.000000;1.919776;0.603917;
0.005700;-0.156409;1.186344;-1.029935;0.032401;-0.284305;0.251905;1.000000;1.919776;0.603881;
0.005720;-0.164408;1.189627;-1.025219;0.034347;-0.285079;0.250732;1.000000;1.919776;0.603843;
0.005740;-0.172402;1.192867;-1.020465;0.036293;-0.285842;0.249548;1.000000;1.919776;0.603803;
0.005760;-0.180391;1.196064;-1.015673;0.038238;-0.286592;0.248354;1.000000;1.919776;0.603763;
0.005780;-0.188375;1.199216;-1.010841;0.040181;-0.287330;0.247149;1.000000;1.919776;0.603721;
0.005800;-0.196354;1.202319;-1.005965;0.042123;-0.288057;0.245933;1.000000;1.919776;0.603678;
0.005820;-0.204328;1.205372;-1.001043;0.044064;-0.288771;0.244708;1.000000;1.919776;0.603634;
0.005840;-0.212297;1.208372;-0.996075;0.046003;-0.289474;0.243472;1.000000;1.919776;0.603590;
0.005860;-0.220261;1.211316;-0.991056;0.047940;-0.290166;0.242226;1.000000;1.919776;0.603546;
0.005880;-0.228219;1.214203;-0.985984;0.049875;-0.290845;0.240970;1.000000;1.919776;0.603502;
0.005900;-0.236172;1.217031;-0.980858;0.051809;-0.291513;0.239705;1.000000;1.919776;0.603458;
0.005920;-0.244120;1.219796;-0.975677;0.053740;-0.292170;0.238430;1.000000;1.919776;0.603413;
0.005940;-0.252061;1.222498;-0.970437;0.055669;-0.292815;0.237145;1.000000;1.919776;0.603369;
0.005960;-0.259997;1.225135;-0.965138;0.057597;-0.293448;0.235851;1.000000;1.919776;0.603325;
0.005980;-0.267926;1.227705;-0.959779;0.059521;-0.294069;0.234548;1.000000;1.919776;0.603281;
0.006000;-0.275847;1.230207;-0.954360;0.061444;-0.294679;0.233235;1.000000;1.919776;0.603238;
0.006020;-0.283762;1.232641;-0.948880;0.063364;-0.295277;0.231913;1.000000;1.919776;0.603195;
0.006040;-0.291668;1.235007;-0.943340;0.065281;-0.295863;0.230582;1.000000;1.919776;0.603151;
0.006060;-0.299565;1.237305;-0.937740;0.067196;-0.296438;0.229242;1.000000;1.919776;0.603109;
0.006080;-0.307454;1.239536;-0.932082;0.069108;-0.297001;0.227892;1.000000;1.919776;0.603066;
0.006100;-0.315332;1.241699;-0.926367;0.071017;-0.297552;0.226534;1.000000;1.919776;0.603024;
0.006120;-0.323200;1.243797;-0.920597;0.072924;-0.298091;0.225167;1.000000;1.919776;0.602982;
0.006140;-0.331057;1.245832;-0.914774;0.074827;-0.298618;0.223791;1.000000;1.919776;0.602940;
0.006160;-0.338903;1.247804;-0.908901;0.076727;-0.299133;0.222406;1.000000;1.919776;0.602899;
0.006180;-0.346735;1.249715;-0.902980;0.078624;-0.299637;0.221013;1.000000;1.919776;0.602858;
0.006200;-0.354555;1.251569;-0.897014;0.080517;-0.300129;0.219612;1.000000;1.919776;0.602818;
0.006220;-0.362361;1.253366;-0.891005;0.082408;-0.300609;0.218202;1.000000;1.919776;0.602778;
0.006240;-0.370152;1.255109;-0.884957;0.084294;-0.301078;0.216784;1.000000;1.919776;0.602740;
0.006260;-0.377929;1.256801;-0.878872;0.086177;-0.301535;0.215358;1.000000;1.919776;0.602702;
0.006280;-0.385690;1.258443;-0.872752;0.088056;-0.301980;0.213925;1.000000;1.919776;0.602666;
0.006300;-0.393436;1.260037;-0.866601;0.089931;-0.302414;0.212484;1.000000;1.919776;0.602631;
0.006320;-0.401165;1.261584;-0.860420;0.091802;-0.302837;0.211035;1.000000;1.919776;0.602598;
0.006340;-0.408877;1.263088;-0.854211;0.093669;-0.303248;0.209580;1.000000;1.919776;0.602567;
0.006360;-0.416572;1.264548;-0.847976;0.095531;-0.303649;0.208118;1.000000;1.919776;0.602538;
0.006380;-0.424250;1.265965;-0.841715;0.097389;-0.304038;0.206649;1.000000;1.919775;0.602511;
0.006400;-0.431910;1.267340;-0.835430;0.099243;-0.304416;0.205174;1.000000;1.919775;0.602487;
0.006420;-0.439552;1.268674;-0.829122;0.101092;-0.304784;0.203692;1.000000;1.919775;0.602465;
0.006440;-0.447176;1.269966;-0.822790;0.102936;-0.305141;0.202205;1.000000;1.919775;0.602447;
0.006460;-0.454781;1.271216;-0.816435;0.104776;-0.305487;0.200711;1.000000;1.919775;0.602431;
0.006480;-0.462368;1.272423;-0.810055;0.106611;-0.305823;0.199212;1.000000;1.919775;0.602419;
0.006500;-0.469936;1.273587;-0.803650;0.108441;-0.306149;0.197708;1.000000;1.919775;0.602410;
0.006520;-0.477485;1.274705;-0.797220;0.110266;-0.306464;0.196198;1.000000;1.919775;0.602404;
0.006540;-0.485016;1.275778;-0.790763;0.112085;-0.306768;0.194683;1.000000;1.919775;0.602402;
0.006560;-0.492526;1.276804;-0.784277;0.113900;-0.307063;0.193162;1.000000;1.919775;0.602404;
0.006580;-0.500017;1.277780;-0.777763;0.115710;-0.307347;0.191637;1.000000;1.919775;0.602408;
0.006600;-0.507489;1.278706;-0.771217;0.117514;-0.307620;0.190106;1.000000;1.919775;0.602416;
0.006620;-0.514940;1.279580;-0.764640;0.119313;-0.307884;0.188571;1.000000;1.919775;0.602427;
0.006640;-0.522371;1.280400;-0.758030;0.121107;-0.308136;0.187030;1.000000;1.919775;0.602442;
0.006660;-0.529781;1.281166;-0.751386;0.122895;-0.308379;0.185484;1.000000;1.919775;0.602459;
0.006680;-0.537170;1.281877;-0.744707;0.124678;-0.308611;0.183932;1.000000;1.919775;0.602479;
0.006700;-0.544537;1.282531;-0.737993;0.126456;-0.308832;0.182376;1.000000;1.919775;0.602501;
0.006720;-0.551882;1.283128;-0.731245;0.128229;-0.309042;0.180814;1.000000;1.919775;0.602526;
0.006740;-0.559205;1.283667;-0.724462;0.129996;-0.309242;0.179246;1.000000;1.919775;0.602552;
0.006760;-0.566505;1.284149;-0.717644;0.131757;-0.309431;0.177673;1.000000;1.919775;0.602581;
0.006780;-0.573781;1.284574;-0.710793;0.133514;-0.309608;0.176094;1.000000;1.919775;0.602610;
0.006800;-0.581033;1.284943;-0.703910;0.135265;-0.309774;0.174509;1.000000;1.919775;0.602641;
0.006820;-0.588260;1.285256;-0.696996;0.137010;-0.309929;0.172919;1.000000;1.919775;0.602673;
0.006840;-0.595462;1.285516;-0.690054;0.138750;-0.310072;0.171321;1.000000;1.919775;0.602705;
0.006860;-0.602638;1.285722;-0.683084;0.140485;-0.310203;0.169718;1.000000;1.919775;0.602738;
0.006880;-0.609787;1.285878;-0.676090;0.142214;-0.310323;0.168108;1.000000;1.919775;0.602771;
0.006900;-0.616910;1.285984;-0.669074;0.143938;-0.310430;0.166492;1.000000;1.919775;0.602804;
0.006920;-0.624005;1.286043;-0.662038;0.145656;-0.310526;0.164870;1.000000;1.919775;0.602836;
0.006940;-0.631072;1.286057;-0.654985;0.147369;-0.310609;0.163240;1.000000;1.919775;0.602869;
0.006960;-0.638111;1.286029;-0.647918;0.149076;-0.310680;0.161604;1.000000;1.919775;0.602900;
0.006980;-0.645121;1.285959;-0.640838;0.150777;-0.310739;0.159962;1.000000;1.919775;0.602931;
0.007000;-0.652102;1.285850;-0.633748;0.152473;-0.310785;0.158312;1.000000;1.919775;0.602961;
0.007020;-0.659053;1.285704;-0.626651;0.154162;-0.310819;0.156656;1.000000;1.919775;0.602991;
0.007040;-0.665975;1.285522;-0.619547;0.155847;-0.310840;0.154993;1.000000;1.919775;0.603019;
0.007060;-0.672867;1.285306;-0.612438;0.157525;-0.310849;0.153324;1.000000;1.919775;0.603047;
0.007080;-0.679730;1.285056;-0.605326;0.159197;-0.310845;0.151648;1.000000;1.919775;0.603074;
0.007100;-0.686562;1.284774;-0.598212;0.160864;-0.310829;0.149965;1.000000;1.919775;0.603100;
0.007120;-0.693365;1.284459;-0.591094;0.162524;-0.310800;0.148276;1.000000;1.919775;0.603125;
0.007140;-0.700138;1.284113;-0.583975;0.164178;-0.310759;0.146581;1.000000;1.919775;0.603149;
0.007160;-0.706881;1.283734;-0.576853;0.165826;-0.310705;0.144879;1.000000;1.919775;0.603172;
0.007180;-0.713595;1.283322;-0.569727;0.167468;-0.310639;0.143170;1.000000;1.919775;0.603195;
0.007200;-0.720279;1.282875;-0.562596;0.169104;-0.310560;0.141456;1.000000;1.919775;0.603217;
0.007220;-0.726934;1.282394;-0.555460;0.170733;-0.310468;0.139735;1.000000;1.919775;0.603238;
0.007240;-0.733559;1.281875;-0.548316;0.172356;-0.310364;0.138008;1.000000;1.919775;0.603258;
0.007260;-0.740156;1.281317;-0.541162;0.173973;-0.310248;0.136275;1.000000;1.919775;0.603277;
0.007280;-0.746723;1.280719;-0.533996;0.175583;-0.310118;0.134536;1.000000;1.919775;0.603296;
0.007300;-0.753262;1.280078;-0.526816;0.177186;-0.309977;0.132791;1.000000;1.919775;0.603313;
0.007320;-0.759772;1.279392;-0.519620;0.178783;-0.309822;0.131039;1.000000;1.919775;0.603330;
0.007340;-0.766254;1.278659;-0.512405;0.180373;-0.309655;0.129282;1.000000;1.919775;0.603346;
0.007360;-0.772707;1.277876;-0.505169;0.181957;-0.309475;0.127518;1.000000;1.919775;0.603361;
0.007380;-0.779131;1.277042;-0.497911;0.183534;-0.309282;0.125748;1.000000;1.919775;0.603374;
0.007400;-0.785526;1.276154;-0.490628;0.185104;-0.309076;0.123972;1.000000;1.919775;0.603387;
0.007420;-0.791893;1.275211;-0.483319;0.186667;-0.308857;0.122190;1.000000;1.919775;0.603398;
0.007440;-0.798230;1.274211;-0.475982;0.188224;-0.308625;0.120401;1.000000;1.919775;0.603407;
0.007460;-0.804538;1.273154;-0.468616;0.189773;-0.308379;0.118606;1.000000;1.919775;0.603415;
0.007480;-0.810816;1.272037;-0.461221;0.191316;-0.308120;0.116805;1.000000;1.919775;0.603421;
0.007500;-0.817065;1.270861;-0.453796;0.192851;-0.307848;0.114997;1.000000;1.919775;0.603426;
0.007520;-0.823283;1.269624;-0.446341;0.194380;-0.307562;0.113182;1.000000;1.919775;0.603428;
0.007540;-0.829471;1.268328;-0.438857;0.195901;-0.307262;0.111361;1.000000;1.919775;0.603429;
0.007560;-0.835628;1.266971;-0.431343;0.197415;-0.306949;0.109534;1.000000;1.919775;0.603428;
0.007580;-0.841753;1.265556;-0.423803;0.198922;-0.306622;0.107700;1.000000;1.919775;0.603424;
0.007600;-0.847847;1.264082;-0.416235;0.200422;-0.306281;0.105859;1.000000;1.919775;0.603419;
0.007620;-0.853908;1.262550;-0.408642;0.201914;-0.305926;0.104012;1.000000;1.919775;0.603411;
0.007640;-0.859937;1.260963;-0.401026;0.203398;-0.305557;0.102159;1.000000;1.919775;0.603401;
0.007660;-0.865932;1.259320;-0.393388;0.204875;-0.305175;0.100299;1.000000;1.919775;0.603389;
0.007680;-0.871895;1.257624;-0.385729;0.206344;-0.304778;0.098434;1.000000;1.919775;0.603376;
0.007700;-0.877823;1.255876;-0.378053;0.207806;-0.304367;0.096562;1.000000;1.919775;0.603360;
0.007720;-0.883718;1.254078;-0.370360;0.209259;-0.303943;0.094684;1.000000;1.919775;0.603342;
0.007740;-0.889578;1.252230;-0.362652;0.210705;-0.303505;0.092801;1.000000;1.919775;0.603323;
0.007760;-0.895404;1.250335;-0.354931;0.212142;-0.303054;0.090912;1.000000;1.919775;0.603302;
0.007780;-0.901195;1.248393;-0.347199;0.213571;-0.302589;0.089018;1.000000;1.919775;0.603280;
0.007800;-0.906951;1.246405;-0.339455;0.214992;-0.302110;0.087119;1.000000;1.919775;0.603256;
0.007820;-0.912672;1.244373;-0.331701;0.216404;-0.301619;0.085215;1.000000;1.919775;0.603232;
0.007840;-0.918358;1.242295;-0.323938;0.217807;-0.301115;0.083307;1.000000;1.919775;0.603206;
0.007860;-0.924008;1.240174;-0.316165;0.219202;-0.300597;0.081395;1.000000;1.919775;0.603180;
0.007880;-0.929624;1.238007;-0.308383;0.220588;-0.300067;0.079479;1.000000;1.919775;0.603154;
0.007900;-0.935204;1.235796;-0.300591;0.221966;-0.299525;0.077559;1.000000;1.919775;0.603127;
0.007920;-0.940750;1.233538;-0.292789;0.223334;-0.298970;0.075636;1.000000;1.919775;0.603100;
0.007940;-0.946260;1.231235;-0.284975;0.224693;-0.298404;0.073711;1.000000;1.919775;0.603073;
0.007960;-0.951735;1.228883;-0.277148;0.226043;-0.297825;0.071782;1.000000;1.919775;0.603047;
0.007980;-0.957175;1.226482;-0.269308;0.227384;-0.297234;0.069851;1.000000;1.919775;0.603021;
0.008000;-0.962579;1.224031;-0.261451;0.228715;-0.296632;0.067917;1.000000;1.919775;0.602995;
0.008020;-0.967948;1.221527;-0.253578;0.230037;-0.296019;0.065982;1.000000;1.919775;0.602970;
0.008040;-0.973282;1.218969;-0.245686;0.231350;-0.295394;0.064045;1.000000;1.919775;0.602946;
0.008060;-0.978581;1.216355;-0.237774;0.232653;-0.294758;0.062106;1.000000;1.919775;0.602923;
0.008080;-0.983843;1.213683;-0.229840;0.233946;-0.294111;0.060165;1.000000;1.919775;0.602900;
0.008100;-0.989070;1.210953;-0.221883;0.235230;-0.293453;0.058224;1.000000;1.919775;0.602879;
0.008120;-0.994261;1.208162;-0.213902;0.236504;-0.292785;0.056281;1.000000;1.919775;0.602858;
0.008140;-0.999415;1.205310;-0.205895;0.237768;-0.292105;0.054337;1.000000;1.919775;0.602838;
0.008160;-1.004532;1.202394;-0.197863;0.239023;-0.291414;0.052392;1.000000;1.919775;0.602820;
0.008180;-1.009612;1.199415;-0.189804;0.240268;-0.290713;0.050446;1.000000;1.919775;0.602802;
0.008200;-1.014654;1.196373;-0.181719;0.241503;-0.290001;0.048499;1.000000;1.919775;0.602785;
0.008220;-1.019657;1.193266;-0.173609;0.242727;-0.289279;0.046551;1.000000;1.919775;0.602769;
0.008240;-1.024622;1.190096;-0.165473;0.243942;-0.288545;0.044603;1.000000;1.919775;0.602754;
0.008260;-1.029548;1.186862;-0.157314;0.245147;-0.287801;0.042654;1.000000;1.919775;0.602739;
0.008280;-1.034433;1.183566;-0.149132;0.246342;-0.287047;0.040704;1.000000;1.919775;0.602725;
0.008300;-1.039278;1.180208;-0.140930;0.247527;-0.286282;0.038754;1.000000;1.919775;0.602712;
0.008320;-1.044082;1.176791;-0.132710;0.248702;-0.285506;0.036804;1.000000;1.919775;0.602700;
0.008340;-1.048844;1.173316;-0.124473;0.249867;-0.284719;0.034853;1.000000;1.919775;0.602688;
0.008360;-1.053563;1.169785;-0.116222;0.251021;-0.283922;0.032902;1.000000;1.919775;0.602677;
0.008380;-1.058240;1.166201;-0.107961;0.252165;-0.283115;0.030950;1.000000;1.919775;0.602666;
0.008400;-1.062873;1.162564;-0.099691;0.253299;-0.282297;0.028998;1.000000;1.919775;0.602656;
0.008420;-1.067462;1.158878;-0.091416;0.254422;-0.281469;0.027046;1.000000;1.919775;0.602646;
0.008440;-1.072007;1.155145;-0.083139;0.255536;-0.280630;0.025095;1.000000;1.919775;0.602637;
0.008460;-1.076507;1.151368;-0.074861;0.256638;-0.279782;0.023143;1.000000;1.919775;0.602628;
0.008480;-1.080961;1.147548;-0.066587;0.257731;-0.278923;0.021192;1.000000;1.919775;0.602620;
0.008500;-1.085370;1.143688;-0.058317;0.258812;-0.278054;0.019241;1.000000;1.919775;0.602613;
0.008520;-1.089734;1.139789;-0.050055;0.259884;-0.277175;0.017291;1.000000;1.919775;0.602606;
0.008540;-1.094051;1.135854;-0.041803;0.260944;-0.276286;0.015342;1.000000;1.919775;0.602600;
0.008560;-1.098323;1.131883;-0.033561;0.261994;-0.275388;0.013393;1.000000;1.919775;0.602594;
0.008580;-1.102548;1.127879;-0.025331;0.263034;-0.274480;0.011446;1.000000;1.919775;0.602590;
0.008600;-1.106727;1.123841;-0.017114;0.264063;-0.273562;0.009500;1.000000;1.919775;0.602585;
0.008620;-1.110860;1.119770;-0.008910;0.265081;-0.272636;0.007555;1.000000;1.919775;0.602582;
0.008640;-1.114946;1.115667;-0.000721;0.266088;-0.271700;0.005612;1.000000;1.919775;0.602579;
0.008660;-1.118987;1.111532;0.007455;0.267085;-0.270755;0.003670;1.000000;1.919775;0.602577;
0.008680;-1.122981;1.107363;0.015618;0.268071;-0.269801;0.001730;1.000000;1.919775;0.602576;
0.008700;-1.126930;1.103162;0.023768;0.269046;-0.268837;-0.000209;1.000000;1.919775;0.602575;
0.008720;-1.130832;1.098926;0.031906;0.270010;-0.267865;-0.002145;1.000000;1.919775;0.602576;
0.008740;-1.134689;1.094655;0.040033;0.270964;-0.266884;-0.004080;1.000000;1.919775;0.602577;
0.008760;-1.138500;1.090349;0.048151;0.271907;-0.265895;-0.006012;1.000000;1.919775;0.602578;
0.008780;-1.142265;1.086004;0.056260;0.272839;-0.264896;-0.007943;1.000000;1.919775;0.602580;
0.008800;-1.145984;1.081621;0.064363;0.273760;-0.263888;-0.009872;1.000000;1.919775;0.602583;
0.008820;-1.149658;1.077199;0.072459;0.274671;-0.262872;-0.011799;1.000000;1.919775;0.602586;
0.008840;-1.153285;1.072735;0.080551;0.275571;-0.261846;-0.013725;1.000000;1.919775;0.602590;
0.008860;-1.156867;1.068229;0.088638;0.276460;-0.260812;-0.015648;1.000000;1.919775;0.602594;
0.008880;-1.160403;1.063680;0.096723;0.277338;-0.259768;-0.017570;1.000000;1.919775;0.602599;
0.008900;-1.163893;1.059087;0.104806;0.278206;-0.258715;-0.019491;1.000000;1.919775;0.602603;
0.008920;-1.167336;1.054450;0.112886;0.279062;-0.257652;-0.021410;1.000000;1.919775;0.602608;
0.008940;-1.170733;1.049768;0.120964;0.279908;-0.256580;-0.023328;1.000000;1.919775;0.602612;
0.008960;-1.174083;1.045042;0.129041;0.280743;-0.255499;-0.025245;1.000000;1.919775;0.602617;
0.008980;-1.177385;1.040271;0.137114;0.281568;-0.254408;-0.027160;1.000000;1.919775;0.602621;
0.009000;-1.180641;1.035457;0.145184;0.282381;-0.253306;-0.029075;1.000000;1.919775;0.602626;
0.009020;-1.183848;1.030599;0.153249;0.283184;-0.252195;-0.030989;1.000000;1.919775;0.602630;
0.009040;-1.187008;1.025699;0.161309;0.283976;-0.251073;-0.032903;1.000000;1.919775;0.602633;
0.009060;-1.190119;1.020758;0.169361;0.284757;-0.249942;-0.034815;1.000000;1.919775;0.602637;
0.009080;-1.193182;1.015778;0.177403;0.285527;-0.248799;-0.036728;1.000000;1.919775;0.602640;
0.009100;-1.196195;1.010760;0.185435;0.286286;-0.247647;-0.038639;1.000000;1.919775;0.602642;
0.009120;-1.199160;1.005706;0.193454;0.287034;-0.246483;-0.040551;1.000000;1.919775;0.602644;
0.009140;-1.202075;1.000617;0.201458;0.287772;-0.245310;-0.042462;1.000000;1.919775;0.602645;
0.009160;-1.204941;0.995496;0.209445;0.288498;-0.244125;-0.044373;1.000000;1.919775;0.602646;
0.009180;-1.207757;0.990343;0.217414;0.289213;-0.242930;-0.046283;1.000000;1.919775;0.602647;
0.009200;-1.210523;0.985161;0.225362;0.289917;-0.241724;-0.048193;1.000000;1.919775;0.602647;
0.009220;-1.213240;0.979952;0.233288;0.290610;-0.240507;-0.050103;1.000000;1.919775;0.602646;
0.009240;-1.215907;0.974716;0.241191;0.291291;-0.239280;-0.052012;1.000000;1.919775;0.602646;
0.009260;-1.218524;0.969454;0.249070;0.291962;-0.238041;-0.053920;1.000000;1.919775;0.602644;
0.009280;-1.221091;0.964168;0.256923;0.292621;-0.236793;-0.055828;1.000000;1.919775;0.602643;
0.009300;-1.223609;0.958858;0.264751;0.293269;-0.235534;-0.057735;1.000000;1.919775;0.602641;
0.009320;-1.226077;0.953525;0.272553;0.293905;-0.234264;-0.059641;1.000000;1.919775;0.602638;
0.009340;-1.228497;0.948167;0.280329;0.294530;-0.232984;-0.061546;1.000000;1.919775;0.602636;
0.009360;-1.230867;0.942786;0.288081;0.295144;-0.231694;-0.063450;1.000000;1.919775;0.602633;
0.009380;-1.233189;0.937381;0.295808;0.295746;-0.230394;-0.065352;1.000000;1.919775;0.602630;
0.009400;-1.235462;0.931950;0.303512;0.296337;-0.229083;-0.067254;1.000000;1.919775;0.602627;
0.009420;-1.237688;0.926493;0.311195;0.296916;-0.227763;-0.069153;1.000000;1.919775;0.602624;
0.009440;-1.239865;0.921007;0.318858;0.297484;-0.226433;-0.071051;1.000000;1.919775;0.602621;
0.009460;-1.241995;0.915493;0.326502;0.298040;-0.225092;-0.072947;1.000000;1.919775;0.602618;
0.009480;-1.244078;0.909947;0.334131;0.298584;-0.223743;-0.074842;1.000000;1.919775;0.602615;
0.009500;-1.246113;0.904368;0.341745;0.299117;-0.222383;-0.076734;1.000000;1.919775;0.602612;
0.009520;-1.248101;0.898754;0.349347;0.299638;-0.221014;-0.078624;1.000000;1.919775;0.602609;
