time;GEN_generator_UStatorPu;GEN_voltageRegulator_EfdPu;GEN_governor_PmPu;GEN_generator_omegaPu;GEN_generator_Te;
0.624220;0.917165;0.643666;0.611511;0.999561;0.678809;
0.624240;0.917164;0.643699;0.611514;0.999560;0.678976;
0.624260;0.917162;0.643733;0.611517;0.999560;0.679143;
0.624280;0.917160;0.643763;0.611519;0.999560;0.679310;
0.624300;0.917159;0.643784;0.611522;0.999560;0.679477;
0.624320;0.917159;0.643793;0.611525;0.999560;0.679645;
0.624340;0.917159;0.643784;0.611528;0.999560;0.679812;
0.624360;0.917161;0.643755;0.611530;0.999560;0.679980;
0.624380;0.917163;0.643703;0.611533;0.999560;0.680148;
0.624400;0.917167;0.643623;0.611536;0.999559;0.680316;
0.624420;0.917172;0.643516;0.611539;0.999559;0.680484;
0.624440;0.917179;0.643379;0.611541;0.999559;0.680652;
0.624460;0.917188;0.643212;0.611544;0.999559;0.680819;
0.624480;0.917197;0.643015;0.611547;0.999559;0.680987;
0.624500;0.917209;0.642789;0.611550;0.999559;0.681155;
0.624520;0.917221;0.642535;0.611552;0.999559;0.681322;
0.624540;0.917235;0.642256;0.611555;0.999558;0.681489;
0.624560;0.917250;0.641953;0.611558;0.999558;0.681656;
0.624580;0.917266;0.641630;0.611561;0.999558;0.681823;
0.624600;0.917283;0.641288;0.611564;0.999558;0.681990;
0.624620;0.917301;0.640933;0.611566;0.999558;0.682156;
0.624640;0.917319;0.640566;0.611569;0.999558;0.682322;
0.624660;0.917338;0.640191;0.611572;0.999558;0.682487;
0.624680;0.917357;0.639811;0.611575;0.999557;0.682653;
0.624700;0.917376;0.639429;0.611578;0.999557;0.682818;
0.624720;0.917395;0.639048;0.611580;0.999557;0.682982;
0.624740;0.917414;0.638670;0.611583;0.999557;0.683146;
0.624760;0.917432;0.638297;0.611586;0.999557;0.683310;
0.624780;0.917451;0.637931;0.611589;0.999557;0.683474;
0.624800;0.917468;0.637573;0.611592;0.999557;0.683637;
0.624820;0.917486;0.637225;0.611595;0.999556;0.683800;
0.624840;0.917503;0.636887;0.611598;0.999556;0.683962;
0.624860;0.917519;0.636559;0.611601;0.999556;0.684124;
0.624880;0.917535;0.636243;0.611603;0.999556;0.684286;
0.624900;0.917550;0.635938;0.611606;0.999556;0.684447;
0.624920;0.917565;0.635643;0.611609;0.999556;0.684608;
0.624940;0.917579;0.635360;0.611612;0.999556;0.684768;
0.624960;0.917592;0.635088;0.611615;0.999555;0.684928;
0.624980;0.917605;0.634826;0.611618;0.999555;0.685088;
0.625000;0.917618;0.634576;0.611621;0.999555;0.685247;
0.625020;0.917630;0.634337;0.611624;0.999555;0.685406;
0.625040;0.917641;0.634110;0.611627;0.999555;0.685564;
0.625060;0.917652;0.633894;0.611630;0.999555;0.685722;
0.625080;0.917662;0.633692;0.611633;0.999555;0.685879;
0.625100;0.917671;0.633503;0.611636;0.999554;0.686036;
0.625120;0.917680;0.633329;0.611639;0.999554;0.686193;
0.625140;0.917687;0.633171;0.611642;0.999554;0.686349;
0.625160;0.917694;0.633031;0.611645;0.999554;0.686505;
0.625180;0.917700;0.632908;0.611648;0.999554;0.686661;
0.625200;0.917706;0.632805;0.611651;0.999554;0.686816;
0.625220;0.917710;0.632722;0.611654;0.999554;0.686971;
0.625240;0.917713;0.632660;0.611657;0.999553;0.687126;
0.625260;0.917715;0.632621;0.611660;0.999553;0.687281;
0.625280;0.917715;0.632603;0.611663;0.999553;0.687435;
0.625300;0.917715;0.632608;0.611666;0.999553;0.687589;
0.625320;0.917714;0.632635;0.611669;0.999553;0.687743;
0.625340;0.917711;0.632683;0.611672;0.999553;0.687897;
0.625360;0.917708;0.632751;0.611675;0.999552;0.688051;
0.625380;0.917703;0.632838;0.611678;0.999552;0.688205;
0.625400;0.917698;0.632943;0.611681;0.999552;0.688359;
0.625420;0.917692;0.633062;0.611684;0.999552;0.688513;
0.625440;0.917685;0.633194;0.611687;0.999552;0.688667;
0.625460;0.917678;0.633337;0.611690;0.999552;0.688821;
0.625480;0.917670;0.633488;0.611693;0.999552;0.688975;
0.625500;0.917663;0.633644;0.611696;0.999551;0.689129;
0.625520;0.917655;0.633803;0.611699;0.999551;0.689283;
0.625540;0.917647;0.633962;0.611702;0.999551;0.689437;
0.625560;0.917639;0.634119;0.611705;0.999551;0.689591;
0.625580;0.917631;0.634273;0.611709;0.999551;0.689745;
0.625600;0.917623;0.634421;0.611712;0.999551;0.689899;
0.625620;0.917616;0.634564;0.611715;0.999550;0.690053;
0.625640;0.917609;0.634699;0.611718;0.999550;0.690207;
0.625660;0.917603;0.634827;0.611721;0.999550;0.690361;
0.625680;0.917597;0.634949;0.611724;0.999550;0.690515;
0.625700;0.917591;0.635065;0.611727;0.999550;0.690668;
0.625720;0.917585;0.635176;0.611731;0.999550;0.690822;
0.625740;0.917580;0.635285;0.611734;0.999550;0.690975;
0.625760;0.917574;0.635393;0.611737;0.999549;0.691128;
0.625780;0.917569;0.635503;0.611740;0.999549;0.691281;
0.625800;0.917563;0.635617;0.611743;0.999549;0.691434;
0.625820;0.917557;0.635739;0.611746;0.999549;0.691586;
0.625840;0.917550;0.635870;0.611750;0.999549;0.691739;
0.625860;0.917543;0.636013;0.611753;0.999549;0.691891;
0.625880;0.917535;0.636170;0.611756;0.999548;0.692043;
0.625900;0.917526;0.636343;0.611759;0.999548;0.692195;
0.625920;0.917517;0.636533;0.611762;0.999548;0.692347;
0.625940;0.917506;0.636742;0.611766;0.999548;0.692498;
0.625960;0.917495;0.636968;0.611769;0.999548;0.692650;
0.625980;0.917483;0.637211;0.611772;0.999548;0.692801;
0.626000;0.917470;0.637470;0.611775;0.999547;0.692953;
0.626020;0.917456;0.637742;0.611778;0.999547;0.693104;
0.626040;0.917442;0.638024;0.611782;0.999547;0.693256;
0.626060;0.917427;0.638312;0.611785;0.999547;0.693407;
0.626080;0.917413;0.638602;0.611788;0.999547;0.693559;
0.626100;0.917398;0.638889;0.611791;0.999547;0.693711;
0.626120;0.917384;0.639166;0.611795;0.999546;0.693862;
0.626140;0.917371;0.639428;0.611798;0.999546;0.694014;
0.626160;0.917359;0.639670;0.611801;0.999546;0.694165;
0.626180;0.917348;0.639884;0.611805;0.999546;0.694317;
0.626200;0.917339;0.640065;0.611808;0.999546;0.694468;
0.626220;0.917332;0.640207;0.611811;0.999546;0.694620;
0.626240;0.917327;0.640305;0.611814;0.999545;0.694771;
0.626260;0.917325;0.640355;0.611818;0.999545;0.694922;
0.626280;0.917325;0.640352;0.611821;0.999545;0.695072;
0.626300;0.917327;0.640295;0.611824;0.999545;0.695222;
0.626320;0.917333;0.640181;0.611828;0.999545;0.695372;
0.626340;0.917342;0.640009;0.611831;0.999545;0.695521;
0.626360;0.917353;0.639781;0.611834;0.999544;0.695669;
0.626380;0.917367;0.639497;0.611838;0.999544;0.695817;
0.626400;0.917384;0.639161;0.611841;0.999544;0.695964;
0.626420;0.917403;0.638777;0.611844;0.999544;0.696110;
0.626440;0.917424;0.638349;0.611848;0.999544;0.696255;
0.626460;0.917447;0.637884;0.611851;0.999544;0.696399;
0.626480;0.917472;0.637388;0.611855;0.999543;0.696542;
0.626500;0.917498;0.636868;0.611858;0.999543;0.696683;
0.626520;0.917525;0.636333;0.611861;0.999543;0.696824;
0.626540;0.917552;0.635789;0.611865;0.999543;0.696964;
0.626560;0.917579;0.635244;0.611868;0.999543;0.697102;
0.626580;0.917606;0.634707;0.611872;0.999543;0.697239;
0.626600;0.917632;0.634184;0.611875;0.999542;0.697375;
0.626620;0.917657;0.633682;0.611878;0.999542;0.697510;
0.626640;0.917681;0.633206;0.611882;0.999542;0.697643;
0.626660;0.917703;0.632762;0.611885;0.999542;0.697776;
0.626680;0.917723;0.632352;0.611889;0.999542;0.697907;
0.626700;0.917742;0.631978;0.611892;0.999542;0.698038;
0.626720;0.917759;0.631643;0.611895;0.999541;0.698167;
0.626740;0.917774;0.631345;0.611899;0.999541;0.698296;
0.626760;0.917787;0.631082;0.611902;0.999541;0.698423;
0.626780;0.917798;0.630853;0.611906;0.999541;0.698550;
0.626800;0.917808;0.630652;0.611909;0.999541;0.698676;
0.626820;0.917817;0.630475;0.611913;0.999541;0.698801;
0.626840;0.917825;0.630316;0.611916;0.999540;0.698926;
0.626860;0.917832;0.630168;0.611920;0.999540;0.699050;
0.626880;0.917839;0.630024;0.611923;0.999540;0.699173;
0.626900;0.917846;0.629877;0.611927;0.999540;0.699295;
0.626920;0.917854;0.629719;0.611930;0.999540;0.699417;
0.626940;0.917863;0.629544;0.611934;0.999540;0.699537;
0.626960;0.917873;0.629346;0.611937;0.999539;0.699658;
0.626980;0.917884;0.629118;0.611941;0.999539;0.699777;
0.627000;0.917897;0.628856;0.611944;0.999539;0.699895;
0.627020;0.917912;0.628557;0.611948;0.999539;0.700012;
0.627040;0.917929;0.628219;0.611951;0.999539;0.700129;
0.627060;0.917948;0.627840;0.611955;0.999538;0.700244;
0.627080;0.917968;0.627422;0.611958;0.999538;0.700359;
0.627100;0.917991;0.626966;0.611962;0.999538;0.700472;
0.627120;0.918016;0.626478;0.611965;0.999538;0.700584;
0.627140;0.918041;0.625961;0.611969;0.999538;0.700694;
0.627160;0.918068;0.625423;0.611972;0.999538;0.700804;
0.627180;0.918096;0.624872;0.611976;0.999537;0.700912;
0.627200;0.918123;0.624316;0.611979;0.999537;0.701018;
0.627220;0.918151;0.623764;0.611983;0.999537;0.701124;
0.627240;0.918178;0.623227;0.611987;0.999537;0.701228;
0.627260;0.918203;0.622715;0.611990;0.999537;0.701330;
0.627280;0.918227;0.622239;0.611994;0.999537;0.701432;
0.627300;0.918248;0.621807;0.611997;0.999536;0.701532;
0.627320;0.918267;0.621429;0.612001;0.999536;0.701631;
0.627340;0.918283;0.621113;0.612004;0.999536;0.701728;
0.627360;0.918295;0.620867;0.612008;0.999536;0.701825;
0.627380;0.918304;0.620695;0.612012;0.999536;0.701921;
0.627400;0.918308;0.620603;0.612015;0.999535;0.702015;
0.627420;0.918309;0.620591;0.612019;0.999535;0.702109;
0.627440;0.918305;0.620662;0.612022;0.999535;0.702203;
0.627460;0.918297;0.620813;0.612026;0.999535;0.702295;
0.627480;0.918286;0.621041;0.612029;0.999535;0.702388;
0.627500;0.918271;0.621341;0.612033;0.999535;0.702479;
0.627520;0.918253;0.621707;0.612037;0.999534;0.702571;
0.627540;0.918231;0.622130;0.612040;0.999534;0.702662;
0.627560;0.918208;0.622600;0.612044;0.999534;0.702753;
0.627580;0.918182;0.623108;0.612048;0.999534;0.702843;
0.627600;0.918155;0.623642;0.612051;0.999534;0.702934;
0.627620;0.918128;0.624189;0.612055;0.999533;0.703025;
0.627640;0.918100;0.624739;0.612058;0.999533;0.703115;
0.627660;0.918073;0.625279;0.612062;0.999533;0.703206;
0.627680;0.918047;0.625798;0.612066;0.999533;0.703296;
0.627700;0.918023;0.626285;0.612069;0.999533;0.703386;
0.627720;0.918000;0.626732;0.612073;0.999533;0.703476;
0.627740;0.917981;0.627130;0.612077;0.999532;0.703566;
0.627760;0.917963;0.627473;0.612080;0.999532;0.703655;
0.627780;0.917949;0.627756;0.612084;0.999532;0.703744;
0.627800;0.917938;0.627976;0.612088;0.999532;0.703832;
0.627820;0.917930;0.628133;0.612091;0.999532;0.703920;
0.627840;0.917925;0.628228;0.612095;0.999531;0.704007;
0.627860;0.917923;0.628263;0.612099;0.999531;0.704094;
0.627880;0.917924;0.628243;0.612102;0.999531;0.704180;
0.627900;0.917928;0.628176;0.612106;0.999531;0.704264;
0.627920;0.917933;0.628068;0.612110;0.999531;0.704348;
0.627940;0.917940;0.627929;0.612113;0.999531;0.704431;
0.627960;0.917948;0.627769;0.612117;0.999530;0.704513;
0.627980;0.917956;0.627598;0.612121;0.999530;0.704594;
0.628000;0.917965;0.627427;0.612124;0.999530;0.704674;
0.628020;0.917973;0.627266;0.612128;0.999530;0.704752;
0.628040;0.917980;0.627126;0.612132;0.999530;0.704830;
0.628060;0.917985;0.627015;0.612135;0.999529;0.704906;
0.628080;0.917989;0.626944;0.612139;0.999529;0.704982;
0.628100;0.917990;0.626917;0.612143;0.999529;0.705057;
0.628120;0.917989;0.626941;0.612147;0.999529;0.705131;
0.628140;0.917985;0.627019;0.612150;0.999529;0.705203;
0.628160;0.917978;0.627152;0.612154;0.999528;0.705276;
0.628180;0.917968;0.627341;0.612158;0.999528;0.705347;
0.628200;0.917956;0.627582;0.612161;0.999528;0.705418;
0.628220;0.917942;0.627871;0.612165;0.999528;0.705489;
0.628240;0.917925;0.628202;0.612169;0.999528;0.705558;
0.628260;0.917907;0.628567;0.612173;0.999528;0.705628;
0.628280;0.917887;0.628956;0.612176;0.999527;0.705697;
0.628300;0.917867;0.629357;0.612180;0.999527;0.705765;
0.628320;0.917847;0.629761;0.612184;0.999527;0.705834;
0.628340;0.917827;0.630153;0.612187;0.999527;0.705901;
0.628360;0.917809;0.630522;0.612191;0.999527;0.705969;
0.628380;0.917792;0.630854;0.612195;0.999526;0.706036;
0.628400;0.917778;0.631138;0.612199;0.999526;0.706102;
0.628420;0.917766;0.631363;0.612202;0.999526;0.706168;
0.628440;0.917759;0.631518;0.612206;0.999526;0.706233;
0.628460;0.917755;0.631596;0.612210;0.999526;0.706298;
0.628480;0.917755;0.631588;0.612214;0.999525;0.706361;
0.628500;0.917760;0.631491;0.612217;0.999525;0.706424;
0.628520;0.917769;0.631302;0.612221;0.999525;0.706485;
0.628540;0.917783;0.631021;0.612225;0.999525;0.706546;
0.628560;0.917802;0.630648;0.612229;0.999525;0.706605;
0.628580;0.917825;0.630189;0.612233;0.999525;0.706663;
0.628600;0.917851;0.629649;0.612236;0.999524;0.706719;
0.628620;0.917882;0.629037;0.612240;0.999524;0.706773;
0.628640;0.917916;0.628363;0.612244;0.999524;0.706826;
0.628660;0.917952;0.627638;0.612248;0.999524;0.706878;
0.628680;0.917990;0.626875;0.612251;0.999524;0.706927;
0.628700;0.918029;0.626088;0.612255;0.999523;0.706975;
0.628720;0.918069;0.625290;0.612259;0.999523;0.707020;
0.628740;0.918109;0.624497;0.612263;0.999523;0.707064;
0.628760;0.918147;0.623721;0.612266;0.999523;0.707106;
0.628780;0.918184;0.622977;0.612270;0.999523;0.707146;
0.628800;0.918219;0.622276;0.612274;0.999522;0.707184;
0.628820;0.918252;0.621629;0.612278;0.999522;0.707221;
0.628840;0.918281;0.621046;0.612282;0.999522;0.707256;
0.628860;0.918306;0.620534;0.612285;0.999522;0.707289;
0.628880;0.918328;0.620097;0.612289;0.999522;0.707321;
0.628900;0.918346;0.619740;0.612293;0.999522;0.707351;
0.628920;0.918360;0.619463;0.612297;0.999521;0.707381;
0.628940;0.918369;0.619264;0.612301;0.999521;0.707409;
0.628960;0.918376;0.619139;0.612304;0.999521;0.707435;
0.628980;0.918378;0.619082;0.612308;0.999521;0.707461;
0.629000;0.918378;0.619086;0.612312;0.999521;0.707486;
0.629020;0.918375;0.619142;0.612316;0.999520;0.707510;
0.629040;0.918370;0.619237;0.612320;0.999520;0.707533;
0.629060;0.918364;0.619362;0.612323;0.999520;0.707555;
0.629080;0.918357;0.619503;0.612327;0.999520;0.707577;
0.629100;0.918350;0.619647;0.612331;0.999520;0.707597;
0.629120;0.918343;0.619783;0.612335;0.999519;0.707617;
0.629140;0.918337;0.619897;0.612339;0.999519;0.707637;
0.629160;0.918333;0.619980;0.612342;0.999519;0.707655;
0.629180;0.918331;0.620021;0.612346;0.999519;0.707672;
0.629200;0.918331;0.620012;0.612350;0.999519;0.707689;
0.629220;0.918334;0.619947;0.612354;0.999518;0.707705;
0.629240;0.918340;0.619821;0.612358;0.999518;0.707719;
0.629260;0.918350;0.619632;0.612361;0.999518;0.707732;
0.629280;0.918362;0.619379;0.612365;0.999518;0.707745;
0.629300;0.918378;0.619066;0.612369;0.999518;0.707756;
0.629320;0.918396;0.618696;0.612373;0.999518;0.707765;
0.629340;0.918417;0.618276;0.612377;0.999517;0.707773;
0.629360;0.918440;0.617815;0.612380;0.999517;0.707780;
0.629380;0.918465;0.617322;0.612384;0.999517;0.707785;
0.629400;0.918490;0.616810;0.612388;0.999517;0.707789;
0.629420;0.918516;0.616289;0.612392;0.999517;0.707790;
0.629440;0.918542;0.615775;0.612396;0.999516;0.707791;
0.629460;0.918567;0.615280;0.612399;0.999516;0.707790;
0.629480;0.918590;0.614817;0.612403;0.999516;0.707787;
0.629500;0.918610;0.614399;0.612407;0.999516;0.707783;
0.629520;0.918628;0.614038;0.612411;0.999516;0.707777;
0.629540;0.918643;0.613745;0.612415;0.999515;0.707770;
0.629560;0.918654;0.613528;0.612418;0.999515;0.707762;
0.629580;0.918660;0.613395;0.612422;0.999515;0.707752;
0.629600;0.918662;0.613351;0.612426;0.999515;0.707741;
0.629620;0.918660;0.613399;0.612430;0.999515;0.707730;
0.629640;0.918653;0.613540;0.612434;0.999515;0.707717;
0.629660;0.918641;0.613771;0.612437;0.999514;0.707704;
0.629680;0.918625;0.614088;0.612441;0.999514;0.707690;
0.629700;0.918605;0.614484;0.612445;0.999514;0.707676;
0.629720;0.918582;0.614952;0.612449;0.999514;0.707660;
0.629740;0.918555;0.615481;0.612453;0.999514;0.707645;
0.629760;0.918526;0.616060;0.612456;0.999513;0.707629;
0.629780;0.918495;0.616674;0.612460;0.999513;0.707613;
0.629800;0.918464;0.617310;0.612464;0.999513;0.707597;
0.629820;0.918431;0.617954;0.612468;0.999513;0.707580;
0.629840;0.918399;0.618591;0.612472;0.999513;0.707563;
0.629860;0.918368;0.619207;0.612475;0.999512;0.707546;
0.629880;0.918339;0.619789;0.612479;0.999512;0.707529;
0.629900;0.918312;0.620323;0.612483;0.999512;0.707511;
0.629920;0.918289;0.620800;0.612487;0.999512;0.707493;
0.629940;0.918268;0.621210;0.612490;0.999512;0.707474;
0.629960;0.918251;0.621546;0.612494;0.999511;0.707454;
0.629980;0.918238;0.621803;0.612498;0.999511;0.707434;
0.630000;0.918229;0.621977;0.612502;0.999511;0.707414;
0.630020;0.918225;0.622069;0.612506;0.999511;0.707392;
0.630040;0.918224;0.622081;0.612509;0.999511;0.707369;
0.630060;0.918227;0.622015;0.612513;0.999511;0.707346;
0.630080;0.918234;0.621879;0.612517;0.999510;0.707321;
0.630100;0.918244;0.621681;0.612521;0.999510;0.707295;
0.630120;0.918256;0.621430;0.612525;0.999510;0.707268;
0.630140;0.918271;0.621138;0.612528;0.999510;0.707239;
0.630160;0.918287;0.620816;0.612532;0.999510;0.707209;
0.630180;0.918304;0.620478;0.612536;0.999509;0.707178;
0.630200;0.918321;0.620135;0.612540;0.999509;0.707145;
0.630220;0.918337;0.619801;0.612543;0.999509;0.707111;
0.630240;0.918353;0.619489;0.612547;0.999509;0.707075;
0.630260;0.918367;0.619209;0.612551;0.999509;0.707038;
0.630280;0.918379;0.618971;0.612555;0.999508;0.707000;
0.630300;0.918388;0.618785;0.612558;0.999508;0.706960;
0.630320;0.918394;0.618656;0.612562;0.999508;0.706920;
0.630340;0.918397;0.618590;0.612566;0.999508;0.706878;
0.630360;0.918397;0.618590;0.612570;0.999508;0.706835;
0.630380;0.918394;0.618655;0.612574;0.999508;0.706791;
0.630400;0.918387;0.618783;0.612577;0.999507;0.706746;
0.630420;0.918378;0.618972;0.612581;0.999507;0.706701;
0.630440;0.918366;0.619214;0.612585;0.999507;0.706655;
0.630460;0.918351;0.619503;0.612589;0.999507;0.706608;
0.630480;0.918335;0.619828;0.612592;0.999507;0.706560;
0.630500;0.918317;0.620180;0.612596;0.999506;0.706512;
0.630520;0.918299;0.620545;0.612600;0.999506;0.706463;
0.630540;0.918280;0.620912;0.612604;0.999506;0.706414;
0.630560;0.918263;0.621269;0.612607;0.999506;0.706364;
0.630580;0.918246;0.621602;0.612611;0.999506;0.706314;
0.630600;0.918231;0.621899;0.612615;0.999505;0.706263;
0.630620;0.918218;0.622150;0.612618;0.999505;0.706211;
0.630640;0.918208;0.622344;0.612622;0.999505;0.706159;
0.630660;0.918202;0.622473;0.612626;0.999505;0.706106;
0.630680;0.918199;0.622529;0.612630;0.999505;0.706052;
0.630700;0.918200;0.622508;0.612633;0.999505;0.705997;
0.630720;0.918205;0.622408;0.612637;0.999504;0.705941;
0.630740;0.918214;0.622226;0.612641;0.999504;0.705884;
0.630760;0.918227;0.621965;0.612645;0.999504;0.705825;
0.630780;0.918244;0.621629;0.612648;0.999504;0.705766;
0.630800;0.918264;0.621223;0.612652;0.999504;0.705705;
0.630820;0.918287;0.620755;0.612656;0.999503;0.705643;
0.630840;0.918313;0.620234;0.612659;0.999503;0.705579;
0.630860;0.918341;0.619671;0.612663;0.999503;0.705513;
0.630880;0.918371;0.619078;0.612667;0.999503;0.705446;
0.630900;0.918401;0.618467;0.612670;0.999503;0.705378;
0.630920;0.918432;0.617851;0.612674;0.999502;0.705308;
0.630940;0.918462;0.617243;0.612678;0.999502;0.705236;
0.630960;0.918492;0.616656;0.612682;0.999502;0.705162;
0.630980;0.918519;0.616102;0.612685;0.999502;0.705087;
0.631000;0.918545;0.615592;0.612689;0.999502;0.705011;
0.631020;0.918567;0.615136;0.612693;0.999502;0.704933;
0.631040;0.918587;0.614741;0.612696;0.999501;0.704854;
0.631060;0.918603;0.614415;0.612700;0.999501;0.704773;
0.631080;0.918616;0.614161;0.612704;0.999501;0.704692;
0.631100;0.918625;0.613982;0.612707;0.999501;0.704609;
0.631120;0.918630;0.613878;0.612711;0.999501;0.704525;
0.631140;0.918631;0.613848;0.612715;0.999500;0.704440;
0.631160;0.918629;0.613886;0.612718;0.999500;0.704354;
0.631180;0.918624;0.613989;0.612722;0.999500;0.704268;
0.631200;0.918616;0.614148;0.612726;0.999500;0.704180;
0.631220;0.918606;0.614354;0.612729;0.999500;0.704092;
0.631240;0.918593;0.614597;0.612733;0.999500;0.704004;
0.631260;0.918580;0.614868;0.612736;0.999499;0.703915;
0.631280;0.918565;0.615153;0.612740;0.999499;0.703825;
0.631300;0.918551;0.615442;0.612744;0.999499;0.703735;
0.631320;0.918537;0.615723;0.612747;0.999499;0.703644;
0.631340;0.918523;0.615986;0.612751;0.999499;0.703553;
0.631360;0.918512;0.616219;0.612755;0.999498;0.703461;
0.631380;0.918502;0.616414;0.612758;0.999498;0.703369;
0.631400;0.918494;0.616564;0.612762;0.999498;0.703276;
0.631420;0.918489;0.616663;0.612765;0.999498;0.703182;
0.631440;0.918487;0.616705;0.612769;0.999498;0.703087;
0.631460;0.918488;0.616689;0.612773;0.999498;0.702992;
0.631480;0.918491;0.616613;0.612776;0.999497;0.702895;
0.631500;0.918498;0.616480;0.612780;0.999497;0.702798;
0.631520;0.918507;0.616293;0.612783;0.999497;0.702699;
0.631540;0.918519;0.616055;0.612787;0.999497;0.702600;
0.631560;0.918533;0.615775;0.612791;0.999497;0.702499;
0.631580;0.918549;0.615459;0.612794;0.999496;0.702398;
0.631600;0.918566;0.615118;0.612798;0.999496;0.702295;
