time;CAPBUS_cap_p_v_0_;MACHINE_machine_terminal_i_0_;MACHINE_machine_terminal_i_1_;MACHINE_machine_terminal_i_2_;MACHINE_machine_omegaPu;MACHINE_machine_theta;MACHINE_machine_cePu;MACHINE_machine_UStatorPu;MACHINE_machine_ifPu;
0.003320;0.785129;-0.522683;-0.405529;0.928212;0.999993;1.848985;0.607042;0.915108;0.914174;
0.003340;0.775998;-0.517865;-0.411028;0.928892;0.999993;1.855268;0.607227;0.913379;0.914207;
0.003360;0.767349;-0.513054;-0.416565;0.929619;0.999993;1.861551;0.607468;0.911150;0.914258;
0.003380;0.759209;-0.508258;-0.422154;0.930412;0.999993;1.867834;0.607779;0.908413;0.914330;
0.003400;0.751587;-0.503483;-0.427809;0.931292;0.999993;1.874117;0.608172;0.905175;0.914430;
0.003420;0.744482;-0.498738;-0.433542;0.932280;0.999993;1.880400;0.608662;0.901468;0.914562;
0.003440;0.737878;-0.494028;-0.439364;0.933393;0.999993;1.886684;0.609259;0.897343;0.914729;
0.003460;0.731745;-0.489359;-0.445287;0.934646;0.999993;1.892967;0.609976;0.892869;0.914937;
0.003480;0.726044;-0.484735;-0.451317;0.936051;0.999993;1.899250;0.610818;0.888132;0.915188;
0.003500;0.720723;-0.480158;-0.457459;0.937617;0.999993;1.905533;0.611793;0.883236;0.915485;
0.003520;0.715723;-0.475631;-0.463717;0.939347;0.999993;1.911816;0.612902;0.878293;0.915830;
0.003540;0.710978;-0.471152;-0.470088;0.941239;0.999993;1.918099;0.614144;0.873425;0.916223;
0.003560;0.706417;-0.466719;-0.476568;0.943288;0.999993;1.924382;0.615515;0.868759;0.916664;
0.003580;0.701966;-0.462330;-0.483150;0.945480;0.999993;1.930666;0.617006;0.864424;0.917152;
0.003600;0.697554;-0.457977;-0.489823;0.947799;0.999993;1.936949;0.618608;0.860545;0.917683;
0.003620;0.693108;-0.453653;-0.496571;0.950224;0.999992;1.943232;0.620304;0.857242;0.918253;
0.003640;0.688562;-0.449351;-0.503377;0.952727;0.999992;1.949515;0.622077;0.854621;0.918857;
0.003660;0.683856;-0.445058;-0.510221;0.955279;0.999992;1.955798;0.623906;0.852779;0.919489;
0.003680;0.678937;-0.440765;-0.517080;0.957845;0.999992;1.962081;0.625770;0.851793;0.920141;
0.003700;0.673763;-0.436458;-0.523931;0.960388;0.999992;1.968364;0.627643;0.851722;0.920805;
0.003720;0.668302;-0.432124;-0.530747;0.962871;0.999992;1.974648;0.629500;0.852602;0.921473;
