time;L_circuit_vBusA;L_circuit_vBusB;L_circuit_vBusC;L_circuit_iGenA;L_circuit_iGenB;L_circuit_iGenC;L_circuit_Wr;L_circuit_dtheta;L_circuit_Te;
0.004960;0.141546;1.035060;-1.176606;-0.039327;-0.247343;0.286670;1.000000;1.919862;0.603067;
0.004980;0.133503;1.039860;-1.173362;-0.037398;-0.248538;0.285936;1.000000;1.919862;0.603116;
0.005000;0.125456;1.044637;-1.170094;-0.035468;-0.249723;0.285191;1.000000;1.919862;0.603165;
0.005020;0.117408;1.049391;-1.166799;-0.033537;-0.250899;0.284436;1.000000;1.919862;0.603215;
0.005040;0.109356;1.054119;-1.163475;-0.031604;-0.252065;0.283669;1.000000;1.919862;0.603266;
0.005060;0.101302;1.058819;-1.160121;-0.029671;-0.253221;0.282892;1.000000;1.919862;0.603317;
0.005080;0.093246;1.063489;-1.156734;-0.027736;-0.254368;0.282104;1.000000;1.919862;0.603368;
0.005100;0.085187;1.068126;-1.153313;-0.025800;-0.255505;0.281305;1.000000;1.919862;0.603420;
0.005120;0.077126;1.072729;-1.149854;-0.023864;-0.256631;0.280495;1.000000;1.919862;0.603471;
0.005140;0.069062;1.077294;-1.146356;-0.021926;-0.257748;0.279674;1.000000;1.919862;0.603522;
0.005160;0.060997;1.081819;-1.142816;-0.019987;-0.258855;0.278842;1.000000;1.919862;0.603573;
0.005180;0.052930;1.086302;-1.139232;-0.018047;-0.259951;0.277998;1.000000;1.919862;0.603623;
0.005200;0.044862;1.090740;-1.135602;-0.016107;-0.261036;0.277143;1.000000;1.919862;0.603671;
0.005220;0.036792;1.095132;-1.131924;-0.014165;-0.262111;0.276277;1.000000;1.919862;0.603718;
0.005240;0.028720;1.099477;-1.128197;-0.012223;-0.263175;0.275398;1.000000;1.919862;0.603764;
0.005260;0.020649;1.103772;-1.124421;-0.010280;-0.264228;0.274508;1.000000;1.919862;0.603807;
0.005280;0.012576;1.108017;-1.120593;-0.008336;-0.265270;0.273606;1.000000;1.919862;0.603848;
0.005300;0.004504;1.112211;-1.116714;-0.006391;-0.266301;0.272692;1.000000;1.919862;0.603886;
0.005320;-0.003569;1.116353;-1.112784;-0.004446;-0.267320;0.271765;1.000000;1.919862;0.603921;
0.005340;-0.011640;1.120444;-1.108804;-0.002499;-0.268327;0.270826;1.000000;1.919862;0.603952;
0.005360;-0.019711;1.124484;-1.104773;-0.000552;-0.269322;0.269875;1.000000;1.919862;0.603980;
0.005380;-0.027780;1.128473;-1.100693;0.001395;-0.270306;0.268911;1.000000;1.919862;0.604005;
0.005400;-0.035847;1.132413;-1.096565;0.003344;-0.271277;0.267934;1.000000;1.919862;0.604025;
0.005420;-0.043912;1.136303;-1.092391;0.005292;-0.272237;0.266944;1.000000;1.919862;0.604041;
0.005440;-0.051974;1.140147;-1.088173;0.007242;-0.273183;0.265942;1.000000;1.919862;0.604052;
0.005460;-0.060033;1.143945;-1.083911;0.009191;-0.274118;0.264926;1.000000;1.919862;0.604060;
0.005480;-0.068089;1.147698;-1.079609;0.011142;-0.275040;0.263898;1.000000;1.919862;0.604062;
0.005500;-0.076141;1.151408;-1.075267;0.013092;-0.275949;0.262857;1.000000;1.919862;0.604061;
0.005520;-0.084189;1.155076;-1.070887;0.015042;-0.276846;0.261804;1.000000;1.919862;0.604055;
0.005540;-0.092233;1.158704;-1.066471;0.016993;-0.277730;0.260737;1.000000;1.919862;0.604045;
0.005560;-0.100272;1.162293;-1.062021;0.018944;-0.278602;0.259658;1.000000;1.919862;0.604031;
0.005580;-0.108306;1.165843;-1.057537;0.020894;-0.279461;0.258567;1.000000;1.919862;0.604013;
0.005600;-0.116335;1.169355;-1.053020;0.022844;-0.280308;0.257464;1.000000;1.919862;0.603991;
0.005620;-0.124360;1.172831;-1.048471;0.024794;-0.281142;0.256348;1.000000;1.919862;0.603966;
0.005640;-0.132380;1.176269;-1.043889;0.026744;-0.281964;0.255220;1.000000;1.919862;0.603938;
0.005660;-0.140394;1.179669;-1.039275;0.028693;-0.282774;0.254081;1.000000;1.919862;0.603907;
0.005680;-0.148404;1.183031;-1.034628;0.030641;-0.283571;0.252930;1.000000;1.919862;0.603873;
0.005700;-0.156408;1.186355;-1.029947;0.032589;-0.284356;0.251767;1.000000;1.919862;0.603837;
0.005720;-0.164407;1.189638;-1.025230;0.034535;-0.285129;0.250594;1.000000;1.919862;0.603799;
0.005740;-0.172402;1.192879;-1.020477;0.036481;-0.285890;0.249409;1.000000;1.919862;0.603760;
0.005760;-0.180391;1.196076;-1.015685;0.038425;-0.286639;0.248214;1.000000;1.919862;0.603719;
0.005780;-0.188376;1.199227;-1.010852;0.040368;-0.287376;0.247008;1.000000;1.919862;0.603677;
0.005800;-0.196355;1.202331;-1.005976;0.042310;-0.288102;0.245792;1.000000;1.919862;0.603634;
0.005820;-0.204330;1.205384;-1.001054;0.044250;-0.288815;0.244565;1.000000;1.919862;0.603591;
0.005840;-0.212299;1.208385;-0.996085;0.046189;-0.289517;0.243328;1.000000;1.919862;0.603547;
0.005860;-0.220264;1.211330;-0.991066;0.048126;-0.290207;0.242082;1.000000;1.919862;0.603503;
0.005880;-0.228223;1.214217;-0.985994;0.050061;-0.290886;0.240825;1.000000;1.919862;0.603459;
0.005900;-0.236177;1.217045;-0.980869;0.051994;-0.291553;0.239559;1.000000;1.919862;0.603415;
0.005920;-0.244125;1.219811;-0.975686;0.053925;-0.292208;0.238283;1.000000;1.919862;0.603370;
0.005940;-0.252067;1.222513;-0.970447;0.055854;-0.292852;0.236997;1.000000;1.919862;0.603326;
0.005960;-0.260002;1.225150;-0.965148;0.057781;-0.293484;0.235703;1.000000;1.919862;0.603283;
0.005980;-0.267931;1.227720;-0.959789;0.059706;-0.294104;0.234398;1.000000;1.919862;0.603239;
0.006000;-0.275853;1.230223;-0.954369;0.061628;-0.294713;0.233085;1.000000;1.919862;0.603195;
0.006020;-0.283767;1.232657;-0.948889;0.063548;-0.295310;0.231762;1.000000;1.919862;0.603152;
0.006040;-0.291673;1.235023;-0.943349;0.065465;-0.295895;0.230430;1.000000;1.919862;0.603109;
0.006060;-0.299571;1.237321;-0.937750;0.067379;-0.296468;0.229089;1.000000;1.919862;0.603067;
0.006080;-0.307459;1.239551;-0.932092;0.069291;-0.297030;0.227739;1.000000;1.919862;0.603024;
0.006100;-0.315337;1.241714;-0.926377;0.071200;-0.297580;0.226380;1.000000;1.919862;0.602982;
0.006120;-0.323204;1.243812;-0.920608;0.073106;-0.298118;0.225012;1.000000;1.919862;0.602940;
0.006140;-0.331061;1.245846;-0.914785;0.075009;-0.298644;0.223635;1.000000;1.919862;0.602898;
0.006160;-0.338905;1.247817;-0.908912;0.076909;-0.299158;0.222249;1.000000;1.919862;0.602857;
0.006180;-0.346737;1.249728;-0.902991;0.078805;-0.299661;0.220855;1.000000;1.919862;0.602817;
0.006200;-0.354555;1.251581;-0.897025;0.080698;-0.300151;0.219453;1.000000;1.919862;0.602777;
0.006220;-0.362360;1.253377;-0.891017;0.082588;-0.300631;0.218042;1.000000;1.919862;0.602737;
0.006240;-0.370151;1.255120;-0.884969;0.084474;-0.301098;0.216624;1.000000;1.919862;0.602699;
0.006260;-0.377927;1.256811;-0.878884;0.086357;-0.301554;0.215197;1.000000;1.919862;0.602662;
0.006280;-0.385687;1.258452;-0.872765;0.088235;-0.301998;0.213763;1.000000;1.919862;0.602626;
0.006300;-0.393432;1.260046;-0.866614;0.090110;-0.302431;0.212321;1.000000;1.919862;0.602591;
0.006320;-0.401161;1.261593;-0.860433;0.091980;-0.302852;0.210872;1.000000;1.919862;0.602558;
0.006340;-0.408872;1.263096;-0.854224;0.093847;-0.303263;0.209416;1.000000;1.919862;0.602527;
0.006360;-0.416567;1.264556;-0.847989;0.095709;-0.303662;0.207953;1.000000;1.919862;0.602498;
0.006380;-0.424245;1.265973;-0.841728;0.097567;-0.304050;0.206483;1.000000;1.919862;0.602471;
0.006400;-0.431905;1.267348;-0.835443;0.099420;-0.304427;0.205007;1.000000;1.919862;0.602447;
0.006420;-0.439547;1.268682;-0.829135;0.101269;-0.304794;0.203525;1.000000;1.919862;0.602426;
0.006440;-0.447171;1.269974;-0.822803;0.103112;-0.305149;0.202037;1.000000;1.919862;0.602407;
0.006460;-0.454777;1.271224;-0.816447;0.104952;-0.305495;0.200543;1.000000;1.919862;0.602392;
0.006480;-0.462365;1.272432;-0.810067;0.106786;-0.305829;0.199043;1.000000;1.919862;0.602380;
0.006500;-0.469934;1.273596;-0.803662;0.108615;-0.306153;0.197538;1.000000;1.919862;0.602371;
0.006520;-0.477484;1.274715;-0.797231;0.110440;-0.306467;0.196027;1.000000;1.919862;0.602366;
0.006540;-0.485014;1.275788;-0.790774;0.112259;-0.306771;0.194512;1.000000;1.919862;0.602364;
0.006560;-0.492526;1.276814;-0.784288;0.114073;-0.307064;0.192991;1.000000;1.919862;0.602365;
0.006580;-0.500018;1.277791;-0.777773;0.115882;-0.307347;0.191464;1.000000;1.919862;0.602370;
0.006600;-0.507491;1.278718;-0.771227;0.117686;-0.307619;0.189933;1.000000;1.919862;0.602378;
0.006620;-0.514943;1.279592;-0.764649;0.119485;-0.307881;0.188397;1.000000;1.919862;0.602389;
0.006640;-0.522375;1.280413;-0.758039;0.121278;-0.308133;0.186855;1.000000;1.919862;0.602404;
0.006660;-0.529786;1.281180;-0.751394;0.123066;-0.308374;0.185309;1.000000;1.919862;0.602421;
0.006680;-0.537176;1.281891;-0.744715;0.124848;-0.308605;0.183757;1.000000;1.919862;0.602441;
0.006700;-0.544544;1.282545;-0.738001;0.126626;-0.308825;0.182199;1.000000;1.919862;0.602464;
0.006720;-0.551890;1.283142;-0.731253;0.128398;-0.309034;0.180637;1.000000;1.919862;0.602489;
0.006740;-0.559213;1.283682;-0.724469;0.130164;-0.309233;0.179069;1.000000;1.919862;0.602516;
0.006760;-0.566513;1.284164;-0.717651;0.131925;-0.309420;0.177495;1.000000;1.919862;0.602544;
0.006780;-0.573790;1.284590;-0.710800;0.133681;-0.309596;0.175915;1.000000;1.919862;0.602574;
0.006800;-0.581042;1.284959;-0.703917;0.135432;-0.309761;0.174330;1.000000;1.919862;0.602605;
0.006820;-0.588269;1.285272;-0.697003;0.137177;-0.309915;0.172738;1.000000;1.919862;0.602637;
0.006840;-0.595471;1.285531;-0.690060;0.138916;-0.310057;0.171141;1.000000;1.919862;0.602670;
0.006860;-0.602646;1.285737;-0.683091;0.140650;-0.310187;0.169537;1.000000;1.919862;0.602703;
0.006880;-0.609796;1.285893;-0.676097;0.142379;-0.310305;0.167926;1.000000;1.919862;0.602736;
0.006900;-0.616918;1.285999;-0.669081;0.144102;-0.310412;0.166310;1.000000;1.919862;0.602769;
0.006920;-0.624012;1.286058;-0.662045;0.145819;-0.310506;0.164687;1.000000;1.919862;0.602801;
0.006940;-0.631079;1.286072;-0.654992;0.147531;-0.310588;0.163057;1.000000;1.919862;0.602834;
0.006960;-0.638117;1.286042;-0.647925;0.149238;-0.310658;0.161420;1.000000;1.919862;0.602866;
0.006980;-0.645127;1.285972;-0.640845;0.150938;-0.310715;0.159777;1.000000;1.919862;0.602897;
0.007000;-0.652107;1.285863;-0.633756;0.152633;-0.310760;0.158127;1.000000;1.919862;0.602927;
0.007020;-0.659058;1.285716;-0.626658;0.154322;-0.310793;0.156470;1.000000;1.919862;0.602957;
0.007040;-0.665980;1.285534;-0.619554;0.156006;-0.310813;0.154807;1.000000;1.919862;0.602985;
0.007060;-0.672872;1.285318;-0.612446;0.157683;-0.310821;0.153137;1.000000;1.919862;0.603013;
0.007080;-0.679734;1.285068;-0.605334;0.159355;-0.310816;0.151461;1.000000;1.919862;0.603040;
0.007100;-0.686567;1.284786;-0.598219;0.161021;-0.310798;0.149778;1.000000;1.919862;0.603066;
0.007120;-0.693370;1.284471;-0.591101;0.162680;-0.310768;0.148088;1.000000;1.919862;0.603091;
0.007140;-0.700143;1.284125;-0.583982;0.164334;-0.310726;0.146392;1.000000;1.919862;0.603115;
0.007160;-0.706887;1.283746;-0.576859;0.165981;-0.310671;0.144690;1.000000;1.919862;0.603139;
0.007180;-0.713601;1.283334;-0.569733;0.167622;-0.310603;0.142981;1.000000;1.919862;0.603161;
0.007200;-0.720285;1.282888;-0.562603;0.169257;-0.310523;0.141266;1.000000;1.919862;0.603183;
0.007220;-0.726941;1.282407;-0.555466;0.170886;-0.310430;0.139545;1.000000;1.919862;0.603204;
0.007240;-0.733567;1.281888;-0.548321;0.172508;-0.310325;0.137818;1.000000;1.919862;0.603225;
0.007260;-0.740164;1.281331;-0.541167;0.174123;-0.310207;0.136084;1.000000;1.919862;0.603244;
0.007280;-0.746733;1.280734;-0.534001;0.175733;-0.310077;0.134344;1.000000;1.919862;0.603263;
0.007300;-0.753273;1.280093;-0.526820;0.177335;-0.309934;0.132599;1.000000;1.919862;0.603280;
0.007320;-0.759784;1.279408;-0.519624;0.178931;-0.309778;0.130847;1.000000;1.919862;0.603297;
0.007340;-0.766266;1.278675;-0.512409;0.180521;-0.309610;0.129089;1.000000;1.919862;0.603313;
0.007360;-0.772720;1.277893;-0.505173;0.182104;-0.309429;0.127325;1.000000;1.919862;0.603328;
0.007380;-0.779145;1.277059;-0.497914;0.183680;-0.309235;0.125555;1.000000;1.919862;0.603342;
0.007400;-0.785541;1.276172;-0.490631;0.185249;-0.309027;0.123778;1.000000;1.919862;0.603354;
0.007420;-0.791908;1.275229;-0.483321;0.186811;-0.308807;0.121996;1.000000;1.919862;0.603365;
0.007440;-0.798246;1.274230;-0.475984;0.188367;-0.308574;0.120207;1.000000;1.919862;0.603375;
0.007460;-0.804554;1.273172;-0.468618;0.189916;-0.308327;0.118411;1.000000;1.919862;0.603383;
0.007480;-0.810833;1.272056;-0.461223;0.191458;-0.308067;0.116610;1.000000;1.919862;0.603390;
0.007500;-0.817082;1.270880;-0.453798;0.192992;-0.307794;0.114801;1.000000;1.919862;0.603394;
0.007520;-0.823300;1.269643;-0.446343;0.194520;-0.307507;0.112987;1.000000;1.919862;0.603397;
0.007540;-0.829488;1.268347;-0.438859;0.196041;-0.307206;0.111165;1.000000;1.919862;0.603398;
0.007560;-0.835644;1.266990;-0.431346;0.197554;-0.306891;0.109337;1.000000;1.919862;0.603397;
0.007580;-0.841769;1.265574;-0.423805;0.199060;-0.306563;0.107503;1.000000;1.919862;0.603393;
0.007600;-0.847862;1.264100;-0.416238;0.200559;-0.306221;0.105662;1.000000;1.919862;0.603388;
0.007620;-0.853923;1.262568;-0.408645;0.202050;-0.305865;0.103815;1.000000;1.919862;0.603380;
0.007640;-0.859951;1.260980;-0.401029;0.203533;-0.305495;0.101961;1.000000;1.919862;0.603371;
0.007660;-0.865945;1.259337;-0.393391;0.205010;-0.305111;0.100101;1.000000;1.919862;0.603359;
0.007680;-0.871907;1.257640;-0.385733;0.206478;-0.304713;0.098235;1.000000;1.919862;0.603345;
0.007700;-0.877834;1.255892;-0.378057;0.207938;-0.304302;0.096363;1.000000;1.919862;0.603330;
0.007720;-0.883728;1.254093;-0.370365;0.209391;-0.303876;0.094485;1.000000;1.919862;0.603312;
0.007740;-0.889587;1.252245;-0.362657;0.210835;-0.303437;0.092602;1.000000;1.919862;0.603293;
0.007760;-0.895412;1.250349;-0.354937;0.212272;-0.302984;0.090713;1.000000;1.919862;0.603272;
0.007780;-0.901203;1.248406;-0.347204;0.213700;-0.302518;0.088819;1.000000;1.919862;0.603250;
0.007800;-0.906958;1.246418;-0.339460;0.215119;-0.302039;0.086919;1.000000;1.919862;0.603226;
0.007820;-0.912678;1.244385;-0.331707;0.216531;-0.301546;0.085016;1.000000;1.919862;0.603202;
0.007840;-0.918364;1.242307;-0.323943;0.217933;-0.301041;0.083107;1.000000;1.919862;0.603177;
0.007860;-0.924014;1.240185;-0.316171;0.219327;-0.300522;0.081195;1.000000;1.919862;0.603151;
0.007880;-0.929630;1.238019;-0.308389;0.220713;-0.299991;0.079279;1.000000;1.919862;0.603124;
0.007900;-0.935210;1.235807;-0.300597;0.222089;-0.299448;0.077359;1.000000;1.919862;0.603098;
0.007920;-0.940756;1.233550;-0.292794;0.223456;-0.298892;0.075436;1.000000;1.919862;0.603071;
0.007940;-0.946266;1.231246;-0.284980;0.224814;-0.298324;0.073510;1.000000;1.919862;0.603044;
0.007960;-0.951741;1.228895;-0.277153;0.226163;-0.297744;0.071581;1.000000;1.919862;0.603018;
0.007980;-0.957181;1.226494;-0.269313;0.227503;-0.297153;0.069649;1.000000;1.919862;0.602992;
0.008000;-0.962586;1.224043;-0.261456;0.228834;-0.296549;0.067716;1.000000;1.919862;0.602967;
0.008020;-0.967956;1.221539;-0.253583;0.230155;-0.295935;0.065780;1.000000;1.919862;0.602942;
0.008040;-0.973290;1.218981;-0.245691;0.231466;-0.295309;0.063843;1.000000;1.919862;0.602918;
0.008060;-0.978589;1.216368;-0.237778;0.232768;-0.294672;0.061904;1.000000;1.919862;0.602895;
0.008080;-0.983853;1.213697;-0.229844;0.234061;-0.294024;0.059963;1.000000;1.919862;0.602872;
0.008100;-0.989080;1.210967;-0.221887;0.235344;-0.293365;0.058021;1.000000;1.919862;0.602851;
0.008120;-0.994271;1.208176;-0.213905;0.236617;-0.292695;0.056078;1.000000;1.919862;0.602831;
0.008140;-0.999426;1.205324;-0.205898;0.237880;-0.292014;0.054134;1.000000;1.919862;0.602811;
0.008160;-1.004543;1.202409;-0.197866;0.239134;-0.291323;0.052189;1.000000;1.919862;0.602793;
0.008180;-1.009623;1.199430;-0.189807;0.240378;-0.290620;0.050243;1.000000;1.919862;0.602775;
0.008200;-1.014665;1.196388;-0.181722;0.241612;-0.289907;0.048296;1.000000;1.919862;0.602758;
0.008220;-1.019669;1.193281;-0.173612;0.242836;-0.289184;0.046348;1.000000;1.919862;0.602743;
0.008240;-1.024634;1.190110;-0.165476;0.244050;-0.288449;0.044400;1.000000;1.919862;0.602728;
0.008260;-1.029560;1.186876;-0.157317;0.245254;-0.287705;0.042451;1.000000;1.919862;0.602714;
0.008280;-1.034445;1.183580;-0.149135;0.246448;-0.286949;0.040501;1.000000;1.919862;0.602700;
0.008300;-1.039289;1.180223;-0.140933;0.247632;-0.286183;0.038551;1.000000;1.919862;0.602687;
0.008320;-1.044093;1.176805;-0.132713;0.248805;-0.285406;0.036600;1.000000;1.919862;0.602675;
0.008340;-1.048854;1.173330;-0.124476;0.249969;-0.284618;0.034649;1.000000;1.919862;0.602664;
0.008360;-1.053573;1.169798;-0.116225;0.251122;-0.283820;0.032698;1.000000;1.919862;0.602653;
0.008380;-1.058249;1.166213;-0.107964;0.252266;-0.283012;0.030746;1.000000;1.919862;0.602642;
0.008400;-1.062881;1.162576;-0.099695;0.253398;-0.282193;0.028795;1.000000;1.919862;0.602632;
0.008420;-1.067470;1.158889;-0.091420;0.254521;-0.281364;0.026843;1.000000;1.919862;0.602623;
0.008440;-1.072014;1.155156;-0.083142;0.255633;-0.280524;0.024891;1.000000;1.919862;0.602614;
0.008460;-1.076513;1.151378;-0.074865;0.256735;-0.279674;0.022940;1.000000;1.919862;0.602606;
0.008480;-1.080967;1.147558;-0.066591;0.257826;-0.278815;0.020988;1.000000;1.919862;0.602598;
0.008500;-1.085375;1.143697;-0.058322;0.258907;-0.277945;0.019038;1.000000;1.919862;0.602591;
0.008520;-1.089738;1.139798;-0.050060;0.259977;-0.277065;0.017088;1.000000;1.919862;0.602584;
0.008540;-1.094055;1.135862;-0.041807;0.261037;-0.276175;0.015138;1.000000;1.919862;0.602578;
0.008560;-1.098327;1.131891;-0.033565;0.262086;-0.275276;0.013190;1.000000;1.919862;0.602573;
0.008580;-1.102552;1.127886;-0.025335;0.263124;-0.274367;0.011243;1.000000;1.919862;0.602568;
0.008600;-1.106731;1.123848;-0.017117;0.264152;-0.273448;0.009296;1.000000;1.919862;0.602564;
0.008620;-1.110864;1.119778;-0.008914;0.265169;-0.272521;0.007352;1.000000;1.919862;0.602561;
0.008640;-1.114951;1.115675;-0.000724;0.266175;-0.271584;0.005408;1.000000;1.919862;0.602558;
0.008660;-1.118992;1.111539;0.007452;0.267171;-0.270638;0.003467;1.000000;1.919862;0.602556;
0.008680;-1.122987;1.107371;0.015615;0.268156;-0.269683;0.001527;1.000000;1.919862;0.602555;
0.008700;-1.126936;1.103170;0.023766;0.269130;-0.268718;-0.000411;1.000000;1.919862;0.602555;
0.008720;-1.130839;1.098935;0.031904;0.270093;-0.267745;-0.002348;1.000000;1.919862;0.602556;
0.008740;-1.134696;1.094665;0.040032;0.271046;-0.266764;-0.004282;1.000000;1.919862;0.602557;
0.008760;-1.138508;1.090358;0.048150;0.271988;-0.265773;-0.006215;1.000000;1.919862;0.602558;
0.008780;-1.142274;1.086014;0.056260;0.272919;-0.264773;-0.008146;1.000000;1.919862;0.602561;
0.008800;-1.145995;1.081632;0.064362;0.273839;-0.263765;-0.010074;1.000000;1.919862;0.602564;
0.008820;-1.149669;1.077210;0.072459;0.274748;-0.262747;-0.012001;1.000000;1.919862;0.602567;
0.008840;-1.153298;1.072746;0.080551;0.275647;-0.261721;-0.013927;1.000000;1.919862;0.602571;
0.008860;-1.156880;1.068241;0.088639;0.276535;-0.260685;-0.015850;1.000000;1.919862;0.602576;
0.008880;-1.160417;1.063693;0.096725;0.277412;-0.259641;-0.017772;1.000000;1.919862;0.602580;
0.008900;-1.163907;1.059100;0.104807;0.278279;-0.258587;-0.019692;1.000000;1.919862;0.602585;
0.008920;-1.167351;1.054463;0.112888;0.279134;-0.257523;-0.021611;1.000000;1.919862;0.602590;
0.008940;-1.170749;1.049782;0.120967;0.279979;-0.256450;-0.023529;1.000000;1.919862;0.602595;
0.008960;-1.174099;1.045056;0.129043;0.280813;-0.255368;-0.025445;1.000000;1.919861;0.602600;
0.008980;-1.177402;1.040285;0.137117;0.281637;-0.254276;-0.027361;1.000000;1.919861;0.602604;
0.009000;-1.180657;1.035471;0.145187;0.282449;-0.253174;-0.029276;1.000000;1.919861;0.602609;
0.009020;-1.183865;1.030613;0.153252;0.283251;-0.252061;-0.031189;1.000000;1.919861;0.602613;
0.009040;-1.187025;1.025713;0.161311;0.284041;-0.250939;-0.033102;1.000000;1.919861;0.602617;
0.009060;-1.190136;1.020772;0.169363;0.284821;-0.249806;-0.035015;1.000000;1.919861;0.602621;
0.009080;-1.193198;1.015792;0.177406;0.285590;-0.248663;-0.036927;1.000000;1.919861;0.602624;
0.009100;-1.196212;1.010774;0.185438;0.286348;-0.247510;-0.038839;1.000000;1.919861;0.602626;
0.009120;-1.199176;1.005719;0.193457;0.287095;-0.246346;-0.040750;1.000000;1.919861;0.602628;
0.009140;-1.202091;1.000630;0.201461;0.287831;-0.245171;-0.042661;1.000000;1.919861;0.602630;
0.009160;-1.204956;0.995508;0.209448;0.288556;-0.243985;-0.044571;1.000000;1.919861;0.602631;
0.009180;-1.207771;0.990355;0.217416;0.289270;-0.242789;-0.046481;1.000000;1.919861;0.602632;
0.009200;-1.210537;0.985173;0.225364;0.289973;-0.241582;-0.048391;1.000000;1.919861;0.602632;
0.009220;-1.213253;0.979963;0.233290;0.290665;-0.240365;-0.050300;1.000000;1.919861;0.602632;
0.009240;-1.215920;0.974727;0.241193;0.291345;-0.239136;-0.052209;1.000000;1.919861;0.602631;
0.009260;-1.218536;0.969465;0.249072;0.292015;-0.237898;-0.054117;1.000000;1.919861;0.602630;
0.009280;-1.221104;0.964179;0.256925;0.292673;-0.236648;-0.056024;1.000000;1.919861;0.602628;
0.009300;-1.223621;0.958868;0.264753;0.293319;-0.235388;-0.057931;1.000000;1.919861;0.602626;
0.009320;-1.226090;0.953535;0.272555;0.293954;-0.234118;-0.059837;1.000000;1.919861;0.602624;
0.009340;-1.228509;0.948178;0.280332;0.294578;-0.232837;-0.061741;1.000000;1.919861;0.602622;
0.009360;-1.230880;0.942797;0.288083;0.295191;-0.231546;-0.063645;1.000000;1.919861;0.602619;
0.009380;-1.233202;0.937391;0.295811;0.295792;-0.230245;-0.065547;1.000000;1.919861;0.602616;
0.009400;-1.235476;0.931960;0.303515;0.296381;-0.228933;-0.067448;1.000000;1.919861;0.602613;
0.009420;-1.237701;0.926503;0.311198;0.296959;-0.227612;-0.069347;1.000000;1.919861;0.602610;
0.009440;-1.239879;0.921018;0.318861;0.297526;-0.226281;-0.071245;1.000000;1.919861;0.602607;
0.009460;-1.242010;0.915504;0.326506;0.298080;-0.224940;-0.073140;1.000000;1.919861;0.602604;
0.009480;-1.244093;0.909959;0.334134;0.298624;-0.223589;-0.075034;1.000000;1.919861;0.602601;
0.009500;-1.246129;0.904380;0.341749;0.299155;-0.222229;-0.076926;1.000000;1.919861;0.602598;
0.009520;-1.248118;0.898767;0.349351;0.299675;-0.220859;-0.078816;1.000000;1.919861;0.602596;
0.009540;-1.250060;0.893117;0.356943;0.300183;-0.219479;-0.080704;1.000000;1.919861;0.602593;
