time;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_UPu;SM_generator_efdPu;
3.382864;0.999724;9.785455;1.001348;1.520312;
3.396135;0.999744;9.758777;1.001235;1.475290;
3.409406;0.999766;9.733210;1.001080;1.433869;
3.422678;0.999791;9.709032;1.000886;1.396667;
3.435949;0.999817;9.686524;1.000657;1.364221;
3.449220;0.999845;9.665960;1.000395;1.336981;
3.462491;0.999875;9.647609;1.000106;1.315301;
3.475762;0.999906;9.631725;0.999794;1.299440;
3.489033;0.999938;9.618547;0.999464;1.289553;
3.502304;0.999971;9.608292;0.999122;1.285696;
3.515575;1.000004;9.601151;0.998773;1.287824;
3.528846;1.000038;9.597290;0.998421;1.295794;
3.542117;1.000072;9.596840;0.998073;1.309370;
3.555388;1.000106;9.599899;0.997732;1.328227;
3.568659;1.000139;9.606529;0.997404;1.351960;
3.581930;1.000171;9.616752;0.997093;1.380091;
3.595201;1.000202;9.630551;0.996803;1.412078;
3.608472;1.000232;9.647867;0.996538;1.447326;
3.621743;1.000260;9.668601;0.996300;1.485199;
3.635014;1.000286;9.692612;0.996092;1.525028;
3.648285;1.000310;9.719719;0.995916;1.566126;
3.661556;1.000331;9.749703;0.995773;1.607796;
3.674827;1.000349;9.782306;0.995665;1.649349;
3.688098;1.000365;9.817237;0.995591;1.690108;
3.701369;1.000377;9.854170;0.995551;1.729424;
3.714640;1.000386;9.892755;0.995544;1.766685;
3.727911;1.000392;9.932613;0.995569;1.801323;
3.741182;1.000394;9.973346;0.995624;1.832827;
3.754454;1.000393;10.014540;0.995707;1.860748;
3.767725;1.000388;10.055770;0.995816;1.884704;
3.780996;1.000380;10.096604;0.995946;1.904386;
3.794267;1.000368;10.136608;0.996096;1.919565;
3.807538;1.000353;10.175356;0.996261;1.930088;
3.820809;1.000335;10.212429;0.996438;1.935884;
3.834080;1.000314;10.247424;0.996624;1.936962;
3.847351;1.000290;10.279958;0.996815;1.933409;
3.860622;1.000263;10.309676;0.997007;1.925386;
3.873893;1.000235;10.336252;0.997196;1.913127;
3.887164;1.000204;10.359394;0.997381;1.896929;
3.900435;1.000171;10.378851;0.997556;1.877150;
3.913706;1.000137;10.394412;0.997720;1.854200;
3.926977;1.000102;10.405912;0.997870;1.828532;
3.953519;1.000031;10.416289;0.998117;1.771674;
3.977407;0.999968;10.411253;0.998273;1.716392;
4.001295;0.999906;10.392982;0.998361;1.660555;
4.025183;0.999849;10.362268;0.998378;1.606971;
4.049071;0.999797;10.320361;0.998328;1.558330;
4.072958;0.999754;10.268896;0.998216;1.516962;
4.096846;0.999718;10.209829;0.998051;1.484731;
4.120734;0.999693;10.145349;0.997843;1.462953;
4.144622;0.999677;10.077791;0.997605;1.452347;
4.168510;0.999672;10.009537;0.997352;1.453017;
4.192398;0.999678;9.942922;0.997099;1.464476;
4.216286;0.999693;9.880143;0.996858;1.485688;
4.240174;0.999717;9.823090;0.996643;1.515253;
4.264061;0.999749;9.773572;0.996463;1.551239;
4.287949;0.999788;9.732981;0.996327;1.591470;
4.311837;0.999832;9.702320;0.996241;1.633634;
4.335725;0.999879;9.682195;0.996206;1.675292;
4.359613;0.999929;9.672758;0.996223;1.714350;
4.383501;0.999978;9.673817;0.996286;1.748857;
4.407389;1.000027;9.684832;0.996389;1.777169;
4.431277;1.000073;9.704941;0.996522;1.798029;
4.455164;1.000114;9.733017;0.996677;1.810619;
4.479052;1.000151;9.767720;0.996840;1.814591;
4.502940;1.000182;9.807559;0.997001;1.810069;
4.526828;1.000206;9.850955;0.997148;1.797621;
4.550716;1.000224;9.896395;0.997271;1.778145;
4.574604;1.000234;9.942229;0.997363;1.752978;
4.598492;1.000237;9.986967;0.997416;1.723710;
4.622380;1.000234;10.029265;0.997425;1.692090;
4.646267;1.000225;10.067922;0.997391;1.660031;
4.670155;1.000210;10.102059;0.997314;1.629227;
4.694043;1.000190;10.130982;0.997197;1.601307;
4.717931;1.000167;10.154226;0.997046;1.577695;
4.741819;1.000140;10.171559;0.996869;1.559542;
4.765707;1.000112;10.182965;0.996675;1.547672;
4.789595;1.000082;10.188622;0.996473;1.542545;
4.813483;1.000053;10.188881;0.996274;1.544249;
4.837370;1.000023;10.184227;0.996088;1.552501;
4.861258;0.999995;10.175246;0.995923;1.566676;
4.885146;0.999969;10.162590;0.995788;1.585854;
4.909034;0.999945;10.146942;0.995688;1.608873;
4.932922;0.999924;10.128987;0.995628;1.634403;
4.956810;0.999906;10.109384;0.995611;1.661017;
4.980698;0.999891;10.088746;0.995637;1.687273;
5.004586;0.999879;10.067624;0.995703;1.711790;
5.028473;0.999871;10.046497;0.995806;1.733318;
5.052361;0.999865;10.025769;0.995940;1.750801;
5.076249;0.999863;10.005771;0.996097;1.763428;
5.100137;0.999864;9.986765;0.996271;1.770666;
5.124025;0.999868;9.968953;0.996451;1.772280;
5.147913;0.999875;9.952490;0.996629;1.768340;
5.171801;0.999883;9.937492;0.996795;1.759202;
5.195688;0.999894;9.924051;0.996943;1.745486;
5.219576;0.999907;9.912245;0.997065;1.728034;
5.243464;0.999921;9.902146;0.997155;1.707858;
