time;MACHINE_machine_omegaPu;MACHINE_machine_UStatorPu;MACHINE_machine_ifPu;MACHINE_machine_MdSatPPu;MACHINE_machine_MqSatPPu;MACHINE_machine_lambdaAirGapPu;
1.549280;0.997771;0.909912;0.972687;1.540136;1.490136;0.912979;
1.549300;0.997771;0.909917;0.972671;1.540135;1.490135;0.912980;
1.549320;0.997771;0.909922;0.972655;1.540134;1.490134;0.912981;
1.549340;0.997771;0.909926;0.972638;1.540133;1.490133;0.912983;
1.549360;0.997771;0.909930;0.972622;1.540132;1.490132;0.912984;
1.549380;0.997771;0.909933;0.972606;1.540131;1.490131;0.912985;
1.549400;0.997771;0.909936;0.972590;1.540129;1.490129;0.912987;
1.549420;0.997771;0.909938;0.972574;1.540128;1.490128;0.912988;
1.549440;0.997771;0.909939;0.972558;1.540127;1.490127;0.912989;
1.549460;0.997771;0.909940;0.972541;1.540126;1.490126;0.912991;
1.549480;0.997771;0.909940;0.972525;1.540125;1.490125;0.912992;
1.549500;0.997771;0.909939;0.972509;1.540124;1.490124;0.912993;
1.549520;0.997771;0.909938;0.972493;1.540122;1.490122;0.912995;
1.549540;0.997771;0.909936;0.972477;1.540121;1.490121;0.912996;
1.549560;0.997771;0.909934;0.972461;1.540120;1.490120;0.912997;
1.549580;0.997771;0.909932;0.972445;1.540119;1.490119;0.912999;
1.549600;0.997771;0.909929;0.972429;1.540118;1.490118;0.913000;
1.549620;0.997771;0.909927;0.972413;1.540117;1.490117;0.913001;
1.549640;0.997771;0.909924;0.972397;1.540115;1.490115;0.913003;
1.549660;0.997771;0.909922;0.972381;1.540114;1.490114;0.913004;
1.549680;0.997771;0.909920;0.972365;1.540113;1.490113;0.913005;
1.549700;0.997771;0.909918;0.972349;1.540112;1.490112;0.913007;
1.549720;0.997771;0.909916;0.972333;1.540111;1.490111;0.913008;
1.549740;0.997771;0.909915;0.972317;1.540109;1.490109;0.913009;
1.549760;0.997771;0.909914;0.972302;1.540108;1.490108;0.913011;
1.549780;0.997771;0.909914;0.972286;1.540107;1.490107;0.913012;
1.549800;0.997771;0.909915;0.972270;1.540106;1.490106;0.913013;
1.549820;0.997771;0.909916;0.972254;1.540105;1.490105;0.913015;
1.549840;0.997771;0.909917;0.972239;1.540104;1.490104;0.913016;
1.549860;0.997771;0.909919;0.972223;1.540103;1.490103;0.913017;
1.549880;0.997771;0.909922;0.972207;1.540101;1.490101;0.913019;
1.549900;0.997771;0.909924;0.972192;1.540100;1.490100;0.913020;
1.549920;0.997771;0.909927;0.972176;1.540099;1.490099;0.913021;
1.549940;0.997771;0.909930;0.972160;1.540098;1.490098;0.913022;
1.549960;0.997771;0.909934;0.972145;1.540097;1.490097;0.913024;
1.549980;0.997771;0.909937;0.972129;1.540096;1.490096;0.913025;
1.550000;0.997771;0.909940;0.972113;1.540095;1.490095;0.913026;
1.550020;0.997771;0.909943;0.972098;1.540094;1.490094;0.913027;
1.550040;0.997771;0.909946;0.972082;1.540093;1.490093;0.913029;
1.550060;0.997771;0.909948;0.972066;1.540092;1.490092;0.913030;
1.550080;0.997771;0.909950;0.972051;1.540091;1.490091;0.913031;
1.550100;0.997771;0.909952;0.972035;1.540090;1.490090;0.913032;
1.550120;0.997771;0.909953;0.972019;1.540089;1.490089;0.913033;
1.550140;0.997771;0.909954;0.972003;1.540088;1.490088;0.913034;
1.550160;0.997771;0.909954;0.971988;1.540087;1.490087;0.913036;
1.550180;0.997771;0.909954;0.971972;1.540086;1.490086;0.913037;
1.550200;0.997771;0.909953;0.971957;1.540085;1.490085;0.913038;
1.550220;0.997771;0.909952;0.971941;1.540084;1.490084;0.913039;
1.550240;0.997771;0.909951;0.971925;1.540083;1.490083;0.913040;
1.550260;0.997771;0.909949;0.971910;1.540082;1.490082;0.913041;
1.550280;0.997771;0.909948;0.971894;1.540081;1.490081;0.913043;
1.550300;0.997771;0.909946;0.971879;1.540080;1.490080;0.913044;
1.550320;0.997771;0.909944;0.971863;1.540079;1.490079;0.913045;
1.550340;0.997771;0.909942;0.971848;1.540078;1.490078;0.913046;
1.550360;0.997771;0.909941;0.971833;1.540077;1.490077;0.913047;
1.550380;0.997771;0.909940;0.971817;1.540076;1.490076;0.913048;
1.550400;0.997771;0.909939;0.971802;1.540075;1.490075;0.913049;
1.550420;0.997771;0.909939;0.971787;1.540074;1.490074;0.913051;
1.550440;0.997771;0.909939;0.971771;1.540073;1.490073;0.913052;
1.550460;0.997771;0.909940;0.971756;1.540072;1.490072;0.913053;
1.550480;0.997771;0.909942;0.971741;1.540071;1.490071;0.913054;
1.550500;0.997771;0.909944;0.971725;1.540070;1.490070;0.913055;
1.550520;0.997771;0.909947;0.971710;1.540069;1.490069;0.913056;
1.550540;0.997771;0.909950;0.971695;1.540068;1.490068;0.913057;
1.550560;0.997771;0.909953;0.971679;1.540067;1.490067;0.913059;
1.550580;0.997771;0.909958;0.971664;1.540066;1.490066;0.913060;
1.550600;0.997771;0.909962;0.971648;1.540065;1.490065;0.913061;
1.550620;0.997771;0.909967;0.971633;1.540064;1.490064;0.913062;
1.550640;0.997771;0.909972;0.971617;1.540063;1.490063;0.913063;
1.550660;0.997771;0.909977;0.971602;1.540062;1.490062;0.913065;
1.550680;0.997771;0.909983;0.971586;1.540060;1.490060;0.913066;
1.550700;0.997771;0.909988;0.971570;1.540059;1.490059;0.913067;
1.550720;0.997771;0.909993;0.971554;1.540058;1.490058;0.913068;
1.550740;0.997771;0.909998;0.971539;1.540057;1.490057;0.913069;
1.550760;0.997771;0.910002;0.971523;1.540056;1.490056;0.913071;
1.550780;0.997771;0.910006;0.971507;1.540055;1.490055;0.913072;
1.550800;0.997771;0.910009;0.971491;1.540054;1.490054;0.913073;
1.550820;0.997771;0.910012;0.971475;1.540053;1.490053;0.913075;
1.550840;0.997771;0.910015;0.971459;1.540052;1.490052;0.913076;
1.550860;0.997771;0.910016;0.971443;1.540050;1.490050;0.913077;
1.550880;0.997771;0.910018;0.971427;1.540049;1.490049;0.913079;
1.550900;0.997771;0.910018;0.971411;1.540048;1.490048;0.913080;
1.550920;0.997771;0.910018;0.971395;1.540047;1.490047;0.913081;
1.550940;0.997771;0.910018;0.971379;1.540046;1.490046;0.913083;
1.550960;0.997771;0.910018;0.971363;1.540045;1.490045;0.913084;
1.550980;0.997771;0.910017;0.971347;1.540044;1.490044;0.913085;
1.551000;0.997771;0.910015;0.971331;1.540042;1.490042;0.913087;
1.551020;0.997771;0.910014;0.971315;1.540041;1.490041;0.913088;
1.551040;0.997771;0.910012;0.971299;1.540040;1.490040;0.913089;
1.551060;0.997771;0.910011;0.971283;1.540039;1.490039;0.913091;
1.551080;0.997771;0.910010;0.971267;1.540038;1.490038;0.913092;
1.551100;0.997771;0.910009;0.971251;1.540036;1.490036;0.913093;
1.551120;0.997771;0.910008;0.971235;1.540035;1.490035;0.913095;
1.551140;0.997771;0.910007;0.971220;1.540034;1.490034;0.913096;
1.551160;0.997771;0.910007;0.971204;1.540033;1.490033;0.913097;
1.551180;0.997771;0.910008;0.971188;1.540032;1.490032;0.913099;
1.551200;0.997771;0.910009;0.971172;1.540031;1.490031;0.913100;
1.551220;0.997771;0.910010;0.971157;1.540030;1.490030;0.913101;
1.551240;0.997771;0.910011;0.971141;1.540028;1.490028;0.913103;
1.551260;0.997771;0.910014;0.971125;1.540027;1.490027;0.913104;
1.551280;0.997771;0.910016;0.971110;1.540026;1.490026;0.913105;
1.551300;0.997771;0.910019;0.971094;1.540025;1.490025;0.913107;
1.551320;0.997771;0.910022;0.971078;1.540024;1.490024;0.913108;
1.551340;0.997771;0.910026;0.971062;1.540023;1.490023;0.913109;
1.551360;0.997771;0.910029;0.971047;1.540022;1.490022;0.913110;
1.551380;0.997771;0.910033;0.971031;1.540020;1.490020;0.913112;
1.551400;0.997771;0.910036;0.971015;1.540019;1.490019;0.913113;
1.551420;0.997771;0.910040;0.970999;1.540018;1.490018;0.913114;
1.551440;0.997771;0.910043;0.970983;1.540017;1.490017;0.913116;
1.551460;0.997771;0.910046;0.970968;1.540016;1.490016;0.913117;
1.551480;0.997771;0.910049;0.970952;1.540015;1.490015;0.913118;
1.551500;0.997771;0.910051;0.970936;1.540014;1.490014;0.913119;
1.551520;0.997771;0.910053;0.970920;1.540013;1.490013;0.913121;
1.551540;0.997771;0.910054;0.970904;1.540012;1.490012;0.913122;
1.551560;0.997771;0.910055;0.970888;1.540011;1.490011;0.913123;
1.551580;0.997771;0.910056;0.970872;1.540009;1.490009;0.913124;
1.551600;0.997771;0.910056;0.970857;1.540008;1.490008;0.913126;
1.551620;0.997771;0.910056;0.970841;1.540007;1.490007;0.913127;
1.551640;0.997771;0.910055;0.970825;1.540006;1.490006;0.913128;
1.551660;0.997771;0.910054;0.970809;1.540005;1.490005;0.913129;
1.551680;0.997771;0.910053;0.970794;1.540004;1.490004;0.913131;
1.551700;0.997771;0.910052;0.970778;1.540003;1.490003;0.913132;
1.551720;0.997771;0.910050;0.970762;1.540002;1.490002;0.913133;
1.551740;0.997771;0.910049;0.970747;1.540001;1.490001;0.913134;
1.551760;0.997771;0.910047;0.970731;1.540000;1.490000;0.913135;
1.551780;0.997771;0.910046;0.970716;1.539999;1.489999;0.913136;
1.551800;0.997771;0.910045;0.970700;1.539998;1.489998;0.913137;
1.551820;0.997771;0.910044;0.970685;1.539997;1.489997;0.913138;
1.551840;0.997771;0.910043;0.970670;1.539996;1.489996;0.913140;
1.551860;0.997771;0.910043;0.970654;1.539995;1.489995;0.913141;
1.551880;0.997771;0.910044;0.970639;1.539994;1.489994;0.913142;
1.551900;0.997771;0.910044;0.970624;1.539994;1.489994;0.913143;
1.551920;0.997771;0.910046;0.970609;1.539993;1.489993;0.913144;
1.551940;0.997771;0.910047;0.970593;1.539992;1.489992;0.913145;
1.551960;0.997771;0.910049;0.970578;1.539991;1.489991;0.913146;
1.551980;0.997771;0.910052;0.970563;1.539990;1.489990;0.913147;
1.552000;0.997771;0.910055;0.970547;1.539989;1.489989;0.913148;
1.552020;0.997771;0.910058;0.970532;1.539988;1.489988;0.913149;
1.552040;0.997771;0.910061;0.970517;1.539987;1.489987;0.913150;
1.552060;0.997771;0.910065;0.970501;1.539986;1.489986;0.913151;
1.552080;0.997771;0.910069;0.970486;1.539985;1.489985;0.913152;
1.552100;0.997771;0.910072;0.970470;1.539984;1.489984;0.913153;
1.552120;0.997771;0.910076;0.970455;1.539983;1.489983;0.913154;
1.552140;0.997771;0.910080;0.970439;1.539982;1.489982;0.913156;
1.552160;0.997771;0.910083;0.970424;1.539981;1.489981;0.913157;
1.552180;0.997771;0.910086;0.970408;1.539980;1.489980;0.913158;
1.552200;0.997772;0.910089;0.970392;1.539979;1.489979;0.913159;
1.552220;0.997772;0.910092;0.970376;1.539978;1.489978;0.913160;
1.552240;0.997772;0.910094;0.970361;1.539977;1.489977;0.913162;
1.552260;0.997772;0.910096;0.970345;1.539976;1.489976;0.913163;
1.552280;0.997772;0.910097;0.970329;1.539975;1.489975;0.913164;
1.552300;0.997772;0.910098;0.970313;1.539974;1.489974;0.913165;
1.552320;0.997772;0.910098;0.970297;1.539973;1.489973;0.913167;
1.552340;0.997772;0.910099;0.970281;1.539972;1.489972;0.913168;
1.552360;0.997772;0.910099;0.970266;1.539971;1.489971;0.913169;
1.552380;0.997772;0.910098;0.970250;1.539969;1.489969;0.913170;
1.552400;0.997772;0.910098;0.970234;1.539968;1.489968;0.913172;
1.552420;0.997772;0.910097;0.970218;1.539967;1.489967;0.913173;
1.552440;0.997772;0.910096;0.970203;1.539966;1.489966;0.913174;
1.552460;0.997772;0.910095;0.970187;1.539965;1.489965;0.913176;
1.552480;0.997772;0.910095;0.970171;1.539964;1.489964;0.913177;
1.552500;0.997772;0.910094;0.970155;1.539963;1.489963;0.913178;
1.552520;0.997772;0.910094;0.970140;1.539962;1.489962;0.913179;
1.552540;0.997772;0.910093;0.970124;1.539961;1.489961;0.913181;
1.552560;0.997772;0.910093;0.970108;1.539960;1.489960;0.913182;
1.552580;0.997772;0.910094;0.970093;1.539958;1.489958;0.913183;
1.552600;0.997772;0.910095;0.970077;1.539957;1.489957;0.913184;
1.552620;0.997772;0.910096;0.970062;1.539956;1.489956;0.913186;
1.552640;0.997772;0.910097;0.970046;1.539955;1.489955;0.913187;
1.552660;0.997772;0.910099;0.970031;1.539954;1.489954;0.913188;
1.552680;0.997772;0.910101;0.970015;1.539953;1.489953;0.913189;
1.552700;0.997772;0.910103;0.969999;1.539952;1.489952;0.913191;
1.552720;0.997772;0.910106;0.969984;1.539951;1.489951;0.913192;
1.552740;0.997772;0.910109;0.969968;1.539950;1.489950;0.913193;
1.552760;0.997772;0.910112;0.969952;1.539949;1.489949;0.913194;
1.552780;0.997772;0.910115;0.969937;1.539947;1.489947;0.913196;
1.552800;0.997772;0.910119;0.969921;1.539946;1.489946;0.913197;
1.552820;0.997772;0.910122;0.969905;1.539945;1.489945;0.913198;
1.552840;0.997772;0.910125;0.969889;1.539944;1.489944;0.913200;
1.552860;0.997772;0.910129;0.969873;1.539943;1.489943;0.913201;
1.552880;0.997772;0.910132;0.969858;1.539942;1.489942;0.913202;
1.552900;0.997772;0.910134;0.969842;1.539941;1.489941;0.913204;
1.552920;0.997772;0.910137;0.969826;1.539939;1.489939;0.913205;
1.552940;0.997772;0.910139;0.969810;1.539938;1.489938;0.913206;
1.552960;0.997772;0.910141;0.969794;1.539937;1.489937;0.913208;
1.552980;0.997772;0.910143;0.969778;1.539936;1.489936;0.913209;
1.553000;0.997772;0.910145;0.969762;1.539935;1.489935;0.913210;
1.553020;0.997772;0.910146;0.969746;1.539934;1.489934;0.913212;
1.553040;0.997772;0.910147;0.969730;1.539932;1.489932;0.913213;
1.553060;0.997772;0.910147;0.969714;1.539931;1.489931;0.913214;
1.553080;0.997772;0.910148;0.969699;1.539930;1.489930;0.913216;
1.553100;0.997772;0.910148;0.969683;1.539929;1.489929;0.913217;
1.553120;0.997772;0.910148;0.969667;1.539928;1.489928;0.913218;
1.553140;0.997772;0.910148;0.969651;1.539927;1.489927;0.913219;
1.553160;0.997772;0.910148;0.969636;1.539926;1.489926;0.913221;
1.553180;0.997772;0.910148;0.969620;1.539925;1.489925;0.913222;
1.553200;0.997772;0.910148;0.969604;1.539924;1.489924;0.913223;
1.553220;0.997772;0.910149;0.969589;1.539923;1.489923;0.913224;
1.553240;0.997772;0.910149;0.969573;1.539922;1.489922;0.913225;
1.553260;0.997772;0.910150;0.969558;1.539921;1.489921;0.913226;
1.553280;0.997772;0.910150;0.969542;1.539920;1.489920;0.913227;
1.553300;0.997772;0.910151;0.969527;1.539919;1.489919;0.913229;
1.553320;0.997772;0.910153;0.969511;1.539918;1.489918;0.913230;
1.553340;0.997772;0.910154;0.969496;1.539917;1.489917;0.913231;
1.553360;0.997772;0.910156;0.969480;1.539916;1.489916;0.913232;
1.553380;0.997772;0.910158;0.969465;1.539915;1.489915;0.913233;
1.553400;0.997772;0.910160;0.969450;1.539914;1.489914;0.913234;
1.553420;0.997772;0.910162;0.969434;1.539914;1.489914;0.913235;
1.553440;0.997772;0.910164;0.969419;1.539913;1.489913;0.913236;
1.553460;0.997772;0.910167;0.969403;1.539912;1.489912;0.913237;
1.553480;0.997772;0.910170;0.969388;1.539911;1.489911;0.913238;
1.553500;0.997772;0.910172;0.969372;1.539910;1.489910;0.913239;
1.553520;0.997772;0.910175;0.969357;1.539909;1.489909;0.913240;
1.553540;0.997772;0.910177;0.969341;1.539908;1.489908;0.913241;
1.553560;0.997772;0.910180;0.969325;1.539907;1.489907;0.913242;
1.553580;0.997772;0.910182;0.969310;1.539906;1.489906;0.913243;
1.553600;0.997772;0.910184;0.969294;1.539905;1.489905;0.913245;
1.553620;0.997772;0.910186;0.969278;1.539904;1.489904;0.913246;
1.553640;0.997772;0.910188;0.969263;1.539903;1.489903;0.913247;
1.553660;0.997772;0.910189;0.969247;1.539902;1.489902;0.913248;
1.553680;0.997772;0.910190;0.969231;1.539901;1.489901;0.913249;
1.553700;0.997772;0.910191;0.969215;1.539900;1.489900;0.913250;
1.553720;0.997772;0.910192;0.969200;1.539899;1.489899;0.913252;
1.553740;0.997772;0.910193;0.969184;1.539898;1.489898;0.913253;
1.553760;0.997772;0.910193;0.969168;1.539897;1.489897;0.913254;
1.553780;0.997772;0.910193;0.969152;1.539896;1.489896;0.913255;
1.553800;0.997772;0.910193;0.969137;1.539895;1.489895;0.913256;
1.553820;0.997772;0.910193;0.969121;1.539894;1.489894;0.913258;
1.553840;0.997772;0.910192;0.969105;1.539893;1.489893;0.913259;
1.553860;0.997772;0.910192;0.969090;1.539892;1.489892;0.913260;
1.553880;0.997772;0.910192;0.969074;1.539891;1.489891;0.913261;
1.553900;0.997772;0.910192;0.969058;1.539890;1.489890;0.913262;
1.553920;0.997772;0.910191;0.969043;1.539889;1.489889;0.913263;
1.553940;0.997772;0.910191;0.969027;1.539888;1.489888;0.913265;
1.553960;0.997773;0.910191;0.969012;1.539887;1.489887;0.913266;
1.553980;0.997773;0.910191;0.968996;1.539886;1.489886;0.913267;
1.554000;0.997773;0.910192;0.968980;1.539885;1.489885;0.913268;
1.554020;0.997773;0.910192;0.968965;1.539884;1.489884;0.913269;
1.554040;0.997773;0.910193;0.968949;1.539883;1.489883;0.913270;
1.554060;0.997773;0.910194;0.968934;1.539882;1.489882;0.913271;
1.554080;0.997773;0.910195;0.968918;1.539881;1.489881;0.913273;
1.554100;0.997773;0.910196;0.968903;1.539880;1.489880;0.913274;
1.554120;0.997773;0.910197;0.968887;1.539879;1.489879;0.913275;
1.554140;0.997773;0.910199;0.968872;1.539878;1.489878;0.913276;
1.554160;0.997773;0.910200;0.968856;1.539877;1.489877;0.913277;
1.554180;0.997773;0.910202;0.968841;1.539876;1.489876;0.913279;
1.554200;0.997773;0.910204;0.968825;1.539875;1.489874;0.913280;
1.554220;0.997773;0.910206;0.968809;1.539873;1.489873;0.913281;
1.554240;0.997773;0.910208;0.968794;1.539872;1.489872;0.913282;
1.554260;0.997773;0.910210;0.968778;1.539871;1.489871;0.913284;
1.554280;0.997773;0.910212;0.968762;1.539870;1.489870;0.913285;
1.554300;0.997773;0.910214;0.968746;1.539869;1.489869;0.913286;
1.554320;0.997773;0.910216;0.968731;1.539868;1.489868;0.913288;
1.554340;0.997773;0.910218;0.968715;1.539867;1.489867;0.913289;
1.554360;0.997773;0.910220;0.968699;1.539865;1.489865;0.913290;
1.554380;0.997773;0.910222;0.968683;1.539864;1.489864;0.913292;
1.554400;0.997773;0.910224;0.968667;1.539863;1.489863;0.913293;
1.554420;0.997773;0.910225;0.968652;1.539862;1.489862;0.913294;
1.554440;0.997773;0.910227;0.968636;1.539861;1.489861;0.913296;
1.554460;0.997773;0.910229;0.968620;1.539860;1.489860;0.913297;
1.554480;0.997773;0.910230;0.968604;1.539858;1.489858;0.913298;
1.554500;0.997773;0.910232;0.968588;1.539857;1.489857;0.913300;
1.554520;0.997773;0.910233;0.968572;1.539856;1.489856;0.913301;
1.554540;0.997773;0.910235;0.968557;1.539855;1.489855;0.913302;
1.554560;0.997773;0.910237;0.968541;1.539854;1.489854;0.913303;
1.554580;0.997773;0.910238;0.968525;1.539853;1.489853;0.913305;
1.554600;0.997773;0.910240;0.968509;1.539852;1.489852;0.913306;
1.554620;0.997773;0.910242;0.968494;1.539851;1.489851;0.913307;
1.554640;0.997773;0.910244;0.968478;1.539850;1.489850;0.913308;
1.554660;0.997773;0.910246;0.968463;1.539849;1.489849;0.913310;
1.554680;0.997773;0.910248;0.968447;1.539848;1.489848;0.913311;
1.554700;0.997773;0.910250;0.968431;1.539847;1.489847;0.913312;
1.554720;0.997773;0.910252;0.968416;1.539846;1.489846;0.913313;
1.554740;0.997773;0.910254;0.968400;1.539845;1.489845;0.913314;
1.554760;0.997773;0.910256;0.968385;1.539844;1.489844;0.913315;
1.554780;0.997773;0.910258;0.968369;1.539843;1.489843;0.913316;
1.554800;0.997773;0.910261;0.968353;1.539842;1.489842;0.913317;
1.554820;0.997773;0.910263;0.968338;1.539841;1.489841;0.913318;
1.554840;0.997773;0.910265;0.968322;1.539840;1.489840;0.913319;
1.554860;0.997773;0.910268;0.968306;1.539839;1.489839;0.913320;
1.554880;0.997773;0.910270;0.968291;1.539838;1.489838;0.913322;
1.554900;0.997773;0.910272;0.968275;1.539837;1.489837;0.913323;
1.554920;0.997773;0.910275;0.968259;1.539836;1.489836;0.913324;
1.554940;0.997773;0.910277;0.968244;1.539835;1.489835;0.913325;
1.554960;0.997773;0.910279;0.968228;1.539834;1.489834;0.913326;
1.554980;0.997773;0.910281;0.968212;1.539833;1.489833;0.913327;
1.555000;0.997773;0.910283;0.968197;1.539832;1.489832;0.913328;
1.555020;0.997773;0.910284;0.968181;1.539831;1.489831;0.913329;
1.555040;0.997773;0.910286;0.968165;1.539830;1.489830;0.913331;
1.555060;0.997773;0.910288;0.968149;1.539829;1.489829;0.913332;
1.555080;0.997773;0.910289;0.968133;1.539828;1.489828;0.913333;
1.555100;0.997773;0.910291;0.968117;1.539827;1.489827;0.913334;
1.555120;0.997773;0.910292;0.968101;1.539826;1.489826;0.913335;
1.555140;0.997773;0.910293;0.968086;1.539825;1.489825;0.913337;
1.555160;0.997773;0.910294;0.968070;1.539824;1.489824;0.913338;
1.555180;0.997773;0.910295;0.968054;1.539823;1.489823;0.913339;
1.555200;0.997773;0.910296;0.968038;1.539822;1.489822;0.913340;
1.555220;0.997773;0.910297;0.968022;1.539821;1.489821;0.913341;
1.555240;0.997773;0.910298;0.968006;1.539820;1.489820;0.913342;
1.555260;0.997774;0.910299;0.967991;1.539819;1.489819;0.913344;
1.555280;0.997774;0.910300;0.967975;1.539818;1.489818;0.913345;
1.555300;0.997774;0.910300;0.967959;1.539817;1.489817;0.913346;
1.555320;0.997774;0.910301;0.967943;1.539816;1.489816;0.913347;
1.555340;0.997774;0.910302;0.967928;1.539815;1.489815;0.913348;
1.555360;0.997774;0.910302;0.967912;1.539814;1.489814;0.913349;
1.555380;0.997774;0.910303;0.967896;1.539813;1.489813;0.913350;
1.555400;0.997774;0.910304;0.967881;1.539812;1.489812;0.913351;
1.555420;0.997774;0.910304;0.967865;1.539811;1.489811;0.913353;
1.555440;0.997774;0.910305;0.967849;1.539810;1.489810;0.913354;
1.555460;0.997774;0.910305;0.967834;1.539810;1.489810;0.913355;
1.555480;0.997774;0.910306;0.967818;1.539809;1.489809;0.913356;
1.555500;0.997774;0.910306;0.967802;1.539808;1.489808;0.913357;
1.555520;0.997774;0.910306;0.967787;1.539807;1.489807;0.913358;
1.555540;0.997774;0.910307;0.967771;1.539806;1.489806;0.913359;
1.555560;0.997774;0.910307;0.967755;1.539805;1.489805;0.913360;
1.555580;0.997774;0.910307;0.967740;1.539804;1.489804;0.913361;
1.555600;0.997774;0.910307;0.967724;1.539803;1.489803;0.913362;
1.555620;0.997774;0.910307;0.967709;1.539802;1.489802;0.913364;
