time;NETWORK_B1_Urms;NETWORK_DL1_fict_Urms;NETWORK_DL1_Irms;
0.006530;0.963499;0.824904;0.164981;
0.006540;0.963495;0.824903;0.164981;
0.006550;0.963492;0.824901;0.164980;
0.006560;0.963489;0.824899;0.164980;
0.006570;0.963486;0.824897;0.164979;
0.006580;0.963483;0.824895;0.164979;
0.006590;0.963480;0.824893;0.164979;
0.006600;0.963477;0.824890;0.164978;
0.006610;0.963473;0.824888;0.164978;
0.006620;0.963470;0.824885;0.164977;
0.006630;0.963467;0.824883;0.164977;
0.006640;0.963464;0.824880;0.164976;
0.006650;0.963461;0.824877;0.164975;
0.006660;0.963458;0.824874;0.164975;
0.006670;0.963455;0.824871;0.164974;
0.006680;0.963451;0.824868;0.164974;
0.006690;0.963448;0.824865;0.164973;
0.006700;0.963445;0.824861;0.164972;
0.006710;0.963442;0.824858;0.164972;
0.006720;0.963439;0.824854;0.164971;
0.006730;0.963436;0.824851;0.164970;
0.006740;0.963433;0.824847;0.164969;
0.006750;0.963430;0.824843;0.164969;
0.006760;0.963427;0.824839;0.164968;
0.006770;0.963424;0.824836;0.164967;
0.006780;0.963421;0.824831;0.164966;
0.006790;0.963418;0.824827;0.164965;
0.006800;0.963416;0.824823;0.164965;
0.006810;0.963413;0.824819;0.164964;
0.006820;0.963410;0.824815;0.164963;
0.006830;0.963407;0.824810;0.164962;
0.006840;0.963405;0.824806;0.164961;
0.006850;0.963402;0.824801;0.164960;
0.006860;0.963399;0.824796;0.164959;
0.006870;0.963397;0.824792;0.164958;
0.006880;0.963394;0.824787;0.164957;
0.006890;0.963392;0.824782;0.164956;
0.006900;0.963389;0.824777;0.164955;
0.006910;0.963387;0.824772;0.164954;
0.006920;0.963384;0.824767;0.164953;
0.006930;0.963382;0.824762;0.164952;
0.006940;0.963380;0.824757;0.164951;
0.006950;0.963377;0.824752;0.164950;
0.006960;0.963375;0.824746;0.164949;
0.006970;0.963373;0.824741;0.164948;
0.006980;0.963371;0.824736;0.164947;
0.006990;0.963369;0.824730;0.164946;
0.007000;0.963367;0.824725;0.164945;
0.007010;0.963365;0.824719;0.164944;
0.007020;0.963363;0.824714;0.164943;
0.007030;0.963361;0.824708;0.164942;
0.007040;0.963359;0.824702;0.164940;
0.007050;0.963358;0.824697;0.164939;
0.007060;0.963356;0.824691;0.164938;
0.007070;0.963354;0.824685;0.164937;
0.007080;0.963353;0.824679;0.164936;
0.007090;0.963351;0.824673;0.164935;
0.007100;0.963349;0.824668;0.164934;
0.007110;0.963348;0.824662;0.164932;
0.007120;0.963347;0.824656;0.164931;
0.007130;0.963345;0.824649;0.164930;
0.007140;0.963344;0.824643;0.164929;
0.007150;0.963342;0.824637;0.164927;
0.007160;0.963341;0.824631;0.164926;
0.007170;0.963340;0.824625;0.164925;
0.007180;0.963339;0.824619;0.164924;
0.007190;0.963338;0.824613;0.164923;
0.007200;0.963337;0.824606;0.164921;
0.007210;0.963336;0.824600;0.164920;
0.007220;0.963334;0.824594;0.164919;
0.007230;0.963334;0.824587;0.164917;
0.007240;0.963333;0.824581;0.164916;
0.007250;0.963332;0.824575;0.164915;
0.007260;0.963331;0.824568;0.164914;
0.007270;0.963330;0.824562;0.164912;
0.007280;0.963329;0.824555;0.164911;
0.007290;0.963328;0.824549;0.164910;
0.007300;0.963328;0.824542;0.164908;
0.007310;0.963327;0.824536;0.164907;
0.007320;0.963326;0.824529;0.164906;
0.007330;0.963326;0.824523;0.164905;
0.007340;0.963325;0.824516;0.164903;
0.007350;0.963325;0.824510;0.164902;
0.007360;0.963324;0.824503;0.164901;
0.007370;0.963324;0.824496;0.164899;
0.007380;0.963323;0.824490;0.164898;
0.007390;0.963323;0.824483;0.164897;
0.007400;0.963322;0.824476;0.164895;
0.007410;0.963322;0.824470;0.164894;
0.007420;0.963321;0.824463;0.164893;
0.007430;0.963321;0.824457;0.164891;
0.007440;0.963321;0.824450;0.164890;
0.007450;0.963320;0.824443;0.164889;
0.007460;0.963320;0.824436;0.164887;
0.007470;0.963320;0.824430;0.164886;
0.007480;0.963320;0.824423;0.164885;
0.007490;0.963319;0.824416;0.164883;
0.007500;0.963319;0.824410;0.164882;
0.007510;0.963319;0.824403;0.164881;
0.007520;0.963319;0.824396;0.164879;
0.007530;0.963319;0.824390;0.164878;
0.007540;0.963318;0.824383;0.164877;
0.007550;0.963318;0.824376;0.164875;
0.007560;0.963318;0.824369;0.164874;
0.007570;0.963318;0.824363;0.164873;
0.007580;0.963318;0.824356;0.164871;
0.007590;0.963318;0.824349;0.164870;
0.007600;0.963317;0.824343;0.164869;
0.007610;0.963317;0.824336;0.164867;
0.007620;0.963317;0.824329;0.164866;
0.007630;0.963317;0.824323;0.164865;
0.007640;0.963317;0.824316;0.164863;
0.007650;0.963317;0.824309;0.164862;
0.007660;0.963317;0.824303;0.164861;
0.007670;0.963316;0.824296;0.164859;
0.007680;0.963316;0.824289;0.164858;
0.007690;0.963316;0.824283;0.164857;
0.007700;0.963316;0.824276;0.164855;
0.007710;0.963316;0.824269;0.164854;
0.007720;0.963316;0.824263;0.164853;
0.007730;0.963316;0.824256;0.164851;
0.007740;0.963315;0.824250;0.164850;
0.007750;0.963315;0.824243;0.164849;
0.007760;0.963315;0.824236;0.164847;
0.007770;0.963315;0.824230;0.164846;
0.007780;0.963315;0.824223;0.164845;
0.007790;0.963315;0.824217;0.164843;
0.007800;0.963314;0.824210;0.164842;
0.007810;0.963314;0.824204;0.164841;
0.007820;0.963314;0.824197;0.164839;
0.007830;0.963314;0.824191;0.164838;
0.007840;0.963314;0.824184;0.164837;
0.007850;0.963313;0.824178;0.164836;
0.007860;0.963313;0.824171;0.164834;
0.007870;0.963313;0.824165;0.164833;
0.007880;0.963312;0.824158;0.164832;
0.007890;0.963312;0.824152;0.164830;
0.007900;0.963312;0.824145;0.164829;
0.007910;0.963312;0.824139;0.164828;
0.007920;0.963311;0.824132;0.164826;
0.007930;0.963311;0.824126;0.164825;
0.007940;0.963311;0.824120;0.164824;
0.007950;0.963310;0.824113;0.164823;
0.007960;0.963310;0.824107;0.164821;
0.007970;0.963309;0.824101;0.164820;
0.007980;0.963309;0.824094;0.164819;
0.007990;0.963309;0.824088;0.164818;
0.008000;0.963308;0.824082;0.164816;
0.008010;0.963308;0.824076;0.164815;
0.008020;0.963307;0.824069;0.164814;
0.008030;0.963307;0.824063;0.164813;
0.008040;0.963306;0.824057;0.164811;
0.008050;0.963306;0.824051;0.164810;
0.008060;0.963305;0.824045;0.164809;
0.008070;0.963305;0.824038;0.164808;
0.008080;0.963304;0.824032;0.164806;
0.008090;0.963304;0.824026;0.164805;
0.008100;0.963303;0.824020;0.164804;
0.008110;0.963302;0.824014;0.164803;
0.008120;0.963302;0.824008;0.164802;
0.008130;0.963301;0.824002;0.164800;
0.008140;0.963301;0.823996;0.164799;
0.008150;0.963300;0.823990;0.164798;
0.008160;0.963299;0.823984;0.164797;
0.008170;0.963299;0.823978;0.164796;
0.008180;0.963298;0.823972;0.164794;
0.008190;0.963297;0.823966;0.164793;
0.008200;0.963297;0.823960;0.164792;
0.008210;0.963296;0.823954;0.164791;
0.008220;0.963295;0.823948;0.164790;
0.008230;0.963295;0.823942;0.164788;
0.008240;0.963294;0.823936;0.164787;
0.008250;0.963293;0.823930;0.164786;
0.008260;0.963292;0.823925;0.164785;
0.008270;0.963292;0.823919;0.164784;
0.008280;0.963291;0.823913;0.164783;
0.008290;0.963290;0.823907;0.164781;
0.008300;0.963289;0.823901;0.164780;
0.008310;0.963289;0.823896;0.164779;
0.008320;0.963288;0.823890;0.164778;
0.008330;0.963287;0.823884;0.164777;
0.008340;0.963286;0.823879;0.164776;
0.008350;0.963285;0.823873;0.164775;
0.008360;0.963285;0.823867;0.164773;
0.008370;0.963284;0.823862;0.164772;
0.008380;0.963283;0.823856;0.164771;
0.008390;0.963282;0.823850;0.164770;
0.008400;0.963281;0.823845;0.164769;
0.008410;0.963280;0.823839;0.164768;
0.008420;0.963280;0.823834;0.164767;
0.008430;0.963279;0.823828;0.164766;
0.008440;0.963278;0.823823;0.164765;
0.008450;0.963277;0.823817;0.164763;
0.008460;0.963276;0.823812;0.164762;
0.008470;0.963275;0.823806;0.164761;
0.008480;0.963274;0.823801;0.164760;
0.008490;0.963274;0.823796;0.164759;
0.008500;0.963273;0.823790;0.164758;
0.008510;0.963272;0.823785;0.164757;
0.008520;0.963271;0.823779;0.164756;
0.008530;0.963270;0.823774;0.164755;
0.008540;0.963269;0.823769;0.164754;
0.008550;0.963269;0.823764;0.164753;
0.008560;0.963268;0.823758;0.164752;
0.008570;0.963267;0.823753;0.164751;
0.008580;0.963266;0.823748;0.164750;
0.008590;0.963265;0.823743;0.164749;
0.008600;0.963264;0.823737;0.164747;
0.008610;0.963263;0.823732;0.164746;
0.008620;0.963263;0.823727;0.164745;
0.008630;0.963262;0.823722;0.164744;
0.008640;0.963261;0.823717;0.164743;
0.008650;0.963260;0.823712;0.164742;
0.008660;0.963259;0.823707;0.164741;
0.008670;0.963259;0.823702;0.164740;
0.008680;0.963258;0.823697;0.164739;
0.008690;0.963257;0.823692;0.164738;
0.008700;0.963256;0.823687;0.164737;
0.008710;0.963255;0.823682;0.164736;
0.008720;0.963255;0.823677;0.164735;
0.008730;0.963254;0.823672;0.164734;
0.008740;0.963253;0.823667;0.164733;
0.008750;0.963252;0.823662;0.164732;
0.008760;0.963252;0.823657;0.164731;
0.008770;0.963251;0.823652;0.164730;
0.008780;0.963250;0.823648;0.164730;
0.008790;0.963249;0.823643;0.164729;
0.008800;0.963249;0.823638;0.164728;
0.008810;0.963248;0.823633;0.164727;
0.008820;0.963247;0.823629;0.164726;
0.008830;0.963246;0.823624;0.164725;
0.008840;0.963246;0.823619;0.164724;
0.008850;0.963245;0.823614;0.164723;
0.008860;0.963244;0.823610;0.164722;
0.008870;0.963244;0.823605;0.164721;
0.008880;0.963243;0.823601;0.164720;
0.008890;0.963242;0.823596;0.164719;
0.008900;0.963242;0.823591;0.164718;
0.008910;0.963241;0.823587;0.164717;
0.008920;0.963240;0.823582;0.164716;
0.008930;0.963240;0.823578;0.164716;
0.008940;0.963239;0.823573;0.164715;
0.008950;0.963239;0.823569;0.164714;
0.008960;0.963238;0.823564;0.164713;
0.008970;0.963237;0.823560;0.164712;
0.008980;0.963237;0.823556;0.164711;
0.008990;0.963236;0.823551;0.164710;
0.009000;0.963236;0.823547;0.164709;
0.009010;0.963235;0.823542;0.164708;
0.009020;0.963235;0.823538;0.164708;
0.009030;0.963234;0.823534;0.164707;
0.009040;0.963234;0.823530;0.164706;
0.009050;0.963233;0.823525;0.164705;
0.009060;0.963233;0.823521;0.164704;
0.009070;0.963232;0.823517;0.164703;
0.009080;0.963232;0.823513;0.164703;
0.009090;0.963231;0.823509;0.164702;
0.009100;0.963231;0.823504;0.164701;
0.009110;0.963230;0.823500;0.164700;
0.009120;0.963230;0.823496;0.164699;
0.009130;0.963229;0.823492;0.164698;
0.009140;0.963229;0.823488;0.164698;
0.009150;0.963228;0.823484;0.164697;
0.009160;0.963228;0.823480;0.164696;
0.009170;0.963227;0.823476;0.164695;
0.009180;0.963227;0.823472;0.164694;
0.009190;0.963227;0.823468;0.164694;
0.009200;0.963226;0.823464;0.164693;
0.009210;0.963226;0.823460;0.164692;
0.009220;0.963225;0.823456;0.164691;
0.009230;0.963225;0.823452;0.164690;
0.009240;0.963225;0.823449;0.164690;
0.009250;0.963224;0.823445;0.164689;
0.009260;0.963224;0.823441;0.164688;
0.009270;0.963224;0.823437;0.164687;
0.009280;0.963223;0.823433;0.164687;
0.009290;0.963223;0.823430;0.164686;
0.009300;0.963223;0.823426;0.164685;
0.009310;0.963222;0.823422;0.164684;
0.009320;0.963222;0.823418;0.164684;
0.009330;0.963222;0.823415;0.164683;
0.009340;0.963221;0.823411;0.164682;
0.009350;0.963221;0.823408;0.164682;
0.009360;0.963221;0.823404;0.164681;
0.009370;0.963220;0.823400;0.164680;
0.009380;0.963220;0.823397;0.164679;
0.009390;0.963220;0.823393;0.164679;
0.009400;0.963220;0.823390;0.164678;
0.009410;0.963219;0.823386;0.164677;
0.009420;0.963219;0.823383;0.164677;
0.009430;0.963219;0.823379;0.164676;
0.009440;0.963218;0.823376;0.164675;
0.009450;0.963218;0.823372;0.164674;
0.009460;0.963218;0.823369;0.164674;
0.009470;0.963218;0.823366;0.164673;
0.009480;0.963217;0.823362;0.164672;
0.009490;0.963217;0.823359;0.164672;
0.009500;0.963217;0.823356;0.164671;
0.009510;0.963217;0.823352;0.164670;
0.009520;0.963217;0.823349;0.164670;
0.009530;0.963216;0.823346;0.164669;
0.009540;0.963216;0.823342;0.164668;
0.009550;0.963216;0.823339;0.164668;
0.009560;0.963216;0.823336;0.164667;
0.009570;0.963215;0.823333;0.164667;
0.009580;0.963215;0.823330;0.164666;
0.009590;0.963215;0.823327;0.164665;
0.009600;0.963215;0.823323;0.164665;
0.009610;0.963215;0.823320;0.164664;
0.009620;0.963214;0.823317;0.164663;
0.009630;0.963214;0.823314;0.164663;
0.009640;0.963214;0.823311;0.164662;
0.009650;0.963214;0.823308;0.164662;
0.009660;0.963214;0.823305;0.164661;
0.009670;0.963213;0.823302;0.164660;
0.009680;0.963213;0.823299;0.164660;
0.009690;0.963213;0.823296;0.164659;
0.009700;0.963213;0.823293;0.164659;
0.009710;0.963213;0.823290;0.164658;
0.009720;0.963212;0.823287;0.164657;
0.009730;0.963212;0.823285;0.164657;
0.009740;0.963212;0.823282;0.164656;
0.009750;0.963212;0.823279;0.164656;
0.009760;0.963212;0.823276;0.164655;
0.009770;0.963212;0.823273;0.164655;
0.009780;0.963211;0.823270;0.164654;
0.009790;0.963211;0.823268;0.164654;
0.009800;0.963211;0.823265;0.164653;
0.009810;0.963211;0.823262;0.164652;
0.009820;0.963211;0.823259;0.164652;
0.009830;0.963210;0.823257;0.164651;
0.009840;0.963210;0.823254;0.164651;
0.009850;0.963210;0.823251;0.164650;
0.009860;0.963210;0.823249;0.164650;
0.009870;0.963210;0.823246;0.164649;
0.009880;0.963210;0.823243;0.164649;
0.009890;0.963209;0.823241;0.164648;
0.009900;0.963209;0.823238;0.164648;
0.009910;0.963209;0.823236;0.164647;
0.009920;0.963209;0.823233;0.164647;
0.009930;0.963209;0.823231;0.164646;
0.009940;0.963209;0.823228;0.164646;
0.009950;0.963208;0.823226;0.164645;
0.009960;0.963208;0.823223;0.164645;
0.009970;0.963208;0.823221;0.164644;
0.009980;0.963208;0.823218;0.164644;
0.009990;0.963208;0.823216;0.164643;
0.010000;0.963207;0.823213;0.164643;
0.010010;0.963207;0.823211;0.164642;
0.010020;0.963207;0.823209;0.164642;
0.010030;0.963207;0.823206;0.164641;
0.010040;0.963207;0.823204;0.164641;
0.010050;0.963207;0.823201;0.164640;
0.010060;0.963206;0.823199;0.164640;
0.010070;0.963206;0.823197;0.164639;
0.010080;0.963206;0.823195;0.164639;
0.010090;0.963206;0.823192;0.164638;
0.010100;0.963206;0.823190;0.164638;
0.010110;0.963206;0.823188;0.164638;
0.010120;0.963205;0.823186;0.164637;
0.010130;0.963205;0.823183;0.164637;
0.010140;0.963205;0.823181;0.164636;
0.010150;0.963205;0.823179;0.164636;
0.010160;0.963205;0.823177;0.164635;
0.010170;0.963205;0.823175;0.164635;
0.010180;0.963204;0.823172;0.164634;
0.010190;0.963204;0.823170;0.164634;
0.010200;0.963204;0.823168;0.164634;
0.010210;0.963204;0.823166;0.164633;
0.010220;0.963204;0.823164;0.164633;
0.010230;0.963203;0.823162;0.164632;
0.010240;0.963203;0.823160;0.164632;
0.010250;0.963203;0.823158;0.164632;
0.010260;0.963203;0.823156;0.164631;
0.010270;0.963203;0.823154;0.164631;
0.010280;0.963203;0.823152;0.164630;
0.010290;0.963202;0.823150;0.164630;
0.010300;0.963202;0.823148;0.164630;
0.010310;0.963202;0.823146;0.164629;
0.010320;0.963202;0.823144;0.164629;
0.010330;0.963202;0.823142;0.164628;
0.010340;0.963202;0.823140;0.164628;
0.010350;0.963201;0.823138;0.164628;
0.010360;0.963201;0.823136;0.164627;
0.010370;0.963201;0.823134;0.164627;
0.010380;0.963201;0.823132;0.164626;
0.010390;0.963201;0.823131;0.164626;
0.010400;0.963201;0.823129;0.164626;
0.010410;0.963200;0.823127;0.164625;
0.010420;0.963200;0.823125;0.164625;
0.010430;0.963200;0.823123;0.164625;
0.010440;0.963200;0.823121;0.164624;
0.010450;0.963200;0.823120;0.164624;
0.010460;0.963200;0.823118;0.164624;
0.010470;0.963199;0.823116;0.164623;
0.010480;0.963199;0.823114;0.164623;
0.010490;0.963199;0.823113;0.164623;
0.010500;0.963199;0.823111;0.164622;
0.010510;0.963199;0.823109;0.164622;
0.010520;0.963199;0.823108;0.164622;
0.010530;0.963198;0.823106;0.164621;
0.010540;0.963198;0.823104;0.164621;
0.010550;0.963198;0.823103;0.164621;
0.010560;0.963198;0.823101;0.164620;
0.010570;0.963198;0.823099;0.164620;
0.010580;0.963198;0.823098;0.164620;
0.010590;0.963198;0.823096;0.164619;
0.010600;0.963197;0.823094;0.164619;
0.010610;0.963197;0.823093;0.164619;
0.010620;0.963197;0.823091;0.164618;
0.010630;0.963197;0.823090;0.164618;
0.010640;0.963197;0.823088;0.164618;
0.010650;0.963197;0.823087;0.164617;
0.010660;0.963196;0.823085;0.164617;
0.010670;0.963196;0.823083;0.164617;
0.010680;0.963196;0.823082;0.164616;
0.010690;0.963196;0.823080;0.164616;
0.010700;0.963196;0.823079;0.164616;
0.010710;0.963196;0.823077;0.164615;
0.010720;0.963196;0.823076;0.164615;
0.010730;0.963195;0.823075;0.164615;
0.010740;0.963195;0.823073;0.164615;
0.010750;0.963195;0.823072;0.164614;
0.010760;0.963195;0.823070;0.164614;
0.010770;0.963195;0.823069;0.164614;
0.010780;0.963195;0.823067;0.164613;
0.010790;0.963195;0.823066;0.164613;
0.010800;0.963195;0.823065;0.164613;
0.010810;0.963194;0.823063;0.164613;
0.010820;0.963194;0.823062;0.164612;
0.010830;0.963194;0.823060;0.164612;
0.010840;0.963194;0.823059;0.164612;
0.010850;0.963194;0.823058;0.164612;
0.010860;0.963194;0.823056;0.164611;
0.010870;0.963194;0.823055;0.164611;
0.010880;0.963194;0.823054;0.164611;
0.010890;0.963193;0.823052;0.164610;
0.010900;0.963193;0.823051;0.164610;
0.010910;0.963193;0.823050;0.164610;
0.010920;0.963193;0.823049;0.164610;
0.010930;0.963193;0.823047;0.164609;
0.010940;0.963193;0.823046;0.164609;
0.010950;0.963193;0.823045;0.164609;
0.010960;0.963193;0.823044;0.164609;
0.010970;0.963193;0.823042;0.164608;
0.010980;0.963192;0.823041;0.164608;
0.010990;0.963192;0.823040;0.164608;
0.011000;0.963192;0.823039;0.164608;
0.011010;0.963192;0.823038;0.164608;
0.011020;0.963192;0.823036;0.164607;
0.011030;0.963192;0.823035;0.164607;
0.011040;0.963192;0.823034;0.164607;
0.011050;0.963192;0.823033;0.164607;
0.011060;0.963192;0.823032;0.164606;
0.011070;0.963192;0.823031;0.164606;
0.011080;0.963191;0.823030;0.164606;
0.011090;0.963191;0.823028;0.164606;
0.011100;0.963191;0.823027;0.164605;
0.011110;0.963191;0.823026;0.164605;
0.011120;0.963191;0.823025;0.164605;
0.011130;0.963191;0.823024;0.164605;
0.011140;0.963191;0.823023;0.164605;
0.011150;0.963191;0.823022;0.164604;
0.011160;0.963191;0.823021;0.164604;
0.011170;0.963191;0.823020;0.164604;
0.011180;0.963191;0.823019;0.164604;
0.011190;0.963190;0.823018;0.164604;
0.011200;0.963190;0.823017;0.164603;
0.011210;0.963190;0.823016;0.164603;
0.011220;0.963190;0.823015;0.164603;
0.011230;0.963190;0.823014;0.164603;
0.011240;0.963190;0.823013;0.164603;
0.011250;0.963190;0.823012;0.164602;
0.011260;0.963190;0.823011;0.164602;
0.011270;0.963190;0.823010;0.164602;
0.011280;0.963190;0.823009;0.164602;
0.011290;0.963190;0.823008;0.164602;
0.011300;0.963190;0.823007;0.164601;
0.011310;0.963190;0.823006;0.164601;
0.011320;0.963189;0.823005;0.164601;
0.011330;0.963189;0.823004;0.164601;
0.011340;0.963189;0.823003;0.164601;
0.011350;0.963189;0.823002;0.164600;
0.011360;0.963189;0.823001;0.164600;
0.011370;0.963189;0.823000;0.164600;
0.011380;0.963189;0.822999;0.164600;
0.011390;0.963189;0.822999;0.164600;
0.011400;0.963189;0.822998;0.164600;
0.011410;0.963189;0.822997;0.164599;
0.011420;0.963189;0.822996;0.164599;
0.011430;0.963189;0.822995;0.164599;
0.011440;0.963189;0.822994;0.164599;
0.011450;0.963189;0.822993;0.164599;
0.011460;0.963189;0.822992;0.164598;
0.011470;0.963189;0.822992;0.164598;
0.011480;0.963188;0.822991;0.164598;
0.011490;0.963188;0.822990;0.164598;
0.011500;0.963188;0.822989;0.164598;
0.011510;0.963188;0.822988;0.164598;
0.011520;0.963188;0.822988;0.164598;
0.011530;0.963188;0.822987;0.164597;
0.011540;0.963188;0.822986;0.164597;
0.011550;0.963188;0.822985;0.164597;
0.011560;0.963188;0.822984;0.164597;
0.011570;0.963188;0.822984;0.164597;
0.011580;0.963188;0.822983;0.164597;
0.011590;0.963188;0.822982;0.164596;
0.011600;0.963188;0.822981;0.164596;
0.011610;0.963188;0.822981;0.164596;
0.011620;0.963188;0.822980;0.164596;
0.011630;0.963188;0.822979;0.164596;
0.011640;0.963188;0.822979;0.164596;
0.011650;0.963188;0.822978;0.164596;
0.011660;0.963188;0.822977;0.164595;
0.011670;0.963187;0.822976;0.164595;
0.011680;0.963187;0.822976;0.164595;
0.011690;0.963187;0.822975;0.164595;
0.011700;0.963187;0.822974;0.164595;
0.011710;0.963187;0.822974;0.164595;
0.011720;0.963187;0.822973;0.164595;
0.011730;0.963187;0.822972;0.164594;
0.011740;0.963187;0.822972;0.164594;
0.011750;0.963187;0.822971;0.164594;
0.011760;0.963187;0.822970;0.164594;
0.011770;0.963187;0.822970;0.164594;
0.011780;0.963187;0.822969;0.164594;
0.011790;0.963187;0.822968;0.164594;
0.011800;0.963187;0.822968;0.164594;
0.011810;0.963187;0.822967;0.164593;
0.011820;0.963187;0.822966;0.164593;
0.011830;0.963187;0.822966;0.164593;
0.011840;0.963187;0.822965;0.164593;
0.011850;0.963187;0.822965;0.164593;
0.011860;0.963187;0.822964;0.164593;
0.011870;0.963187;0.822963;0.164593;
0.011880;0.963187;0.822963;0.164593;
0.011890;0.963187;0.822962;0.164592;
0.011900;0.963187;0.822962;0.164592;
0.011910;0.963187;0.822961;0.164592;
0.011920;0.963186;0.822961;0.164592;
0.011930;0.963186;0.822960;0.164592;
0.011940;0.963186;0.822959;0.164592;
0.011950;0.963186;0.822959;0.164592;
0.011960;0.963186;0.822958;0.164592;
0.011970;0.963186;0.822958;0.164592;
0.011980;0.963186;0.822957;0.164591;
0.011990;0.963186;0.822957;0.164591;
0.012000;0.963186;0.822956;0.164591;
0.012010;0.963186;0.822956;0.164591;
0.012020;0.963186;0.822955;0.164591;
0.012030;0.963186;0.822955;0.164591;
0.012040;0.963186;0.822954;0.164591;
0.012050;0.963186;0.822954;0.164591;
0.012060;0.963186;0.822953;0.164591;
0.012070;0.963186;0.822953;0.164591;
0.012080;0.963186;0.822952;0.164590;
0.012090;0.963186;0.822952;0.164590;
0.012100;0.963186;0.822951;0.164590;
0.012110;0.963186;0.822951;0.164590;
0.012120;0.963186;0.822950;0.164590;
0.012130;0.963186;0.822950;0.164590;
0.012140;0.963186;0.822949;0.164590;
