time;GEN1A_generator_omegaPu;GEN1A_generator_PGenPu;GEN1A_generator_UPu;GEN1B_generator_omegaPu;GEN1B_generator_PGenPu;GEN1B_generator_UPu;GEN2A_generator_omegaPu;GEN2A_generator_PGenPu;GEN2A_generator_UPu;GEN2B_generator_omegaPu;GEN2B_generator_PGenPu;GEN2B_generator_UPu;OMEGA_REF_omegaRef_grp_0_value;OMEGA_REF_omegaRef_grp_1_value;OMEGA_REF_omegaRef_grp_2_value;OMEGA_REF_omegaRef_grp_3_value;OMEGA_REF_omegaRef_0_value;OMEGA_REF_omegaRef_1_value;NETWORK_GEN1A_BUS_numcc_value;NETWORK_GEN2A_BUS_numcc_value;
11.313719;1.534401;5.451996;0.972505;1.533070;4.117071;0.971485;1.529880;2.591444;0.988934;1.507451;3.445697;0.978002;1.526513;1.526513;1.526513;1.526513;1.526513;1.000000;0.000000;0.000000;
11.324715;1.534259;5.529664;0.968665;1.532733;4.167734;0.968442;1.530788;2.652191;0.988359;1.507511;3.236036;0.981489;1.526646;1.526646;1.526646;1.526646;1.526646;1.000000;0.000000;0.000000;
11.335710;1.534058;5.595621;0.963929;1.532334;4.208081;0.964539;1.531628;2.724667;0.986626;1.507966;3.010896;0.983558;1.526826;1.526826;1.526826;1.526826;1.526826;1.000000;0.000000;0.000000;
11.346706;1.533808;5.649311;0.958456;1.531890;4.237593;0.959926;1.532391;2.805704;0.983826;1.508839;2.777011;0.984242;1.527061;1.527061;1.527061;1.527061;1.527061;1.000000;0.000000;0.000000;
11.357701;1.533518;5.690733;0.952483;1.531414;4.256387;0.954831;1.533069;2.892345;0.980137;1.510136;2.541954;0.983687;1.527359;1.527359;1.527359;1.527359;1.527359;1.000000;0.000000;0.000000;
11.368697;1.533199;5.720872;0.946320;1.530920;4.265111;0.949557;1.533659;2.981656;0.975825;1.511853;2.313712;0.982144;1.527722;1.527722;1.527722;1.527722;1.527722;1.000000;0.000000;0.000000;
11.379692;1.532860;5.741349;0.940327;1.530422;4.264881;0.944454;1.534159;3.071138;0.971216;1.513968;2.100125;0.979947;1.528151;1.528151;1.528151;1.528151;1.528151;1.000000;0.000000;0.000000;
11.390688;1.532508;5.754255;0.934882;1.529932;4.257125;0.939892;1.534572;3.158848;0.966673;1.516448;1.908411;0.977478;1.528643;1.528643;1.528643;1.528643;1.528643;1.000000;0.000000;0.000000;
11.401683;1.532147;5.761896;0.930357;1.529457;4.243385;0.936231;1.534900;3.243430;0.962565;1.519246;1.744833;0.975137;1.529190;1.529190;1.529190;1.529190;1.529190;1.000000;0.000000;0.000000;
11.412678;1.531783;5.766507;0.927083;1.529006;4.225116;0.933793;1.535146;3.324051;0.959234;1.522307;1.614516;0.973301;1.529783;1.529783;1.529783;1.529783;1.529783;1.000000;0.000000;0.000000;
11.423674;1.531417;5.769982;0.925328;1.528585;4.203501;0.932835;1.535314;3.400258;0.956971;1.525566;1.521397;0.972287;1.530409;1.530409;1.530409;1.530409;1.530409;1.000000;0.000000;0.000000;
11.434669;1.531049;5.773654;0.925274;1.528196;4.179315;0.933526;1.535411;3.471805;0.955986;1.528952;1.468260;0.972328;1.531054;1.531054;1.531054;1.531054;1.531054;1.000000;0.000000;0.000000;
11.445665;1.530679;5.778009;0.927002;1.527845;4.152789;0.935934;1.535440;3.538447;0.956391;1.532392;1.456839;0.973538;1.531702;1.531702;1.531702;1.531702;1.531702;1.000000;0.000000;0.000000;
11.456660;1.530306;5.783168;0.930507;1.527533;4.123754;0.940038;1.535408;3.599897;0.958214;1.535810;1.487660;0.975937;1.532336;1.532336;1.532336;1.532336;1.532336;1.000000;0.000000;0.000000;
11.478651;1.529557;5.790324;0.942077;1.527053;4.055762;0.952484;1.535188;3.704454;0.965502;1.542177;1.670235;0.983570;1.533482;1.533482;1.533482;1.533482;1.533482;1.000000;0.000000;0.000000;
11.496480;1.528955;5.784107;0.954734;1.526824;3.985379;0.965478;1.534880;3.768294;0.973898;1.546677;1.926566;0.991236;1.534256;1.534256;1.534256;1.534256;1.534256;1.000000;0.000000;0.000000;
11.514310;1.528384;5.755420;0.968481;1.526778;3.896270;0.979163;1.534493;3.808820;0.982830;1.550307;2.258067;0.998271;1.534850;1.534850;1.534850;1.534850;1.534850;1.000000;0.000000;0.000000;
11.529206;1.527954;5.706907;0.979553;1.526906;3.806621;0.989855;1.534137;3.822436;0.989553;1.552552;2.573685;1.002377;1.535198;1.535198;1.535198;1.535198;1.535198;1.000000;0.000000;0.000000;
11.542614;1.527628;5.640866;0.988292;1.527173;3.715190;0.997990;1.533812;3.818258;0.994217;1.553901;2.869686;1.003835;1.535399;1.535399;1.535399;1.535399;1.535399;1.000000;0.000000;0.000000;
11.556021;1.527382;5.552876;0.995263;1.527596;3.616887;1.004123;1.533502;3.799250;0.997049;1.554604;3.160292;1.002690;1.535506;1.535506;1.535506;1.535506;1.535506;1.000000;0.000000;0.000000;
11.568087;1.527247;5.456096;0.999739;1.528117;3.526050;1.007661;1.533249;3.770793;0.997812;1.554702;3.405538;0.999284;1.535536;1.535536;1.535536;1.535536;1.535536;1.000000;0.000000;0.000000;
11.580154;1.527207;5.345175;1.002407;1.528770;3.437183;1.009242;1.533033;3.733507;0.996849;1.554338;3.625887;0.993708;1.535521;1.535521;1.535521;1.535521;1.535521;1.000000;0.000000;0.000000;
11.592220;1.527274;5.223712;1.003346;1.529550;3.354188;1.008969;1.532861;3.689502;0.994298;1.553566;3.815420;0.986236;1.535478;1.535478;1.535478;1.535478;1.535478;1.000000;0.000000;0.000000;
11.604286;1.527456;5.095724;1.002761;1.530445;3.280724;1.007075;1.532740;3.640926;0.990420;1.552450;3.971254;0.977285;1.535424;1.535424;1.535424;1.535424;1.535424;1.000000;0.000000;0.000000;
11.616353;1.527756;4.965455;1.000962;1.531438;3.219601;1.003896;1.532673;3.589744;0.985572;1.551059;4.093662;0.967377;1.535373;1.535373;1.535373;1.535373;1.535373;1.000000;0.000000;0.000000;
11.628419;1.528175;4.836618;0.998295;1.532508;3.173388;0.999798;1.532662;3.537710;0.980142;1.549456;4.184659;0.957052;1.535336;1.535336;1.535336;1.535336;1.535336;1.000000;0.000000;0.000000;
11.640486;1.528710;4.712759;0.995127;1.533633;3.143440;0.995169;1.532708;3.486208;0.974529;1.547698;4.248251;0.946856;1.535323;1.535323;1.535323;1.535323;1.535323;1.000000;0.000000;0.000000;
11.652552;1.529353;4.596976;0.991832;1.534788;3.129855;0.990400;1.532808;3.436192;0.969133;1.545835;4.290187;0.937316;1.535337;1.535337;1.535337;1.535337;1.535337;1.000000;0.000000;0.000000;
11.664619;1.530098;4.491606;0.988718;1.535949;3.132658;0.985812;1.532962;3.388428;0.964282;1.543905;4.315552;0.928866;1.535379;1.535379;1.535379;1.535379;1.535379;1.000000;0.000000;0.000000;
11.676685;1.530933;4.398559;0.986048;1.537091;3.151198;0.981680;1.533166;3.343445;0.960251;1.541939;4.329322;0.921864;1.535448;1.535448;1.535448;1.535448;1.535448;1.000000;0.000000;0.000000;
11.688752;1.531846;4.319361;0.984025;1.538192;3.184417;0.978218;1.533417;3.301637;0.957250;1.539953;4.335767;0.916584;1.535538;1.535538;1.535538;1.535538;1.535538;1.000000;0.000000;0.000000;
11.700818;1.532823;4.255238;0.982790;1.539231;3.231038;0.975579;1.533711;3.263356;0.955423;1.537962;4.338100;0.913215;1.535643;1.535643;1.535643;1.535643;1.535643;1.000000;0.000000;0.000000;
11.712884;1.533851;4.207207;0.982424;1.540189;3.289649;0.973855;1.534044;3.228976;0.954849;1.535971;4.338338;0.911864;1.535756;1.535756;1.535756;1.535756;1.535756;1.000000;0.000000;0.000000;
11.724951;1.534914;4.176156;0.982950;1.541049;3.358796;0.973084;1.534412;3.198971;0.955547;1.533985;4.337212;0.912563;1.535869;1.535869;1.535869;1.535869;1.535869;1.000000;0.000000;0.000000;
11.737017;1.535993;4.162883;0.984365;1.541796;3.437213;0.973293;1.534808;3.173964;0.957502;1.532007;4.334489;0.915299;1.535971;1.535971;1.535971;1.535971;1.535971;1.000000;0.000000;0.000000;
11.749084;1.537074;4.167753;0.986530;1.542419;3.522405;0.974334;1.535228;3.154396;0.960572;1.530043;4.328357;0.919905;1.536057;1.536057;1.536057;1.536057;1.536057;1.000000;0.000000;0.000000;
11.761150;1.538140;4.191318;0.989315;1.542909;3.613413;0.976100;1.535664;3.141236;0.964611;1.528105;4.315348;0.926203;1.536120;1.536120;1.536120;1.536120;1.536120;1.000000;0.000000;0.000000;
11.773217;1.539175;4.233522;0.992467;1.543258;3.708366;0.978358;1.536109;3.135228;0.969360;1.526210;4.290533;0.933870;1.536158;1.536158;1.536158;1.536158;1.536158;1.000000;0.000000;0.000000;
11.785283;1.540161;4.294087;0.995857;1.543463;3.805745;0.981015;1.536555;3.136933;0.974663;1.524384;4.251548;0.942701;1.536166;1.536166;1.536166;1.536166;1.536166;1.000000;0.000000;0.000000;
11.797350;1.541081;4.372014;0.999139;1.543522;3.903084;0.983740;1.536994;3.146942;0.980159;1.522662;4.192595;0.952231;1.536148;1.536148;1.536148;1.536148;1.536148;1.000000;0.000000;0.000000;
11.809416;1.541920;4.465640;1.001983;1.543437;3.998093;0.986226;1.537415;3.165571;0.985496;1.521089;4.108737;0.961994;1.536106;1.536106;1.536106;1.536106;1.536106;1.000000;0.000000;0.000000;
11.821482;1.542665;4.572480;1.004054;1.543212;4.088245;0.988160;1.537809;3.192594;0.990310;1.519719;3.996162;0.971494;1.536049;1.536049;1.536049;1.536049;1.536049;1.000000;0.000000;0.000000;
11.833549;1.543305;4.689259;1.005029;1.542859;4.170959;0.989240;1.538169;3.227285;0.994244;1.518611;3.852464;0.980232;1.535988;1.535988;1.535988;1.535988;1.535988;1.000000;0.000000;0.000000;
11.845615;1.543834;4.812027;1.004630;1.542391;4.243732;0.989208;1.538486;3.268329;0.996984;1.517825;3.677379;0.987744;1.535936;1.535936;1.535936;1.535936;1.535936;1.000000;0.000000;0.000000;
11.857682;1.544248;4.936421;1.002665;1.541824;4.304342;0.987887;1.538755;3.313859;0.998289;1.517421;3.473224;0.993647;1.535908;1.535908;1.535908;1.535908;1.535908;1.000000;0.000000;0.000000;
11.869748;1.544548;5.058051;0.999056;1.541177;4.351065;0.985208;1.538972;3.361603;0.998030;1.517450;3.245030;0.997684;1.535921;1.535921;1.535921;1.535921;1.535921;1.000000;0.000000;0.000000;
11.881815;1.544739;5.172954;0.993861;1.540474;4.382874;0.981232;1.539137;3.409098;0.996211;1.517951;3.000309;0.999754;1.535989;1.535989;1.535989;1.535989;1.535989;1.000000;0.000000;0.000000;
11.893881;1.544829;5.278103;0.987282;1.539736;4.399555;0.976156;1.539252;3.453910;0.992980;1.518946;2.748453;0.999929;1.536126;1.536126;1.536126;1.536126;1.536126;1.000000;0.000000;0.000000;
11.905948;1.544827;5.371493;0.979658;1.538987;4.401758;0.970302;1.539322;3.494113;0.988621;1.520437;2.499932;0.998453;1.536341;1.536341;1.536341;1.536341;1.536341;1.000000;0.000000;0.000000;
11.918014;1.544745;5.452549;0.971428;1.538245;4.390821;0.964087;1.539351;3.528207;0.983522;1.522406;2.265287;0.995708;1.536638;1.536638;1.536638;1.536638;1.536638;1.000000;0.000000;0.000000;
11.930080;1.544595;5.521916;0.963096;1.537531;4.368607;0.957985;1.539349;3.555340;0.978146;1.524814;2.054337;0.992174;1.537018;1.537018;1.537018;1.537018;1.537018;1.000000;0.000000;0.000000;
11.942147;1.544385;5.581222;0.955181;1.536858;4.337208;0.952476;1.539322;3.575237;0.972973;1.527606;1.875518;0.988373;1.537475;1.537475;1.537475;1.537475;1.537475;1.000000;0.000000;0.000000;
11.954213;1.544125;5.632671;0.948168;1.536241;4.298647;0.948001;1.539279;3.588054;0.968457;1.530709;1.735508;0.984808;1.537999;1.537999;1.537999;1.537999;1.537999;1.000000;0.000000;0.000000;
11.966280;1.543820;5.678598;0.942466;1.535687;4.254612;0.944921;1.539228;3.594168;0.964979;1.534042;1.639110;0.981909;1.538577;1.538577;1.538577;1.538577;1.538577;1.000000;0.000000;0.000000;
11.978346;1.543476;5.721045;0.938377;1.535205;4.206252;0.943483;1.539176;3.593959;0.962814;1.537514;1.589298;0.979990;1.539191;1.539191;1.539191;1.539191;1.539191;1.000000;0.000000;0.000000;
11.990413;1.543095;5.761264;0.936066;1.534801;4.154054;0.943798;1.539129;3.587624;0.962100;1.541032;1.587440;0.979209;1.539824;1.539824;1.539824;1.539824;1.539824;1.000000;0.000000;0.000000;
12.002479;1.542679;5.800198;0.935578;1.534481;4.097944;0.945852;1.539094;3.575150;0.962854;1.544500;1.632944;0.979588;1.540455;1.540455;1.540455;1.540455;1.540455;1.000000;0.000000;0.000000;
12.017260;1.542124;5.845084;0.937290;1.534213;4.023070;0.950468;1.539080;3.551164;0.965559;1.548532;1.750219;0.981389;1.541198;1.541198;1.541198;1.541198;1.541198;1.000000;0.000000;0.000000;
12.032041;1.541526;5.884437;0.941111;1.534095;3.939720;0.956868;1.539109;3.516851;0.969743;1.552191;1.928558;0.984117;1.541881;1.541881;1.541881;1.541881;1.541881;1.000000;0.000000;0.000000;
12.046823;1.540891;5.914373;0.946403;1.534143;3.846397;0.964315;1.539193;3.471657;0.974730;1.555346;2.157505;0.987020;1.542482;1.542482;1.542482;1.542482;1.542482;1.000000;0.000000;0.000000;
12.061604;1.540235;5.930190;0.952413;1.534374;3.742671;0.971970;1.539347;3.415800;0.979743;1.557895;2.423107;0.989260;1.542988;1.542988;1.542988;1.542988;1.542988;1.000000;0.000000;0.000000;
12.074907;1.539639;5.928631;0.957832;1.534752;3.641345;0.978385;1.539555;3.357400;0.983677;1.559615;2.680529;0.990077;1.543359;1.543359;1.543359;1.543359;1.543359;1.000000;0.000000;0.000000;
12.088210;1.539057;5.909067;0.962715;1.535302;3.534590;0.983773;1.539837;3.293214;0.986541;1.560764;2.941581;0.989249;1.543653;1.543653;1.543653;1.543653;1.543653;1.000000;0.000000;0.000000;
12.101513;1.538507;5.870429;0.966770;1.536028;3.426702;0.987838;1.540197;3.226394;0.988093;1.561351;3.193895;0.986608;1.543879;1.543879;1.543879;1.543879;1.543879;1.000000;0.000000;0.000000;
12.114816;1.538008;5.812541;0.969819;1.536928;3.322319;0.990415;1.540636;3.160269;0.988220;1.561405;3.426978;0.982148;1.544049;1.544049;1.544049;1.544049;1.544049;1.000000;0.000000;0.000000;
12.128119;1.537578;5.736576;0.971858;1.537989;3.226608;0.991531;1.541150;3.098375;0.986993;1.560979;3.632936;0.976088;1.544179;1.544179;1.544179;1.544179;1.544179;1.000000;0.000000;0.000000;
12.141422;1.537235;5.644611;0.973024;1.539194;3.144386;0.991361;1.541732;3.043877;0.984633;1.560135;3.807380;0.968815;1.544281;1.544281;1.544281;1.544281;1.544281;1.000000;0.000000;0.000000;
12.154725;1.536993;5.539354;0.973554;1.540517;3.079750;0.990192;1.542371;2.999358;0.981463;1.558945;3.949119;0.960835;1.544370;1.544370;1.544370;1.544370;1.544370;1.000000;0.000000;0.000000;
12.168028;1.536863;5.423767;0.973739;1.541925;3.035718;0.988363;1.543054;2.966630;0.977858;1.557478;4.059748;0.952701;1.544455;1.544455;1.544455;1.544455;1.544455;1.000000;0.000000;0.000000;
12.181331;1.536856;5.300804;0.973877;1.543383;3.014109;0.986223;1.543766;2.946721;0.974199;1.555799;4.142836;0.944957;1.544543;1.544543;1.544543;1.544543;1.544543;1.000000;0.000000;0.000000;
12.194634;1.536976;5.173248;0.974239;1.544855;3.015562;0.984090;1.544492;2.939961;0.970830;1.553963;4.203034;0.938093;1.544637;1.544637;1.544637;1.544637;1.544637;1.000000;0.000000;0.000000;
12.207937;1.537226;5.043666;0.975043;1.546301;3.039681;0.982227;1.545216;2.946133;0.968040;1.552015;4.245242;0.932514;1.544737;1.544737;1.544737;1.544737;1.544737;1.000000;0.000000;0.000000;
12.221241;1.537608;4.914467;0.976438;1.547687;3.085215;0.980828;1.545923;2.964644;0.966044;1.549991;4.273933;0.928524;1.544840;1.544840;1.544840;1.544840;1.544840;1.000000;0.000000;0.000000;
12.234544;1.538120;4.788004;0.978510;1.548978;3.150266;0.980018;1.546599;2.994686;0.964984;1.547917;4.292656;0.926329;1.544940;1.544940;1.544940;1.544940;1.544940;1.000000;0.000000;0.000000;
12.247847;1.538757;4.666707;0.981276;1.550145;3.232472;0.979858;1.547230;3.035370;0.964933;1.545813;4.303719;0.926032;1.545032;1.545032;1.545032;1.545032;1.545032;1.000000;0.000000;0.000000;
12.261150;1.539512;4.553180;0.984700;1.551162;3.329163;0.980351;1.547804;3.085807;0.965895;1.543696;4.308018;0.927651;1.545109;1.545109;1.545109;1.545109;1.545109;1.000000;0.000000;0.000000;
12.274453;1.540375;4.450247;0.988691;1.552007;3.437479;0.981450;1.548311;3.145144;0.967819;1.541582;4.304982;0.931116;1.545165;1.545165;1.545165;1.545165;1.545165;1.000000;0.000000;0.000000;
12.287756;1.541334;4.360928;0.993117;1.552665;3.554443;0.983060;1.548740;3.212552;0.970593;1.539491;4.292637;0.936278;1.545195;1.545195;1.545195;1.545195;1.545195;1.000000;0.000000;0.000000;
12.301059;1.542374;4.288320;0.997799;1.553123;3.676997;0.985045;1.549081;3.287156;0.974054;1.537447;4.267781;0.942910;1.545194;1.545194;1.545194;1.545194;1.545194;1.000000;0.000000;0.000000;
12.314362;1.543474;4.235398;1.002519;1.553376;3.802008;0.987228;1.549328;3.367936;0.977989;1.535483;4.226279;0.950708;1.545163;1.545163;1.545163;1.545163;1.545163;1.000000;0.000000;0.000000;
12.327665;1.544614;4.204744;1.007020;1.553422;3.926265;0.989394;1.549474;3.453600;0.982134;1.533641;4.163530;0.959293;1.545103;1.545103;1.545103;1.545103;1.545103;1.000000;0.000000;0.000000;
12.340968;1.545771;4.198230;1.011014;1.553266;4.046488;0.991298;1.549514;3.542463;0.986191;1.531973;4.075074;0.968225;1.545019;1.545019;1.545019;1.545019;1.545019;1.000000;0.000000;0.000000;
12.354271;1.546918;4.216708;1.014200;1.552919;4.159381;0.992686;1.549447;3.632367;0.989841;1.530539;3.957341;0.977022;1.544920;1.544920;1.544920;1.544920;1.544920;1.000000;0.000000;0.000000;
12.367574;1.548031;4.259763;1.016284;1.552394;4.261746;0.993312;1.549272;3.720675;0.992775;1.529404;3.808456;0.985196;1.544818;1.544818;1.544818;1.544818;1.544818;1.000000;0.000000;0.000000;
12.380877;1.549087;4.325601;1.017016;1.551713;4.350666;0.992977;1.548995;3.804372;0.994724;1.528636;3.628955;0.992294;1.544727;1.544727;1.544727;1.544727;1.544727;1.000000;0.000000;0.000000;
12.394180;1.550063;4.411127;1.016223;1.550900;4.423737;0.991558;1.548623;3.880274;0.995505;1.528295;3.422268;0.997953;1.544663;1.544663;1.544663;1.544663;1.544663;1.000000;0.000000;0.000000;
12.407483;1.550943;4.512243;1.013845;1.549983;4.479291;0.989043;1.548168;3.945331;0.995044;1.528433;3.194809;1.001942;1.544642;1.544642;1.544642;1.544642;1.544642;1.000000;0.000000;0.000000;
12.420786;1.551713;4.624332;1.009958;1.548992;4.516574;0.985545;1.547645;3.996941;0.993406;1.529084;2.955601;1.004196;1.544679;1.544679;1.544679;1.544679;1.544679;1.000000;0.000000;0.000000;
12.434090;1.552365;4.742817;1.004773;1.547956;4.535780;0.981304;1.547072;4.033227;0.990793;1.530258;2.715499;1.004827;1.544784;1.544784;1.544784;1.544784;1.544784;1.000000;0.000000;0.000000;
12.447393;1.552895;4.863689;0.998627;1.546905;4.537953;0.976664;1.546468;4.053168;0.987522;1.531944;2.486140;1.004108;1.544965;1.544965;1.544965;1.544965;1.544965;1.000000;0.000000;0.000000;
12.460696;1.553302;4.983847;0.991937;1.545867;4.524742;0.972034;1.545853;4.056584;0.983987;1.534104;2.278864;1.002430;1.545223;1.545223;1.545223;1.545223;1.545223;1.000000;0.000000;0.000000;
12.473999;1.553588;5.101212;0.985158;1.544863;4.498066;0.967839;1.545246;4.043959;0.980609;1.536677;2.103789;1.000241;1.545554;1.545554;1.545554;1.545554;1.545554;1.000000;0.000000;0.000000;
12.487302;1.553756;5.214581;0.978722;1.543917;4.459759;0.964461;1.544668;4.016167;0.977774;1.539584;1.969157;0.997980;1.545950;1.545950;1.545950;1.545950;1.545950;1.000000;0.000000;0.000000;
12.500605;1.553812;5.323331;0.972992;1.543045;4.411271;0.962197;1.544135;3.974189;0.975784;1.542728;1.880965;0.996007;1.546397;1.546397;1.546397;1.546397;1.546397;1.000000;0.000000;0.000000;
12.513908;1.553760;5.427041;0.968220;1.542265;4.353467;0.961215;1.543664;3.918877;0.974819;1.546003;1.842816;0.994558;1.546880;1.546880;1.546880;1.546880;1.546880;1.000000;0.000000;0.000000;
12.527211;1.553606;5.525152;0.964526;1.541591;4.286575;0.961541;1.543271;3.850842;0.974912;1.549299;1.855878;0.993708;1.547380;1.547380;1.547380;1.547380;1.547380;1.000000;0.000000;0.000000;
12.540514;1.553357;5.616727;0.961893;1.541038;4.210276;0.963050;1.542970;3.770490;0.975950;1.552504;1.918890;0.993364;1.547880;1.547880;1.547880;1.547880;1.547880;1.000000;0.000000;0.000000;
12.553817;1.553020;5.700366;0.960177;1.540624;4.123953;0.965485;1.542776;3.678195;0.977686;1.555514;2.028179;0.993283;1.548364;1.548364;1.548364;1.548364;1.548364;1.000000;0.000000;0.000000;
12.567120;1.552604;5.774265;0.959132;1.540364;4.027048;0.968487;1.542703;3.574576;0.979771;1.558235;2.177727;0.993109;1.548820;1.548820;1.548820;1.548820;1.548820;1.000000;0.000000;0.000000;
12.580423;1.552121;5.836414;0.958457;1.540275;3.919485;0.971642;1.542762;3.460806;0.981809;1.560587;2.359389;0.992436;1.549238;1.549238;1.549238;1.549238;1.549238;1.000000;0.000000;0.000000;
12.593726;1.551584;5.884879;0.957843;1.540375;3.802058;0.974534;1.542965;3.338866;0.983406;1.562513;2.563339;0.990873;1.549615;1.549615;1.549615;1.549615;1.549615;1.000000;0.000000;0.000000;
12.607029;1.551008;5.918113;0.957023;1.540676;3.676698;0.976808;1.543317;3.211654;0.984236;1.563977;2.778802;0.988110;1.549950;1.549950;1.549950;1.549950;1.549950;1.000000;0.000000;0.000000;
12.620332;1.550408;5.935224;0.955821;1.541188;3.546544;0.978211;1.543823;3.082908;0.984081;1.564966;2.995007;0.983982;1.550250;1.550250;1.550250;1.550250;1.550250;1.000000;0.000000;0.000000;
12.633635;1.549800;5.936130;0.954179;1.541915;3.415780;0.978631;1.544481;2.956951;0.982870;1.565491;3.202221;0.978493;1.550520;1.550520;1.550520;1.550520;1.550520;1.000000;0.000000;0.000000;
12.646939;1.549201;5.921580;0.952171;1.542853;3.289279;0.978108;1.545284;2.838309;0.980679;1.565579;3.392656;0.971831;1.550770;1.550770;1.550770;1.550770;1.550770;1.000000;0.000000;0.000000;
12.660242;1.548626;5.893020;0.949984;1.543989;3.172142;0.976813;1.546219;2.731307;0.977724;1.565274;3.561054;0.964341;1.551010;1.551010;1.551010;1.551010;1.551010;1.000000;0.000000;0.000000;
12.673545;1.548087;5.852354;0.947897;1.545304;3.069236;0.975027;1.547271;2.639730;0.974318;1.564626;3.704858;0.956482;1.551245;1.551245;1.551245;1.551245;1.551245;1.000000;0.000000;0.000000;
12.686848;1.547596;5.801646;0.946231;1.546769;2.984810;0.973086;1.548418;2.566600;0.970831;1.563689;3.823966;0.948777;1.551482;1.551482;1.551482;1.551482;1.551482;1.000000;0.000000;0.000000;
12.700151;1.547162;5.742827;0.945312;1.548352;2.922250;0.971340;1.549637;2.514091;0.967643;1.562517;3.920182;0.941748;1.551723;1.551723;1.551723;1.551723;1.551723;1.000000;0.000000;0.000000;
12.713454;1.546793;5.677457;0.945423;1.550015;2.883959;0.970106;1.550902;2.483558;0.965095;1.561155;3.996499;0.935873;1.551965;1.551965;1.551965;1.551965;1.551965;1.000000;0.000000;0.000000;
12.726757;1.546494;5.606587;0.946776;1.551715;2.871344;0.969634;1.552186;2.475634;0.963461;1.559644;4.056369;0.931540;1.552206;1.552206;1.552206;1.552206;1.552206;1.000000;0.000000;0.000000;
12.740060;1.546271;5.530727;0.949489;1.553410;2.884860;0.970083;1.553462;2.490358;0.962922;1.558018;4.103056;0.929025;1.552438;1.552438;1.552438;1.552438;1.552438;1.000000;0.000000;0.000000;
12.753363;1.546128;5.449935;0.953572;1.555058;2.924090;0.971511;1.554704;2.527293;0.963560;1.556302;4.139136;0.928478;1.552653;1.552653;1.552653;1.552653;1.552653;1.000000;0.000000;0.000000;
12.766666;1.546072;5.363996;0.958933;1.556618;2.987813;0.973875;1.555884;2.585609;0.965351;1.554519;4.166157;0.929920;1.552843;1.552843;1.552843;1.552843;1.552843;1.000000;0.000000;0.000000;
12.779969;1.546107;5.272674;0.965380;1.558050;3.074064;0.977039;1.556978;2.664133;0.968177;1.552691;4.184459;0.933255;1.553000;1.553000;1.553000;1.553000;1.553000;1.000000;0.000000;0.000000;
12.793272;1.546238;5.175992;0.972643;1.559320;3.180187;0.980788;1.557964;2.761344;0.971840;1.550836;4.193149;0.938279;1.553116;1.553116;1.553116;1.553116;1.553116;1.000000;0.000000;0.000000;
12.806575;1.546470;5.074497;0.980391;1.560398;3.302885;0.984850;1.558819;2.875350;0.976076;1.548981;4.190202;0.944698;1.553187;1.553187;1.553187;1.553187;1.553187;1.000000;0.000000;0.000000;
12.819878;1.546808;4.969459;0.988252;1.561261;3.438294;0.988918;1.559525;3.003839;0.980578;1.547154;4.172700;0.952152;1.553213;1.553213;1.553213;1.553213;1.553213;1.000000;0.000000;0.000000;
12.833181;1.547252;4.862957;0.995847;1.561892;3.582085;0.992674;1.560068;3.144029;0.985016;1.545391;4.137201;0.960231;1.553193;1.553193;1.553193;1.553193;1.553193;1.000000;0.000000;0.000000;
12.846484;1.547803;4.757838;1.002805;1.562281;3.729612;0.995809;1.560434;3.292646;0.989063;1.543736;4.080211;0.968503;1.553135;1.553135;1.553135;1.553135;1.553135;1.000000;0.000000;0.000000;
12.859788;1.548456;4.657520;1.008793;1.562426;3.876109;0.998054;1.560619;3.445939;0.992414;1.542240;3.998751;0.976537;1.553046;1.553046;1.553046;1.553046;1.553046;1.000000;0.000000;0.000000;
12.873091;1.549206;4.565701;1.013538;1.562334;4.016930;0.999198;1.560618;3.599768;0.994817;1.540957;3.890948;0.983934;1.552938;1.552938;1.552938;1.552938;1.552938;1.000000;0.000000;0.000000;
12.886394;1.550040;4.485980;1.016844;1.562019;4.147821;0.999112;1.560434;3.749767;0.996092;1.539946;3.756577;0.990353;1.552827;1.552827;1.552827;1.552827;1.552827;1.000000;0.000000;0.000000;
12.899697;1.550946;4.421508;1.018616;1.561499;4.265194;0.997763;1.560076;3.891590;0.996154;1.539262;3.597445;0.995543;1.552726;1.552726;1.552726;1.552726;1.552726;1.000000;0.000000;0.000000;
12.913000;1.551906;4.374703;1.018863;1.560800;4.366369;0.995230;1.559557;4.021205;0.995027;1.538952;3.417550;0.999363;1.552651;1.552651;1.552651;1.552651;1.552651;1.000000;0.000000;0.000000;
12.926303;1.552901;4.347097;1.017705;1.559951;4.449737;0.991699;1.558893;4.135192;0.992852;1.539055;3.222935;1.001802;1.552616;1.552616;1.552616;1.552616;1.552616;1.000000;0.000000;0.000000;
12.939606;1.553912;4.339333;1.015366;1.558981;4.514803;0.987462;1.558105;4.230980;0.989880;1.539593;3.021283;1.002978;1.552633;1.552633;1.552633;1.552633;1.552633;1.000000;0.000000;0.000000;
12.952909;1.554918;4.351288;1.012153;1.557919;4.562084;0.982888;1.557218;4.306971;0.986450;1.540570;2.821294;1.003125;1.552710;1.552710;1.552710;1.552710;1.552710;1.000000;0.000000;0.000000;
