time;NETWORK_B1_Urms;
0.050790;1.027363;
0.050800;1.027363;
0.050810;1.027363;
0.050820;1.027363;
0.050830;1.027363;
0.050840;1.027363;
0.050850;1.027363;
0.050860;1.027363;
0.050870;1.027363;
0.050880;1.027363;
0.050890;1.027363;
0.050900;1.027363;
0.050910;1.027363;
0.050920;1.027363;
0.050930;1.027363;
0.050940;1.027363;
0.050950;1.027363;
0.050960;1.027363;
0.050970;1.027363;
0.050980;1.027363;
0.050990;1.027363;
0.051000;1.027363;
0.051010;1.027363;
0.051020;1.027363;
0.051030;1.027363;
0.051040;1.027363;
0.051050;1.027363;
0.051060;1.027363;
0.051070;1.027363;
0.051080;1.027363;
0.051090;1.027363;
0.051100;1.027363;
0.051110;1.027363;
0.051120;1.027363;
0.051130;1.027363;
0.051140;1.027363;
0.051150;1.027363;
0.051160;1.027363;
0.051170;1.027363;
0.051180;1.027363;
0.051190;1.027363;
0.051200;1.027363;
0.051210;1.027363;
0.051220;1.027363;
0.051230;1.027363;
0.051240;1.027362;
0.051250;1.027362;
0.051260;1.027362;
0.051270;1.027362;
0.051280;1.027362;
0.051290;1.027362;
0.051300;1.027362;
0.051310;1.027362;
0.051320;1.027362;
0.051330;1.027362;
0.051340;1.027362;
0.051350;1.027362;
0.051360;1.027362;
0.051370;1.027362;
0.051380;1.027362;
0.051390;1.027362;
0.051400;1.027362;
0.051410;1.027362;
0.051420;1.027362;
0.051430;1.027362;
0.051440;1.027362;
0.051450;1.027362;
0.051460;1.027362;
0.051470;1.027362;
0.051480;1.027362;
0.051490;1.027362;
0.051500;1.027362;
0.051510;1.027362;
0.051520;1.027362;
0.051530;1.027362;
0.051540;1.027362;
0.051550;1.027362;
0.051560;1.027362;
0.051570;1.027362;
0.051580;1.027362;
0.051590;1.027362;
0.051600;1.027362;
0.051610;1.027362;
0.051620;1.027362;
0.051630;1.027362;
0.051640;1.027362;
0.051650;1.027362;
0.051660;1.027362;
0.051670;1.027362;
0.051680;1.027362;
0.051690;1.027362;
0.051700;1.027362;
0.051710;1.027362;
0.051720;1.027362;
0.051730;1.027362;
0.051740;1.027362;
0.051750;1.027362;
0.051760;1.027362;
0.051770;1.027362;
0.051780;1.027362;
0.051790;1.027362;
0.051800;1.027362;
0.051810;1.027362;
0.051820;1.027362;
0.051830;1.027362;
0.051840;1.027362;
0.051850;1.027362;
0.051860;1.027362;
0.051870;1.027362;
0.051880;1.027362;
0.051890;1.027362;
0.051900;1.027362;
0.051910;1.027362;
0.051920;1.027362;
0.051930;1.027362;
0.051940;1.027362;
0.051950;1.027362;
0.051960;1.027362;
0.051970;1.027362;
0.051980;1.027362;
0.051990;1.027362;
0.052000;1.027362;
0.052010;1.027362;
0.052020;1.027362;
0.052030;1.027362;
0.052040;1.027362;
0.052050;1.027362;
0.052060;1.027362;
0.052070;1.027362;
0.052080;1.027363;
0.052090;1.027363;
0.052100;1.027363;
0.052110;1.027363;
0.052120;1.027363;
0.052130;1.027363;
0.052140;1.027363;
0.052150;1.027363;
0.052160;1.027363;
0.052170;1.027363;
0.052180;1.027363;
0.052190;1.027363;
0.052200;1.027363;
0.052210;1.027363;
0.052220;1.027363;
0.052230;1.027363;
0.052240;1.027363;
0.052250;1.027363;
0.052260;1.027363;
0.052270;1.027363;
0.052280;1.027363;
0.052290;1.027363;
0.052300;1.027363;
0.052310;1.027363;
0.052320;1.027363;
0.052330;1.027363;
0.052340;1.027363;
0.052350;1.027363;
0.052360;1.027363;
0.052370;1.027363;
0.052380;1.027363;
0.052390;1.027363;
0.052400;1.027363;
0.052410;1.027363;
0.052420;1.027363;
0.052430;1.027363;
0.052440;1.027363;
0.052450;1.027363;
0.052460;1.027363;
0.052470;1.027363;
0.052480;1.027363;
0.052490;1.027363;
0.052500;1.027363;
0.052510;1.027363;
0.052520;1.027363;
0.052530;1.027363;
0.052540;1.027363;
0.052550;1.027363;
0.052560;1.027363;
0.052570;1.027363;
0.052580;1.027363;
0.052590;1.027363;
0.052600;1.027363;
0.052610;1.027363;
0.052620;1.027363;
0.052630;1.027363;
0.052640;1.027363;
0.052650;1.027363;
0.052660;1.027363;
0.052670;1.027363;
0.052680;1.027363;
0.052690;1.027363;
0.052700;1.027363;
0.052710;1.027363;
0.052720;1.027363;
0.052730;1.027363;
0.052740;1.027363;
0.052750;1.027363;
0.052760;1.027363;
0.052770;1.027363;
0.052780;1.027363;
0.052790;1.027363;
0.052800;1.027363;
0.052810;1.027363;
0.052820;1.027363;
0.052830;1.027363;
0.052840;1.027363;
0.052850;1.027363;
0.052860;1.027363;
0.052870;1.027363;
0.052880;1.027363;
0.052890;1.027363;
0.052900;1.027363;
0.052910;1.027363;
0.052920;1.027363;
0.052930;1.027363;
0.052940;1.027363;
0.052950;1.027363;
0.052960;1.027363;
0.052970;1.027363;
0.052980;1.027363;
0.052990;1.027363;
0.053000;1.027363;
0.053010;1.027363;
0.053020;1.027363;
0.053030;1.027363;
0.053040;1.027363;
0.053050;1.027363;
0.053060;1.027363;
0.053070;1.027363;
0.053080;1.027363;
0.053090;1.027363;
0.053100;1.027363;
0.053110;1.027363;
0.053120;1.027363;
0.053130;1.027363;
0.053140;1.027363;
0.053150;1.027363;
0.053160;1.027363;
0.053170;1.027363;
0.053180;1.027363;
0.053190;1.027363;
0.053200;1.027363;
0.053210;1.027363;
0.053220;1.027363;
0.053230;1.027363;
0.053240;1.027363;
0.053250;1.027363;
0.053260;1.027363;
0.053270;1.027363;
0.053280;1.027363;
0.053290;1.027363;
0.053300;1.027363;
0.053310;1.027363;
0.053320;1.027363;
0.053330;1.027363;
0.053340;1.027363;
0.053350;1.027363;
0.053360;1.027363;
0.053370;1.027363;
0.053380;1.027363;
0.053390;1.027363;
0.053400;1.027363;
0.053410;1.027363;
0.053420;1.027363;
0.053430;1.027363;
0.053440;1.027363;
0.053450;1.027363;
0.053460;1.027363;
0.053470;1.027363;
0.053480;1.027363;
0.053490;1.027363;
0.053500;1.027363;
0.053510;1.027363;
0.053520;1.027363;
0.053530;1.027363;
0.053540;1.027363;
0.053550;1.027363;
0.053560;1.027363;
0.053570;1.027363;
0.053580;1.027363;
0.053590;1.027363;
0.053600;1.027363;
0.053610;1.027363;
0.053620;1.027363;
0.053630;1.027363;
0.053640;1.027363;
0.053650;1.027363;
0.053660;1.027363;
0.053670;1.027363;
0.053680;1.027363;
0.053690;1.027363;
0.053700;1.027363;
0.053710;1.027363;
0.053720;1.027363;
0.053730;1.027363;
0.053740;1.027363;
0.053750;1.027363;
0.053760;1.027363;
0.053770;1.027363;
0.053780;1.027363;
0.053790;1.027363;
0.053800;1.027363;
0.053810;1.027363;
0.053820;1.027363;
0.053830;1.027363;
0.053840;1.027363;
0.053850;1.027363;
0.053860;1.027363;
0.053870;1.027363;
0.053880;1.027363;
0.053890;1.027363;
0.053900;1.027363;
0.053910;1.027363;
0.053920;1.027363;
0.053930;1.027363;
0.053940;1.027363;
0.053950;1.027363;
0.053960;1.027363;
0.053970;1.027363;
0.053980;1.027363;
0.053990;1.027363;
0.054000;1.027363;
0.054010;1.027363;
0.054020;1.027363;
0.054030;1.027363;
0.054040;1.027363;
0.054050;1.027363;
0.054060;1.027363;
0.054070;1.027363;
0.054080;1.027363;
0.054090;1.027363;
0.054100;1.027363;
0.054110;1.027363;
0.054120;1.027363;
0.054130;1.027363;
0.054140;1.027363;
0.054150;1.027363;
0.054160;1.027363;
0.054170;1.027363;
0.054180;1.027363;
0.054190;1.027363;
0.054200;1.027363;
0.054210;1.027363;
0.054220;1.027363;
0.054230;1.027363;
0.054240;1.027363;
0.054250;1.027363;
0.054260;1.027363;
0.054270;1.027363;
0.054280;1.027363;
0.054290;1.027363;
0.054300;1.027363;
0.054310;1.027363;
0.054320;1.027363;
0.054330;1.027363;
0.054340;1.027363;
0.054350;1.027363;
0.054360;1.027363;
0.054370;1.027363;
0.054380;1.027363;
0.054390;1.027363;
0.054400;1.027363;
0.054410;1.027363;
0.054420;1.027363;
0.054430;1.027363;
0.054440;1.027363;
0.054450;1.027363;
0.054460;1.027363;
0.054470;1.027363;
0.054480;1.027363;
0.054490;1.027363;
0.054500;1.027363;
0.054510;1.027363;
0.054520;1.027363;
0.054530;1.027363;
0.054540;1.027363;
0.054550;1.027363;
0.054560;1.027363;
0.054570;1.027363;
0.054580;1.027363;
0.054590;1.027363;
0.054600;1.027363;
0.054610;1.027363;
0.054620;1.027363;
0.054630;1.027363;
0.054640;1.027363;
0.054650;1.027363;
0.054660;1.027363;
0.054670;1.027363;
0.054680;1.027363;
0.054690;1.027363;
0.054700;1.027363;
0.054710;1.027363;
0.054720;1.027363;
0.054730;1.027363;
0.054740;1.027363;
0.054750;1.027363;
0.054760;1.027363;
0.054770;1.027363;
0.054780;1.027363;
0.054790;1.027363;
0.054800;1.027363;
0.054810;1.027363;
0.054820;1.027363;
0.054830;1.027363;
0.054840;1.027363;
0.054850;1.027363;
0.054860;1.027363;
0.054870;1.027363;
0.054880;1.027363;
0.054890;1.027363;
0.054900;1.027363;
0.054910;1.027363;
0.054920;1.027363;
0.054930;1.027363;
0.054940;1.027363;
0.054950;1.027363;
0.054960;1.027363;
0.054970;1.027363;
0.054980;1.027363;
0.054990;1.027363;
0.055000;1.027363;
0.055010;1.027363;
0.055020;1.027363;
0.055030;1.027363;
0.055040;1.027363;
0.055050;1.027363;
0.055060;1.027363;
0.055070;1.027363;
0.055080;1.027363;
0.055090;1.027363;
0.055100;1.027363;
0.055110;1.027363;
0.055120;1.027363;
0.055130;1.027363;
0.055140;1.027363;
0.055150;1.027363;
0.055160;1.027363;
0.055170;1.027363;
0.055180;1.027363;
0.055190;1.027363;
0.055200;1.027363;
0.055210;1.027363;
0.055220;1.027363;
0.055230;1.027363;
0.055240;1.027363;
0.055250;1.027363;
0.055260;1.027363;
0.055270;1.027363;
0.055280;1.027363;
0.055290;1.027363;
0.055300;1.027363;
0.055310;1.027363;
0.055320;1.027363;
0.055330;1.027363;
0.055340;1.027363;
0.055350;1.027363;
0.055360;1.027363;
0.055370;1.027363;
0.055380;1.027363;
0.055390;1.027363;
0.055400;1.027363;
0.055410;1.027363;
0.055420;1.027363;
0.055430;1.027363;
0.055440;1.027363;
0.055450;1.027363;
0.055460;1.027363;
0.055470;1.027363;
0.055480;1.027363;
0.055490;1.027363;
0.055500;1.027363;
0.055510;1.027363;
0.055520;1.027363;
0.055530;1.027363;
0.055540;1.027363;
0.055550;1.027363;
0.055560;1.027363;
0.055570;1.027363;
0.055580;1.027363;
0.055590;1.027363;
0.055600;1.027363;
0.055610;1.027363;
0.055620;1.027363;
0.055630;1.027363;
0.055640;1.027363;
0.055650;1.027363;
0.055660;1.027363;
0.055670;1.027363;
0.055680;1.027363;
0.055690;1.027363;
0.055700;1.027363;
0.055710;1.027363;
0.055720;1.027363;
0.055730;1.027363;
0.055740;1.027363;
0.055750;1.027363;
0.055760;1.027363;
0.055770;1.027363;
0.055780;1.027363;
0.055790;1.027363;
0.055800;1.027363;
0.055810;1.027363;
0.055820;1.027363;
0.055830;1.027363;
0.055840;1.027363;
0.055850;1.027363;
0.055860;1.027363;
0.055870;1.027363;
0.055880;1.027363;
0.055890;1.027363;
0.055900;1.027363;
0.055910;1.027363;
0.055920;1.027363;
0.055930;1.027363;
0.055940;1.027363;
0.055950;1.027363;
0.055960;1.027363;
0.055970;1.027363;
0.055980;1.027363;
0.055990;1.027363;
0.056000;1.027363;
0.056010;1.027363;
0.056020;1.027363;
0.056030;1.027363;
0.056040;1.027363;
0.056050;1.027363;
0.056060;1.027363;
0.056070;1.027363;
0.056080;1.027363;
0.056090;1.027363;
0.056100;1.027363;
0.056110;1.027363;
0.056120;1.027363;
0.056130;1.027363;
0.056140;1.027363;
0.056150;1.027363;
0.056160;1.027363;
0.056170;1.027363;
0.056180;1.027363;
0.056190;1.027363;
0.056200;1.027363;
0.056210;1.027363;
0.056220;1.027363;
0.056230;1.027363;
0.056240;1.027363;
0.056250;1.027363;
0.056260;1.027363;
0.056270;1.027363;
0.056280;1.027363;
0.056290;1.027363;
0.056300;1.027363;
0.056310;1.027363;
0.056320;1.027363;
0.056330;1.027363;
0.056340;1.027363;
0.056350;1.027363;
0.056360;1.027363;
0.056370;1.027363;
0.056380;1.027363;
0.056390;1.027363;
0.056400;1.027363;
0.056410;1.027363;
0.056420;1.027363;
0.056430;1.027363;
0.056440;1.027363;
0.056450;1.027363;
0.056460;1.027363;
0.056470;1.027363;
0.056480;1.027363;
0.056490;1.027363;
0.056500;1.027363;
0.056510;1.027363;
0.056520;1.027363;
0.056530;1.027363;
0.056540;1.027363;
0.056550;1.027363;
0.056560;1.027363;
0.056570;1.027363;
0.056580;1.027363;
0.056590;1.027363;
0.056600;1.027363;
0.056610;1.027363;
0.056620;1.027363;
0.056630;1.027363;
0.056640;1.027363;
0.056650;1.027363;
0.056660;1.027363;
0.056670;1.027363;
0.056680;1.027363;
0.056690;1.027363;
0.056700;1.027363;
0.056710;1.027363;
0.056720;1.027363;
0.056730;1.027363;
0.056740;1.027363;
0.056750;1.027363;
0.056760;1.027363;
0.056770;1.027363;
0.056780;1.027363;
0.056790;1.027363;
0.056800;1.027363;
0.056810;1.027363;
0.056820;1.027363;
0.056830;1.027363;
0.056840;1.027363;
0.056850;1.027363;
0.056860;1.027363;
0.056870;1.027363;
0.056880;1.027363;
0.056890;1.027363;
0.056900;1.027363;
0.056910;1.027363;
0.056920;1.027363;
0.056930;1.027363;
0.056940;1.027363;
0.056950;1.027363;
0.056960;1.027363;
0.056970;1.027363;
0.056980;1.027363;
0.056990;1.027363;
0.057000;1.027363;
0.057010;1.027363;
0.057020;1.027363;
0.057030;1.027363;
0.057040;1.027363;
0.057050;1.027363;
0.057060;1.027363;
0.057070;1.027363;
0.057080;1.027363;
0.057090;1.027363;
0.057100;1.027363;
0.057110;1.027363;
0.057120;1.027363;
0.057130;1.027363;
0.057140;1.027363;
0.057150;1.027363;
0.057160;1.027363;
0.057170;1.027363;
0.057180;1.027363;
0.057190;1.027363;
0.057200;1.027363;
0.057210;1.027363;
0.057220;1.027363;
0.057230;1.027363;
0.057240;1.027363;
0.057250;1.027363;
0.057260;1.027363;
0.057270;1.027363;
0.057280;1.027363;
0.057290;1.027363;
0.057300;1.027363;
0.057310;1.027363;
0.057320;1.027363;
0.057330;1.027363;
0.057340;1.027363;
0.057350;1.027363;
0.057360;1.027363;
0.057370;1.027363;
0.057380;1.027363;
0.057390;1.027363;
0.057400;1.027363;
0.057410;1.027363;
0.057420;1.027363;
0.057430;1.027363;
0.057440;1.027363;
0.057450;1.027363;
0.057460;1.027363;
0.057470;1.027363;
0.057480;1.027363;
0.057490;1.027363;
0.057500;1.027363;
0.057510;1.027363;
0.057520;1.027363;
0.057530;1.027363;
0.057540;1.027363;
0.057550;1.027363;
0.057560;1.027363;
0.057570;1.027363;
0.057580;1.027363;
0.057590;1.027363;
0.057600;1.027363;
0.057610;1.027363;
0.057620;1.027363;
0.057630;1.027363;
0.057640;1.027363;
0.057650;1.027363;
0.057660;1.027363;
0.057670;1.027363;
0.057680;1.027363;
0.057690;1.027363;
0.057700;1.027363;
0.057710;1.027363;
0.057720;1.027363;
0.057730;1.027363;
0.057740;1.027363;
0.057750;1.027363;
0.057760;1.027363;
0.057770;1.027363;
0.057780;1.027363;
0.057790;1.027363;
0.057800;1.027363;
0.057810;1.027363;
0.057820;1.027363;
0.057830;1.027363;
0.057840;1.027363;
0.057850;1.027363;
0.057860;1.027363;
0.057870;1.027363;
0.057880;1.027363;
0.057890;1.027363;
0.057900;1.027363;
0.057910;1.027363;
0.057920;1.027363;
0.057930;1.027363;
0.057940;1.027363;
0.057950;1.027363;
0.057960;1.027363;
0.057970;1.027363;
0.057980;1.027363;
0.057990;1.027363;
0.058000;1.027363;
0.058010;1.027363;
0.058020;1.027363;
0.058030;1.027363;
0.058040;1.027363;
0.058050;1.027363;
0.058060;1.027363;
0.058070;1.027363;
0.058080;1.027363;
0.058090;1.027363;
0.058100;1.027363;
0.058110;1.027363;
0.058120;1.027363;
0.058130;1.027363;
0.058140;1.027363;
0.058150;1.027363;
0.058160;1.027363;
0.058170;1.027363;
0.058180;1.027363;
0.058190;1.027363;
0.058200;1.027363;
0.058210;1.027363;
0.058220;1.027363;
0.058230;1.027363;
0.058240;1.027363;
0.058250;1.027363;
0.058260;1.027363;
0.058270;1.027363;
0.058280;1.027363;
0.058290;1.027363;
0.058300;1.027363;
0.058310;1.027363;
0.058320;1.027363;
0.058330;1.027363;
0.058340;1.027363;
0.058350;1.027363;
0.058360;1.027363;
0.058370;1.027363;
0.058380;1.027363;
0.058390;1.027363;
0.058400;1.027363;
0.058410;1.027363;
0.058420;1.027363;
0.058430;1.027363;
0.058440;1.027363;
0.058450;1.027363;
0.058460;1.027363;
0.058470;1.027363;
0.058480;1.027363;
0.058490;1.027363;
0.058500;1.027363;
0.058510;1.027363;
0.058520;1.027363;
0.058530;1.027363;
0.058540;1.027363;
0.058550;1.027363;
0.058560;1.027363;
0.058570;1.027363;
0.058580;1.027363;
0.058590;1.027363;
0.058600;1.027363;
0.058610;1.027363;
0.058620;1.027363;
0.058630;1.027363;
0.058640;1.027363;
0.058650;1.027363;
0.058660;1.027363;
0.058670;1.027363;
0.058680;1.027363;
0.058690;1.027363;
0.058700;1.027363;
0.058710;1.027363;
0.058720;1.027363;
0.058730;1.027363;
0.058740;1.027363;
0.058750;1.027363;
0.058760;1.027363;
0.058770;1.027363;
0.058780;1.027363;
0.058790;1.027363;
0.058800;1.027363;
0.058810;1.027363;
0.058820;1.027363;
0.058830;1.027363;
0.058840;1.027363;
0.058850;1.027363;
0.058860;1.027363;
0.058870;1.027363;
0.058880;1.027363;
0.058890;1.027363;
0.058900;1.027363;
0.058910;1.027363;
0.058920;1.027363;
0.058930;1.027363;
0.058940;1.027363;
0.058950;1.027363;
0.058960;1.027363;
0.058970;1.027363;
0.058980;1.027363;
0.058990;1.027363;
0.059000;1.027363;
0.059010;1.027363;
0.059020;1.027363;
0.059030;1.027363;
0.059040;1.027363;
0.059050;1.027363;
0.059060;1.027363;
0.059070;1.027363;
0.059080;1.027363;
0.059090;1.027363;
0.059100;1.027363;
0.059110;1.027363;
0.059120;1.027363;
0.059130;1.027363;
0.059140;1.027363;
0.059150;1.027363;
0.059160;1.027363;
0.059170;1.027363;
0.059180;1.027363;
0.059190;1.027363;
0.059200;1.027363;
0.059210;1.027363;
0.059220;1.027363;
0.059230;1.027363;
0.059240;1.027363;
0.059250;1.027363;
0.059260;1.027363;
0.059270;1.027363;
0.059280;1.027363;
0.059290;1.027363;
0.059300;1.027363;
0.059310;1.027363;
0.059320;1.027363;
0.059330;1.027363;
0.059340;1.027363;
0.059350;1.027363;
0.059360;1.027363;
0.059370;1.027363;
0.059380;1.027363;
0.059390;1.027363;
0.059400;1.027363;
0.059410;1.027363;
0.059420;1.027363;
0.059430;1.027363;
0.059440;1.027363;
0.059450;1.027363;
0.059460;1.027363;
0.059470;1.027363;
0.059480;1.027363;
0.059490;1.027363;
0.059500;1.027363;
0.059510;1.027363;
0.059520;1.027363;
0.059530;1.027363;
0.059540;1.027363;
0.059550;1.027363;
0.059560;1.027363;
0.059570;1.027363;
0.059580;1.027363;
0.059590;1.027363;
0.059600;1.027363;
0.059610;1.027363;
0.059620;1.027363;
0.059630;1.027363;
0.059640;1.027363;
0.059650;1.027363;
0.059660;1.027363;
0.059670;1.027363;
0.059680;1.027363;
0.059690;1.027363;
0.059700;1.027363;
0.059710;1.027363;
0.059720;1.027363;
0.059730;1.027363;
0.059740;1.027363;
0.059750;1.027363;
0.059760;1.027363;
0.059770;1.027363;
0.059780;1.027363;
0.059790;1.027363;
0.059800;1.027363;
0.059810;1.027363;
0.059820;1.027363;
0.059830;1.027363;
0.059840;1.027363;
0.059850;1.027363;
0.059860;1.027363;
0.059870;1.027363;
0.059880;1.027363;
0.059890;1.027363;
0.059900;1.027363;
0.059910;1.027363;
0.059920;1.027363;
0.059930;1.027363;
0.059940;1.027363;
0.059950;1.027363;
0.059960;1.027363;
0.059970;1.027363;
0.059980;1.027363;
0.059990;1.027363;
0.060000;1.027363;
