time;LINE_line_p_v_0_;LINE_line_p_v_1_;LINE_line_p_v_2_;LINE_line_p_i_0_;LINE_line_p_i_1_;LINE_line_p_i_2_;LINE_line_n_v_0_;LINE_line_n_v_1_;LINE_line_n_v_2_;
0.091980;-1.151906;-0.134564;1.286470;-0.551271;-0.097659;0.648930;-1.192051;-0.020834;1.212885;
0.092000;-1.146729;-0.143406;1.290135;-0.548552;-0.102011;0.650562;-1.187552;-0.029558;1.217110;
0.092020;-1.141506;-0.152243;1.293749;-0.545811;-0.106359;0.652169;-1.183006;-0.038280;1.221287;
0.092040;-1.136238;-0.161074;1.297312;-0.543049;-0.110702;0.653751;-1.178414;-0.047001;1.225415;
0.092060;-1.130925;-0.169899;1.300824;-0.540265;-0.115041;0.655306;-1.173775;-0.055720;1.229495;
0.092080;-1.125567;-0.178717;1.304285;-0.537460;-0.119376;0.656836;-1.169089;-0.064437;1.233527;
0.092100;-1.120165;-0.187528;1.307694;-0.534633;-0.123706;0.658339;-1.164358;-0.073152;1.237510;
0.092120;-1.114719;-0.196332;1.311051;-0.531786;-0.128031;0.659817;-1.159580;-0.081863;1.241444;
0.092140;-1.109229;-0.205127;1.314357;-0.528917;-0.132352;0.661269;-1.154757;-0.090572;1.245329;
0.092160;-1.103695;-0.213915;1.317610;-0.526028;-0.136666;0.662694;-1.149888;-0.099276;1.249164;
0.092180;-1.098118;-0.222694;1.320812;-0.523118;-0.140976;0.664094;-1.144974;-0.107977;1.252951;
0.092200;-1.092497;-0.231465;1.323962;-0.520187;-0.145280;0.665467;-1.140014;-0.116674;1.256688;
0.092220;-1.086833;-0.240226;1.327059;-0.517236;-0.149578;0.666814;-1.135010;-0.125365;1.260375;
0.092240;-1.081126;-0.248978;1.330104;-0.514264;-0.153870;0.668134;-1.129961;-0.134052;1.264013;
0.092260;-1.075376;-0.257720;1.333096;-0.511272;-0.158156;0.669428;-1.124867;-0.142734;1.267601;
0.092280;-1.069584;-0.266452;1.336036;-0.508260;-0.162436;0.670696;-1.119728;-0.151410;1.271139;
0.092300;-1.063750;-0.275173;1.338923;-0.505227;-0.166710;0.671937;-1.114546;-0.160080;1.274626;
0.092320;-1.057874;-0.283884;1.341757;-0.502175;-0.170977;0.673152;-1.109319;-0.168744;1.278063;
0.092340;-1.051956;-0.292583;1.344539;-0.499103;-0.175237;0.674340;-1.104049;-0.177401;1.281450;
0.092360;-1.045996;-0.301270;1.347267;-0.496011;-0.179490;0.675502;-1.098735;-0.186051;1.284786;
0.092380;-1.039995;-0.309946;1.349942;-0.492900;-0.183737;0.676637;-1.093378;-0.194694;1.288072;
0.092400;-1.033954;-0.318610;1.352563;-0.489769;-0.187976;0.677745;-1.087978;-0.203329;1.291306;
0.092420;-1.027871;-0.327261;1.355132;-0.486619;-0.192207;0.678826;-1.082534;-0.211956;1.294490;
0.092440;-1.021748;-0.335899;1.357646;-0.483450;-0.196431;0.679881;-1.077048;-0.220575;1.297623;
0.092460;-1.015584;-0.344524;1.360108;-0.480261;-0.200647;0.680909;-1.071519;-0.229184;1.300704;
0.092480;-1.009380;-0.353135;1.362515;-0.477054;-0.204856;0.681909;-1.065948;-0.237785;1.303734;
0.092500;-1.003137;-0.361732;1.364869;-0.473828;-0.209056;0.682883;-1.060335;-0.246377;1.306712;
0.092520;-0.996853;-0.370315;1.367169;-0.470583;-0.213248;0.683830;-1.054681;-0.254959;1.309639;
0.092540;-0.990531;-0.378883;1.369414;-0.467319;-0.217431;0.684750;-1.048984;-0.263530;1.312514;
0.092560;-0.984169;-0.387437;1.371606;-0.464037;-0.221606;0.685643;-1.043246;-0.272092;1.315338;
0.092580;-0.977769;-0.395975;1.373744;-0.460737;-0.225772;0.686509;-1.037467;-0.280642;1.318109;
0.092600;-0.971330;-0.404497;1.375827;-0.457419;-0.229930;0.687348;-1.031647;-0.289182;1.320829;
0.092620;-0.964852;-0.413004;1.377856;-0.454082;-0.234078;0.688160;-1.025786;-0.297710;1.323496;
0.092640;-0.958337;-0.421494;1.379831;-0.450728;-0.238217;0.688944;-1.019885;-0.306226;1.326111;
0.092660;-0.951783;-0.429968;1.381751;-0.447355;-0.242346;0.689702;-1.013943;-0.314730;1.328674;
0.092680;-0.945192;-0.438424;1.383617;-0.443965;-0.246466;0.690432;-1.007962;-0.323222;1.331184;
0.092700;-0.938564;-0.446864;1.385428;-0.440558;-0.250576;0.691134;-1.001940;-0.331701;1.333642;
0.092720;-0.931899;-0.455285;1.387184;-0.437133;-0.254677;0.691810;-0.995879;-0.340167;1.336047;
0.092740;-0.925197;-0.463689;1.388886;-0.433691;-0.258767;0.692458;-0.989779;-0.348620;1.338399;
0.092760;-0.918458;-0.472074;1.390532;-0.430232;-0.262847;0.693079;-0.983640;-0.357058;1.340698;
0.092780;-0.911683;-0.480441;1.392124;-0.426756;-0.266917;0.693673;-0.977462;-0.365483;1.342945;
0.092800;-0.904872;-0.488789;1.393661;-0.423263;-0.270976;0.694239;-0.971245;-0.373893;1.345138;
0.092820;-0.898026;-0.497117;1.395143;-0.419753;-0.275025;0.694777;-0.964990;-0.382289;1.347279;
0.092840;-0.891144;-0.505426;1.396570;-0.416227;-0.279062;0.695289;-0.958697;-0.390669;1.349366;
0.092860;-0.884227;-0.513715;1.397941;-0.412684;-0.283089;0.695773;-0.952366;-0.399034;1.351400;
0.092880;-0.877275;-0.521983;1.399258;-0.409125;-0.287104;0.696229;-0.945997;-0.407383;1.353380;
0.092900;-0.870288;-0.530231;1.400519;-0.405550;-0.291108;0.696658;-0.939591;-0.415716;1.355308;
0.092920;-0.863267;-0.538458;1.401725;-0.401958;-0.295101;0.697059;-0.933148;-0.424033;1.357181;
0.092940;-0.856211;-0.546664;1.402876;-0.398351;-0.299082;0.697433;-0.926668;-0.432333;1.359001;
0.092960;-0.849122;-0.554848;1.403971;-0.394729;-0.303051;0.697780;-0.920152;-0.440616;1.360768;
0.092980;-0.842000;-0.563011;1.405011;-0.391090;-0.307008;0.698098;-0.913599;-0.448882;1.362480;
0.093000;-0.834844;-0.571151;1.405995;-0.387436;-0.310953;0.698390;-0.907010;-0.457129;1.364139;
0.093020;-0.827655;-0.579268;1.406924;-0.383767;-0.314886;0.698653;-0.900385;-0.465359;1.365744;
0.093040;-0.820434;-0.587363;1.407797;-0.380083;-0.318806;0.698889;-0.893725;-0.473570;1.367295;
0.093060;-0.813180;-0.595435;1.408615;-0.376384;-0.322714;0.699098;-0.887029;-0.481763;1.368793;
0.093080;-0.805894;-0.603483;1.409377;-0.372670;-0.326609;0.699279;-0.880299;-0.489937;1.370236;
0.093100;-0.798577;-0.611507;1.410083;-0.368941;-0.330491;0.699432;-0.873534;-0.498091;1.371625;
0.093120;-0.791227;-0.619507;1.410734;-0.365197;-0.334360;0.699558;-0.866734;-0.506226;1.372960;
0.093140;-0.783847;-0.627482;1.411329;-0.361440;-0.338216;0.699656;-0.859900;-0.514340;1.374240;
0.093160;-0.776436;-0.635433;1.411869;-0.357667;-0.342059;0.699726;-0.853032;-0.522435;1.375467;
0.093180;-0.768993;-0.643359;1.412352;-0.353881;-0.345888;0.699769;-0.846130;-0.530509;1.376639;
0.093200;-0.761521;-0.651259;1.412780;-0.350081;-0.349703;0.699784;-0.839195;-0.538561;1.377757;
0.093220;-0.754019;-0.659134;1.413152;-0.346267;-0.353505;0.699772;-0.832227;-0.546593;1.378820;
0.093240;-0.746486;-0.666982;1.413468;-0.342439;-0.357292;0.699732;-0.825226;-0.554603;1.379829;
0.093260;-0.738925;-0.674804;1.413729;-0.338598;-0.361066;0.699664;-0.818192;-0.562591;1.380783;
0.093280;-0.731334;-0.682600;1.413934;-0.334744;-0.364825;0.699569;-0.811127;-0.570557;1.381683;
0.093300;-0.723714;-0.690369;1.414083;-0.330876;-0.368570;0.699446;-0.804029;-0.578500;1.382529;
0.093320;-0.716066;-0.698110;1.414176;-0.326995;-0.372300;0.699295;-0.796899;-0.586420;1.383320;
0.093340;-0.708389;-0.705824;1.414213;-0.323101;-0.376016;0.699117;-0.789738;-0.594318;1.384056;
0.093360;-0.700684;-0.713510;1.414194;-0.319195;-0.379716;0.698911;-0.782546;-0.602192;1.384737;
0.093380;-0.692952;-0.721168;1.414120;-0.315276;-0.383402;0.698678;-0.775322;-0.610042;1.385364;
0.093400;-0.685193;-0.728797;1.413989;-0.311344;-0.387073;0.698417;-0.768069;-0.617868;1.385936;
0.093420;-0.677406;-0.736397;1.413803;-0.307400;-0.390728;0.698128;-0.760785;-0.625669;1.386454;
0.093440;-0.669593;-0.743969;1.413561;-0.303444;-0.394368;0.697812;-0.753470;-0.633446;1.386917;
0.093460;-0.661753;-0.751511;1.413264;-0.299476;-0.397992;0.697469;-0.746127;-0.641198;1.387325;
0.093480;-0.653887;-0.759024;1.412910;-0.295497;-0.401601;0.697098;-0.738753;-0.648925;1.387678;
0.093500;-0.645995;-0.766506;1.412501;-0.291505;-0.405194;0.696699;-0.731351;-0.656626;1.387976;
0.093520;-0.638078;-0.773958;1.412036;-0.287502;-0.408771;0.696273;-0.723919;-0.664301;1.388220;
0.093540;-0.630135;-0.781380;1.411515;-0.283488;-0.412331;0.695819;-0.716459;-0.671950;1.388409;
0.093560;-0.622168;-0.788771;1.410939;-0.279462;-0.415876;0.695338;-0.708971;-0.679572;1.388543;
0.093580;-0.614176;-0.796130;1.410306;-0.275426;-0.419404;0.694829;-0.701455;-0.687167;1.388622;
0.093600;-0.606160;-0.803459;1.409619;-0.271378;-0.422915;0.694293;-0.693911;-0.694736;1.388647;
0.093620;-0.598120;-0.810755;1.408875;-0.267320;-0.426410;0.693730;-0.686340;-0.702277;1.388616;
0.093640;-0.590056;-0.818020;1.408076;-0.263252;-0.429888;0.693139;-0.678741;-0.709790;1.388531;
0.093660;-0.581969;-0.825252;1.407221;-0.259173;-0.433348;0.692521;-0.671116;-0.717275;1.388391;
0.093680;-0.573859;-0.832452;1.406311;-0.255083;-0.436792;0.691876;-0.663464;-0.724732;1.388196;
0.093700;-0.565727;-0.839618;1.405345;-0.250984;-0.440219;0.691203;-0.655786;-0.732160;1.387947;
0.093720;-0.557572;-0.846752;1.404324;-0.246875;-0.443628;0.690503;-0.648083;-0.739560;1.387642;
0.093740;-0.549395;-0.853852;1.403247;-0.242756;-0.447020;0.689775;-0.640353;-0.746930;1.387283;
0.093760;-0.541196;-0.860919;1.402115;-0.238627;-0.450394;0.689021;-0.632599;-0.754270;1.386869;
0.093780;-0.532976;-0.867951;1.400927;-0.234489;-0.453750;0.688239;-0.624819;-0.761581;1.386400;
0.093800;-0.524735;-0.874949;1.399684;-0.230342;-0.457088;0.687430;-0.617015;-0.768862;1.385877;
0.093820;-0.516473;-0.881913;1.398386;-0.226185;-0.460408;0.686594;-0.609186;-0.776113;1.385298;
0.093840;-0.508191;-0.888842;1.397033;-0.222020;-0.463710;0.685731;-0.601333;-0.783332;1.384666;
0.093860;-0.499889;-0.895736;1.395625;-0.217846;-0.466994;0.684840;-0.593457;-0.790521;1.383978;
0.093880;-0.491567;-0.902594;1.394161;-0.213663;-0.470260;0.683923;-0.585557;-0.797679;1.383236;
0.093900;-0.483226;-0.909417;1.392643;-0.209472;-0.473506;0.682979;-0.577634;-0.804805;1.382439;
0.093920;-0.474865;-0.916204;1.391069;-0.205273;-0.476734;0.682007;-0.569688;-0.811900;1.381588;
0.093940;-0.466486;-0.922955;1.389441;-0.201065;-0.479944;0.681009;-0.561720;-0.818962;1.380682;
0.093960;-0.458088;-0.929669;1.387757;-0.196850;-0.483134;0.679984;-0.553729;-0.825992;1.379721;
0.093980;-0.449673;-0.936347;1.386019;-0.192627;-0.486305;0.678932;-0.545717;-0.832989;1.378706;
0.094000;-0.441239;-0.942987;1.384227;-0.188396;-0.489457;0.677853;-0.537683;-0.839954;1.377637;
0.094020;-0.432788;-0.949591;1.382379;-0.184158;-0.492590;0.676748;-0.529628;-0.846885;1.376513;
0.094040;-0.424321;-0.956157;1.380477;-0.179912;-0.495703;0.675616;-0.521552;-0.853783;1.375335;
0.094060;-0.415836;-0.962685;1.378521;-0.175660;-0.498797;0.674457;-0.513456;-0.860648;1.374103;
0.094080;-0.407335;-0.969175;1.376510;-0.171400;-0.501871;0.673271;-0.505339;-0.867478;1.372816;
0.094100;-0.398818;-0.975627;1.374444;-0.167134;-0.504925;0.672059;-0.497202;-0.874274;1.371476;
0.094120;-0.390285;-0.982040;1.372325;-0.162861;-0.507960;0.670821;-0.489045;-0.881035;1.370081;
0.094140;-0.381736;-0.988415;1.370151;-0.158582;-0.510974;0.669555;-0.480870;-0.887762;1.368632;
0.094160;-0.373173;-0.994750;1.367923;-0.154296;-0.513968;0.668264;-0.472675;-0.894454;1.367129;
0.094180;-0.364595;-1.001047;1.365641;-0.150004;-0.516942;0.666946;-0.464462;-0.901110;1.365572;
0.094200;-0.356002;-1.007303;1.363306;-0.145707;-0.519895;0.665602;-0.456230;-0.907731;1.363961;
0.094220;-0.347396;-1.013520;1.360916;-0.141403;-0.522828;0.664231;-0.447980;-0.914316;1.362296;
0.094240;-0.338775;-1.019698;1.358473;-0.137094;-0.525740;0.662834;-0.439713;-0.920865;1.360577;
0.094260;-0.330142;-1.025834;1.355976;-0.132780;-0.528631;0.661411;-0.431428;-0.927377;1.358805;
0.094280;-0.321495;-1.031931;1.353425;-0.128461;-0.531502;0.659962;-0.423126;-0.933853;1.356979;
0.094300;-0.312835;-1.037986;1.350822;-0.124136;-0.534351;0.658487;-0.414808;-0.940292;1.355100;
0.094320;-0.304164;-1.044001;1.348164;-0.119806;-0.537180;0.656986;-0.406473;-0.946694;1.353167;
0.094340;-0.295480;-1.049974;1.345454;-0.115472;-0.539987;0.655459;-0.398122;-0.953059;1.351180;
0.094360;-0.286785;-1.055906;1.342690;-0.111133;-0.542773;0.653906;-0.389755;-0.959386;1.349141;
0.094380;-0.278078;-1.061796;1.339874;-0.106790;-0.545538;0.652328;-0.381373;-0.965675;1.347048;
0.094400;-0.269360;-1.067644;1.337004;-0.102442;-0.548281;0.650723;-0.372976;-0.971925;1.344901;
0.094420;-0.260632;-1.073450;1.334082;-0.098091;-0.551002;0.649093;-0.364564;-0.978138;1.342702;
0.094440;-0.251893;-1.079214;1.331107;-0.093736;-0.553702;0.647437;-0.356138;-0.984312;1.340450;
0.094460;-0.243144;-1.084935;1.328080;-0.089377;-0.556379;0.645756;-0.347698;-0.990447;1.338145;
0.094480;-0.234386;-1.090614;1.325000;-0.085014;-0.559035;0.644049;-0.339244;-0.996543;1.335787;
0.094500;-0.225619;-1.096249;1.321868;-0.080648;-0.561669;0.642317;-0.330776;-1.002600;1.333376;
0.094520;-0.216842;-1.101841;1.318683;-0.076279;-0.564280;0.640559;-0.322296;-1.008617;1.330912;
0.094540;-0.208058;-1.107389;1.315447;-0.071907;-0.566870;0.638776;-0.313803;-1.014594;1.328396;
0.094560;-0.199264;-1.112894;1.312159;-0.067532;-0.569436;0.636968;-0.305297;-1.020531;1.325828;
0.094580;-0.190463;-1.118355;1.308818;-0.063154;-0.571981;0.635135;-0.296779;-1.026428;1.323207;
0.094600;-0.181655;-1.123772;1.305427;-0.058774;-0.574503;0.633277;-0.288250;-1.032284;1.320534;
0.094620;-0.172839;-1.129144;1.301983;-0.054391;-0.577002;0.631393;-0.279709;-1.038100;1.317809;
0.094640;-0.164017;-1.134472;1.298488;-0.050007;-0.579478;0.629485;-0.271158;-1.043875;1.315032;
0.094660;-0.155188;-1.139755;1.294942;-0.045620;-0.581932;0.627552;-0.262595;-1.049608;1.312203;
0.094680;-0.146353;-1.144993;1.291345;-0.041232;-0.584362;0.625594;-0.254022;-1.055300;1.309322;
0.094700;-0.137512;-1.150185;1.287697;-0.036842;-0.586769;0.623611;-0.245439;-1.060950;1.306390;
0.094720;-0.128665;-1.155333;1.283998;-0.032450;-0.589154;0.621604;-0.236847;-1.066559;1.303406;
0.094740;-0.119814;-1.160435;1.280249;-0.028058;-0.591515;0.619572;-0.228245;-1.072125;1.300370;
0.094760;-0.110958;-1.165490;1.276448;-0.023664;-0.593852;0.617516;-0.219634;-1.077649;1.297283;
0.094780;-0.102097;-1.170500;1.272598;-0.019269;-0.596167;0.615436;-0.211014;-1.083131;1.294145;
0.094800;-0.093233;-1.175464;1.268697;-0.014873;-0.598457;0.613331;-0.202387;-1.088569;1.290956;
0.094820;-0.084365;-1.180381;1.264746;-0.010477;-0.600724;0.611202;-0.193751;-1.093965;1.287716;
0.094840;-0.075493;-1.185252;1.260745;-0.006081;-0.602968;0.609048;-0.185107;-1.099317;1.284425;
0.094860;-0.066619;-1.190076;1.256695;-0.001684;-0.605187;0.606871;-0.176456;-1.104627;1.281083;
0.094880;-0.057741;-1.194853;1.252594;0.002713;-0.607383;0.604670;-0.167798;-1.109892;1.277691;
0.094900;-0.048862;-1.199583;1.248445;0.007110;-0.609554;0.602445;-0.159134;-1.115114;1.274248;
0.094920;-0.039981;-1.204265;1.244246;0.011506;-0.611702;0.600196;-0.150463;-1.120292;1.270755;
0.094940;-0.031098;-1.208900;1.239998;0.015902;-0.613825;0.597923;-0.141787;-1.125425;1.267212;
0.094960;-0.022214;-1.213487;1.235701;0.020298;-0.615925;0.595627;-0.133104;-1.130514;1.263618;
0.094980;-0.013328;-1.218026;1.231355;0.024692;-0.618000;0.593307;-0.124417;-1.135558;1.259975;
0.095000;-0.004443;-1.222517;1.226960;0.029086;-0.620050;0.590964;-0.115724;-1.140558;1.256282;
0.095020;0.004443;-1.226960;1.222517;0.033478;-0.622076;0.588598;-0.107027;-1.145513;1.252540;
0.095040;0.013328;-1.231355;1.218026;0.037869;-0.624078;0.586208;-0.098326;-1.150422;1.248748;
0.095060;0.022214;-1.235701;1.213487;0.042259;-0.626054;0.583795;-0.089621;-1.155286;1.244907;
0.095080;0.031098;-1.239998;1.208900;0.046647;-0.628006;0.581359;-0.080912;-1.160104;1.241016;
0.095100;0.039981;-1.244246;1.204265;0.051033;-0.629934;0.578901;-0.072201;-1.164877;1.237077;
0.095120;0.048862;-1.248445;1.199583;0.055417;-0.631836;0.576419;-0.063486;-1.169603;1.233089;
0.095140;0.057741;-1.252594;1.194853;0.059799;-0.633714;0.573914;-0.054769;-1.174283;1.229052;
0.095160;0.066619;-1.256695;1.190076;0.064179;-0.635566;0.571387;-0.046049;-1.178917;1.224967;
0.095180;0.075493;-1.260745;1.185252;0.068556;-0.637394;0.568838;-0.037328;-1.183505;1.220833;
0.095200;0.084365;-1.264746;1.180381;0.072930;-0.639196;0.566266;-0.028605;-1.188046;1.216651;
0.095220;0.093233;-1.268697;1.175464;0.077302;-0.640973;0.563671;-0.019882;-1.192539;1.212421;
0.095240;0.102097;-1.272598;1.170500;0.081670;-0.642724;0.561054;-0.011157;-1.196986;1.208143;
0.095260;0.110958;-1.276448;1.165490;0.086035;-0.644451;0.558415;-0.002432;-1.201386;1.203818;
0.095280;0.119814;-1.280249;1.160435;0.090397;-0.646152;0.555755;0.006293;-1.205738;1.199445;
0.095300;0.128665;-1.283998;1.155333;0.094755;-0.647827;0.553072;0.015018;-1.210042;1.195024;
0.095320;0.137512;-1.287697;1.150185;0.099110;-0.649477;0.550367;0.023742;-1.214299;1.190557;
0.095340;0.146353;-1.291345;1.144993;0.103460;-0.651101;0.547641;0.032465;-1.218507;1.186042;
0.095360;0.155188;-1.294942;1.139755;0.107807;-0.652699;0.544893;0.041187;-1.222668;1.181481;
0.095380;0.164017;-1.298488;1.134472;0.112149;-0.654272;0.542123;0.049908;-1.226780;1.176873;
0.095400;0.172839;-1.301983;1.129144;0.116487;-0.655819;0.539332;0.058626;-1.230844;1.172218;
0.095420;0.181655;-1.305427;1.123772;0.120820;-0.657340;0.536520;0.067342;-1.234860;1.167517;
0.095440;0.190463;-1.308818;1.118355;0.125149;-0.658835;0.533686;0.076056;-1.238826;1.162770;
0.095460;0.199264;-1.312159;1.112894;0.129472;-0.660304;0.530832;0.084766;-1.242744;1.157978;
0.095480;0.208058;-1.315447;1.107389;0.133790;-0.661747;0.527956;0.093474;-1.246613;1.153139;
0.095500;0.216842;-1.318683;1.101841;0.138104;-0.663164;0.525060;0.102177;-1.250432;1.148255;
0.095520;0.225619;-1.321868;1.096249;0.142411;-0.664554;0.522143;0.110876;-1.254202;1.143326;
0.095540;0.234386;-1.325000;1.090614;0.146713;-0.665919;0.519205;0.119571;-1.257923;1.138351;
0.095560;0.243144;-1.328080;1.084935;0.151009;-0.667257;0.516247;0.128262;-1.261593;1.133332;
0.095580;0.251893;-1.331107;1.079214;0.155300;-0.668569;0.513269;0.136947;-1.265215;1.128268;
0.095600;0.260632;-1.334082;1.073450;0.159584;-0.669854;0.510270;0.145627;-1.268786;1.123159;
0.095620;0.269360;-1.337004;1.067644;0.163862;-0.671113;0.507251;0.154301;-1.272307;1.118006;
0.095640;0.278078;-1.339874;1.061796;0.168133;-0.672345;0.504212;0.162969;-1.275777;1.112809;
0.095660;0.286785;-1.342690;1.055906;0.172398;-0.673551;0.501153;0.171630;-1.279198;1.107568;
0.095680;0.295480;-1.345454;1.049974;0.176656;-0.674730;0.498075;0.180285;-1.282568;1.102283;
0.095700;0.304164;-1.348164;1.044001;0.180907;-0.675883;0.494976;0.188933;-1.285887;1.096954;
0.095720;0.312835;-1.350822;1.037986;0.185150;-0.677009;0.491859;0.197573;-1.289156;1.091583;
0.095740;0.321495;-1.353425;1.031931;0.189387;-0.678108;0.488721;0.206205;-1.292373;1.086168;
0.095760;0.330142;-1.355976;1.025834;0.193616;-0.679181;0.485565;0.214830;-1.295540;1.080710;
0.095780;0.338775;-1.358473;1.019698;0.197837;-0.680226;0.482389;0.223446;-1.298655;1.075210;
0.095800;0.347396;-1.360916;1.013520;0.202051;-0.681245;0.479194;0.232052;-1.301720;1.069667;
0.095820;0.356002;-1.363306;1.007303;0.206257;-0.682237;0.475981;0.240650;-1.304732;1.064082;
0.095840;0.364595;-1.365641;1.001047;0.210454;-0.683202;0.472748;0.249239;-1.307694;1.058455;
0.095860;0.373173;-1.367923;0.994750;0.214643;-0.684140;0.469497;0.257817;-1.310603;1.052786;
0.095880;0.381736;-1.370151;0.988415;0.218824;-0.685051;0.466227;0.266385;-1.313461;1.047076;
0.095900;0.390285;-1.372325;0.982040;0.222996;-0.685935;0.462939;0.274943;-1.316267;1.041324;
0.095920;0.398818;-1.374444;0.975627;0.227159;-0.686792;0.459633;0.283490;-1.319022;1.035532;
0.095940;0.407335;-1.376510;0.969175;0.231313;-0.687622;0.456308;0.292026;-1.321724;1.029698;
0.095960;0.415836;-1.378521;0.962685;0.235458;-0.688424;0.452966;0.300550;-1.324373;1.023824;
0.095980;0.424321;-1.380477;0.956157;0.239594;-0.689200;0.449605;0.309062;-1.326971;1.017909;
0.096000;0.432788;-1.382379;0.949591;0.243721;-0.689948;0.446227;0.317562;-1.329516;1.011954;
0.096020;0.441239;-1.384227;0.942987;0.247837;-0.690669;0.442832;0.326050;-1.332009;1.005959;
0.096040;0.449673;-1.386019;0.936347;0.251944;-0.691363;0.439418;0.334525;-1.334449;0.999924;
0.096060;0.458088;-1.387757;0.929669;0.256041;-0.692029;0.435988;0.342986;-1.336837;0.993850;
0.096080;0.466486;-1.389441;0.922955;0.260128;-0.692668;0.432540;0.351434;-1.339171;0.987737;
0.096100;0.474865;-1.391069;0.916204;0.264205;-0.693280;0.429075;0.359868;-1.341453;0.981585;
0.096120;0.483226;-1.392643;0.909417;0.268271;-0.693864;0.425593;0.368288;-1.343682;0.975394;
0.096140;0.491567;-1.394161;0.902594;0.272327;-0.694421;0.422095;0.376693;-1.345858;0.969164;
0.096160;0.499889;-1.395625;0.895736;0.276372;-0.694951;0.418579;0.385084;-1.347980;0.962896;
0.096180;0.508191;-1.397033;0.888842;0.280406;-0.695453;0.415048;0.393459;-1.350050;0.956591;
0.096200;0.516473;-1.398386;0.881913;0.284428;-0.695928;0.411499;0.401819;-1.352066;0.950247;
0.096220;0.524735;-1.399684;0.874949;0.288440;-0.696375;0.407935;0.410163;-1.354029;0.943866;
0.096240;0.532976;-1.400927;0.867951;0.292440;-0.696795;0.404354;0.418491;-1.355938;0.937447;
0.096260;0.541196;-1.402115;0.860919;0.296429;-0.697187;0.400758;0.426802;-1.357794;0.930992;
0.096280;0.549395;-1.403247;0.853852;0.300406;-0.697552;0.397146;0.435096;-1.359596;0.924500;
0.096300;0.557572;-1.404324;0.846752;0.304371;-0.697889;0.393518;0.443373;-1.361345;0.917971;
0.096320;0.565727;-1.405345;0.839618;0.308324;-0.698198;0.389874;0.451633;-1.363039;0.911406;
0.096340;0.573859;-1.406311;0.832452;0.312265;-0.698480;0.386215;0.459875;-1.364680;0.904806;
0.096360;0.581969;-1.407221;0.825252;0.316194;-0.698735;0.382541;0.468098;-1.366267;0.898169;
